Node Number	X Location (in)	Y Location (in)	Z Location (in)	Maximum Principal Stress (psi)
1	2.2615	2.8201	0.	22.303
2	2.8782	2.999	0.	463.3
3	4.1349	1.5649	0.	110.57
4	1.4116	1.8683	0.	177.99
5	3.9418	4.6518	0.	120.41
6	1.8788	0.51457	0.	59.671
7	1.006	0.76173	0.	286.9
8	3.9041	0.58239	0.	86.297
9	1.9024	5.3901	0.	64.875
10	1.904	3.6559	0.	-96.386
11	3.8597	5.4855	0.	87.823
12	4.4977	3.533	0.	-26.714
13	0.94884	3.6437	0.	358.47
14	6.0214	2.9299	0.	-7.1032
15	1.0222	4.8177	0.	261.69
16	5.691	3.8733	0.	-25.409
17	1.1117	2.6444	0.	307.67
18	4.9028	0.80331	0.	28.135
19	5.8805	0.97922	0.	5.5458
20	6.9832	1.1356	0.	-0.33196
21	8.1827	1.2226	0.	-1.6216
22	9.3586	1.2313	0.	-0.45673
23	10.558	1.1946	0.	-5.2692e-002
24	11.721	1.1805	0.	3.6411
25	12.865	1.1764	0.	5.8412
26	13.986	1.1708	0.	7.2723
27	15.096	1.1711	0.	7.9256
28	16.203	1.1733	0.	8.3337
29	17.312	1.1761	0.	8.5582
30	18.421	1.18	0.	8.6954
31	19.53	1.1804	0.	8.6679
32	20.649	1.1914	0.	8.5615
33	21.759	1.1944	0.	8.2655
34	22.882	1.1949	0.	7.6721
35	22.869	2.3929	0.	10.737
36	22.871	3.6022	0.	10.722
37	22.878	4.7973	0.	7.6953
38	21.758	4.7952	0.	8.2654
39	20.635	4.7971	0.	8.4511
40	19.523	4.7711	0.	8.5649
41	18.41	4.7268	0.	8.5949
42	17.302	4.6933	0.	8.4814
43	16.196	4.6767	0.	8.2547
44	15.09	4.6723	0.	7.8006
45	13.983	4.6707	0.	7.0382
46	12.862	4.6706	0.	6.0532
47	11.742	4.709	0.	3.69
48	10.601	4.7477	0.	0.79861
49	9.4596	4.7675	0.	-0.30411
50	8.3068	4.8418	0.	0.43092
51	7.0458	4.9134	0.	6.2256
52	5.5531	4.8277	0.	-25.563
53	4.7559	5.2854	0.	17.833
54	5.3964	1.842	0.	4.9096
55	6.5518	2.0614	0.	-6.9894
56	7.7965	2.4738	0.	-8.1739
57	9.2588	2.3887	0.	2.3357
58	10.524	2.3536	0.	-2.9714
59	11.705	2.3474	0.	4.0192
60	12.852	2.3413	0.	6.4665
61	13.976	2.3396	0.	8.2822
62	15.093	2.3503	0.	9.3643
63	16.201	2.3537	0.	10.1
64	17.31	2.3576	0.	10.423
65	18.419	2.3614	0.	10.605
66	19.528	2.3665	0.	10.674
67	20.637	2.3856	0.	10.746
68	21.757	2.3949	0.	10.782
