Node Number	X Location (in)	Y Location (in)	Z Location (in)	Maximum Principal Elastic Strain (in/in)
1	3.846	3.132	0.	5.1165e-004
2	5.5546	1.6297	0.	1.5373e-004
3	3.3026	3.6145	0.	3.6882e-004
4	5.6413	3.9196	0.	1.9574e-004
5	2.8268	2.7192	0.	3.2901e-004
6	2.7423	0.83112	0.	1.881e-004
7	4.8595	0.49425	0.	1.5034e-004
8	3.085	4.6121	0.	2.2745e-004
9	2.8282	5.2103	0.	1.8173e-004
10	4.5952	5.0715	0.	1.8703e-004
11	1.8899	3.2756	0.	2.398e-004
12	1.0032	4.7344	0.	3.3436e-004
13	0.90975	1.1475	0.	3.2765e-004
14	4.9869	1.2322	0.	2.3203e-004
15	5.1489	4.6074	0.	2.3185e-004
16	1.8293	1.0415	0.	1.9122e-004
17	1.991	4.6013	0.	2.0302e-004
18	5.8086	0.65444	0.	1.6032e-004
19	4.7892	5.4758	0.	1.3268e-004
20	0.92144	2.3165	0.	3.7798e-004
21	0.96001	3.5135	0.	3.7861e-004
22	5.9395	2.2461	0.	1.9543e-004
23	7.6138	1.5734	0.	1.2659e-004
24	9.0026	1.5336	0.	1.2943e-004
25	10.221	1.5352	0.	1.0878e-004
26	11.396	1.5398	0.	9.9804e-005
27	12.56	1.5417	0.	8.8367e-005
28	13.704	1.5483	0.	7.8902e-005
29	14.852	1.4999	0.	7.1272e-005
30	16.036	1.3415	0.	6.0051e-005
31	17.278	1.189	0.	5.0476e-005
32	18.4	1.1945	0.	4.2272e-005
33	19.521	1.1938	0.	3.4853e-005
34	20.641	1.1907	0.	2.7667e-005
35	21.758	1.192	0.	2.1236e-005
36	22.878	1.1951	0.	1.6234e-005
37	22.867	2.3931	0.	2.0416e-005
38	22.863	3.6011	0.	2.046e-005
39	22.871	4.7953	0.	1.634e-005
40	21.751	4.7978	0.	2.1324e-005
41	20.625	4.793	0.	2.7875e-005
42	19.509	4.7893	0.	3.5048e-005
43	18.398	4.7934	0.	4.2378e-005
44	17.313	4.8153	0.	5.1488e-005
45	16.236	4.8801	0.	5.8416e-005
46	15.105	4.9111	0.	6.7627e-005
47	14.116	4.6251	0.	7.8489e-005
48	13.105	4.5191	0.	8.3646e-005
49	11.965	4.5295	0.	9.3875e-005
50	10.815	4.522	0.	1.0431e-004
51	9.6453	4.5027	0.	1.1756e-004
52	8.43	4.4892	0.	1.303e-004
53	7.0517	4.4777	0.	1.4505e-004
54	5.8573	5.1692	0.	1.7267e-004
55	7.3604	3.0277	0.	1.28e-004
