Node Number	X Location (in)	Y Location (in)	Z Location (in)	Middle Principal Elastic Strain (in/in)
1	2.8028	3.3746	0.	7.2899e-005
2	4.121	2.1029	0.	1.7765e-005
3	1.8805	0.91928	0.	2.7267e-005
4	1.9502	2.6677	0.	2.8158e-005
5	4.2175	0.58486	0.	2.1612e-005
6	2.056	5.0805	0.	3.8774e-005
7	4.3112	4.7529	0.	2.9652e-005
8	3.8601	5.0755	0.	1.8229e-005
9	3.848	2.867	0.	3.5926e-005
10	4.0745	5.459	0.	2.0725e-005
11	0.96808	3.3671	0.	7.6138e-006
12	0.91922	1.0643	0.	1.0592e-005
13	1.144	4.5743	0.	8.9597e-006
14	5.2035	2.1498	0.	1.9807e-005
15	5.0831	1.1023	0.	2.4125e-005
16	6.4388	1.1432	0.	2.4141e-005
17	7.6409	1.2049	0.	2.3178e-005
18	8.838	1.2085	0.	2.1112e-005
19	10.048	1.1998	0.	1.8541e-005
20	11.232	1.1915	0.	1.5754e-005
21	12.413	1.1817	0.	1.292e-005
22	13.576	1.1792	0.	1.0374e-005
23	14.73	1.1791	0.	8.1293e-006
24	15.89	1.1793	0.	6.1757e-006
25	17.044	1.1816	0.	4.4717e-006
26	18.202	1.1844	0.	3.0441e-006
27	19.357	1.1892	0.	1.8678e-006
28	20.516	1.1918	0.	9.5954e-007
29	21.672	1.1921	0.	3.0223e-007
30	22.84	1.1962	0.	-8.9147e-008
31	22.836	2.395	0.	-2.3912e-007
32	22.824	3.5944	0.	-2.3431e-007
33	22.836	4.8051	0.	-9.0317e-008
34	21.674	4.7954	0.	3.011e-007
35	20.514	4.7956	0.	9.5793e-007
36	19.354	4.7626	0.	1.874e-006
37	18.198	4.7331	0.	3.0532e-006
38	17.041	4.7167	0.	4.4864e-006
39	15.888	4.7098	0.	6.1848e-006
40	14.731	4.7084	0.	8.1402e-006
41	13.577	4.7081	0.	1.0387e-005
42	12.41	4.7389	0.	1.2948e-005
43	11.231	4.7657	0.	1.5738e-005
44	10.022	4.7746	0.	1.8162e-005
45	8.7907	4.7677	0.	2.0214e-005
46	7.5165	4.7622	0.	2.266e-005
47	6.1518	4.7782	0.	2.2639e-005
48	5.1787	5.3074	0.	2.3933e-005
49	6.2227	2.2965	0.	2.357e-005
50	6.0259	3.4952	0.	1.1e-005
51	7.4858	2.3937	0.	2.068e-005
52	8.7357	2.4091	0.	1.9943e-005
53	9.9824	2.3935	0.	1.7888e-005
54	11.21	2.3704	0.	1.5621e-005
55	12.393	2.3661	0.	1.29e-005
56	13.575	2.364	0.	1.032e-005
57	14.729	2.3636	0.	8.0199e-006
58	15.888	2.3656	0.	6.0616e-006
59	17.043	2.3686	0.	4.3507e-006
60	18.201	2.3733	0.	2.9156e-006
61	19.356	2.3777	0.	1.735e-006
62	20.514	2.3842	0.	8.2963e-007
63	21.671	2.3917	0.	1.7442e-007
64	21.666	3.5966	0.	1.7608e-007
65	20.507	3.5769	0.	8.3047e-007
66	19.351	3.5643	0.	1.748e-006
67	18.196	3.5526	0.	2.9182e-006
68	17.04	3.5434	0.	4.3513e-006
69	15.885	3.5375	0.	6.058e-006
70	14.728	3.5345	0.	8.0347e-006
71	13.573	3.5345	0.	1.0302e-005
72	12.399	3.5433	0.	1.2879e-005
73	11.204	3.56	0.	1.5576e-005
74	9.9812	3.5738	0.	1.7453e-005
75	8.6975	3.585	0.	1.8782e-005
76	7.4089	3.5753	0.	2.1238e-005
77	4.744	4.3489	0.	7.5757e-006
78	1.8903	1.7449	0.	1.7503e-005
79	2.0943	3.4864	0.	4.2449e-005
80	0.91868	2.191	0.	4.6906e-006
81	2.368	4.1863	0.	5.1439e-005
82	3.329	2.795	0.	6.7201e-005
83	3.5072	3.8039	0.	6.0383e-005
84	3.8809	1.0163	0.	1.6268e-005
85	4.0928	1.4602	0.	2.7839e-005
86	4.5032	3.8814	0.	2.9543e-005
87	4.4362	3.4038	0.	2.9364e-005
88	4.8014	2.9409	0.	2.1883e-005
89	3.7163	3.5245	0.	2.4369e-005
90	2.8627	3.9257	0.	9.7748e-005
91	2.7707	4.1973	0.	2.8744e-005
92	2.7707	4.1973	0.1	-2.8744e-005
93	2.8627	3.9257	0.1	-9.7748e-005
94	3.7163	3.5245	0.1	-2.4369e-005
95	4.8014	2.9409	0.1	-2.1883e-005
96	4.4362	3.4038	0.1	-2.9364e-005
97	4.5032	3.8814	0.1	-2.9543e-005
98	4.0928	1.4602	0.1	-2.7839e-005
99	3.8809	1.0163	0.1	-1.6268e-005
100	3.5072	3.8039	0.1	-6.0383e-005
