Node Number	X Location (in)	Y Location (in)	Z Location (in)	Equivalent (von-Mises) Stress (psi)
1	2.6196	3.2727	0.	10568
2	4.14	3.407	0.	6748.8
3	5.1554	1.9523	0.	4956.2
4	5.1602	3.6026	0.	4901.9
5	1.8851	2.4105	0.	7757.4
6	1.8872	0.78754	0.	4837.2
7	3.4699	3.3632	0.	10311
8	1.8406	4.6676	0.	5758.3
9	3.8475	5.0736	0.	3838.7
10	4.2882	4.7381	0.	6021.6
11	3.7228	2.8224	0.	8529.3
12	4.2067	0.56001	0.	3785.2
13	1.0371	4.4955	0.	5915.1
14	4.0746	5.4589	0.	3865.8
15	5.1506	0.77293	0.	4650.7
16	0.89522	2.0547	0.	6526.
17	0.90669	1.0121	0.	5857.3
18	0.90926	3.1678	0.	6952.2
19	6.2798	1.2726	0.	4280.4
20	7.6234	1.2257	0.	4010.4
21	8.8455	1.2191	0.	3667.7
22	10.031	1.2188	0.	3354.9
23	11.222	1.2312	0.	3033.3
24	12.401	1.222	0.	2718.5
25	13.57	1.2457	0.	2411.9
26	14.734	1.2268	0.	2115.6
27	15.89	1.2159	0.	1828.1
28	17.053	1.205	0.	1546.1
29	18.212	1.2057	0.	1273.8
30	19.362	1.2081	0.	1013.3
31	20.518	1.2039	0.	759.59
32	21.682	1.1938	0.	515.21
33	22.84	1.1962	0.	292.38
34	22.836	2.395	0.	326.4
35	22.836	3.5998	0.	326.61
36	22.836	4.8051	0.	293.09
37	21.673	4.8055	0.	516.98
38	20.517	4.8138	0.	759.43
39	19.363	4.8289	0.	1012.4
40	18.212	4.837	0.	1274.1
41	17.054	4.83	0.	1546.
42	15.893	4.8117	0.	1827.2
43	14.732	4.8201	0.	2115.2
44	13.566	4.8165	0.	2412.8
45	12.395	4.8144	0.	2717.8
46	11.21	4.8122	0.	3032.1
47	10.025	4.8011	0.	3358.3
48	8.8226	4.8044	0.	3682.3
49	7.5486	4.817	0.	4075.1
50	6.024	4.8049	0.	4397.3
51	5.0983	5.2654	0.	4375.4
52	6.3415	3.6624	0.	4448.5
53	6.4579	2.514	0.	4312.9
54	7.5867	2.4302	0.	3993.8
55	8.7883	2.4251	0.	3683.7
56	9.9897	2.4208	0.	3350.2
57	11.193	2.4272	0.	3025.4
58	12.383	2.437	0.	2712.3
59	13.553	2.4385	0.	2409.5
60	14.732	2.4309	0.	2109.7
61	15.893	2.4216	0.	1822.
62	17.051	2.4147	0.	1543.2
63	18.202	2.4257	0.	1274.9
64	19.358	2.4191	0.	1014.9
