Node Number	X Location (in)	Y Location (in)	Z Location (in)	Maximum Principal Stress (psi)
1	4.2329	3.3536	0.	-10.562
2	3.2762	2.6241	0.	83.525
3	3.8944	4.1514	0.	1.1483
4	0.92964	0.81685	0.	174.76
5	3.4471	0.77534	0.	116.12
6	1.4876	4.0605	0.	535.12
7	3.1558	5.4738	0.	103.46
8	0.79849	4.3428	0.	324.41
9	4.2733	2.1682	0.	30.393
10	4.5176	1.0352	0.	26.709
11	5.5961	1.1641	0.	-5.5107e-002
12	6.7434	1.1998	0.	-4.375
13	7.9166	1.2088	0.	9.319e-002
14	9.0869	1.2131	0.	-0.72366
15	10.25	1.2135	0.	0.17432
16	11.413	1.2112	0.	3.8014
17	12.555	1.1854	0.	5.8474
18	13.699	1.2166	0.	7.3698
19	14.838	1.2091	0.	8.1969
20	15.981	1.2004	0.	8.5007
21	17.126	1.1952	0.	8.6461
22	18.273	1.1829	0.	8.7398
23	19.417	1.1837	0.	8.7771
24	20.562	1.1921	0.	8.6678
25	21.707	1.1931	0.	8.3152
26	22.853	1.1958	0.	7.6718
27	22.848	2.3945	0.	10.702
28	22.847	3.6001	0.	10.71
29	22.85	4.8069	0.	7.644
30	21.699	4.8084	0.	8.2256
31	20.551	4.7947	0.	8.5766
32	19.4	4.7854	0.	8.6877
33	18.256	4.7807	0.	8.7301
34	17.121	4.7918	0.	8.5809
35	15.978	4.7994	0.	8.5575
36	14.846	4.8372	0.	7.9053
37	13.695	4.8237	0.	7.3479
38	12.55	4.8222	0.	5.8533
39	11.4	4.8204	0.	3.7584
40	10.239	4.8168	0.	0.13455
41	9.0597	4.7984	0.	6.0097e-002
42	7.8575	4.79	0.	-3.3759
43	6.605	4.7723	0.	6.0184
44	5.1706	4.7735	0.	-24.624
45	4.1975	5.2566	0.	34.615
46	5.3365	3.5169	0.	-27.222
47	5.4917	2.3242	0.	5.1183
48	6.6705	2.3924	0.	3.5296
49	7.8534	2.4037	0.	-0.77809
50	9.0521	2.4148	0.	-0.50666
51	10.239	2.4202	0.	-0.8726
52	11.414	2.4137	0.	3.5459
53	12.553	2.4228	0.	6.4797
54	13.686	2.4259	0.	8.0793
55	14.817	2.4209	0.	9.1501
56	15.965	2.3932	0.	9.781
57	17.121	2.3875	0.	10.227
58	18.263	2.3886	0.	10.487
59	19.405	2.3907	0.	10.629
60	20.549	2.3935	0.	10.712
61	21.696	2.3916	0.	10.738
62	21.695	3.5987	0.	10.715
63	20.541	3.5911	0.	10.647
64	19.398	3.5832	0.	10.603
65	18.255	3.5795	0.	10.442
66	17.113	3.5784	0.	10.172
67	15.965	3.5993	0.	9.7835
68	14.825	3.6308	0.	9.2127
69	13.692	3.6409	0.	8.2024
70	12.55	3.6438	0.	6.4901
71	11.401	3.6379	0.	3.3615
72	10.221	3.6187	0.	-1.0388
73	9.0296	3.6114	0.	0.19985
74	7.8206	3.603	0.	-2.3923
75	6.5858	3.581	0.	8.1113
76	2.9465	5.0807	0.	125.31
77	3.4371	4.7021	0.	150.48
78	1.0563	1.3598	0.	370.59
79	1.8173	3.9034	0.	730.17
80	2.5271	2.5373	0.	4.3394
81	3.1759	3.3926	0.	291.74
82	3.3192	1.4668	0.	98.78
83	2.9223	1.9985	0.	29.006
84	2.743	3.3561	0.	222.46
85	2.6291	3.0576	0.	122.28
86	2.0279	3.8782	0.	1332.8
87	2.0279	3.8782	0.1	3286.4
88	2.6291	3.0576	0.1	1955.7
89	2.743	3.3561	0.1	1399.6
90	2.9223	1.9985	0.1	1499.9
91	3.3192	1.4668	0.1	1146.5
92	3.1759	3.3926	0.1	1265.1
93	2.5271	2.5373	0.1	2232.3
94	1.8173	3.9034	0.1	2627.8
95	1.0563	1.3598	0.1	954.36
96	3.4371	4.7021	0.1	1135.7
97	2.9465	5.0807	0.1	740.51
98	6.5858	3.581	0.1	884.26
99	7.8206	3.603	0.1	765.38
100	9.0296	3.6114	0.1	655.58
101	10.221	3.6187	0.1	557.34
102	11.401	3.6379	0.1	467.4
103	12.55	3.6438	0.1	386.77
104	13.692	3.6409	0.1	314.38
105	14.825	3.6308	0.1	250.01
106	15.965	3.5993	0.1	192.63
107	17.113	3.5784	0.1	142.86
108	18.255	3.5795	0.1	100.51
109	19.398	3.5832	0.1	65.947
110	20.541	3.5911	0.1	38.972
111	21.695	3.5987	0.1	19.364
112	21.696	2.3916	0.1	19.327
113	20.549	2.3935	0.1	38.736
114	19.405	2.3907	0.1	65.703
115	18.263	2.3886	0.1	100.29
116	17.121	2.3875	0.1	142.47
117	15.965	2.3932	0.1	192.73
118	14.817	2.4209	0.1	250.34
119	13.686	2.4259	0.1	314.8
120	12.553	2.4228	0.1	386.57
121	11.414	2.4137	0.1	466.64
122	10.239	2.4202	0.1	555.7
123	9.0521	2.4148	0.1	653.62
124	7.8534	2.4037	0.1	760.48
125	6.6705	2.3924	0.1	876.34
126	5.4917	2.3242	0.1	1013.2
127	5.3365	3.5169	0.1	1037.7
128	4.1975	5.2566	0.1	1029.8
129	5.1706	4.7735	0.1	1008.7
130	6.605	4.7723	0.1	885.15
131	7.8575	4.79	0.1	765.51
132	9.0597	4.7984	0.1	655.81
133	10.239	4.8168	0.1	557.84
134	11.4	4.8204	0.1	468.53
135	12.55	4.8222	0.1	387.7
136	13.695	4.8237	0.1	314.76
137	14.846	4.8372	0.1	249.39
138	15.978	4.7994	0.1	192.16
139	17.121	4.7918	0.1	142.59
140	18.256	4.7807	0.1	100.6
141	19.4	4.7854	0.1	65.932
142	20.551	4.7947	0.1	38.635
143	21.699	4.8084	0.1	18.98
144	22.85	4.8069	0.1	6.7344
145	22.847	3.6001	0.1	7.2677
146	22.848	2.3945	0.1	7.2636
147	22.853	1.1958	0.1	6.6904
148	21.707	1.1931	0.1	18.81
149	20.562	1.1921	0.1	38.337
150	19.417	1.1837	0.1	65.396
151	18.273	1.1829	0.1	100.04
152	17.126	1.1952	0.1	142.47
153	15.981	1.2004	0.1	192.35
154	14.838	1.2091	0.1	249.57
155	13.699	1.2166	0.1	314.54
156	12.555	1.1854	0.1	387.44
157	11.413	1.2112	0.1	468.12
158	10.25	1.2135	0.1	557.39
159	9.0869	1.2131	0.1	655.31
160	7.9166	1.2088	0.1	761.34
161	6.7434	1.1998	0.1	876.52
162	5.5961	1.1641	0.1	1006.2
163	4.5176	1.0352	0.1	1045.7
164	4.2733	2.1682	0.1	1188.3
165	0.79849	4.3428	0.1	977.53
166	3.1558	5.4738	0.1	767.09
167	1.4876	4.0605	0.1	1434.7
168	3.4471	0.77534	0.1	890.01
169	0.92964	0.81685	0.1	827.97
170	3.8944	4.1514	0.1	1332.3
171	3.2762	2.6241	0.1	1522.5
172	4.2329	3.3536	0.1	1297.7
173	2.2667	4.	0.	-511.61
174	2.2667	4.5	0.	552.22
175	2.2667	5.	0.	553.31
176	2.2667	5.5	0.	-113.18
177	2.1	4.	0.	288.73
178	2.1	5.5	0.	-4.0359
179	2.1	5.	0.	674.98
180	2.1	4.5	0.	2034.5
181	2.2667	2.	0.	-658.48
182	2.2667	1.5	0.	317.95
183	2.2667	1.	0.	-140.69
184	2.2667	0.5	0.	-89.278
185	2.1	2.	0.	-122.87
186	2.1	0.5	0.	-230.4
187	2.1	1.	0.	91.361
188	2.1	1.5	0.	458.96
189	2.2667	6.	0.	-71.79
190	3.4105	6.	0.	-4.2432
191	4.5544	6.	0.	56.551
