Node Number	X Location (in)	Y Location (in)	Z Location (in)	Minimum Principal Elastic Strain (in/in)
1	4.2329	3.3536	0.	-1.2321e-004
2	3.2762	2.6241	0.	-1.5194e-004
3	3.8944	4.1514	0.	-1.2692e-004
4	0.92964	0.81685	0.	-8.6773e-005
5	3.4471	0.77534	0.	-9.2803e-005
6	1.4876	4.0605	0.	-1.5185e-004
7	3.1558	5.4738	0.	-8.0304e-005
8	0.79849	4.3428	0.	-1.1809e-004
9	4.2733	2.1682	0.	-1.1357e-004
10	4.5176	1.0352	0.	-1.0505e-004
11	5.5961	1.1641	0.	-9.8794e-005
12	6.7434	1.1998	0.	-8.6533e-005
13	7.9166	1.2088	0.	-7.5681e-005
14	9.0869	1.2131	0.	-6.535e-005
15	10.25	1.2135	0.	-5.5752e-005
16	11.413	1.2112	0.	-4.6947e-005
17	12.555	1.1854	0.	-3.8938e-005
18	13.699	1.2166	0.	-3.17e-005
19	14.838	1.2091	0.	-2.5226e-005
20	15.981	1.2004	0.	-1.951e-005
21	17.126	1.1952	0.	-1.4523e-005
22	18.273	1.1829	0.	-1.0279e-005
23	19.417	1.1837	0.	-6.8129e-006
24	20.562	1.1921	0.	-4.1026e-006
25	21.707	1.1931	0.	-2.1368e-006
26	22.853	1.1958	0.	-9.0221e-007
27	22.848	2.3945	0.	-1.0383e-006
28	22.847	3.6001	0.	-1.0385e-006
29	22.85	4.8069	0.	-9.0504e-007
30	21.699	4.8084	0.	-2.1496e-006
31	20.551	4.7947	0.	-4.1295e-006
32	19.4	4.7854	0.	-6.8652e-006
33	18.256	4.7807	0.	-1.0335e-005
34	17.121	4.7918	0.	-1.4535e-005
35	15.978	4.7994	0.	-1.949e-005
36	14.846	4.8372	0.	-2.5198e-005
37	13.695	4.8237	0.	-3.1718e-005
38	12.55	4.8222	0.	-3.8969e-005
39	11.4	4.8204	0.	-4.6981e-005
40	10.239	4.8168	0.	-5.5796e-005
41	9.0597	4.7984	0.	-6.5464e-005
42	7.8575	4.79	0.	-7.5966e-005
43	6.605	4.7723	0.	-8.7847e-005
44	5.1706	4.7735	0.	-9.7937e-005
45	4.1975	5.2566	0.	-1.0436e-004
46	5.3365	3.5169	0.	-9.9622e-005
47	5.4917	2.3242	0.	-9.8164e-005
48	6.6705	2.3924	0.	-8.6113e-005
49	7.8534	2.4037	0.	-7.5252e-005
50	9.0521	2.4148	0.	-6.5076e-005
51	10.239	2.4202	0.	-5.5537e-005
52	11.414	2.4137	0.	-4.6791e-005
53	12.553	2.4228	0.	-3.886e-005
54	13.686	2.4259	0.	-3.1727e-005
55	14.817	2.4209	0.	-2.5313e-005
56	15.965	2.3932	0.	-1.9568e-005
57	17.121	2.3875	0.	-1.4555e-005
58	18.263	2.3886	0.	-1.0341e-005
59	19.405	2.3907	0.	-6.8843e-006
60	20.549	2.3935	0.	-4.1883e-006
61	21.696	2.3916	0.	-2.2482e-006
62	21.695	3.5987	0.	-2.2513e-006
63	20.541	3.5911	0.	-4.2089e-006
64	19.398	3.5832	0.	-6.9083e-006
65	18.255	3.5795	0.	-1.036e-005
66	17.113	3.5784	0.	-1.459e-005
67	15.965	3.5993	0.	-1.9557e-005
68	14.825	3.6308	0.	-2.5281e-005
69	13.692	3.6409	0.	-3.1699e-005
70	12.55	3.6438	0.	-3.8878e-005
71	11.401	3.6379	0.	-4.6849e-005
72	10.221	3.6187	0.	-5.5672e-005
73	9.0296	3.6114	0.	-6.5267e-005
74	7.8206	3.603	0.	-7.5636e-005
75	6.5858	3.581	0.	-8.7193e-005
76	2.9465	5.0807	0.	-7.8323e-005
77	3.4371	4.7021	0.	-1.1842e-004
78	1.0563	1.3598	0.	-1.0014e-004
79	1.8173	3.9034	0.	-2.9263e-004
