Node Number	X Location (in)	Y Location (in)	Z Location (in)	Maximum Principal Elastic Strain (in/in)
1	18.005	2.706	0.	1.6722e-004
2	18.875	3.2778	0.	1.2287e-004
3	17.371	2.6574	0.	1.4613e-004
4	16.294	2.3993	0.	1.1784e-004
5	18.456	3.2684	0.	1.4532e-004
6	19.717	3.476	0.	5.0939e-005
7	18.172	2.6723	0.	1.6296e-004
8	17.713	3.0933	0.	1.6961e-004
9	21.423	2.7161	0.	1.4772e-005
10	4.8749	3.0905	0.	2.5605e-004
11	9.4143	3.023	0.	1.0616e-004
12	13.403	3.0907	0.	5.9919e-005
13	18.186	3.2513	0.	1.6143e-004
14	18.186	3.2513	0.1	2.807e-004
15	13.403	3.0907	0.1	1.5648e-004
16	9.4143	3.023	0.1	3.3075e-004
17	4.8749	3.0905	0.1	4.2621e-004
18	21.423	2.7161	0.1	4.5924e-005
19	17.713	3.0933	0.1	2.637e-004
20	18.172	2.6723	0.1	3.0221e-004
21	19.717	3.476	0.1	8.1765e-005
22	18.456	3.2684	0.1	2.3023e-004
23	16.294	2.3993	0.1	1.4604e-004
24	17.371	2.6574	0.1	1.6633e-004
25	18.875	3.2778	0.1	1.313e-004
26	18.005	2.706	0.1	2.8134e-004
27	18.167	1.	0.1	1.3122e-004
28	18.167	1.5	0.1	2.3335e-004
29	18.167	2.	0.1	4.8639e-004
30	18.	2.	0.1	4.1503e-004
31	18.	1.5	0.1	2.6995e-004
32	18.	1.	0.1	2.2066e-004
33	18.167	5.	0.1	1.1107e-004
34	18.167	4.5	0.1	2.0647e-004
35	18.167	4.	0.1	4.9105e-004
36	18.	4.	0.1	5.8922e-004
37	18.	4.5	0.1	1.7788e-004
38	18.	5.	0.1	2.4261e-004
39	18.167	6.	0.1	6.1711e-005
40	20.111	6.	0.1	5.8996e-005
41	22.056	6.	0.1	3.1762e-005
42	24.	6.	0.1	2.4295e-005
43	24.	3.	0.1	2.8509e-005
44	2.6226e-014	3.	0.1	4.7396e-004
45	3.937e-014	6.	0.1	4.6295e-004
46	5.625	6.	0.1	4.1283e-004
47	11.25	6.	0.1	2.8274e-004
48	15.188	6.	0.1	1.216e-004
49	18.	6.	0.1	1.6652e-004
50	24.	0.	0.1	3.0948e-005
51	21.083	0.	0.1	4.2309e-005
52	18.167	0.	0.1	6.0202e-005
53	18.	0.	0.1	1.4759e-004
54	15.75	2.4415e-030	0.1	9.5421e-005
55	13.5	2.0927e-030	0.1	1.7416e-004
56	9.	1.3952e-030	0.1	3.6429e-004
57	4.5	6.9758e-031	0.1	4.4589e-004
58	0.	0.	0.1	4.4546e-004
59	4.5	6.9758e-031	0.	2.5324e-004
60	9.	1.3952e-030	0.	1.3299e-004
61	13.5	2.0927e-030	0.	9.1485e-005
62	15.75	2.4415e-030	0.	9.0892e-005
63	18.	0.	0.	9.2168e-005
64	0.	0.	0.	1.9095e-005
65	21.083	0.	0.	1.9871e-005
66	18.167	0.	0.	2.005e-005
67	24.	0.	0.	1.1214e-005
68	15.188	6.	0.	1.3573e-004
69	11.25	6.	0.	8.804e-005
70	5.625	6.	0.	2.4975e-004
71	18.	6.	0.	1.1504e-004
72	3.937e-014	6.	0.	1.1308e-005
73	2.6226e-014	3.	0.	4.3483e-006
74	24.	3.	0.	1.1836e-005
75	24.	6.	0.	1.3281e-005
76	22.056	6.	0.	1.4158e-005
77	20.111	6.	0.	3.0863e-005
78	18.167	6.	0.	2.8856e-005
79	18.	4.5	0.	1.1164e-004
80	18.	5.	0.	1.0598e-004
81	18.	4.	0.	2.2462e-004
82	18.167	5.	0.	4.062e-005
83	18.167	4.5	0.	8.5455e-005
84	18.167	4.	0.	1.8548e-004
85	18.	1.5	0.	1.1634e-004
86	18.	1.	0.	9.0784e-005
87	18.	2.	0.	1.561e-004
88	18.167	1.	0.	5.105e-005
89	18.167	1.5	0.	8.9119e-005
90	18.167	2.	0.	1.9018e-004
91	18.088	2.6892	0.	1.6465e-004
92	17.859	2.8997	0.	1.678e-004
93	18.095	2.9787	0.	1.6431e-004
94	18.005	2.706	5.e-002	1.3083e-005
95	18.002	2.353	0.	1.6158e-004
96	18.665	3.2731	0.	1.336e-004
97	19.296	3.3769	0.	8.6778e-005
98	18.875	3.2778	5.e-002	6.9059e-006
99	18.521	3.6389	0.	1.1214e-004
100	18.521	2.6389	0.	9.7427e-005
101	16.832	2.5283	0.	1.3009e-004
102	17.542	2.8753	0.	1.5783e-004
103	17.371	2.6574	5.e-002	1.1786e-005
104	17.686	2.3287	0.	1.5105e-004
105	14.848	2.745	0.	8.7111e-005
106	16.294	2.3993	5.e-002	2.2431e-005
107	16.022	1.1997	0.	1.0396e-004
108	17.147	3.4497	0.	7.4703e-005
109	17.147	1.9497	0.	1.1269e-004
110	17.147	1.6997	0.	8.9422e-005
111	18.314	2.9703	0.	1.5295e-004
112	18.321	3.2598	0.	1.5315e-004
113	18.456	3.2684	5.e-002	1.167e-005
114	18.311	3.6342	0.	1.2757e-004
115	20.57	3.096	0.	3.2233e-005
116	19.717	3.476	5.e-002	3.5497e-006
117	19.914	4.738	0.	4.0095e-005
118	18.942	4.238	0.	3.3836e-005
119	18.942	3.988	0.	5.2984e-005
120	18.942	2.488	0.	5.4386e-005
121	18.172	2.6723	5.e-002	1.7746e-005
