Node Number	X Location (in)	Y Location (in)	Z Location (in)	Middle Principal Stress (psi)
1	5.3979	2.6029	0.	74.527
2	6.192	3.2304	0.	98.097
3	7.3248	1.8092	0.	-25.316
4	5.8482	2.8179	0.	-8.7695
5	4.2226	3.554	0.	-162.34
6	4.4455	0.63788	0.	-37.571
7	6.8103	0.62385	0.	-30.386
8	4.7282	4.7169	0.	-14.012
9	6.571	4.7107	0.	-15.546
10	6.3739	5.0393	0.	-19.071
11	3.9444	1.7653	0.	25.003
12	4.7812	5.3999	0.	8.4325
13	6.5908	5.4325	0.	27.363
14	3.391	0.89695	0.	43.848
15	3.874	5.2035	0.	-29.351
16	2.9033	4.6696	0.	-157.48
17	1.452	4.6452	0.	-194.61
18	1.1842	1.1796	0.	-196.43
19	2.3512	1.083	0.	-158.43
20	7.7575	0.85686	0.	39.986
21	8.9276	1.0568	0.	-17.9
22	10.136	1.1409	0.	-11.171
23	11.333	1.1817	0.	-3.9836
24	12.521	1.1944	0.	-1.2701
25	13.691	1.1925	0.	-0.77187
26	14.857	1.179	0.	-0.61642
27	16.003	1.1775	0.	-0.6957
28	17.14	1.1789	0.	-0.68154
29	18.282	1.182	0.	-0.58174
30	19.42	1.1873	0.	-0.6261
31	20.562	1.1905	0.	-0.58625
32	21.703	1.1906	0.	-0.62011
33	22.855	1.1957	0.	-0.62603
34	1.527	3.4936	0.	-302.8
35	1.3648	2.3372	0.	-305.4
36	22.848	2.3942	0.	-1.2698
37	22.847	3.6007	0.	-1.237
38	22.85	4.8075	0.	-0.64711
39	21.705	4.7944	0.	-0.6061
40	20.558	4.7939	0.	-0.6518
41	19.415	4.7546	0.	-0.57794
42	18.275	4.7211	0.	-0.52107
43	17.137	4.7032	0.	-0.54617
44	16.	4.6959	0.	-0.61863
45	14.857	4.7301	0.	-0.59717
46	13.682	4.7652	0.	-0.93246
47	12.487	4.7505	0.	-1.8114
48	11.24	4.7314	0.	-13.3
49	9.9443	4.675	0.	-33.083
50	8.547	4.5791	0.	-48.198
51	7.4957	5.1858	0.	-65.953
52	3.2476	3.1803	0.	-323.51
53	8.5583	3.2603	0.	-68.525
54	2.6325	2.1309	0.	-261.23
55	8.6675	2.131	0.	-28.826
56	9.9645	2.2823	0.	-35.465
57	11.223	2.3552	0.	-12.884
58	12.454	2.3717	0.	-3.8948
59	13.663	2.3677	0.	-1.1559
60	14.838	2.3565	0.	-1.1843
61	16.	2.362	0.	-1.0673
62	17.14	2.3644	0.	-1.2205
63	18.281	2.3692	0.	-1.17
64	19.419	2.3746	0.	-1.243
65	20.56	2.3815	0.	-1.2087
66	21.701	2.3898	0.	-1.1918
67	21.692	3.5944	0.	-1.2635
68	20.558	3.5835	0.	-1.2373
69	19.412	3.5588	0.	-1.2464
70	18.275	3.5449	0.	-1.2127
71	17.137	3.5345	0.	-1.2037
72	15.998	3.5288	0.	-1.1913
73	14.836	3.5346	0.	-1.3825
74	13.652	3.5585	0.	-1.0874
75	12.425	3.5576	0.	-5.4803
76	11.168	3.5324	0.	-18.225
77	9.8842	3.4673	0.	-40.909
78	7.1919	3.9772	0.	-101.9
79	4.6515	1.1091	0.	-2.2898
80	4.2514	2.4369	0.	-135.6
81	4.9833	5.0479	0.	5.9994
82	4.1995	4.1822	0.	-166.08
83	6.5518	1.0711	0.	24.437
84	7.152	2.9251	0.	-146.06
85	5.2056	3.5438	0.	156.38
86	4.6781	2.911	0.	-116.28
87	5.2235	3.1426	0.	-47.814
88	5.2235	3.1426	0.1	47.814
89	4.6781	2.911	0.1	116.28
90	5.2056	3.5438	0.1	-156.38
91	7.152	2.9251	0.1	146.06
92	6.5518	1.0711	0.1	-24.437
93	4.1995	4.1822	0.1	166.08
94	4.9833	5.0479	0.1	-5.9994
95	4.2514	2.4369	0.1	135.6
96	4.6515	1.1091	0.1	2.2898
97	7.1919	3.9772	0.1	101.9
98	9.8842	3.4673	0.1	40.909
99	11.168	3.5324	0.1	18.225
100	12.425	3.5576	0.1	5.4803
101	13.652	3.5585	0.1	1.0874
102	14.836	3.5346	0.1	1.3825
103	15.998	3.5288	0.1	1.1913
104	17.137	3.5345	0.1	1.2037
105	18.275	3.5449	0.1	1.2127
106	19.412	3.5588	0.1	1.2464
107	20.558	3.5835	0.1	1.2373
108	21.692	3.5944	0.1	1.2635
109	21.701	2.3898	0.1	1.1918
110	20.56	2.3815	0.1	1.2087
111	19.419	2.3746	0.1	1.243
112	18.281	2.3692	0.1	1.17
113	17.14	2.3644	0.1	1.2205
114	16.	2.362	0.1	1.0673
115	14.838	2.3565	0.1	1.1843
116	13.663	2.3677	0.1	1.1559
117	12.454	2.3717	0.1	3.8948
