Node Number	X Location (in)	Y Location (in)	Z Location (in)	Maximum Principal Elastic Strain (in/in)
1	16.9	2.1818	0.	2.6006e-004
2	16.9	2.3636	0.	2.0556e-004
3	16.9	2.5455	0.	1.7876e-004
4	16.9	2.7273	0.	1.6528e-004
5	16.9	2.9091	0.	1.594e-004
6	16.9	3.0909	0.	1.594e-004
7	16.9	3.2727	0.	1.6528e-004
8	16.9	3.4545	0.	1.7876e-004
9	16.9	3.6364	0.	2.0556e-004
10	16.9	3.8182	0.	2.6006e-004
11	17.067	2.1818	0.	2.3863e-004
12	17.067	2.3636	0.	1.9781e-004
13	17.067	2.5455	0.	1.7277e-004
14	17.067	2.7273	0.	1.6022e-004
15	17.067	2.9091	0.	1.5462e-004
16	17.067	3.0909	0.	1.5462e-004
17	17.067	3.2727	0.	1.6022e-004
18	17.067	3.4545	0.	1.7277e-004
19	17.067	3.6364	0.	1.9781e-004
20	17.067	3.8182	0.	2.3863e-004
21	16.716	5.8182	0.	1.6214e-005
22	16.716	5.6364	0.	2.745e-005
23	16.716	5.4545	0.	4.3103e-005
24	16.716	5.2727	0.	6.1269e-005
25	16.716	5.0909	0.	8.2112e-005
26	16.716	4.9091	0.	1.0645e-004
27	16.716	4.7273	0.	1.3577e-004
28	16.716	4.5455	0.	1.7278e-004
29	16.716	4.3636	0.	2.2317e-004
30	16.716	4.1818	0.	2.83e-004
31	16.716	4.	0.	2.8188e-004
32	16.716	3.8182	0.	2.0648e-004
33	16.716	3.6364	0.	1.8371e-004
34	16.716	3.4545	0.	1.6668e-004
35	16.716	3.2727	0.	1.583e-004
36	16.716	3.0909	0.	1.5421e-004
37	16.716	2.9091	0.	1.5421e-004
38	16.716	2.7273	0.	1.583e-004
39	16.716	2.5455	0.	1.6668e-004
40	16.716	2.3636	0.	1.8371e-004
41	16.716	2.1818	0.	2.0648e-004
42	16.716	2.	0.	2.8188e-004
43	16.716	1.8182	0.	2.83e-004
44	16.716	1.6364	0.	2.2317e-004
45	16.716	1.4545	0.	1.7278e-004
46	16.716	1.2727	0.	1.3577e-004
47	16.716	1.0909	0.	1.0645e-004
48	16.716	0.90909	0.	8.2112e-005
49	16.716	0.72727	0.	6.1269e-005
50	16.716	0.54545	0.	4.3103e-005
51	16.716	0.36364	0.	2.745e-005
52	16.716	0.18182	0.	1.6214e-005
53	16.533	5.8182	0.	2.106e-005
54	16.533	5.6364	0.	2.7784e-005
55	16.533	5.4545	0.	3.9246e-005
56	16.533	5.2727	0.	5.3792e-005
57	16.533	5.0909	0.	7.0884e-005
58	16.533	4.9091	0.	9.0526e-005
59	16.533	4.7273	0.	1.1308e-004
60	16.533	4.5455	0.	1.3792e-004
61	16.533	4.3636	0.	1.6371e-004
62	16.533	4.1818	0.	1.8014e-004
63	16.533	4.	0.	1.703e-004
64	16.533	3.8182	0.	1.5791e-004
65	16.533	3.6364	0.	1.5071e-004
66	16.533	3.4545	0.	1.4647e-004
67	16.533	3.2727	0.	1.4337e-004
68	16.533	3.0909	0.	1.4179e-004
69	16.533	2.9091	0.	1.4179e-004
70	16.533	2.7273	0.	1.4337e-004
71	16.533	2.5455	0.	1.4647e-004
72	16.533	2.3636	0.	1.5071e-004
73	16.533	2.1818	0.	1.5791e-004
74	16.533	2.	0.	1.703e-004
75	16.533	1.8182	0.	1.8014e-004
76	16.533	1.6364	0.	1.6371e-004
77	16.533	1.4545	0.	1.3792e-004
78	16.533	1.2727	0.	1.1308e-004
79	16.533	1.0909	0.	9.0526e-005
80	16.533	0.90909	0.	7.0884e-005
81	16.533	0.72727	0.	5.3792e-005
82	16.533	0.54545	0.	3.9246e-005
83	16.533	0.36364	0.	2.7784e-005
84	16.533	0.18182	0.	2.106e-005
85	16.349	5.8182	0.	2.7878e-005
86	16.349	5.6364	0.	3.3609e-005
87	16.349	5.4545	0.	4.2607e-005
88	16.349	5.2727	0.	5.4309e-005
89	16.349	5.0909	0.	6.8218e-005
90	16.349	4.9091	0.	8.3919e-005
91	16.349	4.7273	0.	1.0079e-004
92	16.349	4.5455	0.	1.1768e-004
93	16.349	4.3636	0.	1.314e-004
94	16.349	4.1818	0.	1.3748e-004
95	16.349	4.	0.	1.3565e-004
96	16.349	3.8182	0.	1.3059e-004
97	16.349	3.6364	0.	1.28e-004
98	16.349	3.4545	0.	1.2754e-004
99	16.349	3.2727	0.	1.2734e-004
100	16.349	3.0909	0.	1.2724e-004
101	16.349	2.9091	0.	1.2724e-004
