Node Number	X Location (in)	Y Location (in)	Z Location (in)	Minimum Principal Stress (psi)
1	5.1546	2.6656	0.	-1863.6
2	5.2829	3.4468	0.	-1846.
3	4.6589	2.8677	0.	-1704.8
4	3.9014	2.0031	0.	-1062.3
5	5.1842	3.4309	0.	-2152.8
6	5.7301	3.2027	0.	-1303.4
7	20.878	3.	0.	-44.946
8	17.756	3.0545	0.	-128.75
9	14.65	3.0001	0.	-271.23
10	11.578	3.0035	0.	-445.69
11	6.7174	3.9263	0.	-650.35
12	2.426	3.9259	0.	-1006.1
13	7.0013	3.0472	0.	-657.55
14	4.9693	3.2757	0.	-2021.7
15	5.1137	3.1295	0.	-2131.4
16	5.3735	3.2641	0.	-1830.2
17	8.6577	2.4682	0.	-555.4
18	8.6577	2.4682	0.1	5.99
19	5.3735	3.2641	0.1	-216.68
20	5.1137	3.1295	0.1	-140.86
21	4.9693	3.2757	0.1	-150.31
22	7.0013	3.0472	0.1	-276.58
23	2.426	3.9259	0.1	-304.12
24	6.7174	3.9263	0.1	-147.57
25	11.578	3.0035	0.1	-11.339
26	14.65	3.0001	0.1	8.737
27	17.756	3.0545	0.1	-5.2761
28	20.878	3.	0.1	-5.7158
29	5.7301	3.2027	0.1	-355.15
30	5.1842	3.4309	0.1	-199.47
31	3.9014	2.0031	0.1	-248.43
32	4.6589	2.8677	0.1	-201.09
33	5.2829	3.4468	0.1	-119.97
34	5.1546	2.6656	0.1	-495.93
35	5.2667	5.	0.1	177.29
36	5.2667	4.5	0.1	95.53
37	5.2667	4.	0.1	265.95
38	5.1	4.	0.1	92.757
39	5.1	4.5	0.1	-992.3
40	5.1	5.	0.1	-30.262
41	5.2667	1.	0.1	15.619
42	5.2667	1.5	0.1	53.279
43	5.2667	2.	0.1	546.01
44	5.1	2.	0.1	348.7
45	5.1	1.5	0.1	141.74
46	5.1	1.	0.1	50.77
47	5.2667	6.	0.1	-191.91
48	8.3889	6.	0.1	-17.111
49	11.511	6.	0.1	-19.456
50	14.633	6.	0.1	3.9524
51	17.756	6.	0.1	-5.3085
52	20.878	6.	0.1	-11.851
53	24.	6.	0.1	-4.9118
54	24.	3.	0.1	5.1397
55	2.6226e-014	3.	0.1	894.02
56	24.	0.	0.1	-1.4194
57	20.878	0.	0.1	-12.391
58	17.756	0.	0.1	-12.562
59	14.633	0.	0.1	-0.66409
60	11.511	0.	0.1	-17.066
61	8.3889	0.	0.1	-39.825
62	5.2667	0.	0.1	-63.614
63	5.1	0.	0.1	-78.298
64	2.55	1.0919e-030	0.1	-323.55
65	0.	0.	0.1	814.31
66	3.937e-014	6.	0.1	751.19
67	2.55	6.	0.1	-334.59
68	5.1	6.	0.1	48.385
69	2.55	6.	0.	-921.59
70	5.1	6.	0.	-1228.4
71	3.937e-014	6.	0.	-1645.
72	2.55	1.0919e-030	0.	-920.46
73	5.1	0.	0.	-1110.
74	0.	0.	0.	-1785.3
75	8.3889	0.	0.	-486.56
76	11.511	0.	0.	-458.85
77	14.633	0.	0.	-276.19
78	17.756	0.	0.	-128.68
79	20.878	0.	0.	-47.359
80	5.2667	0.	0.	-642.85
81	24.	0.	0.	-25.925
82	2.6226e-014	3.	0.	-1848.7
83	24.	3.	0.	-19.296
84	24.	6.	0.	-23.155
85	20.878	6.	0.	-45.52
86	17.756	6.	0.	-130.33
87	14.633	6.	0.	-274.82
88	11.511	6.	0.	-456.27
89	8.3889	6.	0.	-547.87
90	5.2667	6.	0.	-635.81
91	5.1	1.5	0.	-1692.9
92	5.1	1.	0.	-1020.
93	5.1	2.	0.	-4856.9
94	5.2667	1.	0.	-1234.7
95	5.2667	1.5	0.	-1720.5
96	5.2667	2.	0.	-3290.2
97	5.1	4.5	0.	-998.42
98	5.1	5.	0.	-1450.5
99	5.1	4.	0.	-4419.9
100	5.2667	5.	0.	-1138.3
101	5.2667	4.5	0.	-1881.9
102	5.2667	4.	0.	-4055.2
103	4.9067	2.7667	0.	-1782.9
104	5.4424	2.9342	0.	-1582.2
105	5.1342	2.8975	0.	-1990.5
106	5.1546	2.6656	5.e-002	-40.882
107	5.1273	2.3328	0.	-3356.1
108	5.2336	3.4389	0.	-1986.5
109	5.3282	3.3555	0.	-1833.6
110	5.2829	3.4468	5.e-002	-144.7
111	5.2748	3.7234	0.	-2944.1
112	4.2801	2.4354	0.	-1381.7
113	4.8141	3.0717	0.	-1855.8
114	4.6589	2.8677	5.e-002	-16.714
115	4.8794	2.4339	0.	-3279.8
116	4.8794	3.6839	0.	-1080.7
117	4.8794	3.4339	0.	-2963.1
118	3.9014	2.0031	5.e-002	-57.93
119	3.2257	1.0016	0.	-989.45
120	4.5007	1.7516	0.	-1334.9
121	4.5007	1.5016	0.	-1020.5
122	4.5007	3.5016	0.	-1142.8
123	5.149	3.2802	0.	-2137.1
124	5.1842	3.4309	5.e-002	-202.38
125	5.1421	3.7154	0.	-3218.5
126	6.2238	3.5645	0.	-976.37
127	5.5518	3.2334	0.	-1566.2
128	5.7301	3.2027	5.e-002	-66.706
129	5.4984	2.6014	0.	-2224.2
130	5.4984	3.6014	0.	-2674.9
131	19.317	3.0273	0.	-86.842
132	20.878	3.	5.e-002	-1.368
133	20.878	1.5	0.	-44.53
134	22.439	3.	0.	-32.064
135	20.878	4.5	0.	-44.357
136	16.203	3.0273	0.	-199.99
137	17.756	3.0545	5.e-002	-1.5433
138	17.756	1.5273	0.	-127.55
139	17.756	4.5273	0.	-128.96
140	13.114	3.0018	0.	-358.44
141	14.65	3.0001	5.e-002	-1.7969
142	14.642	1.5001	0.	-272.81
143	14.642	4.5001	0.	-272.78
144	10.118	2.7359	0.	-500.54
145	11.578	3.0035	5.e-002	-9.272
146	11.545	1.5018	0.	-451.82
147	11.545	4.5018	0.	-450.72
148	6.8593	3.4868	0.	-653.93
149	6.7174	3.9263	5.e-002	-39.488
150	7.5531	4.9632	0.	-599.05
151	5.992	4.4632	0.	-867.59
152	5.992	4.2132	0.	-1209.5
153	2.426	3.9259	5.e-002	-20.765
154	2.488	4.9629	0.	-962.65
155	2.488	1.9629	0.	-961.52
156	1.213	3.4629	0.	-1426.3
157	3.763	4.4629	0.	-1183.6
158	7.8295	2.7577	0.	-606.17
159	7.0013	3.0472	5.e-002	-62.707
160	6.134	2.2736	0.	-1133.5
161	6.134	2.5236	0.	-1926.3
162	5.0415	3.2026	0.	-2073.2
163	4.9693	3.2757	5.e-002	-103.49
164	5.0347	3.6379	0.	-3158.6
165	5.2436	3.1968	0.	-1974.9
166	5.1137	3.1295	5.e-002	-40.756
167	5.3735	3.2641	5.e-002	-91.512
168	8.6577	2.4682	5.e-002	-13.438
169	8.5233	1.2341	0.	-520.58
170	8.5233	4.2341	0.	-551.35
171	6.9622	1.7341	0.	-872.54
172	7.8295	2.7577	0.1	-95.703
173	10.118	2.7359	0.1	-2.3719
174	6.9622	1.7341	0.1	19.989
175	8.5233	4.2341	0.1	-4.8644
176	8.5233	1.2341	0.1	4.1841
177	5.2436	3.1968	0.1	-168.31
178	5.5518	3.2334	0.1	-280.13
179	5.3282	3.3555	0.1	-163.8
180	5.0415	3.2026	0.1	-141.65
181	5.149	3.2802	0.1	-151.53
182	5.1342	2.8975	0.1	-311.24
183	4.8141	3.0717	0.1	-166.07
184	5.0347	3.6379	0.1	44.971
185	6.8593	3.4868	0.1	-193.24
186	6.134	2.2736	0.1	-25.462
187	6.134	2.5236	0.1	219.
188	3.763	4.4629	0.1	-162.71
189	1.213	3.4629	0.1	300.3
190	2.488	1.9629	0.1	-313.37
191	2.488	4.9629	0.1	-318.88
192	6.2238	3.5645	0.1	-241.65
193	5.992	4.4632	0.1	49.985
194	5.992	4.2132	0.1	25.949
195	7.5531	4.9632	0.1	-54.305
196	13.114	3.0018	0.1	-1.0791
197	11.545	4.5018	0.1	-15.374
198	11.545	1.5018	0.1	-14.187
199	16.203	3.0273	0.1	3.3117
200	14.642	4.5001	0.1	6.5125
201	14.642	1.5001	0.1	6.4589
202	19.317	3.0273	0.1	-5.4958
203	17.756	4.5273	0.1	-4.7051
204	17.756	1.5273	0.1	-7.75
205	20.878	4.5	0.1	-7.9034
206	22.439	3.	0.1	-0.25863
207	20.878	1.5	0.1	-7.4481
208	5.4424	2.9342	0.1	-423.13
209	5.4984	3.6014	0.1	164.92
210	5.4984	2.6014	0.1	249.24
211	5.2336	3.4389	0.1	-149.98
212	5.1421	3.7154	0.1	0.47557
213	4.2801	2.4354	0.1	-218.93
214	4.5007	3.5016	0.1	-39.818
215	4.5007	1.7516	0.1	-15.989
216	4.5007	1.5016	0.1	-10.197
217	3.2257	1.0016	0.1	-181.7
218	4.9067	2.7667	0.1	-345.03
219	4.8794	3.4339	0.1	102.97
220	4.8794	3.6839	0.1	-413.94
221	4.8794	2.4339	0.1	206.03
222	5.2748	3.7234	0.1	90.282
223	5.1273	2.3328	0.1	39.465
