Node Number	X Location (in)	Y Location (in)	Z Location (in)	Equivalent (von-Mises) Stress (psi)
1	4.919	2.6733	0.	2103.4
2	5.5918	3.5279	0.	1579.8
3	4.4876	2.6599	0.	1516.9
4	6.0846	3.7072	0.	1112.5
5	3.8682	2.0742	0.	1068.7
6	7.0419	4.155	0.	763.58
7	5.3296	3.5085	0.	2439.7
8	5.1981	2.6231	0.	2433.9
9	19.318	2.9874	0.	93.888
10	14.618	2.9995	0.	286.07
11	9.2761	2.7359	0.	494.43
12	2.3524	3.8375	0.	1318.7
13	6.5136	2.33	0.	892.45
14	5.8767	2.7181	0.	1368.1
15	4.984	3.2287	0.	2026.8
16	5.2199	3.1135	0.	2222.6
17	5.4829	2.9563	0.	1951.2
18	7.3059	1.4324	0.	719.65
19	7.3059	1.4324	0.1	719.65
20	5.4829	2.9563	0.1	1951.2
21	5.2199	3.1135	0.1	2222.6
22	4.984	3.2287	0.1	2026.8
23	5.8767	2.7181	0.1	1368.1
24	6.5136	2.33	0.1	892.45
25	2.3524	3.8375	0.1	1318.7
26	9.2761	2.7359	0.1	494.43
27	14.618	2.9995	0.1	286.07
28	19.318	2.9874	0.1	93.888
29	5.1981	2.6231	0.1	2433.9
30	5.3296	3.5085	0.1	2439.7
31	7.0419	4.155	0.1	763.58
32	3.8682	2.0742	0.1	1068.7
33	6.0846	3.7072	0.1	1112.5
34	4.4876	2.6599	0.1	1516.9
35	5.5918	3.5279	0.1	1579.8
36	4.919	2.6733	0.1	2103.4
37	5.2667	5.	0.1	1127.6
38	5.2667	4.5	0.1	1493.7
39	5.2667	4.	0.1	4582.9
40	5.1	4.	0.1	4234.5
41	5.1	4.5	0.1	1813.6
42	5.1	5.	0.1	1085.3
43	5.2667	1.	0.1	931.91
44	5.2667	1.5	0.1	1604.9
45	5.2667	2.	0.1	3618.1
46	5.1	2.	0.1	3793.6
47	5.1	1.5	0.1	1556.4
48	5.1	1.	0.1	627.18
49	5.2667	6.	0.1	557.36
50	7.6083	6.	0.1	575.28
51	9.95	6.	0.1	477.52
52	14.633	6.	0.1	285.97
53	19.317	6.	0.1	100.69
54	24.	6.	0.1	39.857
55	24.	3.	0.1	24.061
56	2.6226e-014	3.	0.1	945.75
57	24.	0.	0.1	38.607
58	19.317	0.	0.1	99.653
59	14.633	0.	0.1	286.82
60	9.95	0.	0.1	496.59
61	7.6083	0.	0.1	566.77
62	5.2667	0.	0.1	566.91
63	5.1	0.	0.1	1100.3
64	2.55	1.0919e-030	0.1	1105.7
65	0.	0.	0.1	935.43
66	3.937e-014	6.	0.1	852.46
67	2.55	6.	0.1	1229.7
68	5.1	6.	0.1	1129.9
69	2.55	6.	0.	1229.7
70	5.1	6.	0.	1129.9
71	3.937e-014	6.	0.	852.46
72	2.55	1.0919e-030	0.	1105.7
73	5.1	0.	0.	1100.3
74	0.	0.	0.	935.43
75	7.6083	0.	0.	566.77
76	9.95	0.	0.	496.59
77	14.633	0.	0.	286.82
78	19.317	0.	0.	99.653
79	5.2667	0.	0.	566.91
80	24.	0.	0.	38.607
81	2.6226e-014	3.	0.	945.75
82	24.	3.	0.	24.061
83	24.	6.	0.	39.857
84	19.317	6.	0.	100.69
85	14.633	6.	0.	285.97
86	9.95	6.	0.	477.52
87	7.6083	6.	0.	575.28
88	5.2667	6.	0.	557.36
89	5.1	1.5	0.	1556.4
90	5.1	1.	0.	627.18
91	5.1	2.	0.	3793.6
92	5.2667	1.	0.	931.91
93	5.2667	1.5	0.	1604.9
94	5.2667	2.	0.	3618.1
95	5.1	4.5	0.	1813.6
96	5.1	5.	0.	1085.3
97	5.1	4.	0.	4234.5
98	5.2667	5.	0.	1127.6
99	5.2667	4.5	0.	1493.7
100	5.2667	4.	0.	4582.9
101	4.7033	2.6666	0.	1809.2
102	5.0586	2.6482	0.	2261.7
103	5.0695	2.8934	0.	2156.5
104	4.919	2.6733	5.e-002	43.315
105	5.0095	2.3366	0.	2925.
106	5.8382	3.6176	0.	1339.8
107	5.4607	3.5182	0.	2004.5
108	5.5373	3.2421	0.	1748.3
109	5.5918	3.5279	5.e-002	195.15
110	5.4292	3.764	0.	3054.1
111	4.1779	2.367	0.	1291.1
112	4.7358	2.9443	0.	1763.
113	4.4876	2.6599	5.e-002	76.488
114	4.7938	2.3299	0.	2638.8
115	4.7938	3.5799	0.	1482.8
116	4.7938	3.3299	0.	2760.
117	6.5632	3.9311	0.	934.6
118	5.9806	3.2127	0.	1227.1
119	6.0846	3.7072	5.e-002	62.408
120	5.6756	4.1036	0.	1249.1
121	3.1103	2.9559	0.	1167.1
122	3.8682	2.0742	5.e-002	1.6574
123	3.2091	1.0371	0.	1060.9
124	4.4841	1.7871	0.	1204.7
125	4.4841	1.5371	0.	792.33
126	4.4841	3.5371	0.	1049.7
127	8.159	3.4454	0.	624.71
128	6.7778	3.2425	0.	808.97
129	7.0419	4.155	5.e-002	34.303
130	7.3251	5.0775	0.	668.35
131	6.1543	4.5775	0.	921.68
132	5.2747	3.311	0.	2315.9
133	5.3296	3.5085	5.e-002	113.5
134	5.2148	3.7543	0.	3195.9
135	5.3405	2.7897	0.	2181.5
136	5.1981	2.6231	5.e-002	54.215
137	5.2324	2.3115	0.	2964.2
138	16.968	2.9935	0.	189.23
139	19.318	2.9874	5.e-002	1.9918
140	19.317	1.4937	0.	95.142
141	21.659	2.9937	0.	58.438
142	19.317	4.4937	0.	95.189
143	11.947	2.8677	0.	389.83
144	14.618	2.9995	5.e-002	4.9369
145	14.626	1.4998	0.	285.86
146	14.626	4.4998	0.	285.03
147	8.291	2.0841	0.	605.38
148	9.2761	2.7359	5.e-002	11.112
149	9.6131	1.3679	0.	494.43
150	9.6131	4.3679	0.	484.51
151	2.3524	3.8375	5.e-002	33.501
152	2.4512	4.9188	0.	1269.2
153	2.4512	1.9188	0.	1207.8
154	1.1762	3.4188	0.	1115.1
