Node Number	X Location (in)	Y Location (in)	Z Location (in)	Maximum Principal Elastic Strain (in/in)
1	2.6611	3.3694	0.	4.5377e-004
2	1.8887	3.2127	0.	4.809e-004
3	0.99902	3.7532	0.	3.0879e-004
4	3.615	3.5032	0.	2.1517e-004
5	3.2462	1.7501	0.	2.2017e-004
6	2.6186	2.2859	0.	3.8373e-004
7	2.1481	3.5178	0.	6.8501e-004
8	17.779	2.951	0.	5.8119e-005
9	10.163	3.193	0.	9.3829e-005
10	6.7292	1.6228	0.	1.3716e-004
11	4.8581	4.5921	0.	1.6045e-004
12	4.8581	4.5921	0.1	3.7418e-004
13	6.7292	1.6228	0.1	3.5978e-004
14	10.163	3.193	0.1	2.3132e-004
15	17.779	2.951	0.1	1.3706e-004
16	2.1481	3.5178	0.1	1.2686e-003
17	2.6186	2.2859	0.1	7.3415e-004
18	3.2462	1.7501	0.1	5.019e-004
19	3.615	3.5032	0.1	5.2127e-004
20	0.99902	3.7532	0.1	6.3223e-004
21	1.8887	3.2127	0.1	1.1602e-003
22	2.6611	3.3694	0.1	9.0104e-004
23	2.1667	1.	0.1	3.9903e-004
24	2.1667	1.5	0.1	7.0125e-004
25	2.1667	2.	0.1	2.3262e-003
26	2.	2.	0.1	2.0567e-003
27	2.	1.5	0.1	1.1253e-003
28	2.	1.	0.1	7.5397e-004
29	2.1667	5.	0.1	5.5943e-004
30	2.1667	4.5	0.1	1.0855e-003
31	2.1667	4.	0.1	2.4559e-003
32	2.	4.	0.1	1.9343e-003
33	2.	4.5	0.1	1.1467e-003
34	2.	5.	0.1	4.7753e-004
35	2.1667	6.	0.1	3.9622e-004
36	5.5781	6.	0.1	3.1875e-004
37	10.354	6.	0.1	2.2186e-004
38	17.177	6.	0.1	1.4446e-004
39	24.	6.	0.1	9.5224e-005
40	24.	3.	0.1	8.3106e-005
41	2.6226e-014	3.	0.1	4.9119e-004
42	3.937e-014	6.	0.1	2.3275e-004
43	1.	6.	0.1	3.7076e-004
44	2.	6.	0.1	3.1586e-004
45	24.	0.	0.1	7.588e-005
46	18.542	0.	0.1	1.2358e-004
47	13.083	0.	0.1	1.9655e-004
48	7.625	0.	0.1	3.2887e-004
49	4.8958	0.	0.1	3.7962e-004
50	2.1667	0.	0.1	3.9803e-004
51	2.	0.	0.1	3.8395e-004
52	0.	0.	0.1	3.6741e-004
53	2.	0.	0.	3.0008e-004
54	0.	0.	0.	3.1914e-005
55	4.8958	0.	0.	1.392e-004
56	7.625	0.	0.	1.3946e-004
57	13.083	0.	0.	8.0271e-005
58	18.542	0.	0.	4.3742e-005
59	2.1667	0.	0.	3.5075e-004
60	24.	0.	0.	9.1368e-005
61	1.	6.	0.	2.1902e-004
62	2.	6.	0.	1.1727e-004
63	3.937e-014	6.	0.	4.0378e-006
64	2.6226e-014	3.	0.	1.6802e-005
65	24.	3.	0.	5.9837e-005
66	24.	6.	0.	3.1701e-005
67	17.177	6.	0.	5.6371e-005
68	10.354	6.	0.	9.6432e-005
69	5.5781	6.	0.	1.5023e-004
70	2.1667	6.	0.	1.5752e-004
71	2.	4.5	0.	5.5013e-004
72	2.	5.	0.	1.5587e-004
73	2.	4.	0.	8.1346e-004
74	2.1667	5.	0.	2.1506e-004
75	2.1667	4.5	0.	3.5121e-004
76	2.1667	4.	0.	8.1568e-004
77	2.	1.5	0.	5.7068e-004
78	2.	1.	0.	5.1786e-004
79	2.	2.	0.	7.9826e-004
80	2.1667	1.	0.	1.6153e-004
81	2.1667	1.5	0.	4.4428e-004
82	2.1667	2.	0.	1.3584e-003
83	3.1381	3.4363	0.	3.2943e-004
84	2.6399	2.8276	0.	3.8805e-004
85	2.4046	3.4436	0.	5.6471e-004
86	2.6611	3.3694	5.e-002	9.4099e-005
87	2.4139	3.6847	0.	5.2377e-004
88	1.4439	3.4829	0.	3.3293e-004
89	2.2537	2.7493	0.	4.2335e-004
90	2.0184	3.3652	0.	5.7848e-004
91	1.8887	3.2127	5.e-002	1.0719e-005
92	1.9443	2.6063	0.	5.529e-004
93	0.99902	3.7532	5.e-002	3.1044e-005
94	0.99951	4.8766	0.	2.6231e-004
95	0.49951	3.3766	0.	1.5271e-004
96	1.4995	4.1266	0.	4.2319e-004
97	1.4995	4.3766	0.	2.2583e-004
98	1.4995	3.8766	0.	5.0242e-004
99	1.4995	2.6266	0.	4.3875e-004
100	1.4995	2.8766	0.	5.5068e-004
101	3.4306	2.6266	0.	1.9059e-004
102	5.1721	2.563	0.	1.7123e-004
103	4.2366	4.0476	0.	1.4845e-004
104	3.615	3.5032	5.e-002	5.9595e-005
105	2.8909	4.0016	0.	2.4437e-004
106	2.9324	2.018	0.	2.9657e-004
107	3.2462	1.7501	5.e-002	2.2694e-005
108	4.071	0.87506	0.	1.7032e-004
109	2.7064	1.3751	0.	1.5546e-004
110	2.6186	2.2859	5.e-002	7.1484e-005
111	2.3926	1.8929	0.	2.6946e-004
112	2.3926	2.1429	0.	8.2692e-004
113	2.1481	3.5178	5.e-002	3.7859e-005
114	2.074	3.7589	0.	6.92e-004
115	13.971	3.072	0.	6.8537e-005
116	17.779	2.951	5.e-002	6.543e-006
117	18.16	1.4755	0.	4.9108e-005
118	20.889	2.9755	0.	5.813e-005
119	17.478	4.4755	0.	5.607e-005
120	8.4462	2.4079	0.	1.0195e-004
121	7.5107	3.8926	0.	1.2188e-004
122	10.163	3.193	5.e-002	1.4265e-005
123	11.623	1.5965	0.	8.0697e-005
124	10.259	4.5965	0.	8.9998e-005
125	6.7292	1.6228	5.e-002	1.8436e-005
126	5.8125	0.81142	0.	1.35e-004
127	7.1771	0.81142	0.	1.3763e-004
128	4.8581	4.5921	5.e-002	5.2813e-005
129	5.2181	5.296	0.	1.543e-004
130	3.5124	4.796	0.	1.8187e-004
131	7.5107	3.8926	0.1	3.0017e-004
132	4.2366	4.0476	0.1	4.4752e-004
133	3.5124	4.796	0.1	4.5397e-004
134	5.2181	5.296	0.1	3.4627e-004
135	8.4462	2.4079	0.1	2.9519e-004
136	5.1721	2.563	0.1	4.3462e-004
137	7.1771	0.81142	0.1	3.4346e-004
138	5.8125	0.81142	0.1	3.6738e-004
139	13.971	3.072	0.1	1.8399e-004
140	10.259	4.5965	0.1	2.2654e-004
141	11.623	1.5965	0.1	2.1366e-004
142	17.478	4.4755	0.1	1.4057e-004
143	20.889	2.9755	0.1	1.097e-004
144	18.16	1.4755	0.1	1.2894e-004
145	2.0184	3.3652	0.1	1.211e-003
146	2.4046	3.4436	0.1	1.0837e-003
147	2.074	3.7589	0.1	1.5668e-003
148	2.9324	2.018	0.1	6.1533e-004
149	2.2537	2.7493	0.1	9.4599e-004
150	2.6399	2.8276	0.1	8.1523e-004
151	2.3926	1.8929	0.1	5.8499e-004
152	2.3926	2.1429	0.1	1.5043e-003
153	3.4306	2.6266	0.1	5.0012e-004
154	2.7064	1.3751	0.1	4.4772e-004
155	4.071	0.87506	0.1	4.3541e-004
156	3.1381	3.4363	0.1	7.0774e-004
157	2.8909	4.0016	0.1	7.8259e-004
158	1.4439	3.4829	0.1	8.9269e-004
159	1.4995	2.8766	0.1	1.2686e-003
160	1.4995	2.6266	0.1	7.8873e-004
161	1.4995	3.8766	0.1	1.281e-003
162	1.4995	4.1266	0.1	8.2386e-004
163	1.4995	4.3766	0.1	5.2133e-004
164	0.49951	3.3766	0.1	5.5326e-004
165	0.99951	4.8766	0.1	4.9393e-004
166	1.9443	2.6063	0.1	1.5338e-003
167	2.4139	3.6847	0.1	1.6467e-003
168	2.1667	1.25	0.1	4.9119e-004
169	2.1667	0.5	0.1	3.9311e-004
170	2.1667	1.	5.e-002	8.3705e-005
171	2.1667	1.75	0.1	1.408e-003
172	2.1667	1.5	5.e-002	5.3377e-005
173	2.0833	2.	0.1	1.9822e-003
174	2.1667	2.	5.e-002	4.7125e-004
175	2.	1.75	0.1	1.5859e-003
176	2.	2.	5.e-002	1.0278e-004
177	2.	1.25	0.1	9.3809e-004
178	2.	1.5	5.e-002	5.4476e-005
179	1.	2.	0.1	6.075e-004
180	2.	0.5	0.1	5.6458e-004
181	2.	1.	5.e-002	3.3654e-005
182	2.1667	4.75	0.1	8.2209e-004
183	2.1667	5.5	0.1	4.7655e-004
184	2.1667	5.	5.e-002	6.1178e-005
185	2.1667	4.25	0.1	1.7633e-003
186	2.1667	4.5	5.e-002	4.5791e-005
187	2.0833	4.	0.1	1.992e-003
188	2.1667	4.	5.e-002	1.0954e-004
189	2.	4.25	0.1	1.4535e-003
190	2.	4.	5.e-002	2.5067e-004
191	2.	4.75	0.1	8.111e-004
192	2.	4.5	5.e-002	1.2376e-004
193	2.	5.5	0.1	3.6635e-004
194	2.	5.	5.e-002	5.1547e-005
195	3.8724	6.	0.1	3.5357e-004
196	2.1667	6.	5.e-002	2.5999e-005
197	7.9661	6.	0.1	2.6579e-004
198	5.5781	6.	5.e-002	4.9675e-005
199	13.766	6.	0.1	1.8309e-004
200	10.354	6.	5.e-002	2.6009e-005
201	20.589	6.	0.1	1.1937e-004
202	17.177	6.	5.e-002	9.1296e-006
203	24.	4.5	0.1	8.8882e-005
204	24.	6.	5.e-002	6.4618e-006
205	24.	1.5	0.1	7.8261e-005
206	24.	3.	5.e-002	3.3545e-006
207	3.9339e-014	4.5	0.1	3.619e-004
208	1.3113e-014	1.5	0.1	4.2465e-004
209	2.6581e-014	3.	5.e-002	3.2044e-005
210	0.5	6.	0.1	2.8704e-004
211	5.2451e-014	6.	5.e-002	8.1864e-006
212	1.5	6.	0.1	3.3262e-004
213	1.	6.	5.e-002	1.8107e-005
214	2.	6.	5.e-002	3.3246e-005
215	21.271	0.	0.1	9.8872e-005
216	24.	0.	5.e-002	1.4662e-005
217	15.813	0.	0.1	1.5848e-004
218	18.542	0.	5.e-002	1.2668e-005
219	10.354	0.	0.1	2.622e-004
220	13.083	0.	5.e-002	1.4475e-005
221	6.2604	0.	0.1	3.497e-004
222	7.625	0.	5.e-002	3.7268e-005
223	3.5313	0.	0.1	3.6427e-004
224	4.8958	0.	5.e-002	8.7617e-006
225	2.1667	0.	5.e-002	9.4161e-005
226	1.	1.8804e-030	0.1	3.7055e-004
