Node Number	X Location (in)	Y Location (in)	Z Location (in)	Equivalent Elastic Strain (in/in)
1	2.6611	3.3694	0.	9.4123e-004
2	1.8887	3.2127	0.	1.1744e-003
3	0.99902	3.7532	0.	6.6501e-004
4	3.615	3.5032	0.	5.1794e-004
5	3.2462	1.7501	0.	5.1123e-004
6	2.6186	2.2859	0.	7.9835e-004
7	2.1481	3.5178	0.	1.3695e-003
8	17.779	2.951	0.	1.3995e-004
9	10.163	3.193	0.	2.2603e-004
10	6.7292	1.6228	0.	3.609e-004
11	4.8581	4.5921	0.	3.751e-004
12	4.8581	4.5921	0.1	3.751e-004
13	6.7292	1.6228	0.1	3.609e-004
14	10.163	3.193	0.1	2.2603e-004
15	17.779	2.951	0.1	1.3995e-004
16	2.1481	3.5178	0.1	1.3695e-003
17	2.6186	2.2859	0.1	7.9835e-004
18	3.2462	1.7501	0.1	5.1123e-004
19	3.615	3.5032	0.1	5.1794e-004
20	0.99902	3.7532	0.1	6.6501e-004
21	1.8887	3.2127	0.1	1.1744e-003
22	2.6611	3.3694	0.1	9.4123e-004
23	2.1667	1.	0.1	3.8316e-004
24	2.1667	1.5	0.1	7.6419e-004
25	2.1667	2.	0.1	2.5136e-003
26	2.	2.	0.1	1.9407e-003
27	2.	1.5	0.1	1.1257e-003
28	2.	1.	0.1	8.2916e-004
29	2.1667	5.	0.1	5.5e-004
30	2.1667	4.5	0.1	1.0458e-003
31	2.1667	4.	0.1	2.3686e-003
32	2.	4.	0.1	1.8859e-003
33	2.	4.5	0.1	1.1496e-003
34	2.	5.	0.1	4.5137e-004
35	2.1667	6.	0.1	3.9949e-004
36	5.5781	6.	0.1	3.231e-004
37	10.354	6.	0.1	2.2289e-004
38	17.177	6.	0.1	1.4462e-004
39	24.	6.	0.1	9.3258e-005
40	24.	3.	0.1	9.3355e-005
41	2.6226e-014	3.	0.1	3.7154e-004
42	3.937e-014	6.	0.1	1.7507e-004
43	1.	6.	0.1	4.0472e-004
44	2.	6.	0.1	2.8397e-004
45	24.	0.	0.1	1.1246e-004
46	18.542	0.	0.1	1.2383e-004
47	13.083	0.	0.1	1.981e-004
48	7.625	0.	0.1	3.2909e-004
49	4.8958	0.	0.1	3.8695e-004
50	2.1667	0.	0.1	4.8778e-004
51	2.	0.	0.1	4.4545e-004
52	0.	0.	0.1	2.827e-004
53	2.	0.	0.	4.4545e-004
54	0.	0.	0.	2.827e-004
55	4.8958	0.	0.	3.8695e-004
56	7.625	0.	0.	3.2909e-004
57	13.083	0.	0.	1.981e-004
58	18.542	0.	0.	1.2383e-004
59	2.1667	0.	0.	4.8778e-004
60	24.	0.	0.	1.1246e-004
61	1.	6.	0.	4.0472e-004
62	2.	6.	0.	2.8397e-004
63	3.937e-014	6.	0.	1.7507e-004
64	2.6226e-014	3.	0.	3.7154e-004
65	24.	3.	0.	9.3355e-005
66	24.	6.	0.	9.3258e-005
67	17.177	6.	0.	1.4462e-004
68	10.354	6.	0.	2.2289e-004
69	5.5781	6.	0.	3.231e-004
70	2.1667	6.	0.	3.9949e-004
71	2.	4.5	0.	1.1496e-003
72	2.	5.	0.	4.5137e-004
73	2.	4.	0.	1.8859e-003
74	2.1667	5.	0.	5.5e-004
75	2.1667	4.5	0.	1.0458e-003
76	2.1667	4.	0.	2.3686e-003
77	2.	1.5	0.	1.1257e-003
78	2.	1.	0.	8.2916e-004
79	2.	2.	0.	1.9407e-003
80	2.1667	1.	0.	3.8316e-004
81	2.1667	1.5	0.	7.6419e-004
82	2.1667	2.	0.	2.5136e-003
83	3.1381	3.4363	0.	7.2503e-004
84	2.6399	2.8276	0.	8.6224e-004
85	2.4046	3.4436	0.	1.1532e-003
86	2.6611	3.3694	5.e-002	1.2254e-004
87	2.4139	3.6847	0.	1.61e-003
88	1.4439	3.4829	0.	9.1065e-004
89	2.2537	2.7493	0.	9.8403e-004
90	2.0184	3.3652	0.	1.2674e-003
91	1.8887	3.2127	5.e-002	1.3959e-005
92	1.9443	2.6063	0.	1.4606e-003
93	0.99902	3.7532	5.e-002	4.0429e-005
94	0.99951	4.8766	0.	5.2651e-004
95	0.49951	3.3766	0.	5.0776e-004
96	1.4995	4.1266	0.	8.4156e-004
97	1.4995	4.3766	0.	5.2244e-004
98	1.4995	3.8766	0.	1.2608e-003
99	1.4995	2.6266	0.	8.1111e-004
100	1.4995	2.8766	0.	1.2285e-003
101	3.4306	2.6266	0.	4.9887e-004
102	5.1721	2.563	0.	4.3225e-004
103	4.2366	4.0476	0.	4.4213e-004
104	3.615	3.5032	5.e-002	7.761e-005
105	2.8909	4.0016	0.	7.5564e-004
106	2.9324	2.018	0.	6.5119e-004
107	3.2462	1.7501	5.e-002	2.9555e-005
108	4.071	0.87506	0.	4.4188e-004
109	2.7064	1.3751	0.	4.387e-004
110	2.6186	2.2859	5.e-002	9.3093e-005
111	2.3926	1.8929	0.	6.1428e-004
112	2.3926	2.1429	0.	1.6178e-003
113	2.1481	3.5178	5.e-002	4.9304e-005
114	2.074	3.7589	0.	1.58e-003
115	13.971	3.072	0.	1.8158e-004
116	17.779	2.951	5.e-002	8.5209e-006
117	18.16	1.4755	0.	1.3018e-004
118	20.889	2.9755	0.	1.1428e-004
119	17.478	4.4755	0.	1.4196e-004
120	8.4462	2.4079	0.	2.9142e-004
121	7.5107	3.8926	0.	2.9693e-004
122	10.163	3.193	5.e-002	1.8578e-005
123	11.623	1.5965	0.	2.1071e-004
124	10.259	4.5965	0.	2.2345e-004
125	6.7292	1.6228	5.e-002	2.4009e-005
126	5.8125	0.81142	0.	3.7109e-004
127	7.1771	0.81142	0.	3.4376e-004
128	4.8581	4.5921	5.e-002	6.8778e-005
129	5.2181	5.296	0.	3.4857e-004
130	3.5124	4.796	0.	4.4823e-004
131	7.5107	3.8926	0.1	2.9693e-004
132	4.2366	4.0476	0.1	4.4213e-004
133	3.5124	4.796	0.1	4.4823e-004
134	5.2181	5.296	0.1	3.4857e-004
135	8.4462	2.4079	0.1	2.9142e-004
136	5.1721	2.563	0.1	4.3225e-004
137	7.1771	0.81142	0.1	3.4376e-004
138	5.8125	0.81142	0.1	3.7109e-004
139	13.971	3.072	0.1	1.8158e-004
140	10.259	4.5965	0.1	2.2345e-004
141	11.623	1.5965	0.1	2.1071e-004
142	17.478	4.4755	0.1	1.4196e-004
143	20.889	2.9755	0.1	1.1428e-004
144	18.16	1.4755	0.1	1.3018e-004
145	2.0184	3.3652	0.1	1.2674e-003
146	2.4046	3.4436	0.1	1.1532e-003
147	2.074	3.7589	0.1	1.58e-003
148	2.9324	2.018	0.1	6.5119e-004
149	2.2537	2.7493	0.1	9.8403e-004
150	2.6399	2.8276	0.1	8.6224e-004
151	2.3926	1.8929	0.1	6.1428e-004
152	2.3926	2.1429	0.1	1.6178e-003
153	3.4306	2.6266	0.1	4.9887e-004
154	2.7064	1.3751	0.1	4.387e-004
155	4.071	0.87506	0.1	4.4188e-004
156	3.1381	3.4363	0.1	7.2503e-004
157	2.8909	4.0016	0.1	7.5564e-004
158	1.4439	3.4829	0.1	9.1065e-004
159	1.4995	2.8766	0.1	1.2285e-003
160	1.4995	2.6266	0.1	8.1111e-004
161	1.4995	3.8766	0.1	1.2608e-003
162	1.4995	4.1266	0.1	8.4156e-004
163	1.4995	4.3766	0.1	5.2244e-004
164	0.49951	3.3766	0.1	5.0776e-004
165	0.99951	4.8766	0.1	5.2651e-004
166	1.9443	2.6063	0.1	1.4606e-003
167	2.4139	3.6847	0.1	1.61e-003
168	2.1667	1.25	0.1	4.9249e-004
169	2.1667	0.5	0.1	4.1527e-004
170	2.1667	1.	5.e-002	1.0901e-004
171	2.1667	1.75	0.1	1.5004e-003
172	2.1667	1.5	5.e-002	6.9513e-005
173	2.0833	2.	0.1	1.957e-003
174	2.1667	2.	5.e-002	6.1371e-004
175	2.	1.75	0.1	1.5262e-003
176	2.	2.	5.e-002	1.3386e-004
177	2.	1.25	0.1	9.7218e-004
178	2.	1.5	5.e-002	7.0944e-005
179	1.	2.	0.1	5.7327e-004
180	2.	0.5	0.1	6.3371e-004
181	2.	1.	5.e-002	4.3828e-005
182	2.1667	4.75	0.1	7.9691e-004
183	2.1667	5.5	0.1	4.7322e-004
184	2.1667	5.	5.e-002	7.9671e-005
185	2.1667	4.25	0.1	1.699e-003
186	2.1667	4.5	5.e-002	5.9633e-005
187	2.0833	4.	0.1	1.8891e-003
188	2.1667	4.	5.e-002	1.4266e-004
189	2.	4.25	0.1	1.3912e-003
190	2.	4.	5.e-002	3.2645e-004
191	2.	4.75	0.1	7.9747e-004
192	2.	4.5	5.e-002	1.6117e-004
193	2.	5.5	0.1	3.3344e-004
194	2.	5.	5.e-002	6.7129e-005
195	3.8724	6.	0.1	3.5618e-004
196	2.1667	6.	5.e-002	3.3858e-005
197	7.9661	6.	0.1	2.6785e-004
198	5.5781	6.	5.e-002	6.4691e-005
199	13.766	6.	0.1	1.8357e-004
200	10.354	6.	5.e-002	3.3871e-005
201	20.589	6.	0.1	1.1837e-004
202	17.177	6.	5.e-002	1.1889e-005
203	24.	4.5	0.1	9.0826e-005
204	24.	6.	5.e-002	8.4151e-006
205	24.	1.5	0.1	1.0055e-004
206	24.	3.	5.e-002	4.3686e-006
207	3.9339e-014	4.5	0.1	2.7321e-004
208	1.3113e-014	1.5	0.1	3.2075e-004
209	2.6581e-014	3.	5.e-002	4.1731e-005
210	0.5	6.	0.1	2.7373e-004
211	5.2451e-014	6.	5.e-002	1.0661e-005
212	1.5	6.	0.1	3.3254e-004
213	1.	6.	5.e-002	2.3581e-005
214	2.	6.	5.e-002	4.3297e-005
215	21.271	0.	0.1	1.0923e-004
216	24.	0.	5.e-002	1.9094e-005
217	15.813	0.	0.1	1.5898e-004
218	18.542	0.	5.e-002	1.6498e-005
219	10.354	0.	0.1	2.6273e-004
220	13.083	0.	5.e-002	1.8851e-005
221	6.2604	0.	0.1	3.5189e-004
222	7.625	0.	5.e-002	4.8533e-005
223	3.5313	0.	0.1	3.9303e-004
224	4.8958	0.	5.e-002	1.141e-005
225	2.1667	0.	5.e-002	1.2263e-004
226	1.	1.8804e-030	0.1	3.4597e-004
227	2.	3.7609e-030	5.e-002	5.5745e-005
228	0.	0.	5.e-002	7.7446e-005
229	1.	1.8804e-030	0.	3.4597e-004
230	2.	0.5	0.	6.3371e-004
231	1.3113e-014	1.5	0.	3.2075e-004
232	6.2604	0.	0.	3.5189e-004
233	3.5313	0.	0.	3.9303e-004
234	10.354	0.	0.	2.6273e-004
235	15.813	0.	0.	1.5898e-004
236	21.271	0.	0.	1.0923e-004
237	2.1667	0.5	0.	4.1527e-004
238	24.	1.5	0.	1.0055e-004
239	1.5	6.	0.	3.3254e-004
240	0.5	6.	0.	2.7373e-004
241	2.	5.5	0.	3.3344e-004
242	3.9339e-014	4.5	0.	2.7321e-004
243	1.	2.	0.	5.7327e-004
244	24.	4.5	0.	9.0826e-005
245	20.589	6.	0.	1.1837e-004
246	13.766	6.	0.	1.8357e-004
247	7.9661	6.	0.	2.6785e-004
248	3.8724	6.	0.	3.5618e-004
249	2.1667	5.5	0.	4.7322e-004
250	2.	4.75	0.	7.9747e-004
251	2.	4.25	0.	1.3912e-003
252	2.0833	4.	0.	1.8891e-003
253	2.1667	4.75	0.	7.9691e-004
254	2.1667	4.25	0.	1.699e-003
255	2.	1.25	0.	9.7218e-004
256	2.	1.75	0.	1.5262e-003
257	2.0833	2.	0.	1.957e-003
258	2.1667	1.25	0.	4.9249e-004
259	2.1667	1.75	0.	1.5004e-003
