Node Number	X Location (in)	Y Location (in)	Z Location (in)	Middle Principal Stress (psi)
1	6.1558	3.3467	0.	61.665
2	6.9318	1.8183	0.	-197.31
3	4.2109	2.837	0.	-191.8
4	7.3273	3.4831	0.	-150.14
5	4.2564	0.65559	0.	-30.989
6	6.4318	0.48436	0.	19.262
7	4.5097	4.6538	0.	5.83
8	6.6344	4.7121	0.	-28.89
9	6.2174	5.0575	0.	-5.34
10	3.7906	1.845	0.	-22.345
11	4.5698	5.4048	0.	12.609
12	6.4133	5.4591	0.	7.1823
13	3.2609	0.92314	0.	32.189
14	3.7024	5.1619	0.	-14.828
15	2.6968	4.5595	0.	-199.05
16	1.2949	4.691	0.	-224.36
17	1.1347	1.1826	0.	-218.04
18	2.252	1.1043	0.	-184.25
19	7.4116	0.72204	0.	-50.318
20	8.3261	1.2197	0.	-35.33
21	9.8127	1.202	0.	-18.451
22	11.112	1.2048	0.	-6.9422
23	12.33	1.2095	0.	-0.67237
24	13.534	1.1981	0.	-0.75815
25	14.721	1.188	0.	-0.72404
26	15.893	1.1865	0.	-0.67319
27	17.047	1.1874	0.	-0.73833
28	18.207	1.1877	0.	-0.62429
29	19.367	1.195	0.	-0.58603
30	20.522	1.1962	0.	-0.64247
31	21.684	1.1937	0.	-0.63282
32	22.841	1.1961	0.	-0.65332
33	1.3217	3.5054	0.	-311.01
34	1.2353	2.3443	0.	-319.29
35	22.837	2.3949	0.	-1.2831
36	22.836	3.5999	0.	-1.2922
37	22.837	4.8053	0.	-0.66318
38	21.676	4.8058	0.	-0.65163
39	20.519	4.7979	0.	-0.62206
40	19.36	4.8008	0.	-0.636
41	18.204	4.7862	0.	-0.6503
42	17.049	4.7549	0.	-0.60508
43	15.889	4.7309	0.	-0.63554
44	14.726	4.7743	0.	-0.71298
45	13.552	4.7733	0.	-0.79143
46	12.353	4.7721	0.	-0.38552
47	11.127	4.7713	0.	-7.0624
48	9.8414	4.7731	0.	-22.392
49	8.3532	4.7608	0.	-39.608
50	7.4541	5.256	0.	-21.771
51	2.6745	3.2742	0.	-334.9
52	2.5128	2.1826	0.	-306.17
53	8.4901	3.5626	0.	-67.879
54	8.3858	2.3684	0.	-64.031
55	9.7241	2.3764	0.	-24.211
56	11.021	2.3913	0.	-13.803
57	12.289	2.3886	0.	-3.6623
58	13.511	2.3775	0.	-1.4301
59	14.707	2.3761	0.	-1.1995
60	15.886	2.3745	0.	-1.1743
61	17.045	2.3752	0.	-1.2918
62	18.202	2.378	0.	-1.2348
63	19.354	2.3915	0.	-1.2614
64	20.512	2.4001	0.	-1.2572
65	21.676	2.3926	0.	-1.2354
66	21.673	3.5989	0.	-1.2197
67	20.509	3.5987	0.	-1.2864
68	19.352	3.5925	0.	-1.3212
69	18.202	3.5815	0.	-1.2206
70	17.043	3.5613	0.	-1.1846
71	15.883	3.5545	0.	-1.2832
72	14.707	3.5673	0.	-1.2504
73	13.512	3.5738	0.	-1.5497
74	12.298	3.5754	0.	-3.0642
75	11.033	3.5743	0.	-14.394
76	9.7317	3.5773	0.	-26.858
77	7.0624	4.1686	0.	-168.32
78	4.4554	1.1297	0.	-0.18579
79	4.7558	5.0292	0.	-5.7824
80	4.0112	3.9328	0.	-102.99
81	6.1931	0.90471	0.	9.2378
82	6.4821	1.252	0.	0.98148
83	5.4662	2.708	0.	14.667
84	5.126	3.2083	0.	154.39
85	6.4407	2.8	0.	-1.8052
86	6.3659	2.34	0.	-148.1
87	7.4301	2.5823	0.	-139.88
88	5.6563	2.4022	0.	215.85
89	5.6563	2.4022	0.1	-215.85
90	7.4301	2.5823	0.1	139.88
91	6.3659	2.34	0.1	148.1
92	6.4407	2.8	0.1	1.8052
93	5.126	3.2083	0.1	-154.39
94	5.4662	2.708	0.1	-14.667
95	6.4821	1.252	0.1	-0.98148
96	6.1931	0.90471	0.1	-9.2378
97	4.0112	3.9328	0.1	102.99
98	4.7558	5.0292	0.1	5.7824
99	4.4554	1.1297	0.1	0.18578
100	7.0624	4.1686	0.1	168.32
101	9.7317	3.5773	0.1	26.858
102	11.033	3.5743	0.1	14.394
103	12.298	3.5754	0.1	3.0642
104	13.512	3.5738	0.1	1.5497
105	14.707	3.5673	0.1	1.2504
106	15.883	3.5545	0.1	1.2832
107	17.043	3.5613	0.1	1.1846
108	18.202	3.5815	0.1	1.2206
109	19.352	3.5925	0.1	1.3212
110	20.509	3.5987	0.1	1.2864
111	21.673	3.5989	0.1	1.2197
112	21.676	2.3926	0.1	1.2354
113	20.512	2.4001	0.1	1.2572
114	19.354	2.3915	0.1	1.2614
115	18.202	2.378	0.1	1.2348
116	17.045	2.3752	0.1	1.2918
117	15.886	2.3745	0.1	1.1743
118	14.707	2.3761	0.1	1.1995
119	13.511	2.3775	0.1	1.4301
120	12.289	2.3886	0.1	3.6623
121	11.021	2.3913	0.1	13.803
122	9.7241	2.3764	0.1	24.211
123	8.3858	2.3684	0.1	64.031
124	8.4901	3.5626	0.1	67.879
125	2.5128	2.1826	0.1	306.17
