NodeIndex,X,Y,Z,Weight,Deformation,CutLocation,TotalWeight
30135,15.233,6,0.1,0.136286394430039,1.3924,3.9,1
30927,17.079,6,0,0.573684330250973,1.6758,3.9,1
8861,17.171,6,0,0.169681280778468,1.6903,3.9,1
30158,17.171,6,0.05,0.138732372063921,1.6902,3.9,1
30155,17.079,6,0.1,0.117902016906638,1.6758,3.9,1
8839,21.231,6,0,0.424103261226493,2.3468,3.9,1
30202,21.231,6,0.05,0.223476832033857,2.3468,3.9,1
30905,21.139,6,0,0.215527886852824,2.3315,3.9,1
11480,21.231,5.9091,0,0.136892019886826,2.3469,3.9,1
8927,5.0849,6,0,0.606117233000561,0.16037,4,1
30026,5.0849,6,0.05,0.175230863173448,0.16031,4,1
30992,5.1767,6,0,0.119326860734134,0.16821,4,1
11128,5.0849,5.9091,0,0.0993250430918568,0.16115,4,1
8916,7.1049,6,0,0.827988213996934,0.3467,4,1
30048,7.1049,6,0.05,0.0807559813889877,0.34666,4,1
30982,7.0131,6,0,0.046687482722498,0.33754,4,1
11172,7.1049,5.9091,0,0.0445683218915806,0.34737,4,1
30970,9.2168,6,0,0.634494623776379,0.57594,4,1
8905,9.125,6,0,0.142126795725909,0.56526,4,1
30070,9.125,6,0.05,0.118256642217037,0.56523,4,1
30069,9.2168,6,0.1,0.105121938280675,0.57594,4,1
8894,11.145,6,0,0.325725225039965,0.81345,4,1
30960,11.053,6,0,0.311864577165931,0.80159,4,1
30092,11.145,6,0.05,0.217898687751522,0.81342,4,1
11260,11.145,5.9091,0,0.144511510042583,0.81398,4,1
8872,15.185,6,0,0.607914667211714,1.3804,4,1
30136,15.185,6,0.05,0.174682994228042,1.3804,4,1
30937,15.277,6,0,0.118424935171104,1.3942,4,1
11348,15.185,5.9091,0,0.0989774033891412,1.3808,4,1
30927,17.113,6,0,0.69642971079762,1.676,4,1
8862,17.022,6,0,0.116071618466249,1.6617,4,1
30156,17.022,6,0.05,0.0977182742125099,1.6616,4,1
30155,17.113,6,0.1,0.0897803965236215,1.676,4,1
8839,21.245,6,0,0.323531787990796,2.343,4,1
30905,21.154,6,0,0.316498488251882,2.3279,4,1
30202,21.245,6,0.05,0.216431355724599,2.343,4,1
11480,21.245,5.9091,0,0.143538368032724,2.3432,4,1
30993,5.0966,6,0,0.902662714028524,0.15826,4.1,1
8927,5.1888,6,0,0.0345614102218136,0.16617,4.1,1
8928,5.0044,6,0,0.032103067235325,0.1504,4.1,1
30023,5.0966,6,0.1,0.0306728085143371,0.15826,4.1,1
30982,7.1252,6,0,0.520314527923751,0.3456,4.1,1
8917,7.033,6,0,0.19570038960715,0.3364,4.1,1
30046,7.033,6,0.05,0.156840772512163,0.33636,4.1,1
30045,7.1252,6,0.1,0.127144309956936,0.3456,4.1,1
30971,9.1539,6,0,0.319472408299026,0.56514,4.1,1
8905,9.2461,6,0,0.319472408299014,0.57586,4.1,1
30070,9.2461,6,0.05,0.216555168302079,0.57583,4.1,1
11313,9.2461,5.9091,0,0.144500015099881,0.57646,4.1,1
8895,11.09,6,0,0.70128718283802,0.80255,4.1,1
30090,11.09,6,0.05,0.137533731920135,0.80252,4.1,1
30960,11.183,6,0,0.0844924316672293,0.81446,4.1,1
11353,11.09,5.9091,0,0.076686653574616,0.80308,4.1,1
30938,15.24,6,0,0.369592931012286,1.384,4.1,1
8873,15.148,6,0,0.284302254624844,1.3702,4.1,1
30134,15.148,6,0.05,0.204934465559733,1.3702,4.1,1
11441,15.148,5.9091,0,0.141170348803138,1.3706,4.1,1
30928,17.084,6,0,0.647503122230149,1.6665,4.1,1
8862,17.176,6,0,0.136316446785315,1.681,4.1,1
30156,17.176,6,0.05,0.113881088235248,1.6809,4.1,1
30153,17.084,6,0.1,0.102299342749288,1.6665,4.1,1
8840,21.234,6,0,0.401781646466445,2.3355,4.1,1
30906,21.141,6,0,0.23153518609932,2.3203,4.1,1
30200,21.234,6,0.05,0.22592584622561,2.3355,4.1,1
11573,21.234,5.9091,0,0.140757321208625,2.3356,4.1,1
8928,5.1006,6,0,0.975432920655242,0.15544,4.2,1
30024,5.1006,6,0.05,0.0117043523648355,0.15538,4.2,1
11221,5.1006,5.9091,0,0.00643836087241941,0.15623,4.2,1
30994,5.0089,6,0,0.0064243661075029,0.14759,4.2,1
8917,7.119,6,0,0.549099064569193,0.34179,4.2,1
30046,7.119,6,0.05,0.195049740076768,0.34175,4.2,1
30983,7.0273,6,0,0.14350594534821,0.33265,4.2,1
11265,7.119,5.9091,0,0.112345250005829,0.34246,4.2,1
30971,9.2291,6,0,0.474499383965284,0.5703,4.2,1
8906,9.1374,6,0,0.220573994782596,0.55966,4.2,1
30068,9.1374,6,0.05,0.17234674006096,0.55963,4.2,1
30067,9.2291,6,0.1,0.13257988119116,0.5703,4.2,1
30961,11.064,6,0,0.40632106116763,0.79521,4.2,1
8895,11.156,6,0,0.261206396464897,0.80703,4.2,1
30090,11.156,6,0.05,0.194843688580759,0.807,4.2,1
30087,11.064,6,0.1,0.137628853786714,0.79521,4.2,1
8873,15.193,6,0,0.769964276170443,1.3722,4.2,1
30134,15.193,6,0.05,0.106753887259521,1.3722,4.2,1
30938,15.284,6,0,0.0641636896808662,1.3859,4.2,1
11441,15.193,5.9091,0,0.0591181468891695,1.3725,4.2,1
30928,17.119,6,0,0.601804773786998,1.6669,4.2,1
8863,17.027,6,0,0.156634119204821,1.6526,4.2,1
30154,17.027,6,0.05,0.129227839273583,1.6526,4.2,1
30153,17.119,6,0.1,0.112333267734599,1.6669,4.2,1
30906,21.156,6,0,0.335624087066492,2.3168,4.2,1
8840,21.248,6,0,0.307655413144276,2.3319,4.2,1
30200,21.248,6,0.05,0.213061165717271,2.3319,4.2,1
11573,21.248,5.9091,0,0.14365933407196,2.332,4.2,1
30994,5.1116,6,0,0.723727337143316,0.15326,4.3,1
8929,5.0195,6,0,0.104288659762271,0.14534,4.3,1
30022,5.0195,6,0.05,0.0885908264341318,0.14527,4.3,1
30021,5.1116,6,0.1,0.0833931766602812,0.15326,4.3,1
30983,7.1387,6,0,0.381859316377649,0.34068,4.3,1
8918,7.0465,6,0,0.276223468108696,0.3315,4.3,1
30044,7.0465,6,0.05,0.201809137732084,0.33146,4.3,1
11358,7.0465,5.9091,0,0.140108077781571,0.33217,4.3,1
30972,9.1657,6,0,0.4227961875054,0.55953,4.3,1
8906,9.2579,6,0,0.250464753565375,0.57021,4.3,1
30068,9.2579,6,0.05,0.189564849608352,0.57018,4.3,1
30065,9.1657,6,0.1,0.137174209320874,0.55953,4.3,1
8896,11.101,6,0,0.959816328729311,0.79617,4.3,1
30088,11.101,6,0.05,0.0191924884606906,0.79614,4.3,1
11446,11.101,5.9091,0,0.0105583966281452,0.7967,4.3,1
30962,11.008,6,0,0.010432786181853,0.78434,4.3,1
8874,15.155,6,0,0.325725225039968,1.3621,4.3,1
30939,15.247,6,0,0.311864577165923,1.3758,4.3,1
30132,15.155,6,0.05,0.217898687751524,1.3621,4.3,1
11534,15.155,5.9091,0,0.144511510042585,1.3624,4.3,1
30929,17.09,6,0,0.754388794457811,1.6575,4.3,1
8863,17.182,6,0,0.0919986334704823,1.6718,4.3,1
30154,17.182,6,0.05,0.0785480814353743,1.6718,4.3,1
30151,17.09,6,0.1,0.0750644906363318,1.6575,4.3,1
8841,21.236,6,0,0.385300610052927,2.3244,4.3,1
30907,21.144,6,0,0.247693249319744,2.3092,4.3,1
30198,21.236,6,0.05,0.225132967324921,2.3244,4.3,1
11666,21.236,5.9091,0,0.141873173302408,2.3245,4.3,1
8929,5.1167,6,0,0.581342043132802,0.15051,4.4,1
30022,5.1167,6,0.05,0.184167301978856,0.15044,4.4,1
30995,5.025,6,0,0.129445494937573,0.14258,4.4,1
11314,5.1167,5.9091,0,0.105045159950769,0.15131,4.4,1
8918,7.1333,6,0,0.404943387480636,0.33702,4.4,1
30984,7.0417,6,0,0.231296994907468,0.3279,4.4,1
30044,7.1333,6,0.05,0.224466597049329,0.33698,4.4,1
11358,7.1333,5.9091,0,0.139293020562566,0.33768,4.4,1
30972,9.2417,6,0,0.353897346426355,0.56482,4.4,1
8907,9.15,6,0,0.29515038691959,0.55422,4.4,1
30066,9.15,6,0.05,0.208702840060673,0.55419,4.4,1
11402,9.15,5.9091,0,0.142249426593382,0.55482,4.4,1
30962,11.075,6,0,0.522271713197432,0.78901,4.4,1
8896,11.167,6,0,0.194877504924417,0.80079,4.4,1
30088,11.167,6,0.05,0.156181285479014,0.80076,4.4,1
30085,11.075,6,0.1,0.126669496399137,0.78901,4.4,1
8874,15.2,6,0,1,1.3642,4.4,1
30132,15.2,6,0.05,0,1.3641,4.4,1
11534,15.2,5.9091,0,0,1.3645,4.4,1
30940,15.108,6,0,0,1.3505,4.4,1
30929,17.125,6,0,0.522271713197449,1.658,4.4,1
8864,17.033,6,0,0.19487750492441,1.6437,4.4,1
30152,17.033,6,0.05,0.156181285479008,1.6437,4.4,1
30151,17.125,6,0.1,0.126669496399133,1.658,4.4,1
30907,21.158,6,0,0.352259964428066,2.3058,4.4,1
8841,21.25,6,0,0.295898370119558,2.3209,4.4,1
30198,21.25,6,0.05,0.209231744053588,2.3209,4.4,1
11666,21.25,5.9091,0,0.142609921398788,2.321,4.4,1
30995,5.127,6,0,0.49891779858628,0.14824,4.5,1
8930,5.0349,6,0,0.206924432593391,0.14024,4.5,1
30020,5.0349,6,0.05,0.164106935628803,0.14017,4.5,1
30019,5.127,6,0.1,0.130050833191525,0.14824,4.5,1
8919,7.0603,6,0,0.359751540810121,0.32674,4.5,1
30984,7.1524,6,0,0.272559850575603,0.3359,4.5,1
30042,7.0603,6,0.05,0.22370273154419,0.3267,4.5,1
11451,7.0603,5.9091,0,0.143985877070086,0.32741,4.5,1
30973,9.1778,6,0,0.557620615600004,0.55409,4.5,1
8907,9.2698,6,0,0.177352115563321,0.56474,4.5,1
30066,9.2698,6,0.05,0.144177653970013,0.56471,4.5,1
30063,9.1778,6,0.1,0.120849614866662,0.55409,4.5,1
8897,11.111,6,0,0.679902130673156,0.78997,4.5,1
30086,11.111,6,0.05,0.146084983841059,0.78994,4.5,1
30963,11.019,6,0,0.0923323881161166,0.77818,4.5,1
11539,11.111,5.9091,0,0.0816804973696683,0.79049,4.5,1
8875,15.162,6,0,0.371128689862113,1.3541,4.5,1
30940,15.254,6,0,0.26116463360666,1.3678,4.5,1
30130,15.162,6,0.05,0.22456376033721,1.3541,4.5,1
11627,15.162,5.9091,0,0.143142916194018,1.3545,4.5,1
30930,17.095,6,0,0.862846067696749,1.6486,4.5,1
8864,17.187,6,0,0.0495888544653559,1.6629,4.5,1
8865,17.003,6,0,0.0444766014276896,1.6343,4.5,1
30149,17.095,6,0.1,0.0430884764102059,1.6486,4.5,1
8842,21.238,6,0,0.3711286898621,2.3135,4.5,1
30908,21.146,6,0,0.261164633606672,2.2984,4.5,1
30196,21.238,6,0.05,0.224563760337209,2.3135,4.5,1
11759,21.238,5.9091,0,0.143142916194019,2.3136,4.5,1
8862,5.1365,6,0,0.382382030478685,0.14584,4.6,1
30760,5.0441,6,0,0.249676996645299,0.13776,4.6,1
29790,5.1365,6,0.05,0.225456843829204,0.14578,4.6,1
11339,5.1365,5.9091,0,0.142484129046813,0.14665,4.6,1
30749,7.0784,6,0,0.566437115259477,0.32547,4.6,1
8851,7.1708,6,0,0.172811323299496,0.33467,4.6,1
29812,7.1708,6,0.05,0.141159192190308,0.33463,4.6,1
29809,7.0784,6,0.1,0.119592369250718,0.32547,4.6,1
8840,9.2051,6,0,0.822429117483507,0.55381,4.6,1
29834,9.2051,6,0.05,0.083454761653622,0.55378,4.6,1
30738,9.1127,6,0,0.0480456872756745,0.54318,4.6,1
11427,9.2051,5.9091,0,0.0460704335871964,0.55441,4.6,1
8830,11.054,6,0,0.32182205100653,0.77892,4.6,1
30727,11.147,6,0,0.314974773325532,0.79076,4.6,1
29854,11.054,6,0.05,0.217891721396141,0.77889,4.6,1
11467,11.054,5.9091,0,0.145311454271797,0.77945,4.6,1
30705,15.216,6,0,0.649326847468917,1.3575,4.6,1
8808,15.123,6,0,0.134925059214321,1.3438,4.6,1
29898,15.123,6,0.05,0.113160619303132,1.3437,4.6,1
29897,15.216,6,0.1,0.10258747401363,1.3575,4.6,1
30695,17.065,6,0,0.415628982193238,1.6389,4.6,1
8797,17.157,6,0,0.255210778539714,1.6533,4.6,1
29920,17.157,6,0.05,0.191857028470201,1.6533,4.6,1
29917,17.065,6,0.1,0.137303210796847,1.6389,4.6,1
8775,21.226,6,0,0.470718276396854,2.3057,4.6,1
29964,21.226,6,0.05,0.217167165003088,2.3057,4.6,1
30673,21.133,6,0,0.182666793825643,2.2906,4.6,1
11687,21.226,5.9091,0,0.129447764774415,2.3059,4.6,1
30996,5.1426,6,0,0.347198422660234,0.14316,4.7,1
8931,5.0506,6,0,0.299405927233324,0.13507,4.7,1
30018,5.0506,6,0.05,0.210430188495084,0.135,4.7,1
11499,5.0506,5.9091,0,0.142965461611358,0.13589,4.7,1
8920,7.0744,6,0,0.4732731216649,0.32213,4.7,1
30040,7.0744,6,0.05,0.215688677696178,0.32208,4.7,1
30985,7.1663,6,0,0.182741959496551,0.33127,4.7,1
11544,7.0744,5.9091,0,0.128296241142371,0.32279,4.7,1
30974,9.1901,6,0,0.756377163273514,0.54882,4.7,1
8908,9.2821,6,0,0.0912074776663552,0.55943,4.7,1
30064,9.2821,6,0.05,0.0778983003405362,0.5594,4.7,1
30061,9.1901,6,0.1,0.0745170587195945,0.54882,4.7,1
8898,11.122,6,0,0.512227614631677,0.78394,4.7,1
30084,11.122,6,0.05,0.206293839705551,0.78391,4.7,1
30964,11.03,6,0,0.160985821741385,0.77219,4.7,1
11632,11.122,5.9091,0,0.120492723921388,0.78447,4.7,1
8876,15.169,6,0,0.424103261226517,1.3463,4.7,1
30128,15.169,6,0.05,0.223476832033851,1.3463,4.7,1
30941,15.261,6,0,0.215527886852812,1.36,4.7,1
11720,15.169,5.9091,0,0.13689201988682,1.3467,4.7,1
30931,17.101,6,0,0.969235308987239,1.6399,4.7,1
8866,17.009,6,0,0.0106509374613733,1.6257,4.7,1
8865,17.193,6,0,0.0104218850428493,1.6542,4.7,1
30147,17.101,6,0.1,0.0096918685085386,1.6399,4.7,1
8843,21.24,6,0,0.357564505494234,2.3028,4.7,1
30909,21.148,6,0,0.275049619610945,2.2877,4.7,1
30194,21.24,6,0.05,0.223368775763492,2.3028,4.7,1
11852,21.24,5.9091,0,0.144017099131329,2.3029,4.7,1
30761,5.0591,6,0,0.362916007804939,0.13247,4.8,1
8863,5.1515,6,0,0.288218732412072,0.14066,4.8,1
29788,5.1515,6,0.05,0.206790683605726,0.14059,4.8,1
11431,5.1515,5.9091,0,0.142074576177263,0.14147,4.8,1
30750,7.0917,6,0,0.789740108392898,0.32084,4.8,1
8852,7.1841,6,0,0.0779410570708738,0.33003,4.8,1
29810,7.1841,6,0.05,0.0669950272032964,0.32998,4.8,1
29807,7.0917,6,0.1,0.0653238073329317,0.32084,4.8,1
8841,9.2168,6,0,0.580563421461109,0.54854,4.8,1
29832,9.2168,6,0.05,0.184910535445895,0.54851,4.8,1
30739,9.1244,6,0,0.129014093658024,0.53794,4.8,1
11520,9.2168,5.9091,0,0.105511949434972,0.54913,4.8,1
8831,11.065,6,0,0.392646444603727,0.77294,4.8,1
30728,11.157,6,0,0.241098694054919,0.78474,4.8,1
29852,11.065,6,0.05,0.22516795062838,0.77291,4.8,1
11560,11.065,5.9091,0,0.141086910712974,0.77346,4.8,1
30706,15.222,6,0,0.560257892741747,1.3497,4.8,1
8809,15.13,6,0,0.176081052004555,1.336,4.8,1
29896,15.13,6,0.05,0.143283045661399,1.336,4.8,1
29895,15.222,6,0.1,0.120378009592299,1.3497,4.8,1
30696,17.07,6,0,0.468047984153996,1.6303,4.8,1
8798,17.163,6,0,0.222879992454296,1.6446,4.8,1
29918,17.163,6,0.05,0.174579424801462,1.6446,4.8,1
29915,17.07,6,0.1,0.134492598590246,1.6303,4.8,1
8776,21.228,6,0,0.450352119174567,2.2952,4.8,1
29962,21.228,6,0.05,0.220043562634302,2.2951,4.8,1
30674,21.136,6,0,0.197029052138889,2.2801,4.8,1
11780,21.228,5.9091,0,0.132575266052243,2.2953,4.8,1
8932,5.0667,6,0,0.405423455194899,0.1298,4.9,1
30997,5.1586,6,0,0.230385683583447,0.13801,4.9,1
30016,5.0667,6,0.05,0.224732706262379,0.12972,4.9,1
30998,5.0667,5.9091,0,0.139458154959275,0.13061,4.9,1
8921,7.0887,6,0,0.6738535876148,0.31764,4.9,1
30038,7.0887,6,0.05,0.148544619015711,0.31759,4.9,1
30986,7.1806,6,0,0.0944732697276279,0.32676,4.9,1
11637,7.0887,5.9091,0,0.0831285236418614,0.3183,4.9,1
30975,9.2026,6,0,0.923685317211733,0.54371,4.9,1
8910,9.1107,6,0,0.026893413491058,0.53318,4.9,1
8909,9.2945,6,0,0.0254135642830843,0.55429,4.9,1
30059,9.2026,6,0.1,0.0240077050141247,0.54371,4.9,1
8899,11.133,6,0,0.407928649781501,0.77809,4.9,1
30965,11.041,6,0,0.228163482081178,0.76638,4.9,1
30082,11.133,6,0.05,0.224704318287016,0.77806,4.9,1
11725,11.133,5.9091,0,0.139203549850306,0.77861,4.9,1
8877,15.177,6,0,0.500868019870043,1.3387,4.9,1
30126,15.177,6,0.05,0.209315554487818,1.3387,4.9,1
30942,15.269,6,0,0.166956006623344,1.3524,4.9,1
11813,15.177,5.9091,0,0.122860419018795,1.3391,4.9,1
30932,17.107,6,0,0.81696487722155,1.6314,4.9,1
8867,17.015,6,0,0.0672794604770479,1.6172,4.9,1
30146,17.015,6,0.05,0.0579904689625226,1.6172,4.9,1
8866,17.199,6,0,0.05776519333888,1.6457,4.9,1
8844,21.243,6,0,0.338156990993411,2.2923,4.9,1
30910,21.151,6,0,0.29675001250442,2.2773,4.9,1
30192,21.243,6,0.05,0.220491637156434,2.2923,4.9,1
11945,21.243,5.9091,0,0.144601359345736,2.2924,4.9,1
8932,5.1667,6,0,0.326399853287357,0.13541,5,1
30016,5.1667,6,0.05,0.261166861656271,0.13533,5,1
8632,5,6,0,0.217708702142668,0.12201,5,1
30668,5,6,0.05,0.194724582913704,0.12199,5,1
30987,7.1054,6,0,0.853728137650168,0.31641,5,1
8922,7.0131,6,0,0.0530510004984066,0.3073,5,1
8921,7.1977,6,0,0.0471866114975589,0.32558,5,1
30035,7.1054,6,0.1,0.0460342503538668,0.31641,5,1
8910,9.2288,6,0,0.443658268618017,0.54354,5,1
30060,9.2288,6,0.05,0.221439693348655,0.5435,5,1
30976,9.1364,6,0,0.200901857487409,0.53297,5,1
11778,9.2288,5.9091,0,0.134000180545919,0.54413,5,1
8900,11.075,6,0,0.479494637094059,0.76726,5,1
30080,11.075,6,0.05,0.214436520677784,0.76723,5,1
30965,11.167,6,0,0.178915909363457,0.77903,5,1
11818,11.075,5.9091,0,0.127152932864701,0.76779,5,1
30943,15.23,6,0,0.468047984153996,1.3424,5,1
8878,15.137,6,0,0.222879992454296,1.3287,5,1
30124,15.137,6,0.05,0.174579424801462,1.3287,5,1
30123,15.23,6,0.1,0.134492598590246,1.3424,5,1
30933,17.076,6,0,0.534570244723964,1.6221,5,1
8867,17.168,6,0,0.188671851079059,1.6364,5,1
30146,17.168,6,0.05,0.152003667880284,1.6364,5,1
30143,17.076,6,0.1,0.124754236316693,1.6221,5,1
8845,21.23,6,0,0.432568527377827,2.2851,5,1
30190,21.23,6,0.05,0.222554671267434,2.2851,5,1
30911,21.138,6,0,0.209307351957029,2.27,5,1
12038,21.23,5.9091,0,0.135569449397711,2.2852,5,1
8632,5.1,6,0,1,0.12738,5.1,1
30668,5.1,6,0.05,0,0.12736,5.1,1
30697,5.1,5.9091,0,0,0.12827,5.1,1
30670,5.0089,6,0,0,0.12333,5.1,1
8922,7.1033,6,0,0.877668385916891,0.31327,5.1,1
30036,7.1033,6,0.05,0.0578003610796339,0.31323,5.1,1
30988,7.0114,6,0,0.0326896802881041,0.30422,5.1,1
11730,7.1033,5.9091,0,0.0318415727153708,0.31394,5.1,1
30976,9.2154,6,0,0.657021455787973,0.53877,5.1,1
8911,9.1235,6,0,0.132263142733801,0.52828,5.1,1
30058,9.1235,6,0.05,0.110712977408228,0.52824,5.1,1
30057,9.2154,6,0.1,0.100002424069998,0.53877,5.1,1
8900,11.144,6,0,0.331896784868888,0.77241,5.1,1
30966,11.052,6,0,0.30423871946315,0.76074,5.1,1
30080,11.144,6,0.05,0.219260274309366,0.77238,5.1,1
11818,11.144,5.9091,0,0.144604221358595,0.77294,5.1,1
8878,15.184,6,0,0.592187376571803,1.3313,5.1,1
30124,15.184,6,0.05,0.180484338276354,1.3313,5.1,1
30943,15.276,6,0,0.124671026646695,1.3449,5.1,1
11906,15.184,5.9091,0,0.102657258505148,1.3317,5.1,1
30933,17.113,6,0,0.698070744267833,1.6231,5.1,1
8868,17.021,6,0,0.114872400955449,1.609,5.1,1
30144,17.021,6,0.05,0.0970649040454294,1.6089,5.1,1
30143,17.113,6,0.1,0.0899919507312895,1.6231,5.1,1
8845,21.245,6,0,0.325725225039961,2.282,5.1,1
30911,21.153,6,0,0.311864577165928,2.2671,5.1,1
30190,21.245,6,0.05,0.217898687751524,2.282,5.1,1
12038,21.245,5.9091,0,0.144511510042586,2.2822,5.1,1
30670,5.1103,6,0,0.744736526925871,0.12879,5.2,1
8605,5.0207,6,0,0.0967312260698166,0.12471,5.2,1
30667,5.0207,6,0.05,0.0818243847309485,0.12469,5.2,1
8633,5.2,6,0,0.0767078622733641,0.13288,5.2,1
30988,7.1193,6,0,0.59787980326481,0.31202,5.2,1
8923,7.0271,6,0,0.158286422537875,0.30291,5.2,1
30034,7.0271,6,0.05,0.13053383428251,0.30287,5.2,1
30033,7.1193,6,0.1,0.113299939914805,0.31202,5.2,1
8911,9.2409,6,0,0.352020034777917,0.53859,5.2,1
30977,9.1487,6,0,0.280655349364857,0.52805,5.2,1
30058,9.2409,6,0.05,0.222882712376389,0.53855,5.2,1
11871,9.2409,5.9091,0,0.144441903480837,0.53917,5.2,1
8901,11.086,6,0,0.624477899429814,0.76161,5.2,1
30078,11.086,6,0.05,0.168377929512121,0.76158,5.2,1
30966,11.178,6,0,0.112085776820729,0.77334,5.2,1
11911,11.086,5.9091,0,0.0950583942373355,0.76214,5.2,1
30944,15.237,6,0,0.397020795016055,1.335,5.2,1
8879,15.145,6,0,0.267086716647172,1.3213,5.2,1
30122,15.145,6,0.05,0.197628164718989,1.3213,5.2,1
11999,15.145,5.9091,0,0.138264323617784,1.3217,5.2,1
30934,17.082,6,0,0.616543751929983,1.6139,5.2,1
8868,17.174,6,0,0.149970101820816,1.6281,5.2,1
30144,17.174,6,0.05,0.124263572002257,1.6281,5.2,1
30141,17.082,6,0.1,0.109222574246944,1.6139,5.2,1
8846,21.233,6,0,0.409485811592084,2.2749,5.2,1
30188,21.233,6,0.05,0.225562068737494,2.2748,5.2,1
30912,21.14,6,0,0.225217196375659,2.2598,5.2,1
12131,21.233,5.9091,0,0.139734923294763,2.275,5.2,1
8605,5.1172,6,0,0.573614925123813,0.12994,5.3,1
30667,5.1172,6,0.05,0.186591876711627,0.12991,5.3,1
30669,5.0259,6,0,0.133146784239272,0.1257,5.3,1
9052,5.1172,5.9091,0,0.106646413925288,0.13082,5.3,1
8923,7.1182,6,0,0.560019839700517,0.30902,5.3,1
30034,7.1182,6,0.05,0.191551897401455,0.30898,5.3,1
30989,7.0264,6,0,0.138483166882467,0.29997,5.3,1
11823,7.1182,5.9091,0,0.109945096015561,0.30969,5.3,1
30977,9.2284,6,0,0.482421635782214,0.53399,5.3,1
8912,9.1366,6,0,0.216100543473432,0.52353,5.3,1
30056,9.1366,6,0.05,0.169682077849924,0.52349,5.3,1
30055,9.2284,6,0.1,0.13179574289443,0.53399,5.3,1
30967,11.063,6,0,0.397020795016067,0.75527,5.3,1
8901,11.155,6,0,0.267086716647166,0.76691,5.3,1
30078,11.155,6,0.05,0.197628164718985,0.76688,5.3,1
11911,11.155,5.9091,0,0.138264323617781,0.76743,5.3,1
8879,15.192,6,0,0.745768587559511,1.3241,5.3,1
30122,15.192,6,0.05,0.11782435285813,1.3241,5.3,1
30944,15.284,6,0,0.0710255797675635,1.3377,5.3,1
11999,15.192,5.9091,0,0.0653814798147948,1.3245,5.3,1
30934,17.119,6,0,0.601804773786998,1.615,5.3,1
8869,17.027,6,0,0.156634119204821,1.6009,5.3,1
30142,17.027,6,0.05,0.129227839273583,1.6009,5.3,1
30141,17.119,6,0.1,0.112333267734599,1.615,5.3,1
30912,21.156,6,0,0.335624087066492,2.257,5.3,1
8846,21.248,6,0,0.307655413144276,2.2719,5.3,1
30188,21.248,6,0.05,0.213061165717271,2.2719,5.3,1
12131,21.248,5.9091,0,0.14365933407196,2.2721,5.3,1
30669,5.13,6,0,0.460519963111839,0.13131,5.4,1
8606,5.04,6,0,0.230259981555923,0.12706,5.4,1
30665,5.04,6,0.05,0.176890617670959,0.12703,5.4,1
30664,5.13,6,0.1,0.132329437661279,0.13131,5.4,1
30989,7.1335,6,0,0.430514512990255,0.30773,5.4,1
8924,7.0413,6,0,0.24569397249018,0.29863,5.4,1
30032,7.0413,6,0.05,0.187038698803231,0.29858,5.4,1
30031,7.1335,6,0.1,0.136752815716335,0.30773,5.4,1
30978,9.1612,6,0,0.38065049906861,0.52329,5.4,1
8912,9.2533,6,0,0.277096423337,0.53379,5.4,1
30056,9.2533,6,0.05,0.202093019323836,0.53376,5.4,1
11964,9.2533,5.9091,0,0.140160058270554,0.53438,5.4,1
8902,11.097,6,0,0.88763791355272,0.75613,5.4,1
30076,11.097,6,0.05,0.0531626679796496,0.7561,5.4,1
30967,11.189,6,0,0.0299203791085197,0.76783,5.4,1
12004,11.097,5.9091,0,0.0292790393591104,0.75665,5.4,1
30945,15.244,6,0,0.335624087066487,1.3277,5.4,1
8880,15.152,6,0,0.307655413144282,1.3142,5.4,1
30120,15.152,6,0.05,0.213061165717272,1.3141,5.4,1
12092,15.152,5.9091,0,0.143659334071959,1.3145,5.4,1
30935,17.087,6,0,0.699684814199999,1.6058,5.4,1
8869,17.18,6,0,0.113698782307517,1.62,5.4,1
30142,17.18,6,0.05,0.0964163745642175,1.62,5.4,1
30139,17.087,6,0.1,0.090200028928266,1.6058,5.4,1
8847,21.235,6,0,0.392646444603724,2.2648,5.4,1
30913,21.143,6,0,0.241098694054925,2.2499,5.4,1
30186,21.235,6,0.05,0.225167950628378,2.2648,5.4,1
12224,21.235,5.9091,0,0.141086910712973,2.265,5.4,1
8606,5.1333,6,0,0.404943387480636,0.13214,5.5,1
30671,5.0417,6,0,0.231296994907468,0.12774,5.5,1
30665,5.1333,6,0.05,0.224466597049329,0.13211,5.5,1
9171,5.1333,5.9091,0,0.139293020562566,0.13301,5.5,1
8924,7.1333,6,0,0.404943387480636,0.30487,5.5,1
30990,7.0417,6,0,0.231296994907468,0.29581,5.5,1
30032,7.1333,6,0.05,0.224466597049329,0.30483,5.5,1
11916,7.1333,5.9091,0,0.139293020562566,0.30554,5.5,1
30978,9.2417,6,0,0.353897346426355,0.52937,5.5,1
8913,9.15,6,0,0.29515038691959,0.51894,5.5,1
30054,9.15,6,0.05,0.208702840060673,0.51891,5.5,1
11960,9.15,5.9091,0,0.142249426593382,0.51952,5.5,1
30968,11.075,6,0,0.522271713197432,0.74997,5.5,1
8902,11.167,6,0,0.194877504924417,0.76157,5.5,1
30076,11.167,6,0.05,0.156181285479014,0.76154,5.5,1
30073,11.075,6,0.1,0.126669496399137,0.74997,5.5,1
8880,15.2,6,0,1,1.3171,5.5,1
30120,15.2,6,0.05,0,1.317,5.5,1
12092,15.2,5.9091,0,0,1.3174,5.5,1
