Node Number	X Location (in)	Y Location (in)	Z Location (in)	Maximum Principal Elastic Strain (in/in)
1	1.8198	3.1556	0.	4.4489e-004
2	0.94433	3.9359	0.	2.5719e-004
3	3.7491	2.7634	0.	3.0855e-004
4	2.0915	3.3665	0.	5.1139e-004
5	21.061	3.0792	0.	3.5064e-005
6	18.138	3.1861	0.	6.5502e-005
7	15.156	3.2908	0.	9.1347e-005
8	12.259	3.289	0.	7.1114e-005
9	4.2327	4.6401	0.	1.6196e-004
10	6.4504	3.5096	0.	8.8738e-005
11	4.7848	1.9982	0.	1.2157e-004
12	3.9739	3.6033	0.	2.4322e-004
13	2.7117	3.1222	0.	3.8611e-004
14	4.1612	0.97187	0.	1.6155e-004
15	2.2564	2.8462	0.	4.2195e-004
16	2.2564	2.8462	0.1	8.0635e-004
17	4.1612	0.97187	0.1	3.3707e-004
18	2.7117	3.1222	0.1	7.8967e-004
19	3.9739	3.6033	0.1	4.8394e-004
20	4.7848	1.9982	0.1	3.6165e-004
21	6.4504	3.5096	0.1	2.4729e-004
22	4.2327	4.6401	0.1	4.1101e-004
23	12.259	3.289	0.1	1.8689e-004
24	15.156	3.2908	0.1	1.9275e-004
25	18.138	3.1861	0.1	1.3571e-004
26	21.061	3.0792	0.1	7.0294e-005
27	2.0915	3.3665	0.1	9.5108e-004
28	3.7491	2.7634	0.1	5.1895e-004
29	0.94433	3.9359	0.1	5.6548e-004
30	1.8198	3.1556	0.1	1.0584e-003
31	2.1667	1.	0.1	5.3575e-004
32	2.1667	1.5	0.1	6.9482e-004
33	2.1667	2.	0.1	1.6517e-003
34	2.	2.	0.1	2.1553e-003
35	2.	1.5	0.1	1.1259e-003
36	2.	1.	0.1	7.9074e-004
37	2.1667	5.	0.1	5.8538e-004
38	2.1667	4.5	0.1	6.4864e-004
39	2.1667	4.	0.1	1.5731e-003
40	2.	4.	0.1	1.8033e-003
41	2.	4.5	0.1	1.0358e-003
42	2.	5.	0.1	5.2139e-004
43	2.1667	6.	0.1	3.7383e-004
44	5.2857	6.	0.1	3.075e-004
45	8.4048	6.	0.1	2.0983e-004
46	11.524	6.	0.1	2.0327e-004
47	14.643	6.	0.1	2.2626e-004
48	17.762	6.	0.1	1.4745e-004
49	20.881	6.	0.1	7.4596e-005
50	24.	6.	0.1	4.219e-005
51	24.	3.	0.1	3.8379e-005
52	3.2782e-014	3.75	0.1	4.8744e-004
53	3.937e-014	6.	0.1	2.1427e-004
54	1.	6.	0.1	3.3359e-004
55	2.	6.	0.1	2.9289e-004
56	24.	0.	0.1	4.3354e-005
57	21.271	0.	0.1	7.1575e-005
58	18.542	0.	0.1	1.3663e-004
59	15.813	0.	0.1	2.0611e-004
60	13.083	0.	0.1	2.0996e-004
61	10.354	0.	0.1	1.6857e-004
62	7.625	0.	0.1	1.9529e-004
63	4.8958	0.	0.1	2.5026e-004
64	2.1667	0.	0.1	2.9355e-004
65	2.	0.	0.1	3.982e-004
66	0.	0.	0.1	3.9741e-004
67	2.	0.	0.	3.1223e-004
68	0.	0.	0.	2.0145e-005
69	4.8958	0.	0.	1.3055e-004
70	7.625	0.	0.	8.5887e-005
71	10.354	0.	0.	1.3766e-004
72	13.083	0.	0.	1.0379e-004
73	15.813	0.	0.	1.0885e-004
74	18.542	0.	0.	7.8753e-005
75	21.271	0.	0.	4.5828e-005
76	2.1667	0.	0.	1.0506e-004
77	24.	0.	0.	1.785e-005
78	1.	6.	0.	1.8706e-004
79	2.	6.	0.	1.1717e-004
80	3.937e-014	6.	0.	3.4186e-006
81	3.2782e-014	3.75	0.	6.0084e-006
82	24.	3.	0.	1.2408e-005
83	24.	6.	0.	2.2207e-005
84	20.881	6.	0.	4.0571e-005
85	17.762	6.	0.	6.3419e-005
86	14.643	6.	0.	9.2025e-005
87	11.524	6.	0.	1.4277e-004
88	8.4048	6.	0.	2.0636e-004
89	5.2857	6.	0.	1.3612e-004
90	2.1667	6.	0.	1.3644e-004
91	2.	4.5	0.	4.6351e-004
92	2.	5.	0.	2.1359e-004
93	2.	4.	0.	7.1038e-004
94	2.1667	5.	0.	1.8671e-004
95	2.1667	4.5	0.	2.7776e-004
96	2.1667	4.	0.	4.0695e-004
97	2.	1.5	0.	6.1747e-004
98	2.	1.	0.	5.4441e-004
99	2.	2.	0.	8.9933e-004
100	2.1667	1.	0.	2.3915e-004
101	2.1667	1.5	0.	2.395e-004
102	2.1667	2.	0.	4.0621e-004
103	1.382	3.5457	0.	3.1643e-004
104	1.9556	3.2611	0.	4.7737e-004
105	2.0381	3.0009	0.	3.3163e-004
106	1.8198	3.1556	5.e-002	2.9849e-005
107	1.9099	2.5778	0.	5.6806e-004
108	0.94433	3.9359	5.e-002	2.2318e-005
109	0.97217	4.9679	0.	2.2116e-004
110	0.47217	3.8429	0.	1.2772e-004
111	1.4722	4.2179	0.	3.5387e-004
112	1.4722	4.4679	0.	2.3042e-004
113	1.4722	3.9679	0.	4.54e-004
114	1.4722	2.7179	0.	4.3614e-004
115	1.4722	2.9679	0.	5.7712e-004
116	4.2669	2.3808	0.	2.066e-004
117	3.8615	3.1833	0.	2.7527e-004
118	3.2304	2.9428	0.	2.8036e-004
119	3.7491	2.7634	5.e-002	5.3141e-005
120	2.9579	2.3817	0.	3.4728e-004
121	2.4016	3.2444	0.	4.4854e-004
122	2.0915	3.3665	5.e-002	6.6821e-005
123	2.0458	3.6832	0.	5.7832e-004
124	19.599	3.1327	0.	5.0277e-005
125	21.061	3.0792	5.e-002	1.8344e-006
126	21.166	1.5396	0.	3.7858e-005
127	22.53	3.0396	0.	2.3721e-005
128	20.971	4.5396	0.	3.6741e-005
129	16.647	3.2385	0.	7.8423e-005
130	18.138	3.1861	5.e-002	1.6983e-006
131	18.34	1.593	0.	7.0137e-005
132	17.95	4.593	0.	6.3546e-005
133	13.708	3.2899	0.	8.0833e-005
134	15.156	3.2908	5.e-002	1.1704e-005
135	15.484	1.6454	0.	9.9434e-005
136	14.899	4.6454	0.	9.088e-005
137	9.3547	3.3993	0.	6.8974e-005
138	12.259	3.289	5.e-002	4.6798e-006
139	12.671	1.6445	0.	8.3333e-005
140	11.891	4.6445	0.	9.4101e-005
141	5.3415	4.0749	0.	1.09e-004
142	4.1033	4.1217	0.	1.8759e-004
143	4.2327	4.6401	5.e-002	3.9177e-005
144	4.7592	5.3201	0.	1.4196e-004
145	3.1997	4.8201	0.	1.5889e-004
146	3.1997	4.5701	0.	1.7967e-004
147	5.6176	2.7539	0.	9.791e-005
148	5.2122	3.5564	0.	1.6544e-004
149	6.4504	3.5096	5.e-002	3.1062e-005
150	8.4023	1.7548	0.	7.3315e-005
151	7.4276	4.7548	0.	1.0868e-004
152	4.473	1.485	0.	1.3538e-004
153	4.7848	1.9982	5.e-002	2.0583e-005
154	6.2049	0.99909	0.	1.0343e-004
155	3.4757	1.7491	0.	1.6775e-004
156	3.9739	3.6033	5.e-002	3.0276e-005
157	3.0703	3.8016	0.	3.095e-004
158	2.484	2.9842	0.	3.3885e-004
159	2.7117	3.1222	5.e-002	1.4749e-005
160	2.4392	3.5611	0.	3.3271e-004
161	4.1612	0.97187	5.e-002	2.6157e-005
162	4.5285	0.48593	0.	1.4085e-004
163	3.1639	0.98593	0.	1.6955e-004
164	2.2564	2.8462	5.e-002	2.9192e-005
165	2.2115	2.4231	0.	4.0935e-004
166	2.484	2.9842	0.1	7.9682e-004
167	2.0381	3.0009	0.1	9.319e-004
168	2.2115	2.4231	0.1	1.2274e-003
169	4.473	1.485	0.1	3.4899e-004
170	3.1639	0.98593	0.1	3.9213e-004
171	4.5285	0.48593	0.1	2.9343e-004
172	2.4016	3.2444	0.1	8.6988e-004
173	3.2304	2.9428	0.1	6.5414e-004
174	2.4392	3.5611	0.1	1.1248e-003
175	5.2122	3.5564	0.1	3.6506e-004
176	4.1033	4.1217	0.1	4.4613e-004
177	3.8615	3.1833	0.1	5.0058e-004
178	3.0703	3.8016	0.1	1.0046e-003
179	5.6176	2.7539	0.1	3.0381e-004
180	4.2669	2.3808	0.1	4.3924e-004
181	3.4757	1.7491	0.1	4.9197e-004
182	6.2049	0.99909	0.1	2.7626e-004
183	5.3415	4.0749	0.1	3.2645e-004
184	9.3547	3.3993	0.1	2.1637e-004
185	7.4276	4.7548	0.1	2.1942e-004
186	8.4023	1.7548	0.1	2.0769e-004
187	3.1997	4.8201	0.1	4.7236e-004
188	3.1997	4.5701	0.1	4.897e-004
189	4.7592	5.3201	0.1	3.5914e-004
190	13.708	3.2899	0.1	1.8944e-004
191	11.891	4.6445	0.1	1.8462e-004
192	12.671	1.6445	0.1	1.9638e-004
193	16.647	3.2385	0.1	1.6416e-004
194	14.899	4.6454	0.1	2.0943e-004
