Node Number	X Location (in)	Y Location (in)	Z Location (in)	Middle Principal Stress (psi)
1	5.4909	3.2277	0.	168.95
2	4.7282	2.8577	0.	-184.47
3	6.2982	2.9901	0.	-162.51
4	3.5822	2.4916	0.	-42.008
5	5.7495	2.9506	0.	139.01
6	5.2804	2.9151	0.	-105.07
7	5.4886	2.5649	0.	-379.62
8	21.324	3.1765	0.	-4.5525
9	18.648	3.3531	0.	-4.8195
10	15.971	3.3531	0.	-3.8782
11	13.295	3.3531	0.	-28.737
12	10.619	3.1765	0.	-20.67
13	7.9397	3.0218	0.	95.898
14	2.1855	3.6479	0.	-95.555
15	2.1855	3.6479	0.1	95.555
16	7.9397	3.0218	0.1	-95.898
17	10.619	3.1765	0.1	20.67
18	13.295	3.3531	0.1	28.737
19	15.971	3.3531	0.1	3.8782
20	18.648	3.3531	0.1	4.8195
21	21.324	3.1765	0.1	4.5525
22	5.4886	2.5649	0.1	379.62
23	5.2804	2.9151	0.1	105.07
24	5.7495	2.9506	0.1	-139.01
25	3.5822	2.4916	0.1	42.008
26	6.2982	2.9901	0.1	162.51
27	4.7282	2.8577	0.1	184.47
28	5.4909	3.2277	0.1	-168.95
29	5.2667	5.	0.1	372.12
30	5.2667	4.5	0.1	527.71
31	5.2667	4.	0.1	564.77
32	5.1	4.	0.1	708.09
33	5.1	4.5	0.1	621.12
34	5.1	5.	0.1	589.45
35	5.2667	1.	0.1	269.18
36	5.2667	1.5	0.1	-131.07
37	5.2667	2.	0.1	1160.9
38	5.1	2.	0.1	830.14
39	5.1	1.5	0.1	445.14
40	5.1	1.	0.1	294.64
41	5.2667	6.	0.1	144.39
42	7.9429	6.	0.1	-28.887
43	10.619	6.	0.1	22.595
44	13.295	6.	0.1	22.967
45	15.971	6.	0.1	2.3586
46	18.648	6.	0.1	3.6591
47	21.324	6.	0.1	4.0136
48	24.	6.	0.1	5.2579
49	24.	3.	0.1	4.8484
50	2.6226e-014	3.	0.1	926.48
51	24.	0.	0.1	4.3366
52	21.324	0.	0.1	4.8677
53	18.648	0.	0.1	5.4054
54	15.971	0.	0.1	2.9849
55	13.295	0.	0.1	23.481
56	10.619	0.	0.1	23.198
57	7.9429	0.	0.1	-23.859
58	5.2667	0.	0.1	163.23
59	5.1	0.	0.1	316.23
60	2.55	1.0919e-030	0.1	93.036
61	0.	0.	0.1	846.16
62	3.937e-014	6.	0.1	847.71
63	2.55	6.	0.1	75.387
64	5.1	6.	0.1	366.04
65	2.55	6.	0.	-75.387
66	5.1	6.	0.	-366.04
67	3.937e-014	6.	0.	-847.71
68	2.55	1.0919e-030	0.	-93.036
69	5.1	0.	0.	-316.23
70	0.	0.	0.	-846.16
71	7.9429	0.	0.	23.859
72	10.619	0.	0.	-23.198
73	13.295	0.	0.	-23.481
74	15.971	0.	0.	-2.9849
75	18.648	0.	0.	-5.4054
76	21.324	0.	0.	-4.8677
77	5.2667	0.	0.	-163.23
78	24.	0.	0.	-4.3366
79	2.6226e-014	3.	0.	-926.48
80	24.	3.	0.	-4.8484
81	24.	6.	0.	-5.2579
82	21.324	6.	0.	-4.0136
83	18.648	6.	0.	-3.6591
84	15.971	6.	0.	-2.3586
85	13.295	6.	0.	-22.967
86	10.619	6.	0.	-22.595
87	7.9429	6.	0.	28.887
88	5.2667	6.	0.	-144.39
89	5.1	1.5	0.	-445.14
90	5.1	1.	0.	-294.64
91	5.1	2.	0.	-830.14
92	5.2667	1.	0.	-269.18
93	5.2667	1.5	0.	131.07
94	5.2667	2.	0.	-1160.9
95	5.1	4.5	0.	-621.12
96	5.1	5.	0.	-589.45
97	5.1	4.	0.	-708.09
98	5.2667	5.	0.	-372.12
99	5.2667	4.5	0.	-527.71
100	5.2667	4.	0.	-564.77
101	5.6202	3.0891	0.	155.31
102	5.3856	3.0714	0.	31.917
103	5.4909	3.2277	5.e-002	7.2903e-006
104	5.3788	3.6139	0.	-173.65
105	4.1552	2.6747	0.	-115.52
106	4.7282	2.8577	5.e-002	-8.8285e-008
107	4.9141	2.4289	0.	-327.59
108	4.9141	3.4289	0.	-249.12
109	6.0238	2.9703	0.	0.62037
110	7.1189	3.0059	0.	-29.828
111	6.2982	2.9901	5.e-002	2.1794e-005
112	5.7824	2.245	0.	27.733
113	5.7824	3.495	0.	-311.01
114	2.8838	3.0698	0.	-16.622
115	3.5822	2.4916	5.e-002	4.1869e-007
116	3.0661	1.2458	0.	-13.676
117	4.3411	1.9958	0.	-265.39
118	4.3411	1.7458	0.	-154.19
119	4.3411	3.4958	0.	-324.76
120	5.619	2.7578	0.	-69.401
121	5.7495	2.9506	5.e-002	2.859e-006
122	5.3845	2.74	0.	-206.45
123	5.2804	2.9151	5.e-002	1.2296e-006
124	5.1902	2.4575	0.	-340.61
125	5.1902	3.4575	0.	-250.68
126	5.4886	2.5649	5.e-002	-5.4166e-007
127	5.3776	2.0325	0.	-139.78
128	5.3776	2.2825	0.	-778.55
129	19.986	3.2648	0.	-4.6944
130	21.324	3.1765	5.e-002	2.6458e-006
131	21.324	1.5883	0.	-4.7097
132	22.662	3.0883	0.	-4.7299
133	21.324	4.5883	0.	-4.2803
134	17.31	3.3531	0.	-4.002
135	18.648	3.3531	5.e-002	2.1747e-006
136	18.648	1.6765	0.	-5.1156
137	18.648	4.6765	0.	-4.2204
138	14.633	3.3531	0.	-16.296
139	15.971	3.3531	5.e-002	1.9241e-006
140	15.971	1.6765	0.	-3.0708
141	15.971	4.6765	0.	-3.0815
142	11.957	3.2648	0.	-24.706
143	13.295	3.3531	5.e-002	2.8702e-006
144	13.295	1.6765	0.	-26.704
145	13.295	4.6765	0.	-26.26
146	9.2792	3.0991	0.	65.536
147	10.619	3.1765	5.e-002	4.4364e-008
148	10.619	1.5883	0.	-22.707
149	10.619	4.5883	0.	-21.855
150	7.9397	3.0218	5.e-002	3.971e-006
151	7.9413	1.5109	0.	59.566
152	7.9413	4.5109	0.	62.704
153	6.6032	2.0109	0.	-57.278
154	6.6032	4.0109	0.	-131.9
155	6.6032	3.7609	0.	-243.07
156	2.1855	3.6479	5.e-002	-8.6253e-015
157	2.3678	4.824	0.	-87.111
158	2.3678	1.824	0.	-96.542
159	1.0928	3.324	0.	-511.03
160	3.6428	4.324	0.	-369.43
161	2.8838	3.0698	0.1	16.622
162	3.6428	4.324	0.1	369.43
163	1.0928	3.324	0.1	511.03
164	2.3678	1.824	0.1	96.542
165	2.3678	4.824	0.1	87.111
166	9.2792	3.0991	0.1	-65.536
167	7.1189	3.0059	0.1	29.828
168	6.6032	4.0109	0.1	131.9
169	6.6032	3.7609	0.1	243.07
170	6.6032	2.0109	0.1	57.278
171	7.9413	4.5109	0.1	-62.704
172	7.9413	1.5109	0.1	-59.566
173	11.957	3.2648	0.1	24.706
174	10.619	4.5883	0.1	21.855
175	10.619	1.5883	0.1	22.707
176	14.633	3.3531	0.1	16.296
177	13.295	4.6765	0.1	26.26
178	13.295	1.6765	0.1	26.704
179	17.31	3.3531	0.1	4.002
180	15.971	4.6765	0.1	3.0815
181	15.971	1.6765	0.1	3.0708
182	19.986	3.2648	0.1	4.6944
183	18.648	4.6765	0.1	4.2204
184	18.648	1.6765	0.1	5.1156
185	21.324	4.5883	0.1	4.2803
186	22.662	3.0883	0.1	4.7299
187	21.324	1.5883	0.1	4.7097
188	5.3845	2.74	0.1	206.45
189	5.619	2.7578	0.1	69.401
190	5.3776	2.0325	0.1	139.78
191	5.3776	2.2825	0.1	778.55
192	5.3856	3.0714	0.1	-31.917
