Node Number	X Location (in)	Y Location (in)	Z Location (in)	Equivalent Elastic Strain (in/in)
1	22.4	2.1818	0.	1.4229e-004
2	22.4	2.3636	0.	1.0176e-004
3	22.4	2.5455	0.	8.8022e-005
4	22.4	2.7273	0.	8.1112e-005
5	22.4	2.9091	0.	7.8209e-005
6	22.4	3.0909	0.	7.8209e-005
7	22.4	3.2727	0.	8.1112e-005
8	22.4	3.4545	0.	8.8022e-005
9	22.4	3.6364	0.	1.0176e-004
10	22.4	3.8182	0.	1.4229e-004
11	22.746	2.	0.	8.408e-005
12	22.925	2.	0.	5.4737e-005
13	23.104	2.	0.	4.0104e-005
14	23.283	2.	0.	3.1007e-005
15	23.462	2.	0.	2.4791e-005
16	23.642	2.	0.	2.0897e-005
17	23.821	2.	0.	1.979e-005
18	23.821	4.	0.	1.979e-005
19	23.642	4.	0.	2.0897e-005
20	23.462	4.	0.	2.4791e-005
21	23.283	4.	0.	3.1007e-005
22	23.104	4.	0.	4.0104e-005
23	22.925	4.	0.	5.4737e-005
24	22.746	4.	0.	8.408e-005
25	22.216	5.8182	0.	9.2683e-006
26	22.216	5.6364	0.	1.4119e-005
27	22.216	5.4545	0.	2.0386e-005
28	22.216	5.2727	0.	2.7572e-005
29	22.216	5.0909	0.	3.5743e-005
30	22.216	4.9091	0.	4.5181e-005
31	22.216	4.7273	0.	5.6434e-005
32	22.216	4.5455	0.	7.0652e-005
33	22.216	4.3636	0.	8.9887e-005
34	22.216	4.1818	0.	1.1882e-004
35	22.216	4.	0.	1.3229e-004
36	22.216	3.8182	0.	1.1067e-004
37	22.216	3.6364	0.	9.537e-005
38	22.216	3.4545	0.	8.6765e-005
39	22.216	3.2727	0.	8.2232e-005
40	22.216	3.0909	0.	8.0164e-005
41	22.216	2.9091	0.	8.0164e-005
42	22.216	2.7273	0.	8.2232e-005
43	22.216	2.5455	0.	8.6765e-005
44	22.216	2.3636	0.	9.537e-005
45	22.216	2.1818	0.	1.1067e-004
46	22.216	2.	0.	1.3229e-004
47	22.216	1.8182	0.	1.1882e-004
48	22.216	1.6364	0.	8.9887e-005
49	22.216	1.4545	0.	7.0652e-005
50	22.216	1.2727	0.	5.6434e-005
