Node Numbers,X Locations (inches),Y Locations (inches),Z Locations (inches),Equivalent Elastic Strains (in/in),Equivalent Stress (psi),Max Principal Elastic Strain (in/in),Max Principal Stress (psi),Middle Principal Elastic Strain (in/in),Middle Principal Stress (psi),Min Principal Elastic Strain (in/in),Min Principal Stress (psi),Total Deformation (in)
1,1,5,0,0.00056617,5657.8,0.00030166,973.4,6.2818e-05,-821.17,-0.0005418,-5364.1,0.0050328
2,2,5,0,0.00054456,5441.8,0.000202,-193.67,0.00012219,-793.27,-0.00055886,-5910.5,0.020635
3,3,5,0,0.00053141,5310.4,0.00019745,29.474,0.00013963,-404.98,-0.00053646,-5484.8,0.047275
4,4,5,0,0.00050561,5052.6,0.00018008,-15.402,0.00014259,-297.1,-0.00051033,-5202.9,0.08456
5,5,5,0,0.00047809,4777.6,0.00016695,-4.5024,0.00014162,-194.84,-0.00048119,-4874.4,0.13203
6,6,5,0,0.00045,4496.9,0.00015429,-4.6389,0.0001382,-125.55,-0.00045209,-4560.8,0.18912
7,7,5,0,0.00042178,4214.9,0.0001428,-2.7419,0.00013281,-77.798,-0.0004231,-4254.7,0.25526
8,8,5,0,0.00039354,3932.7,0.000132,-1.9411,0.00012607,-46.486,-0.00039434,-3956.7,0.32986
9,9,5,0,0.00036544,3651.9,0.00012176,-1.3688,0.0001185,-25.83,-0.0003659,-3665.4,0.41235
10,10,5,0,0.00033762,3373.8,0.00011193,-1.0049,0.00011044,-12.235,-0.00033784,-3380.4,0.50214
11,11,5,0,0.00031017,3099.5,0.00010246,-0.72655,0.00010212,-3.2625,-0.00031024,-3101.5,0.59868
12,12,5,0,0.00028317,2829.7,9.372e-05,2.8989,9.3247e-05,-0.65906,-0.00028313,-2828.6,0.70141
13,13,5,0,0.00025667,2564.9,8.5321e-05,7.1208,8.4303e-05,-0.53416,-0.00025655,-2561.6,0.80979
14,14,5,0,0.0002307,2305.4,7.7013e-05,10.281,7.5584e-05,-0.45398,-0.00023053,-2300.5,0.92329
15,15,5,0,0.0002053,2051.6,6.8846e-05,12.907,6.7076e-05,-0.39124,-0.00020508,-2045.3,1.0414
16,16,5,0,0.00018048,1803.6,6.0862e-05,15.422,5.8765e-05,-0.3321,-0.00018022,-1796,1.1635
