Node Number	X Location (in)	Y Location (in)	Z Location (in)	Equivalent Elastic Strain (in/in)
1	17.895	2.6507	0.	2.7852e-004
2	19.661	2.7843	0.	9.4179e-005
3	20.028	4.8418	0.	7.0811e-005
4	17.921	3.3461	0.	2.9621e-004
5	17.439	3.6803	0.	2.3541e-004
6	14.844	3.9974	0.	1.6111e-004
7	18.17	2.8055	0.	2.8607e-004
8	17.77	3.7074	0.	2.8487e-004
9	16.813	4.7461	0.	1.7791e-004
10	12.55	3.9117	0.	2.6999e-004
11	9.8593	4.0708	0.	3.3488e-004
12	7.3145	4.1247	0.	3.9865e-004
13	4.8439	4.1119	0.	4.5261e-004
14	2.4138	4.0586	0.	5.3709e-004
15	2.305	2.0477	0.	5.3889e-004
16	4.5	2.1876	0.	4.6129e-004
17	6.75	2.1876	0.	4.1147e-004
18	9.	2.1876	0.	3.5669e-004
19	11.204	1.8406	0.	3.0588e-004
20	13.432	1.7711	0.	2.4143e-004
21	15.349	1.8111	0.	1.5229e-004
22	19.359	4.1099	0.	8.9525e-005
23	21.814	3.8816	0.	4.1558e-005
24	22.098	1.8778	0.	3.5305e-005
25	20.279	1.4885	0.	6.3574e-005
26	17.423	4.1261	0.	2.2028e-004
27	16.703	2.9779	0.	2.0057e-004
28	16.519	2.2925	0.	1.61e-004
29	18.815	2.8001	0.	1.5544e-004
30	18.681	3.4028	0.	1.8172e-004
31	17.012	3.4993	0.	2.0262e-004
32	17.012	3.4993	0.1	2.0262e-004
33	18.681	3.4028	0.1	1.8172e-004
34	18.815	2.8001	0.1	1.5544e-004
35	16.519	2.2925	0.1	1.61e-004
36	16.703	2.9779	0.1	2.0057e-004
37	17.423	4.1261	0.1	2.2028e-004
38	20.279	1.4885	0.1	6.3574e-005
39	22.098	1.8778	0.1	3.5305e-005
40	21.814	3.8816	0.1	4.1558e-005
41	19.359	4.1099	0.1	8.9525e-005
42	15.349	1.8111	0.1	1.5229e-004
43	13.432	1.7711	0.1	2.4143e-004
44	11.204	1.8406	0.1	3.0588e-004
45	9.	2.1876	0.1	3.5669e-004
46	6.75	2.1876	0.1	4.1147e-004
47	4.5	2.1876	0.1	4.6129e-004
48	2.305	2.0477	0.1	5.3889e-004
49	2.4138	4.0586	0.1	5.3709e-004
50	4.8439	4.1119	0.1	4.5261e-004
51	7.3145	4.1247	0.1	3.9865e-004
52	9.8593	4.0708	0.1	3.3488e-004
53	12.55	3.9117	0.1	2.6999e-004
54	16.813	4.7461	0.1	1.7791e-004
55	17.77	3.7074	0.1	2.8487e-004
56	18.17	2.8055	0.1	2.8607e-004
57	14.844	3.9974	0.1	1.6111e-004
58	17.439	3.6803	0.1	2.3541e-004
59	17.921	3.3461	0.1	2.9621e-004
60	20.028	4.8418	0.1	7.0811e-005
61	19.661	2.7843	0.1	9.4179e-005
62	17.895	2.6507	0.1	2.7852e-004
63	18.167	1.	0.1	9.6849e-005
64	18.167	1.5	0.1	2.3847e-004
65	18.167	2.	0.1	4.9119e-004
66	18.	2.	0.1	4.2022e-004
67	18.	1.5	0.1	2.4392e-004
68	18.	1.	0.1	1.9384e-004
69	18.167	5.	0.1	8.7641e-005
70	18.167	4.5	0.1	1.6776e-004
71	18.167	4.	0.1	4.9052e-004
72	18.	4.	0.1	5.3337e-004
73	18.	4.5	0.1	2.0945e-004
74	18.	5.	0.1	1.4775e-004
75	18.167	6.	0.1	5.6367e-005
76	20.111	6.	0.1	5.1526e-005
77	22.056	6.	0.1	3.8437e-005
78	24.	6.	0.1	2.788e-005
79	24.	4.	0.1	2.3031e-005
80	24.	2.	0.1	2.3054e-005
81	1.7484e-014	2.	0.1	3.8339e-004
82	3.4968e-014	4.	0.1	3.8684e-004
83	3.937e-014	6.	0.1	3.6869e-004
84	2.5714	6.	0.1	5.3343e-004
85	5.1429	6.	0.1	4.689e-004
86	7.7143	6.	0.1	4.0785e-004
87	10.286	6.	0.1	3.2591e-004
88	12.857	6.	0.1	2.5364e-004
89	15.429	6.	0.1	1.686e-004
90	16.714	6.	0.1	1.0481e-004
91	18.	6.	0.1	1.0295e-004
92	24.	0.	0.1	2.3163e-005
93	22.056	0.	0.1	3.3463e-005
94	20.111	0.	0.1	5.4449e-005
95	18.167	0.	0.1	6.7342e-005
96	18.	0.	0.1	1.112e-004
97	15.75	2.4415e-030	0.1	1.4333e-004
98	13.5	2.0927e-030	0.1	2.4185e-004
99	11.25	1.744e-030	0.1	3.0368e-004
100	9.	1.3952e-030	0.1	3.6858e-004
101	6.75	1.0464e-030	0.1	4.3685e-004
102	4.5	6.9758e-031	0.1	4.9246e-004
103	2.25	3.4879e-031	0.1	5.3099e-004
104	0.	0.	0.1	3.5495e-004
105	2.25	3.4879e-031	0.	5.3099e-004
106	4.5	6.9758e-031	0.	4.9246e-004
107	6.75	1.0464e-030	0.	4.3685e-004
108	9.	1.3952e-030	0.	3.6858e-004
109	11.25	1.744e-030	0.	3.0368e-004
110	13.5	2.0927e-030	0.	2.4185e-004
111	15.75	2.4415e-030	0.	1.4333e-004
112	18.	0.	0.	1.112e-004
113	0.	0.	0.	3.5495e-004
114	20.111	0.	0.	5.4449e-005
115	22.056	0.	0.	3.3463e-005
116	18.167	0.	0.	6.7342e-005
117	24.	0.	0.	2.3163e-005
118	16.714	6.	0.	1.0481e-004
119	15.429	6.	0.	1.686e-004
120	12.857	6.	0.	2.5364e-004
121	10.286	6.	0.	3.2591e-004
122	7.7143	6.	0.	4.0785e-004
123	5.1429	6.	0.	4.689e-004
124	2.5714	6.	0.	5.3343e-004
125	18.	6.	0.	1.0295e-004
126	3.937e-014	6.	0.	3.6869e-004
127	3.4968e-014	4.	0.	3.8684e-004
128	1.7484e-014	2.	0.	3.8339e-004
129	24.	2.	0.	2.3054e-005
130	24.	4.	0.	2.3031e-005
131	24.	6.	0.	2.788e-005
132	22.056	6.	0.	3.8437e-005
133	20.111	6.	0.	5.1526e-005
134	18.167	6.	0.	5.6367e-005
135	18.	4.5	0.	2.0945e-004
136	18.	5.	0.	1.4775e-004
137	18.	4.	0.	5.3337e-004
138	18.167	5.	0.	8.7641e-005
139	18.167	4.5	0.	1.6776e-004
140	18.167	4.	0.	4.9052e-004
141	18.	1.5	0.	2.4392e-004
142	18.	1.	0.	1.9384e-004
143	18.	2.	0.	4.2022e-004
144	18.167	1.	0.	9.6849e-005
145	18.167	1.5	0.	2.3847e-004
146	18.167	2.	0.	4.9119e-004
147	17.908	2.9984	0.	2.8632e-004
148	18.033	2.7281	0.	2.8209e-004
149	17.454	3.075	0.	2.3733e-004
150	17.895	2.6507	5.e-002	5.1911e-006
151	17.948	2.3253	0.	3.4665e-004
152	19.51	3.4471	0.	8.8102e-005
153	20.738	3.333	0.	6.755e-005
154	19.97	2.1364	0.	7.872e-005
155	19.238	2.7922	0.	1.2338e-004
156	19.661	2.7843	5.e-002	3.2826e-006
157	18.914	2.1422	0.	1.6021e-004
158	19.693	4.4758	0.	8.0054e-005
159	20.921	4.3617	0.	5.5417e-005
160	20.028	4.8418	5.e-002	5.5526e-006
161	20.069	5.4209	0.	6.0963e-005
162	19.097	4.9209	0.	7.5479e-005
163	17.68	3.5132	0.	2.603e-004
164	18.046	3.0758	0.	2.9066e-004
165	17.846	3.5268	0.	2.9009e-004
166	17.921	3.3461	5.e-002	2.5995e-006
167	18.044	3.6731	0.	3.8199e-004
168	17.605	3.6938	0.	2.5454e-004
169	17.431	3.9032	0.	2.2563e-004
170	17.226	3.5898	0.	2.057e-004
171	17.439	3.6803	5.e-002	1.6718e-005
172	15.828	4.3717	0.	1.6351e-004
173	13.697	3.9546	0.	2.1531e-004
174	15.096	2.9042	0.	1.5667e-004
175	15.773	3.4876	0.	1.8017e-004
176	14.844	3.9974	5.e-002	8.8585e-006
177	15.136	4.9987	0.	1.626e-004
178	18.426	3.1041	0.	2.3339e-004
179	18.17	2.8055	5.e-002	9.2514e-006
180	18.168	2.4027	0.	3.7617e-004
181	17.77	3.7074	5.e-002	2.1743e-005
182	17.885	3.8537	0.	3.944e-004
183	17.118	4.4361	0.	1.9333e-004
184	16.913	4.1227	0.	1.7621e-004
185	16.813	4.7461	5.e-002	2.7451e-005
186	16.764	5.373	0.	1.3971e-004
187	17.406	4.623	0.	1.8331e-004
188	17.406	4.873	0.	1.5551e-004
