Node Number	X Location (in)	Y Location (in)	Z Location (in)	Middle Principal Elastic Strain (in/in)
1	6.7965	2.2675	0.	2.2117e-005
2	7.0852	3.6859	0.	1.858e-005
3	6.616	1.7779	0.	2.4743e-005
4	4.8943	3.7895	0.	6.4149e-005
5	6.1951	4.7345	0.	2.5329e-005
6	4.161	0.52854	0.	2.089e-005
7	3.9182	1.3484	0.	3.1958e-005
8	6.0966	0.55072	0.	1.6098e-005
9	4.0452	5.3406	0.	2.5738e-005
10	4.2021	4.7489	0.	2.5688e-005
11	4.5036	4.2347	0.	2.5237e-005
12	6.0424	5.4876	0.	1.8922e-005
13	6.7256	4.2752	0.	1.7129e-005
14	3.5373	4.2245	0.	3.825e-005
15	2.9259	3.3709	0.	1.7429e-005
16	3.3586	0.77029	0.	3.2811e-005
17	2.2585	4.7678	0.	3.4558e-005
18	1.2082	4.6783	0.	1.5254e-005
19	1.2636	1.2202	0.	1.2619e-005
20	2.4054	1.0148	0.	4.0264e-005
21	6.9948	0.71382	0.	2.5887e-005
22	7.754	1.2158	0.	1.9137e-005
23	9.2307	1.2099	0.	1.8767e-005
24	10.49	1.2032	0.	1.6719e-005
25	11.682	1.1988	0.	1.4537e-005
26	12.838	1.1879	0.	1.2029e-005
27	13.977	1.1748	0.	9.6146e-006
28	15.106	1.1743	0.	7.5089e-006
29	16.21	1.1746	0.	5.6715e-006
30	17.325	1.1769	0.	4.123e-006
31	18.431	1.1796	0.	2.7887e-006
32	19.541	1.1802	0.	1.7118e-006
33	20.653	1.1801	0.	8.6866e-007
34	21.766	1.1876	0.	2.6264e-007
35	22.884	1.1962	0.	-1.0082e-007
36	1.4485	3.4678	0.	6.26e-006
37	1.4799	2.3283	0.	5.6543e-006
38	22.879	2.4	0.	-2.4722e-007
39	22.874	3.597	0.	-2.4481e-007
40	22.882	4.7962	0.	-1.0036e-007
41	21.762	4.7984	0.	2.6503e-007
42	20.647	4.7823	0.	8.7555e-007
43	19.535	4.7644	0.	1.7213e-006
44	18.424	4.7253	0.	2.8068e-006
45	17.316	4.6929	0.	4.1356e-006
46	16.211	4.6783	0.	5.7018e-006
47	15.105	4.6741	0.	7.4961e-006
48	13.985	4.7153	0.	9.6061e-006
49	12.844	4.7556	0.	1.2028e-005
50	11.684	4.7521	0.	1.4626e-005
51	10.534	4.7704	0.	1.6912e-005
52	9.3425	4.7921	0.	1.8489e-005
53	7.9968	4.791	0.	2.078e-005
54	7.0687	5.2855	0.	1.9006e-005
55	3.1221	5.0292	0.	3.4418e-005
56	8.1603	3.6218	0.	1.8725e-005
57	7.8732	2.4172	0.	1.7259e-005
58	9.1598	2.3675	0.	1.7663e-005
59	10.41	2.381	0.	1.6055e-005
