Node Number	X Location (in)	Y Location (in)	Z Location (in)	Equivalent Elastic Strain (in/in)
1	2.5866	3.2094	0.	2.5696e-004
2	3.9507	2.1385	0.	1.1993e-004
3	2.1003	3.6245	0.	2.9917e-004
4	3.6701	4.513	0.	1.157e-004
5	1.043	0.90191	0.	1.1994e-004
6	0.97367	2.928	0.	1.5505e-004
7	3.5021	0.55164	0.	8.8662e-005
8	2.0036	4.0713	0.	2.5061e-004
9	3.4376	5.4543	0.	8.0547e-005
10	3.9779	3.6772	0.	1.2262e-004
11	1.6662	4.2097	0.	1.6351e-004
12	1.0578	4.6554	0.	1.2745e-004
13	4.3185	1.0648	0.	1.0072e-004
14	5.511	1.2902	0.	9.5262e-005
15	6.6935	1.4001	0.	8.5781e-005
16	7.866	1.5208	0.	7.5657e-005
17	9.0532	1.512	0.	6.4618e-005
18	10.248	1.343	0.	5.5343e-005
19	11.479	1.2302	0.	4.707e-005
20	12.655	1.2075	0.	3.8391e-005
21	13.796	1.2003	0.	3.1218e-005
22	14.934	1.1984	0.	2.4884e-005
23	16.052	1.1837	0.	1.9316e-005
24	17.186	1.1748	0.	1.4444e-005
25	18.319	1.1757	0.	1.0299e-005
26	19.454	1.1776	0.	6.9053e-006
27	20.589	1.1802	0.	4.2606e-006
28	21.725	1.1843	0.	2.3696e-006
29	22.861	1.1953	0.	1.2444e-006
30	22.851	2.3907	0.	1.5831e-006
31	22.855	3.5926	0.	1.5835e-006
32	22.855	4.793	0.	1.2502e-006
33	21.715	4.7886	0.	2.3847e-006
34	20.578	4.7864	0.	4.285e-006
35	19.442	4.785	0.	6.9374e-006
36	18.308	4.784	0.	1.0333e-005
37	17.184	4.7948	0.	1.4458e-005
38	16.049	4.7998	0.	1.9343e-005
39	14.92	4.7875	0.	2.4947e-005
40	13.803	4.7929	0.	3.1224e-005
41	12.682	4.7986	0.	3.8205e-005
42	11.578	4.8028	0.	4.5833e-005
43	10.491	4.858	0.	5.4038e-005
44	9.3587	4.8007	0.	6.1599e-005
45	8.2511	4.5644	0.	7.2408e-005
46	7.0671	4.4433	0.	8.2754e-005
47	5.5319	4.3649	0.	9.5884e-005
48	4.5114	5.0678	0.	1.0189e-004
49	5.0165	2.5485	0.	1.0141e-004
50	6.0776	2.9314	0.	8.7903e-005
51	7.4145	2.9966	0.	7.8749e-005
52	8.8369	3.004	0.	6.5106e-005
53	10.278	2.5142	0.	5.6209e-005
54	11.493	2.4149	0.	4.5887e-005
55	12.661	2.3933	0.	3.8428e-005
56	13.794	2.3881	0.	3.1282e-005
57	14.928	2.3829	0.	2.496e-005
58	16.054	2.387	0.	1.9352e-005
59	17.177	2.3739	0.	1.4523e-005
60	18.303	2.3774	0.	1.0413e-005
61	19.438	2.3792	0.	7.0371e-006
62	20.575	2.3821	0.	4.4251e-006
63	21.713	2.3856	0.	2.6013e-006
64	21.706	3.5876	0.	2.6121e-006
65	20.569	3.5843	0.	4.4382e-006
66	19.432	3.5821	0.	7.0559e-006
67	18.297	3.5834	0.	1.0426e-005
68	17.172	3.5882	0.	1.4545e-005
69	16.047	3.5902	0.	1.9392e-005
70	14.925	3.5876	0.	2.4966e-005
71	13.802	3.5813	0.	3.1283e-005
72	12.682	3.5924	0.	3.8289e-005
73	11.548	3.5681	0.	4.5359e-005
74	10.473	3.6685	0.	5.3396e-005
75	9.5828	3.8114	0.	6.1703e-005
76	3.2229	5.0004	0.	7.7854e-005
77	1.0432	1.8285	0.	1.3951e-004
78	1.7727	2.8393	0.	2.0276e-004
79	3.2763	2.8327	0.	1.772e-004
80	3.1524	1.0243	0.	9.2679e-005
81	3.4665	1.3441	0.	1.192e-004
82	3.3374	1.8118	0.	1.5536e-004
83	2.9126	1.4365	0.	1.8299e-004
84	2.9126	1.4365	0.1	1.8299e-004
85	3.3374	1.8118	0.1	1.5536e-004
86	3.4665	1.3441	0.1	1.192e-004
87	3.1524	1.0243	0.1	9.2679e-005
88	3.2763	2.8327	0.1	1.772e-004
89	1.7727	2.8393	0.1	2.0276e-004
