Node Numbers,X Locations (inches),Y Locations (inches),Z Locations (inches),Equivalent Elastic Strains (in/in),Equivalent Stress (psi),Max Principal Elastic Strain (in/in),Max Principal Stress (psi),Middle Principal Elastic Strain (in/in),Middle Principal Stress (psi),Min Principal Elastic Strain (in/in),Min Principal Stress (psi),Total Deformation (in)
1,4.9751,3.448,0,0.00022489,2247.4,0.00010709,421.59,5.5024e-05,30.409,-0.00021463,-1995.7,0.033857
2,4.3414,2.5084,0,0.00015832,1582.1,6.8962e-05,272.32,4.8437e-05,118.09,-0.00015111,-1381.2,0.025635
3,4.5682,3.6109,0,0.00020915,2090.1,7.6188e-05,54.852,6.1755e-05,-53.591,-0.00020892,-2087.3,0.028189
4,6.3896,2.5344,0,0.00010168,1016.1,4.0561e-05,-15.892,1.9452e-05,-174.5,-0.00010398,-1101.9,0.058027
5,6.2216,1.6872,0,9.447e-05,944.05,4.5144e-05,174.03,2.2494e-05,3.8555,-9.0286e-05,-843.53,0.054478
6,3.0668,2.5492,0,0.00012934,1292.5,5.2583e-05,-61.168,1.8707e-05,-315.7,-0.00013385,-1462,0.01284
7,4.1056,5.2596,0,8.5228e-05,851.7,3.3729e-05,66.506,2.4567e-05,-2.335,-8.3928e-05,-817.52,0.020729
8,6.1839,5.3746,0,6.826e-05,682.13,3.104e-05,112.74,1.8001e-05,14.77,-6.5561e-05,-613.08,0.052451
9,3.6659,0.63216,0,9.75e-05,974.32,3.9924e-05,108.74,2.8805e-05,25.196,-9.4952e-05,-904.66,0.016707
10,5.9066,0.60172,0,7.234e-05,722.9,3.3632e-05,139.48,1.9649e-05,34.418,-6.8807e-05,-630.21,0.047364
11,4.1844,4.1269,0,0.00013807,1379.8,6.1042e-05,165.43,3.3546e-05,-41.162,-0.00013479,-1306,0.023173
12,3.2843,5.0861,0,0.00011546,1153.8,4.2444e-05,55.194,3.5747e-05,4.8746,-0.00011435,-1122.9,0.01359
13,4.0888,1.5726,0,0.000119,1189.2,4.9339e-05,44.369,2.5434e-05,-135.25,-0.00011952,-1224.4,0.021985
14,2.307,4.9326,0,0.00012371,1236.2,4.5296e-05,-46.054,2.8649e-05,-171.13,-0.00012693,-1340.1,0.0067946
15,2.3888,3.7592,0,0.00012041,1203.2,4.6173e-05,-96.635,1.887e-05,-301.78,-0.00012587,-1389.3,0.007815
16,7.1295,1.2761,0,7.499e-05,749.38,2.8378e-05,22.082,2.0483e-05,-37.235,-7.5071e-05,-755.2,0.072174
17,1.2851,3.593,0,0.00014817,1480.6,8.6614e-05,325.59,6.6543e-06,-275.2,-0.00013786,-1361,0.0022965
18,2.4148,0.88992,0,0.00012481,1247.2,4.0709e-05,-48.284,3.7564e-05,-71.921,-0.00012684,-1307.2,0.0074146
