Node Number	X Location (in)	Y Location (in)	Z Location (in)	Middle Principal Elastic Strain (in/in)
1	1.7944	3.1688	0.	2.2748e-004
2	0.92834	3.9139	0.	2.0157e-004
3	2.2437	3.1118	0.	3.279e-004
4	20.364	2.8282	0.	2.1887e-005
5	17.716	3.6873	0.	4.724e-005
6	18.851	1.528	0.	3.8128e-005
7	15.316	3.9629	0.	6.5959e-005
8	12.667	4.0067	0.	8.3027e-005
9	10.054	3.9608	0.	9.7827e-005
10	6.3177	3.6475	0.	6.0834e-005
11	4.2371	4.6019	0.	1.1894e-004
12	3.4917	3.5308	0.	1.2177e-004
13	4.397	1.2462	0.	1.1798e-004
14	6.7594	1.6714	0.	1.0691e-004
15	9.7257	1.8713	0.	9.9309e-005
16	12.282	2.0121	0.	8.8209e-005
17	14.839	2.0404	0.	6.7236e-005
18	17.183	1.989	0.	4.6087e-005
19	2.1438	3.3737	0.	2.4266e-004
20	1.9767	3.4182	0.	3.0479e-004
21	2.5964	3.5397	0.	1.1049e-004
22	4.1047	2.5116	0.	1.2709e-004
23	4.1047	2.5116	0.1	-1.2709e-004
24	2.5964	3.5397	0.1	-1.1049e-004
25	1.9767	3.4182	0.1	-3.0479e-004
26	2.1438	3.3737	0.1	-2.4266e-004
27	17.183	1.989	0.1	-4.6087e-005
28	14.839	2.0404	0.1	-6.7236e-005
29	12.282	2.0121	0.1	-8.8209e-005
30	9.7257	1.8713	0.1	-9.9309e-005
31	6.7594	1.6714	0.1	-1.0691e-004
32	4.397	1.2462	0.1	-1.1798e-004
33	3.4917	3.5308	0.1	-1.2177e-004
34	4.2371	4.6019	0.1	-1.1894e-004
35	6.3177	3.6475	0.1	-6.0834e-005
36	10.054	3.9608	0.1	-9.7827e-005
37	12.667	4.0067	0.1	-8.3027e-005
38	15.316	3.9629	0.1	-6.5959e-005
39	18.851	1.528	0.1	-3.8128e-005
40	17.716	3.6873	0.1	-4.724e-005
41	20.364	2.8282	0.1	-2.1887e-005
42	2.2437	3.1118	0.1	-3.279e-004
43	0.92834	3.9139	0.1	-2.0157e-004
44	1.7944	3.1688	0.1	-2.2748e-004
45	2.1667	1.	0.1	-1.6721e-004
46	2.1667	1.5	0.1	-2.5705e-004
47	2.1667	2.	0.1	-3.155e-004
48	2.	2.	0.1	-4.548e-005
49	2.	1.5	0.1	2.9542e-005
50	2.	1.	0.1	4.0739e-005
51	2.1667	5.	0.1	-1.1548e-004
52	2.1667	4.5	0.1	-2.6613e-004
53	2.1667	4.	0.1	-5.6206e-004
54	2.	4.	0.1	-2.5733e-004
55	2.	4.5	0.1	-1.0357e-004
56	2.	5.	0.1	-6.0135e-005
57	2.1667	6.	0.1	-7.768e-005
58	4.8958	6.	0.1	-7.3862e-005
59	7.625	6.	0.1	-9.1356e-005
60	10.354	6.	0.1	-8.8959e-005
61	13.083	6.	0.1	-7.7096e-005
62	15.813	6.	0.1	-5.8026e-005
63	18.542	6.	0.1	-3.0884e-005
64	21.271	6.	0.1	-1.1261e-005
65	24.	6.	0.1	-4.1506e-006
66	24.	3.	0.1	-8.9083e-006
67	3.2782e-014	3.75	0.1	8.6733e-006
68	3.937e-014	6.	0.1	-7.5717e-007
69	1.	6.	0.1	-8.2745e-005
70	2.	6.	0.1	6.2673e-005
71	24.	0.	0.1	-3.4774e-006
72	21.574	0.	0.1	-4.349e-006
73	19.148	0.	0.1	-2.4552e-005
74	16.722	0.	0.1	-4.8171e-005
75	14.296	0.	0.1	-6.9087e-005
76	11.87	0.	0.1	-8.9879e-005
77	9.4444	0.	0.1	-1.0625e-004
78	7.0185	0.	0.1	-1.1582e-004
79	4.5926	0.	0.1	-1.2016e-004
80	2.1667	0.	0.1	-1.2989e-004
81	2.	0.	0.1	2.1827e-005
82	0.	0.	0.1	1.3701e-005
83	2.	0.	0.	-2.1827e-005
84	0.	0.	0.	-1.3701e-005
85	4.5926	0.	0.	1.2016e-004
86	7.0185	0.	0.	1.1582e-004
87	9.4444	0.	0.	1.0625e-004
88	11.87	0.	0.	8.9879e-005
89	14.296	0.	0.	6.9087e-005
90	16.722	0.	0.	4.8171e-005
91	19.148	0.	0.	2.4552e-005
92	21.574	0.	0.	4.349e-006
93	2.1667	0.	0.	1.2989e-004
94	24.	0.	0.	3.4774e-006
95	1.	6.	0.	8.2745e-005
96	2.	6.	0.	-6.2673e-005
97	3.937e-014	6.	0.	7.5717e-007
98	3.2782e-014	3.75	0.	-8.6733e-006
99	24.	3.	0.	8.9083e-006
100	24.	6.	0.	4.1506e-006
101	21.271	6.	0.	1.1261e-005
102	18.542	6.	0.	3.0884e-005
103	15.813	6.	0.	5.8026e-005
104	13.083	6.	0.	7.7096e-005
105	10.354	6.	0.	8.8959e-005
106	7.625	6.	0.	9.1356e-005
107	4.8958	6.	0.	7.3862e-005
108	2.1667	6.	0.	7.768e-005
109	2.	4.5	0.	1.0357e-004
110	2.	5.	0.	6.0135e-005
111	2.	4.	0.	2.5733e-004
112	2.1667	5.	0.	1.1548e-004
113	2.1667	4.5	0.	2.6613e-004
114	2.1667	4.	0.	5.6206e-004
115	2.	1.5	0.	-2.9542e-005
116	2.	1.	0.	-4.0739e-005
117	2.	2.	0.	4.548e-005
118	2.1667	1.	0.	1.6721e-004
119	2.1667	1.5	0.	2.5705e-004
120	2.1667	2.	0.	3.155e-004
121	1.3614	3.5413	0.	2.3059e-004
122	2.0191	3.1403	0.	3.4367e-004
123	1.8856	3.2935	0.	2.7867e-004
124	1.7944	3.1688	5.e-002	-1.742e-020
125	1.8972	2.5844	0.	2.1934e-004
126	0.92834	3.9139	5.e-002	-1.9187e-013
127	0.96417	4.9569	0.	1.3879e-004
128	0.46417	3.8319	0.	8.8669e-005
129	1.4642	4.2069	0.	1.0183e-004
130	1.4642	4.4569	0.	1.0892e-004
131	1.4642	3.9569	0.	2.5352e-004
132	1.4642	2.7069	0.	-9.1301e-006
133	1.4642	2.9569	0.	5.2467e-005
134	2.1937	3.2427	0.	3.6064e-004
135	2.4201	3.3257	0.	2.9029e-004
136	2.2437	3.1118	5.e-002	2.7341e-013
137	2.2052	2.5559	0.	3.2281e-004
138	19.04	3.2577	0.	3.4459e-005
139	19.608	2.1781	0.	2.9838e-005
140	20.364	2.8282	5.e-002	9.1539e-013
141	20.969	1.4141	0.	1.3112e-005
142	22.182	2.9141	0.	1.5445e-005
143	20.817	4.4141	0.	1.6608e-005
144	16.516	3.8251	0.	5.6662e-005
145	17.45	2.8382	0.	4.6303e-005
146	17.716	3.6873	5.e-002	4.4964e-013
147	18.129	4.8436	0.	3.9179e-005
148	18.017	1.7585	0.	4.204e-005
149	18.851	1.528	5.e-002	1.3355e-012
150	19.	0.76399	0.	3.3436e-005
151	13.991	3.9848	0.	7.459e-005
152	15.078	3.0017	0.	6.6537e-005
153	15.316	3.9629	5.e-002	4.3818e-014
154	15.564	4.9814	0.	6.2091e-005
155	11.36	3.9838	0.	9.4562e-005
156	12.474	3.0094	0.	8.6016e-005
157	12.667	4.0067	5.e-002	-1.0323e-021
158	12.875	5.0034	0.	8.0062e-005
159	8.1858	3.8042	0.	7.9331e-005
160	9.8898	2.916	0.	9.8839e-005
161	10.054	3.9608	5.e-002	-5.2273e-022
162	10.204	4.9804	0.	9.3763e-005
163	5.2774	4.1247	0.	1.2619e-004
164	6.5385	2.6595	0.	8.7659e-005
165	5.2112	3.0796	0.	9.7414e-005
166	6.3177	3.6475	5.e-002	-2.1357e-013
167	6.9713	4.8238	0.	8.8518e-005
168	3.8644	4.0663	0.	1.4785e-004
169	4.2371	4.6019	5.e-002	-3.8651e-013
170	4.5665	5.3009	0.	9.6945e-005
171	3.2019	4.8009	0.	1.2031e-004
172	3.0441	3.5352	0.	1.3545e-004
173	3.7982	3.0212	0.	1.2393e-004
174	3.4917	3.5308	5.e-002	1.5261e-012
175	2.8292	4.0154	0.	2.1491e-004
176	2.8292	2.7654	0.	2.2175e-004
177	5.5782	1.4588	0.	1.1456e-004
178	4.2508	1.8789	0.	1.2771e-004
179	4.397	1.2462	5.e-002	2.5761e-012
180	4.4948	0.62312	0.	1.2008e-004
181	3.2818	1.1231	0.	1.447e-004
