Node Numbers,X Locations (inches),Y Locations (inches),Z Locations (inches),Equivalent Elastic Strains (in/in),Equivalent Stress (psi),Max Principal Elastic Strain (in/in),Max Principal Stress (psi),Middle Principal Elastic Strain (in/in),Middle Principal Stress (psi),Min Principal Elastic Strain (in/in),Min Principal Stress (psi),Total Deformation (in)
1,4.9747,2.8069,0,0.00017234,1722.2,6.9276e-05,191.07,5.313e-05,69.749,-0.00016758,-1588.6,0.019746
2,6.9258,4.6272,0,7.1352e-05,713.03,2.3952e-05,-14.311,2.1537e-05,-32.458,-7.213e-05,-736.24,0.043552
3,4.6104,2.9545,0,0.00015892,1588.1,7.4555e-05,170.57,2.8163e-05,-178.01,-0.00015614,-1562.8,0.016311
4,5.5182,3.3552,0,0.00018781,1876.9,0.00010393,516.81,3.3401e-05,-13.124,-0.00017354,-1568,0.025393
5,2.5951,2.9939,0,0.00012102,1209.4,6.7711e-05,38.153,-1.4494e-05,-579.51,-0.00011775,-1355.3,0.0041279
6,3.1193,3.9013,0,0.00011137,1112.9,4.3177e-05,-174,7.8833e-06,-439.18,-0.00011941,-1395.6,0.0058282
7,21.099,2.9971,0,4.1711e-06,41.682,2.2161e-06,8.1623,5.8412e-07,-4.1,-3.9643e-06,-38.275,0.35829
8,16.036,3.9374,0,1.9313e-05,193,6.4734e-06,2.0225,6.3895e-06,1.3925,-1.9255e-05,-191.29,0.23284
9,13.992,4.2013,0,3.1822e-05,318,1.3782e-05,40.341,8.4884e-06,0.56517,-3.0939e-05,-295.68,0.18451
10,12.361,4.7291,0,3.6927e-05,369.02,1.2129e-05,-8.3515,1.1516e-05,-12.961,-3.7287e-05,-379.65,0.1473
11,10.874,4.2126,0,5.148e-05,514.45,1.7841e-05,7.1787,1.6197e-05,-5.1754,-5.1435e-05,-513.33,0.11624
12,9.2458,3.8011,0,6.2474e-05,624.31,2.2611e-05,14.568,1.8533e-05,-16.072,-6.2443e-05,-624.49,0.084591
13,7.5728,1.6519,0,6.2076e-05,620.33,2.3212e-05,-7.3309,1.5012e-05,-68.939,-6.3144e-05,-656.17,0.056361
14,6.1558,3.6885,0,0.00011105,1109.7,4.1711e-05,-15.148,2.6314e-05,-130.84,-0.00011308,-1178.2,0.033329
15,9.9112,1.8658,0,5.5737e-05,556.99,2.0889e-05,19.417,1.5874e-05,-18.267,-5.5622e-05,-555.45,0.098686
16,12.427,2.317,0,3.6575e-05,365.5,1.2701e-05,-8.2145,1.0222e-05,-26.841,-3.7136e-05,-382.67,0.15078
17,15.141,2.0109,0,2.5165e-05,251.47,8.9206e-06,10.767,8.2458e-06,5.696,-2.4881e-05,-243.21,0.2128
18,17.512,1.9029,0,1.4311e-05,143.02,5.5249e-06,2.6893,3.565e-06,-12.037,-1.4414e-05,-147.12,0.26994
19,18.527,3.8733,0,1.0212e-05,102.05,3.9437e-06,1.4141,2.4923e-06,-9.4913,-1.0305e-05,-105.65,0.29363
20,4.1082,3.1506,0,0.00012726,1271.8,5.3328e-05,207.07,4.161e-05,119.02,-0.00012149,-1106.4,0.012201
21,3.5101,2.6344,0,0.00012045,1203.7,6.2201e-05,179.14,1.4663e-05,-178.04,-0.00011639,-1162.7,0.0085116
22,6.5788,2.9036,0,9.6345e-05,962.79,3.9721e-05,87.648,2.6071e-05,-14.911,-9.4697e-05,-922.31,0.040189
23,6.4746,2.1501,0,8.4764e-05,847.06,3.385e-05,64.656,2.374e-05,-11.309,-8.3601e-05,-817.82,0.038902
24,19.298,1.5362,0,8.7748e-06,87.687,3.192e-06,-1.0997,2.2774e-06,-7.972,-8.9089e-06,-92.021,0.31425
25,7.8371,3.4017,0,6.9792e-05,697.44,2.769e-05,33.113,1.7944e-05,-40.117,-6.9622e-05,-698.05,0.059825
26,2.8239,4.7348,0,0.00012504,1249.5,6.5499e-05,230.6,1.8017e-05,-126.16,-0.00011938,-1158.5,0.0039112
27,4.3286,2.305,0,0.00012806,1279.7,5.1564e-05,16.484,2.7192e-05,-166.64,-0.00012962,-1344.9,0.014064
28,3.7525,1.2737,0,9.6487e-05,964.21,3.5591e-05,10.919,2.6346e-05,-58.542,-9.711e-05,-986.14,0.010052
29,4.3706,1.7545,0,0.0001159,1158.2,5.2992e-05,173.6,2.825e-05,-12.303,-0.00011203,-1066.3,0.014258
30,4.3706,1.7545,0.1,0.0001159,1158.2,0.00011203,1066.3,-2.825e-05,12.303,-5.2992e-05,-173.6,0.014258
31,3.7525,1.2737,0.1,9.6487e-05,964.21,9.711e-05,986.14,-2.6346e-05,58.542,-3.5591e-05,-10.919,0.010052
32,4.3286,2.305,0.1,0.00012806,1279.7,0.00012962,1344.9,-2.7192e-05,166.64,-5.1564e-05,-16.484,0.014064
33,2.8239,4.7348,0.1,0.00012504,1249.5,0.00011938,1158.5,-1.8017e-05,126.16,-6.5499e-05,-230.6,0.0039112
34,7.8371,3.4017,0.1,6.9792e-05,697.44,6.9622e-05,698.05,-1.7944e-05,40.117,-2.769e-05,-33.113,0.059825
35,19.298,1.5362,0.1,8.7748e-06,87.687,8.9089e-06,92.021,-2.2774e-06,7.972,-3.192e-06,1.0997,0.31425
36,6.4746,2.1501,0.1,8.4764e-05,847.06,8.3601e-05,817.82,-2.374e-05,11.309,-3.385e-05,-64.656,0.038902
37,6.5788,2.9036,0.1,9.6345e-05,962.79,9.4697e-05,922.31,-2.6071e-05,14.911,-3.9721e-05,-87.648,0.040189
38,3.5101,2.6344,0.1,0.00012045,1203.7,0.00011639,1162.7,-1.4663e-05,178.04,-6.2201e-05,-179.14,0.0085116
39,4.1082,3.1506,0.1,0.00012726,1271.8,0.00012149,1106.4,-4.161e-05,-119.02,-5.3328e-05,-207.07,0.012201
40,18.527,3.8733,0.1,1.0212e-05,102.05,1.0305e-05,105.65,-2.4923e-06,9.4913,-3.9437e-06,-1.414,0.29363
41,17.512,1.9029,0.1,1.4311e-05,143.02,1.4414e-05,147.12,-3.565e-06,12.037,-5.5249e-06,-2.6893,0.26994
42,15.141,2.0109,0.1,2.5165e-05,251.47,2.4881e-05,243.21,-8.2458e-06,-5.696,-8.9206e-06,-10.767,0.2128
43,12.427,2.317,0.1,3.6575e-05,365.5,3.7136e-05,382.67,-1.0222e-05,26.841,-1.2701e-05,8.2145,0.15078
44,9.9112,1.8658,0.1,5.5737e-05,556.99,5.5622e-05,555.45,-1.5874e-05,18.267,-2.0889e-05,-19.417,0.098686
45,6.1558,3.6885,0.1,0.00011105,1109.7,0.00011308,1178.2,-2.6314e-05,130.84,-4.1711e-05,15.148,0.033329
46,7.5728,1.6519,0.1,6.2076e-05,620.33,6.3144e-05,656.17,-1.5012e-05,68.939,-2.3212e-05,7.3309,0.056361
47,9.2458,3.8011,0.1,6.2474e-05,624.31,6.2443e-05,624.49,-1.8533e-05,16.072,-2.2611e-05,-14.568,0.084591
48,10.874,4.2126,0.1,5.148e-05,514.45,5.1435e-05,513.33,-1.6197e-05,5.1754,-1.7841e-05,-7.1787,0.11624
49,12.361,4.7291,0.1,3.6927e-05,369.02,3.7287e-05,379.65,-1.1516e-05,12.961,-1.2129e-05,8.3515,0.1473
50,13.992,4.2013,0.1,3.1822e-05,318,3.0939e-05,295.68,-8.4884e-06,-0.56517,-1.3782e-05,-40.341,0.18451
51,16.036,3.9374,0.1,1.9313e-05,193,1.9255e-05,191.29,-6.3895e-06,-1.3925,-6.4734e-06,-2.0225,0.23284
52,21.099,2.9971,0.1,4.1711e-06,41.682,3.9643e-06,38.275,-5.8412e-07,4.1,-2.2161e-06,-8.1623,0.35829
53,3.1193,3.9013,0.1,0.00011137,1112.9,0.00011941,1395.6,-7.8833e-06,439.18,-4.3177e-05,174,0.0058282
54,2.5951,2.9939,0.1,0.00012102,1209.4,0.00011775,1355.3,1.4494e-05,579.51,-6.7711e-05,-38.153,0.0041279
55,5.5182,3.3552,0.1,0.00018781,1876.9,0.00017354,1568,-3.3401e-05,13.124,-0.00010393,-516.81,0.025393
56,4.6104,2.9545,0.1,0.00015892,1588.1,0.00015614,1562.8,-2.8163e-05,178.01,-7.4555e-05,-170.57,0.016311
57,6.9258,4.6272,0.1,7.1352e-05,713.03,7.213e-05,736.24,-2.1537e-05,32.458,-2.3952e-05,14.311,0.043552
58,4.9747,2.8069,0.1,0.00017234,1722.2,0.00016758,1588.6,-5.313e-05,-69.749,-6.9276e-05,-191.07,0.019746
59,5.2667,5,0.1,9.9597e-05,995.29,0.00010378,1120.8,-2.4474e-05,157.17,-3.2535e-05,96.603,0.018594
60,5.2667,4.5,0.1,0.00019673,1965.9,0.00019752,1998.7,-5.2904e-05,117.07,-7.4059e-05,-41.876,0.019939
61,5.2667,4,0.1,0.00036501,3647.5,0.00038714,4383,-4.9241e-05,1104.2,-0.00013576,454.17,0.021263
62,5.1,4,0.1,0.00021106,2109.1,0.00022128,2418.9,-4.7834e-05,396.92,-6.9734e-05,232.38,0.019516
63,5.1,4.5,0.1,0.00016547,1653.6,0.00016596,1687.9,-3.8604e-05,150.89,-6.689e-05,-61.638,0.018292
64,5.1,5,0.1,0.00011209,1120.1,0.00011513,1209.6,-3.2517e-05,100.32,-3.5351e-05,79.023,0.016807
65,5.2667,1,0.1,0.00011641,1163.3,0.00011791,1215.8,-2.8533e-05,115.53,-4.4133e-05,-1.6821,0.021254
66,5.2667,1.5,0.1,0.00016731,1671.9,0.00016791,1700.7,-4.3298e-05,113.77,-6.4406e-05,-44.827,0.021873
67,5.2667,2,0.1,0.00026603,2658.4,0.00027974,3070.2,-6.1625e-05,505.28,-8.5337e-05,327.11,0.02245
