Node Number	X Location (in)	Y Location (in)	Z Location (in)	Total Deformation (in)
1	1.7944	3.1688	0.	1.9234e-002
2	0.92834	3.9139	0.	4.443e-003
3	2.2437	3.1118	0.	3.2695e-002
4	20.364	2.8282	0.	2.0143
5	17.716	3.6873	0.	1.6247
6	18.851	1.528	0.	1.7904
7	15.316	3.9629	0.	1.2884
8	12.667	4.0067	0.	0.94423
9	10.054	3.9608	0.	0.64109
10	6.3177	3.6475	0.	0.28711
11	4.2371	4.6019	0.	0.13287
12	3.4917	3.5308	0.	9.0978e-002
13	4.397	1.2462	0.	0.14288
14	6.7594	1.6714	0.	0.32297
15	9.7257	1.8713	0.	0.60672
16	12.282	2.0121	0.	0.89827
17	14.839	2.0404	0.	1.2254
18	17.183	1.989	0.	1.5493
19	2.1438	3.3737	0.	2.9175e-002
20	1.9767	3.4182	0.	2.3965e-002
21	2.5964	3.5397	0.	4.6094e-002
22	4.1047	2.5116	0.	0.12731
23	4.1047	2.5116	0.1	0.12731
24	2.5964	3.5397	0.1	4.6094e-002
25	1.9767	3.4182	0.1	2.3965e-002
26	2.1438	3.3737	0.1	2.9175e-002
27	17.183	1.989	0.1	1.5493
28	14.839	2.0404	0.1	1.2254
29	12.282	2.0121	0.1	0.89827
30	9.7257	1.8713	0.1	0.60672
31	6.7594	1.6714	0.1	0.32297
32	4.397	1.2462	0.1	0.14288
33	3.4917	3.5308	0.1	9.0978e-002
34	4.2371	4.6019	0.1	0.13287
35	6.3177	3.6475	0.1	0.28711
36	10.054	3.9608	0.1	0.64109
37	12.667	4.0067	0.1	0.94423
38	15.316	3.9629	0.1	1.2884
39	18.851	1.528	0.1	1.7904
40	17.716	3.6873	0.1	1.6247
41	20.364	2.8282	0.1	2.0143
42	2.2437	3.1118	0.1	3.2695e-002
43	0.92834	3.9139	0.1	4.443e-003
44	1.7944	3.1688	0.1	1.9234e-002
45	2.1667	1.	0.1	1.5832e-002
46	2.1667	1.5	0.1	2.1014e-002
47	2.1667	2.	0.1	2.567e-002
48	2.	2.	0.1	2.0568e-002
49	2.	1.5	0.1	1.8389e-002
50	2.	1.	0.1	1.7524e-002
51	2.1667	5.	0.1	1.4389e-002
52	2.1667	4.5	0.1	2.0473e-002
53	2.1667	4.	0.1	2.6108e-002
54	2.	4.	0.1	2.1141e-002
55	2.	4.5	0.1	1.6869e-002
56	2.	5.	0.1	1.3839e-002
57	2.1667	6.	0.1	3.2648e-003
58	4.8958	6.	0.1	0.16921
59	7.625	6.	0.1	0.39087
60	10.354	6.	0.1	0.66499
61	13.083	6.	0.1	0.98789
62	15.813	6.	0.1	1.3498
63	18.542	6.	0.1	1.7394
64	21.271	6.	0.1	2.1458
65	24.	6.	0.1	2.5604
66	24.	3.	0.1	2.5646
67	3.2782e-014	3.75	0.1	0.
68	3.937e-014	6.	0.1	0.
69	1.	6.	0.1	2.0689e-003
70	2.	6.	0.1	9.4893e-003
71	24.	0.	0.1	2.5647
72	21.574	0.	0.1	2.1959
73	19.148	0.	0.1	1.8328
74	16.722	0.	0.1	1.4813
75	14.296	0.	0.1	1.1488
76	11.87	0.	0.1	0.84255
77	9.4444	0.	0.1	0.57037
78	7.0185	0.	0.1	0.33773
79	4.5926	0.	0.1	0.14848
80	2.1667	0.	0.1	5.2817e-003
81	2.	0.	0.1	1.6143e-002
82	0.	0.	0.1	0.
83	2.	0.	0.	1.6143e-002
84	0.	0.	0.	0.
85	4.5926	0.	0.	0.14848
86	7.0185	0.	0.	0.33773
87	9.4444	0.	0.	0.57037
88	11.87	0.	0.	0.84255
89	14.296	0.	0.	1.1488
90	16.722	0.	0.	1.4813
91	19.148	0.	0.	1.8328
92	21.574	0.	0.	2.1959
93	2.1667	0.	0.	5.2817e-003
94	24.	0.	0.	2.5647
95	1.	6.	0.	2.0689e-003
96	2.	6.	0.	9.4893e-003
97	3.937e-014	6.	0.	0.
98	3.2782e-014	3.75	0.	0.
99	24.	3.	0.	2.5646
100	24.	6.	0.	2.5604
101	21.271	6.	0.	2.1458
102	18.542	6.	0.	1.7394
103	15.813	6.	0.	1.3498
104	13.083	6.	0.	0.98789
105	10.354	6.	0.	0.66499
106	7.625	6.	0.	0.39087
107	4.8958	6.	0.	0.16921
108	2.1667	6.	0.	3.2648e-003
109	2.	4.5	0.	1.6869e-002
110	2.	5.	0.	1.3839e-002
111	2.	4.	0.	2.1141e-002
112	2.1667	5.	0.	1.4389e-002
113	2.1667	4.5	0.	2.0473e-002
114	2.1667	4.	0.	2.6108e-002
115	2.	1.5	0.	1.8389e-002
116	2.	1.	0.	1.7524e-002
117	2.	2.	0.	2.0568e-002
118	2.1667	1.	0.	1.5832e-002
119	2.1667	1.5	0.	2.1014e-002
120	2.1667	2.	0.	2.567e-002
121	1.3614	3.5413	0.	1.042e-002
122	2.0191	3.1403	0.	2.5437e-002
123	1.8856	3.2935	0.	2.1678e-002
124	1.7944	3.1688	5.e-002	1.9189e-002
125	1.8972	2.5844	0.	2.0482e-002
126	0.92834	3.9139	5.e-002	4.4101e-003
127	0.96417	4.9569	0.	3.3782e-003
128	0.46417	3.8319	0.	1.1075e-003
129	1.4642	4.2069	0.	1.0145e-002
130	1.4642	4.4569	0.	9.2414e-003
131	1.4642	3.9569	0.	1.1148e-002
132	1.4642	2.7069	0.	1.1292e-002
133	1.4642	2.9569	0.	1.1776e-002
134	2.1937	3.2427	0.	3.0989e-002
135	2.4201	3.3257	0.	3.9185e-002
136	2.2437	3.1118	5.e-002	3.2636e-002
137	2.2052	2.5559	0.	3.011e-002
138	19.04	3.2577	0.	1.8177
139	19.608	2.1781	0.	1.9019
140	20.364	2.8282	5.e-002	2.0143
141	20.969	1.4141	0.	2.1054
142	22.182	2.9141	0.	2.2879
143	20.817	4.4141	0.	2.0806
144	16.516	3.8251	0.	1.4542
145	17.45	2.8382	0.	1.5872
146	17.716	3.6873	5.e-002	1.6247
147	18.129	4.8436	0.	1.6823
