Node Number	X Location (in)	Y Location (in)	Z Location (in)	Maximum Principal Stress (psi)
1	4.1738	2.6229	0.	530.05
2	4.5681	3.5356	0.	223.99
3	4.9467	1.5028	0.	173.5
4	3.2867	2.7698	0.	324.59
5	4.0874	3.1265	0.	139.61
6	5.2559	3.6374	0.	-9.5295
7	3.0031	0.4845	0.	102.96
8	2.8036	1.3612	0.	118.29
9	5.0523	0.59344	0.	126.61
10	2.817	5.238	0.	72.304
11	3.0586	3.8397	0.	88.656
12	3.4979	3.4155	0.	249.9
13	4.9321	4.7006	0.	197.56
14	4.645	5.0551	0.	179.59
15	4.9143	2.5415	0.	-13.009
16	1.9688	4.0069	0.	-31.834
17	1.8666	5.0162	0.	-20.903
18	5.6502	2.7462	0.	0.16673
19	0.93402	4.8728	0.	272.42
20	1.2401	1.3689	0.	241.71
21	2.1189	0.80529	0.	-28.853
22	4.8985	5.4645	0.	143.6
23	1.1118	2.5897	0.	297.2
24	1.0042	3.7234	0.	306.15
25	5.903	1.1283	0.	5.8447
26	7.214	1.1933	0.	5.3344
27	8.3521	1.2399	0.	0.1371
28	9.4965	1.2174	0.	-1.7537
29	10.64	1.2032	0.	-0.60416
30	11.766	1.1878	0.	1.938
31	12.893	1.1716	0.	4.682
32	14.004	1.1695	0.	6.3786
33	15.11	1.1693	0.	7.4415
34	16.219	1.1701	0.	8.0468
35	17.325	1.1726	0.	8.3669
36	18.432	1.1771	0.	8.5336
37	19.539	1.1836	0.	8.6057
38	20.648	1.1882	0.	8.5124
39	21.764	1.1881	0.	8.1905
40	22.883	1.1949	0.	7.6571
41	22.871	2.3928	0.	10.695
42	22.873	3.6017	0.	10.711
43	22.88	4.7966	0.	7.6669
44	21.762	4.7922	0.	8.2186
45	20.641	4.7902	0.	8.3406
46	19.529	4.7384	0.	8.562
47	18.421	4.6971	0.	8.4987
48	17.316	4.6763	0.	8.2867
49	16.212	4.6687	0.	7.9377
50	15.108	4.6675	0.	7.3799
51	14.002	4.6672	0.	6.4751
52	12.891	4.7137	0.	4.5796
53	11.765	4.7722	0.	1.8102
54	10.626	4.7781	0.	-0.52623
55	9.4876	4.8019	0.	-1.185
56	8.3822	4.8415	0.	-4.7373
57	6.1963	4.0945	0.	-30.964
58	5.8991	5.1565	0.	15.467
59	6.0107	2.0533	0.	-19.75
60	7.1801	3.8328	0.	5.1244
61	8.2681	2.4588	0.	4.7636
62	9.4437	2.4152	0.	0.90877
63	10.603	2.3896	0.	-0.89478
64	11.746	2.3719	0.	0.70647
65	12.874	2.3512	0.	4.7843
66	14.002	2.3466	0.	7.2284
67	15.109	2.3472	0.	8.798
68	16.216	2.3497	0.	9.606
69	17.323	2.3546	0.	10.161
70	18.431	2.361	0.	10.477
71	19.538	2.3687	0.	10.626
72	20.647	2.3765	0.	10.686
73	21.758	2.3863	0.	10.74
74	21.755	3.5901	0.	10.769
75	20.646	3.5782	0.	10.746
76	19.539	3.5553	0.	10.658
77	18.423	3.5296	0.	10.519
78	17.318	3.5164	0.	10.164
79	16.212	3.508	0.	9.6126
80	15.105	3.5046	0.	8.5606
81	13.99	3.5123	0.	6.9292
82	12.867	3.5351	0.	4.3688
83	11.738	3.5651	0.	0.35079
84	10.594	3.585	0.	-0.72252
85	9.4435	3.6076	0.	-0.85271
86	8.3016	3.6504	0.	0.50482
87	5.1837	4.1796	0.	-31.903
88	3.2328	0.92292	0.	163.61
89	2.442	1.9938	0.	-96.104
90	2.8575	4.4635	0.	47.132
91	4.7263	1.0389	0.	186.96
92	5.0378	1.993	0.	-72.484
93	4.122	3.5183	0.	622.94
94	2.2761	2.933	0.	-52.361
95	4.7471	3.0832	0.	113.4
96	7.058	2.4997	0.	-1.6461
97	5.1814	3.2388	0.	-74.026
98	6.1279	3.2601	0.	-16.418
99	7.2259	4.9415	0.	17.415
100	7.2259	4.9415	0.1	796.1
101	6.1279	3.2601	0.1	1016.9
102	5.1814	3.2388	0.1	1555.2
103	7.058	2.4997	0.1	827.11
104	4.7471	3.0832	0.1	1800.3
105	2.2761	2.933	0.1	1610.
106	4.122	3.5183	0.1	2048.7
107	5.0378	1.993	0.1	1408.6
108	4.7263	1.0389	0.1	606.32
109	2.8575	4.4635	0.1	1216.4
110	2.442	1.9938	0.1	1587.8
111	3.2328	0.92292	0.1	799.05
112	5.1837	4.1796	0.1	1263.7
113	8.3016	3.6504	0.1	723.33
114	9.4435	3.6076	0.1	619.58
115	10.594	3.585	0.1	526.8
116	11.738	3.5651	0.1	442.22
117	12.867	3.5351	0.1	365.47
118	13.99	3.5123	0.1	296.55
119	15.105	3.5046	0.1	235.01
120	16.212	3.508	0.1	181.06
121	17.318	3.5164	0.1	134.32
122	18.423	3.5296	0.1	94.698
123	19.539	3.5553	0.1	62.036
124	20.646	3.5782	0.1	36.704
125	21.755	3.5901	0.1	18.373
126	21.758	2.3863	0.1	18.346
127	20.647	2.3765	0.1	36.655
128	19.538	2.3687	0.1	62.029
129	18.431	2.361	0.1	94.448
130	17.323	2.3546	0.1	134.09
131	16.216	2.3497	0.1	180.83
