Node Number	X Location (in)	Y Location (in)	Z Location (in)	Middle Principal Stress (psi)
1	2.2036	3.0889	0.	641.81
2	0.79276	3.7275	0.	-743.44
3	3.3224	3.5792	0.	-484.33
4	2.9897	2.1213	0.	-1784.3
5	1.3552	3.4569	0.	32.229
6	0.90578	1.6817	0.	-790.17
7	2.4565	2.9269	0.	-122.38
8	0.94874	4.9945	0.	-403.53
9	5.6439	3.2831	0.	-1048.4
10	1.9782	3.0686	0.	-1488.8
11	21.354	4.0494	0.	-40.066
12	18.743	4.0712	0.	-6.0491
13	16.139	4.0585	0.	-23.831
14	13.506	4.0703	0.	-79.916
15	10.72	4.0399	0.	-34.68
16	7.625	3.8462	0.	-367.95
17	3.9482	4.183	0.	-102.46
18	21.471	2.0413	0.	-34.608
19	4.237	2.1924	0.	-1017.7
20	6.4586	1.6598	0.	-513.96
21	8.9625	1.928	0.	-12.685
22	11.648	2.1128	0.	-156.43
23	14.027	2.0717	0.	-78.51
24	16.493	2.0704	0.	-17.08
25	18.963	2.0581	0.	-0.22607
26	1.4214	2.2682	0.	-525.54
27	3.7942	1.6055	0.	-1424.1
28	3.4223	2.3736	0.	-1033.8
29	3.7254	3.07	0.	-1132.6
30	3.1977	2.7486	0.	-1038.9
31	1.7123	3.2865	0.	-276.53
32	1.7676	2.6095	0.	392.46
33	4.5022	4.938	0.	-318.74
34	4.3904	0.90526	0.	-242.79
35	4.3904	0.90526	0.1	242.79
36	4.5022	4.938	0.1	318.74
37	1.7676	2.6095	0.1	-392.46
38	1.7123	3.2865	0.1	276.53
39	3.1977	2.7486	0.1	1038.9
40	3.7254	3.07	0.1	1132.6
41	3.4223	2.3736	0.1	1033.8
42	3.7942	1.6055	0.1	1424.1
43	1.4214	2.2682	0.1	525.54
44	18.963	2.0581	0.1	0.22607
45	16.493	2.0704	0.1	17.08
46	14.027	2.0717	0.1	78.51
47	11.648	2.1128	0.1	156.43
48	8.9625	1.928	0.1	12.685
49	6.4586	1.6598	0.1	513.96
50	4.237	2.1924	0.1	1017.7
51	21.471	2.0413	0.1	34.608
52	3.9482	4.183	0.1	102.46
53	7.625	3.8462	0.1	367.95
54	10.72	4.0399	0.1	34.68
55	13.506	4.0703	0.1	79.916
56	16.139	4.0585	0.1	23.831
57	18.743	4.0712	0.1	6.0491
58	21.354	4.0494	0.1	40.066
59	1.9782	3.0686	0.1	1488.8
60	5.6439	3.2831	0.1	1048.4
61	0.94874	4.9945	0.1	403.53
62	2.4565	2.9269	0.1	122.38
63	0.90578	1.6817	0.1	790.17
64	1.3552	3.4569	0.1	-32.229
65	2.9897	2.1213	0.1	1784.3
66	3.3224	3.5792	0.1	484.33
67	0.79276	3.7275	0.1	743.44
68	2.2036	3.0889	0.1	-641.81
69	2.1667	1.	0.1	451.1
70	2.1667	1.5	0.1	793.79
71	2.1667	2.	0.1	2350.
72	2.	2.	0.1	5671.6
73	2.	1.5	0.1	739.73
74	2.	1.	0.1	1771.4
75	2.1667	5.	0.1	292.49
76	2.1667	4.5	0.1	792.57
77	2.1667	4.	0.1	3357.1
78	2.	4.	0.1	5469.8
79	2.	4.375	0.1	2979.7
80	2.	4.75	0.1	3140.8
81	2.	5.25	0.1	1165.8
82	2.1667	6.	0.1	-49.484
83	4.8958	6.	0.1	363.66
84	7.625	6.	0.1	158.23
