Node Number	X Location (in)	Y Location (in)	Z Location (in)	Middle Principal Stress (psi)
1	18.324	3.4668	0.	95.711
2	17.877	2.5102	0.	264.02
3	17.36	3.8827	0.	-72.62
4	18.713	3.7467	0.	-22.012
5	19.074	2.8938	0.	-81.531
6	17.218	2.1649	0.	-132.72
7	16.998	4.9194	0.	58.775
8	17.273	1.5951	0.	-229.
9	8.7521	3.1491	0.	-145.56
10	10.582	3.0628	0.	-48.752
11	18.298	2.7428	0.	-11.058
12	17.926	3.3121	0.	86.417
13	22.152	1.7943	0.	-3.524
14	21.848	3.7615	0.	-18.028
15	19.97	4.4179	0.	4.6812
16	19.199	3.9485	0.	39.539
17	20.306	1.3241	0.	9.0108
18	16.473	1.0306	0.	50.534
19	1.8279	1.9895	0.	-984.14
20	3.6472	1.9855	0.	-832.79
21	5.408	1.8462	0.	-213.37
22	7.174	1.593	0.	-116.91
23	8.9789	1.5106	0.	-58.564
24	10.722	1.5384	0.	-18.656
25	12.603	1.5165	0.	32.873
26	14.447	1.5744	0.	5.1056
27	16.455	2.1274	0.	-3.866
28	1.9107	4.0187	0.	-1005.7
29	15.575	4.7252	0.	19.064
30	13.875	4.6534	0.	-12.541
31	12.091	4.576	0.	-21.222
32	10.272	4.5439	0.	-32.339
33	8.2643	4.5263	0.	9.5095
34	5.9724	3.9484	0.	-319.46
35	3.8879	4.0015	0.	-849.06
36	17.459	4.429	0.	-67.518
37	17.366	2.9835	0.	47.103
38	18.796	3.1463	0.	-102.8
39	16.777	3.9642	0.	52.241
40	15.36	3.5863	0.	-88.386
41	16.735	3.1414	0.	-12.386
42	19.745	2.2439	0.	-87.064
43	13.945	3.1984	0.	-43.591
44	15.609	2.5984	0.	4.5562
45	12.316	3.053	0.	12.138
46	7.3088	2.8558	0.	-112.88
47	7.3088	2.8558	0.1	112.88
48	12.316	3.053	0.1	-12.138
49	15.609	2.5984	0.1	-4.5562
50	13.945	3.1984	0.1	43.591
51	19.745	2.2439	0.1	87.064
52	16.735	3.1414	0.1	12.386
53	15.36	3.5863	0.1	88.386
54	16.777	3.9642	0.1	-52.241
55	18.796	3.1463	0.1	102.8
56	17.366	2.9835	0.1	-47.103
57	17.459	4.429	0.1	67.518
58	3.8879	4.0015	0.1	849.06
59	5.9724	3.9484	0.1	319.46
60	8.2643	4.5263	0.1	-9.5095
61	10.272	4.5439	0.1	32.339
62	12.091	4.576	0.1	21.222
63	13.875	4.6534	0.1	12.541
64	15.575	4.7252	0.1	-19.064
65	1.9107	4.0187	0.1	1005.7
66	16.455	2.1274	0.1	3.866
67	14.447	1.5744	0.1	-5.1055
68	12.603	1.5165	0.1	-32.873
69	10.722	1.5384	0.1	18.656
70	8.9789	1.5106	0.1	58.564
71	7.174	1.593	0.1	116.91
72	5.408	1.8462	0.1	213.37
73	3.6472	1.9855	0.1	832.79
74	1.8279	1.9895	0.1	984.14
75	16.473	1.0306	0.1	-50.534
76	20.306	1.3241	0.1	-9.0107
77	19.199	3.9485	0.1	-39.539
78	19.97	4.4179	0.1	-4.6812
79	21.848	3.7615	0.1	18.028
80	22.152	1.7943	0.1	3.524
81	17.926	3.3121	0.1	-86.417
82	18.298	2.7428	0.1	11.058
83	10.582	3.0628	0.1	48.752
84	8.7521	3.1491	0.1	145.56
85	17.273	1.5951	0.1	229.
86	16.998	4.9194	0.1	-58.775
87	17.218	2.1649	0.1	132.72
88	19.074	2.8938	0.1	81.531
89	18.713	3.7467	0.1	22.012
90	17.36	3.8827	0.1	72.62
91	17.877	2.5102	0.1	-264.02
92	18.324	3.4668	0.1	-95.711
93	18.167	1.	0.1	180.74
94	18.167	1.5	0.1	365.57
95	18.167	2.	0.1	1007.1
96	18.	2.	0.1	349.47
97	18.	1.5	0.1	36.388
98	18.	1.	0.1	121.18
99	18.167	5.	0.1	273.06
100	18.167	4.5	0.1	402.02
101	18.167	4.	0.1	714.49
102	18.	4.	0.1	463.45
103	18.	4.5	0.1	26.09
104	18.	5.	0.1	238.32
105	18.167	6.	0.1	132.7
106	20.111	6.	0.1	-31.629
107	22.056	6.	0.1	-4.9294
108	24.	6.	0.1	59.237
109	24.	4.	0.1	70.999
110	24.	2.	0.1	57.958
111	1.7484e-014	2.	0.1	3902.8
112	3.4968e-014	4.	0.1	3921.5
113	3.937e-014	6.	0.1	3248.
114	2.	6.	0.1	772.91
115	4.	6.	0.1	733.14
116	6.	6.	0.1	217.62
117	8.	6.	0.1	148.16
118	10.	6.	0.1	71.517
119	12.	6.	0.1	18.9
120	14.	6.	0.1	1.7269
121	16.	6.	0.1	-109.79
122	17.	6.	0.1	13.871
123	18.	6.	0.1	202.57
124	24.	0.	0.1	45.984
125	22.056	0.	0.1	1.1762
126	20.111	0.	0.1	-22.382
127	18.167	0.	0.1	47.246
128	18.	0.	0.1	215.35
129	16.2	2.5113e-030	0.1	200.44
130	14.4	2.2323e-030	0.1	44.426
131	12.6	1.9532e-030	0.1	-8.647
132	10.8	1.6742e-030	0.1	19.953
133	9.	1.3952e-030	0.1	21.196
134	7.2	1.1161e-030	0.1	38.079
135	5.4	8.371e-031	0.1	179.86
136	3.6	5.5806e-031	0.1	705.11
137	1.8	2.7903e-031	0.1	675.91
138	0.	0.	0.1	3128.1
139	1.8	2.7903e-031	0.	-675.91
140	3.6	5.5806e-031	0.	-705.11
141	5.4	8.371e-031	0.	-179.86
142	7.2	1.1161e-030	0.	-38.079
143	9.	1.3952e-030	0.	-21.196
144	10.8	1.6742e-030	0.	-19.953
145	12.6	1.9532e-030	0.	8.647
146	14.4	2.2323e-030	0.	-44.426
147	16.2	2.5113e-030	0.	-200.44
148	18.	0.	0.	-215.35
149	0.	0.	0.	-3128.1
150	20.111	0.	0.	22.382
151	22.056	0.	0.	-1.1761
152	18.167	0.	0.	-47.246
153	24.	0.	0.	-45.984
154	17.	6.	0.	-13.871
155	16.	6.	0.	109.79
156	14.	6.	0.	-1.7269
157	12.	6.	0.	-18.9
158	10.	6.	0.	-71.517
159	8.	6.	0.	-148.16
160	6.	6.	0.	-217.62
161	4.	6.	0.	-733.14
162	2.	6.	0.	-772.91
163	18.	6.	0.	-202.57
164	3.937e-014	6.	0.	-3248.
165	3.4968e-014	4.	0.	-3921.5
166	1.7484e-014	2.	0.	-3902.8
167	24.	2.	0.	-57.958
168	24.	4.	0.	-70.999
169	24.	6.	0.	-59.237
170	22.056	6.	0.	4.9294
171	20.111	6.	0.	31.629
172	18.167	6.	0.	-132.7
173	18.	4.5	0.	-26.09
174	18.	5.	0.	-238.32
175	18.	4.	0.	-463.45
176	18.167	5.	0.	-273.06
177	18.167	4.5	0.	-402.02
178	18.167	4.	0.	-714.49
179	18.	1.5	0.	-36.388
180	18.	1.	0.	-121.18
181	18.	2.	0.	-349.47
182	18.167	1.	0.	-180.74
183	18.167	1.5	0.	-365.57
184	18.167	2.	0.	-1007.1
185	18.125	3.3894	0.	91.141
186	18.56	3.3065	0.	40.231
187	18.324	3.4668	5.e-002	2.5473e-006
188	18.245	3.7334	0.	-159.57
189	18.088	2.6265	0.	131.66
190	17.622	2.7468	0.	159.07
191	17.877	2.5102	5.e-002	1.8168e-005
192	17.939	2.2551	0.	-41.623
193	17.409	4.1558	0.	-69.67
194	17.363	3.4331	0.	-13.104
195	17.068	3.9234	0.	-8.0065
196	17.36	3.8827	5.e-002	1.4653e-005
197	17.68	3.9413	0.	-262.56
198	18.956	3.8476	0.	4.3768
199	18.754	3.4465	0.	-39.876
200	18.713	3.7467	5.e-002	6.3574e-007
201	18.44	3.8733	0.	-253.99
202	19.137	3.4212	0.	-0.55899
203	18.935	3.0201	0.	-55.859
204	19.409	2.5689	0.	-66.767
205	19.074	2.8938	5.e-002	5.7645e-006
206	18.62	2.4469	0.	-528.04
207	17.245	1.88	0.	-179.78
208	16.836	2.1462	0.	-59.146
209	17.292	2.5742	0.	-39.338
210	17.218	2.1649	5.e-002	1.216e-005
211	17.609	2.0825	0.	-237.71
212	16.286	4.8223	0.	39.11
213	17.229	4.6742	0.	-3.8302
214	16.887	4.4418	0.	56.172
215	16.998	4.9194	5.e-002	9.9736e-006
216	16.999	5.4597	0.	29.793
217	17.499	4.9597	0.	-77.394
218	16.873	1.3128	0.	-73.145
219	17.273	1.5951	5.e-002	4.0334e-005
220	17.637	1.5476	0.	-133.1
221	9.6671	3.1059	0.	-51.188
222	8.8655	2.3298	0.	-98.036
223	8.5082	3.8377	0.	-18.141
224	8.0304	3.0024	0.	-129.26
225	8.7521	3.1491	5.e-002	5.3835e-006
226	10.652	2.3006	0.	-21.548
227	10.427	3.8033	0.	-36.82
228	11.449	3.0579	0.	-15.682
229	10.582	3.0628	5.e-002	4.6726e-006
230	18.112	3.0275	0.	37.62
231	18.547	2.9446	0.	-12.702
232	18.298	2.7428	5.e-002	5.771e-005
233	18.233	2.3714	0.	-335.34
234	17.646	3.1478	0.	66.651
235	17.926	3.3121	5.e-002	2.3802e-005
236	17.963	3.6561	0.	-187.13
237	22.	2.7779	0.	-7.3446
238	21.229	1.5592	0.	4.8947
239	22.152	1.7943	5.e-002	1.1411e-005
240	22.104	0.89713	0.	1.5927
241	23.076	1.8971	0.	-29.68
