Node Numbers,X Locations (inches),Y Locations (inches),Z Locations (inches),Equivalent Elastic Strains (in/in),Equivalent Stress (psi),Max Principal Elastic Strain (in/in),Max Principal Stress (psi),Middle Principal Elastic Strain (in/in),Middle Principal Stress (psi),Min Principal Elastic Strain (in/in),Min Principal Stress (psi),Total Deformation (in)
1,5.2283,2.502,0,0.00022003,2198.8,0.00012703,711.47,3.9144e-05,51.153,-0.00019949,-1741.8,0.037803
2,4.5661,2.6015,0,0.00017811,1779.9,8.3087e-05,347.66,4.8266e-05,86.03,-0.00016928,-1548.6,0.028667
3,6.4088,4.4067,0,7.7204e-05,771.51,3.6109e-05,139.98,1.9678e-05,16.521,-7.3797e-05,-685.82,0.057245
4,4.2494,0.51521,0,8.7908e-05,878.47,3.987e-05,140.98,2.2963e-05,13.944,-8.458e-05,-794.09,0.022414
5,6.2697,0.59913,0,5.333e-05,532.93,2.2876e-05,60.039,1.3901e-05,-7.3977,-5.2113e-05,-503.4,0.053919
6,4.3566,4.2405,0,0.00014135,1412.5,6.5734e-05,249.85,3.611e-05,27.26,-0.00013531,-1260.7,0.02536
7,6.061,5.4729,0,5.4635e-05,545.97,2.4329e-05,79.974,1.4372e-05,5.1589,-5.28e-05,-499.55,0.049398
8,6.6574,3.4983,0,8.739e-05,873.29,3.5621e-05,-39.373,1.2656e-05,-211.92,-9.0376e-05,-986.06,0.062505
9,4.2766,1.262,0,0.00012501,1249.2,5.746e-05,180.48,2.9203e-05,-31.832,-0.00012112,-1161.3,0.023874
10,4.0377,5.3321,0,8.9091e-05,890.29,3.7472e-05,90.827,2.3685e-05,-12.761,-8.7309e-05,-846.73,0.020484
11,3.6607,2.5592,0,0.00013626,1361.6,4.9459e-05,-25.507,3.4754e-05,-135.99,-0.00013867,-1439,0.018499
12,3.4747,0.7502,0,0.00010865,1085.7,3.7965e-05,15.472,3.3677e-05,-16.749,-0.00010864,-1086,0.015406
13,3.0546,5.1297,0,0.00012005,1199.6,4.4526e-05,53.327,3.6094e-05,-10.026,-0.00011918,-1176.7,0.011995
14,4.1276,3.5406,0,0.00015483,1547.3,6.1548e-05,70.356,3.9291e-05,-96.873,-0.00015461,-1553.7,0.023316
15,2.0657,4.9441,0,0.00012949,1294,4.773e-05,-55.25,2.8727e-05,-198.03,-0.00013321,-1414.8,0.0055409
