Node Number	X Location (in)	Y Location (in)	Z Location (in)	Maximum Principal Stress (psi)
1	5.7428	2.715	0.	376.23
2	6.324	3.6531	0.	120.59
3	6.5572	2.8456	0.	-38.108
4	4.84	2.8136	0.	447.51
5	6.3119	4.7559	0.	211.03
6	4.3561	0.52734	0.	116.83
7	6.3783	0.54949	0.	98.105
8	4.4143	3.8702	0.	120.39
9	6.1768	5.4737	0.	122.18
10	6.9339	4.0998	0.	-49.069
11	7.4311	3.2544	0.	7.199
12	4.1065	1.3925	0.	155.63
13	4.1143	5.2725	0.	82.075
14	3.3933	0.82682	0.	44.02
15	3.1104	5.0635	0.	48.877
16	3.2468	4.0691	0.	44.712
17	2.1398	4.9336	0.	-57.498
18	1.0709	4.8275	0.	266.7
19	1.2363	1.296	0.	255.92
20	2.534	1.4398	0.	-27.249
21	7.3052	1.0101	0.	10.8
22	8.5321	1.1395	0.	8.481
23	9.6409	1.1894	0.	0.27671
24	10.758	1.1948	0.	0.12967
25	11.879	1.1887	0.	-1.0647
26	12.999	1.1815	0.	1.9447
27	14.113	1.1696	0.	4.415
28	15.207	1.1681	0.	6.1804
29	16.31	1.1686	0.	7.203
30	17.401	1.1705	0.	7.8863
31	18.497	1.1754	0.	8.2126
32	19.589	1.1822	0.	8.4034
33	20.685	1.1873	0.	8.385
34	21.789	1.1872	0.	8.106
35	22.895	1.1946	0.	7.6095
36	1.1362	3.6624	0.	305.93
37	1.2056	2.485	0.	303.82
38	22.881	2.3922	0.	10.627
39	22.884	3.6021	0.	10.645
40	22.891	4.796	0.	7.6171
41	21.786	4.7913	0.	8.1312
42	20.677	4.7885	0.	8.1949
43	19.579	4.7312	0.	8.3495
44	18.484	4.6867	0.	8.1686
45	17.394	4.665	0.	7.7937
46	16.304	4.6579	0.	7.1354
47	15.212	4.6581	0.	6.0495
48	14.114	4.7055	0.	4.1125
49	13.004	4.7576	0.	1.0371
50	11.88	4.755	0.	0.23072
51	10.729	4.7729	0.	-5.8077
52	9.5133	4.7662	0.	4.3585
53	8.0805	4.7474	0.	17.111
54	7.226	5.2467	0.	20.86
55	2.2236	3.7901	0.	-70.831
56	2.3933	2.6756	0.	-65.68
57	8.4989	2.2815	0.	-3.3571
58	9.5834	2.378	0.	-3.4103
59	10.707	2.3875	0.	1.8196
60	11.844	2.3711	0.	-0.93261
61	12.976	2.3516	0.	0.1636
62	14.092	2.3414	0.	4.3427
63	15.202	2.3449	0.	6.9376
64	16.305	2.3465	0.	8.5419
65	17.399	2.3514	0.	9.5426
66	18.495	2.3579	0.	10.097
67	19.588	2.3663	0.	10.401
68	20.684	2.3745	0.	10.547
69	21.782	2.3849	0.	10.647
70	21.779	3.5891	0.	10.679
71	20.683	3.576	0.	10.61
72	19.59	3.5508	0.	10.437
73	18.487	3.5235	0.	10.157
74	17.396	3.5094	0.	9.5156
75	16.301	3.5014	0.	8.5545
76	15.205	3.4989	0.	6.8734
77	14.089	3.5249	0.	4.2464
78	12.973	3.5482	0.	-0.43513
79	11.839	3.5658	0.	0.31274
80	10.684	3.5808	0.	-0.99366
81	9.5025	3.587	0.	-3.3924
82	8.353	3.5154	0.	22.116
83	6.0072	5.0789	0.	141.13
84	4.5257	0.96213	0.	128.27
85	3.822	2.0935	0.	-35.644
86	4.1898	4.5154	0.	116.55
87	3.6542	3.0107	0.	19.748
88	6.0938	1.0021	0.	111.83
89	6.368	1.4675	0.	123.04
90	6.5015	2.121	0.	-56.62
91	5.8549	3.6961	0.	446.45
92	5.576	3.5586	0.	508.23
93	5.6501	3.2257	0.	146.34
94	4.8982	3.4106	0.	369.86
95	7.4954	2.1758	0.	-0.36305
