Node Number	X Location (in)	Y Location (in)	Z Location (in)	Maximum Principal Elastic Strain (in/in)
1	4.103	3.5142	0.	4.9241e-005
2	3.3445	2.6812	0.	5.7168e-005
3	3.9015	4.2004	0.	4.9607e-005
4	0.98291	0.81637	0.	4.5965e-005
5	3.5811	0.68077	0.	3.9504e-005
6	1.597	4.0398	0.	1.1046e-004
7	3.2711	5.4745	0.	3.5221e-005
8	0.87197	4.3272	0.	5.5834e-005
9	4.6324	1.5491	0.	4.4899e-005
10	4.6556	0.75325	0.	3.6547e-005
11	5.8203	0.88028	0.	3.3611e-005
12	6.9412	1.0489	0.	2.9315e-005
13	8.0393	1.1463	0.	2.4626e-005
14	9.1761	1.1731	0.	2.155e-005
15	10.33	1.1686	0.	1.8228e-005
16	11.469	1.1744	0.	1.5691e-005
17	12.611	1.1751	0.	1.3262e-005
18	13.747	1.176	0.	1.102e-005
19	14.887	1.1765	0.	8.964e-006
20	16.022	1.1787	0.	7.1359e-006
21	17.16	1.1809	0.	5.5296e-006
22	18.296	1.184	0.	4.1662e-006
23	19.434	1.185	0.	3.034e-006
24	20.573	1.186	0.	2.1332e-006
25	21.715	1.1921	0.	1.4635e-006
26	22.859	1.1975	0.	1.0085e-006
27	22.856	2.4017	0.	1.3496e-006
28	22.852	3.6	0.	1.3516e-006
29	22.857	4.7984	0.	1.0091e-006
30	21.712	4.8008	0.	1.4657e-006
31	20.571	4.7904	0.	2.1372e-006
32	19.432	4.7767	0.	3.0362e-006
33	18.291	4.744	0.	4.1716e-006
34	17.154	4.7152	0.	5.5368e-006
35	16.018	4.7007	0.	7.1354e-006
36	14.884	4.695	0.	8.9621e-006
37	13.748	4.694	0.	1.1013e-005
38	12.613	4.6935	0.	1.325e-005
39	11.468	4.7252	0.	1.5621e-005
40	10.306	4.7517	0.	1.8275e-005
41	9.1131	4.7374	0.	2.1872e-005
42	7.8809	4.6859	0.	2.5106e-005
43	6.6204	4.688	0.	3.0472e-005
44	5.1746	4.7154	0.	3.2462e-005
45	4.2781	5.2637	0.	3.6128e-005
46	5.1759	3.5672	0.	3.5729e-005
47	5.7454	1.7746	0.	3.3198e-005
48	6.8169	2.1424	0.	2.9635e-005
49	7.9292	2.3225	0.	2.6612e-005
50	9.1199	2.3466	0.	2.1386e-005
51	10.297	2.3458	0.	1.8234e-005
52	11.459	2.3514	0.	1.5613e-005
53	12.607	2.356	0.	1.331e-005
54	13.744	2.3572	0.	1.1131e-005
55	14.884	2.3593	0.	9.1158e-006
56	16.019	2.3617	0.	7.3114e-006
57	17.157	2.3646	0.	5.7269e-006
58	18.294	2.3666	0.	4.3725e-006
59	19.431	2.3705	0.	3.2533e-006
60	20.569	2.386	0.	2.3777e-006
61	21.706	2.4015	0.	1.7497e-006
62	21.706	3.5968	0.	1.7469e-006
63	20.562	3.5828	0.	2.3858e-006
64	19.429	3.573	0.	3.2518e-006
65	18.287	3.55	0.	4.3767e-006
66	17.152	3.5409	0.	5.7296e-006
67	16.017	3.5322	0.	7.3181e-006
68	14.881	3.5267	0.	9.1233e-006
69	13.744	3.5239	0.	1.1127e-005
70	12.607	3.5229	0.	1.3307e-005
71	11.458	3.5192	0.	1.5655e-005
72	10.303	3.5143	0.	1.8204e-005
73	9.0828	3.5372	0.	2.1743e-005
74	7.8114	3.4903	0.	2.6942e-005
75	6.3648	3.3118	0.	3.2291e-005
76	3.0554	5.0831	0.	3.6935e-005
77	3.5046	4.7149	0.	5.2251e-005
78	1.1168	1.3595	0.	7.6137e-005
79	1.9308	3.8889	0.	1.5173e-004
80	2.606	2.6139	0.	7.9921e-005
81	3.1731	3.4688	0.	6.2833e-005
82	2.9999	2.0151	0.	5.9302e-005
83	3.5786	1.5193	0.	3.7275e-005
84	4.0148	2.5756	0.	5.7617e-005
85	4.6359	2.4106	0.	4.6406e-005
86	5.374	2.3198	0.	3.6698e-005
87	2.7578	3.435	0.	8.1607e-005
88	2.7247	3.0831	0.	8.1857e-005
89	2.1387	3.8537	0.	2.2851e-004
90	2.1387	3.8537	0.1	3.6089e-004
91	2.7247	3.0831	0.1	2.0297e-004
92	2.7578	3.435	0.1	1.462e-004
93	5.374	2.3198	0.1	1.0341e-004
94	4.6359	2.4106	0.1	1.1181e-004
95	4.0148	2.5756	0.1	1.3541e-004
96	3.5786	1.5193	0.1	1.0812e-004
97	2.9999	2.0151	0.1	1.5432e-004
98	3.1731	3.4688	0.1	1.4757e-004
99	2.606	2.6139	0.1	2.2603e-004
100	1.9308	3.8889	0.1	2.8017e-004
101	1.1168	1.3595	0.1	9.9042e-005
102	3.5046	4.7149	0.1	1.1658e-004
103	3.0554	5.0831	0.1	7.5055e-005
104	6.3648	3.3118	0.1	8.6291e-005
105	7.8114	3.4903	0.1	7.6229e-005
106	9.0828	3.5372	0.1	6.4648e-005
107	10.303	3.5143	0.1	5.4989e-005
108	11.458	3.5192	0.1	4.6362e-005
109	12.607	3.5229	0.1	3.8492e-005
110	13.744	3.5239	0.1	3.1367e-005
111	14.881	3.5267	0.1	2.498e-005
112	16.017	3.5322	0.1	1.9323e-005
113	17.152	3.5409	0.1	1.4417e-005
114	18.287	3.55	0.1	1.0253e-005
115	19.429	3.573	0.1	6.8259e-006
116	20.562	3.5828	0.1	4.1611e-006
117	21.706	3.5968	0.1	2.2326e-006
118	21.706	2.4015	0.1	2.231e-006
119	20.569	2.386	0.1	4.1489e-006
120	19.431	2.3705	0.1	6.8171e-006
121	18.294	2.3666	0.1	1.0227e-005
122	17.157	2.3646	0.1	1.4396e-005
123	16.019	2.3617	0.1	1.9312e-005
124	14.884	2.3593	0.1	2.497e-005
125	13.744	2.3572	0.1	3.1363e-005
126	12.607	2.356	0.1	3.8501e-005
127	11.459	2.3514	0.1	4.6398e-005
128	10.297	2.3458	0.1	5.508e-005
129	9.1199	2.3466	0.1	6.4299e-005
130	7.9292	2.3225	0.1	7.4793e-005
131	6.8169	2.1424	0.1	8.5561e-005
132	5.7454	1.7746	0.1	9.3887e-005
133	5.1759	3.5672	0.1	1.0195e-004
134	4.2781	5.2637	0.1	1.0192e-004
135	5.1746	4.7154	0.1	9.7111e-005
136	6.6204	4.688	0.1	8.6942e-005
137	7.8809	4.6859	0.1	7.5442e-005
138	9.1131	4.7374	0.1	6.5144e-005
139	10.306	4.7517	0.1	5.5287e-005
140	11.468	4.7252	0.1	4.6424e-005
141	12.613	4.6935	0.1	3.8515e-005
142	13.748	4.694	0.1	3.1381e-005
143	14.884	4.695	0.1	2.4981e-005
144	16.018	4.7007	0.1	1.9323e-005
145	17.154	4.7152	0.1	1.4402e-005
146	18.291	4.744	0.1	1.0216e-005
147	19.432	4.7767	0.1	6.7836e-006
148	20.571	4.7904	0.1	4.0837e-006
149	21.712	4.8008	0.1	2.1295e-006
150	22.857	4.7984	0.1	8.9839e-007
151	22.852	3.6	0.1	1.0338e-006
152	22.856	2.4017	0.1	1.0309e-006
153	22.859	1.1975	0.1	8.9693e-007
154	21.715	1.1921	0.1	2.1196e-006
155	20.573	1.186	0.1	4.08e-006
156	19.434	1.185	0.1	6.7687e-006
157	18.296	1.184	0.1	1.0199e-005
158	17.16	1.1809	0.1	1.4377e-005
159	16.022	1.1787	0.1	1.9304e-005
160	14.887	1.1765	0.1	2.4979e-005
161	13.747	1.176	0.1	3.1399e-005
162	12.611	1.1751	0.1	3.8572e-005
163	11.469	1.1744	0.1	4.6505e-005
164	10.33	1.1686	0.1	5.5154e-005
165	9.1761	1.1731	0.1	6.4636e-005
166	8.0393	1.1463	0.1	7.427e-005
167	6.9412	1.0489	0.1	8.5038e-005
168	5.8203	0.88028	0.1	9.6309e-005
169	4.6556	0.75325	0.1	1.045e-004
170	4.6324	1.5491	0.1	1.0994e-004
171	0.87197	4.3272	0.1	1.1433e-004
172	3.2711	5.4745	0.1	7.8941e-005
173	1.597	4.0398	0.1	1.5011e-004
174	3.5811	0.68077	0.1	8.678e-005
175	0.98291	0.81637	0.1	8.6362e-005
