Node Number	X Location (in)	Y Location (in)	Z Location (in)	Middle Principal Stress (psi)
1	2.254	3.3324	0.	198.61
2	2.0447	2.6164	0.	-255.79
3	2.6632	2.4814	0.	-163.71
4	1.4962	5.418	0.	-628.9
5	0.87845	4.6433	0.	-607.42
6	0.87642	1.4006	0.	-313.95
7	20.973	3.0683	0.	-3.7972
8	8.0385	2.4695	0.	-74.541
9	9.6358	2.478	0.	-29.331
10	11.121	2.4776	0.	-26.707
11	12.753	2.5434	0.	-64.699
12	13.821	2.1675	0.	-52.065
13	14.955	3.	0.	-58.814
14	16.461	3.0219	0.	0.15819
15	17.965	3.0703	0.	1.7703
16	19.469	3.0821	0.	-6.6225
17	6.5853	2.5053	0.	-184.68
18	2.2352	2.6596	0.	-9.5839
19	1.928	3.0858	0.	-717.96
20	22.469	4.5231	0.	-15.449
21	20.909	4.5886	0.	0.11641
22	19.374	4.5442	0.	-0.3655
23	17.791	4.5898	0.	-9.2416
24	16.289	4.5199	0.	2.3653
25	14.752	4.5525	0.	-44.95
26	13.183	4.6741	0.	-31.766
27	11.533	4.7853	0.	-12.222
28	9.9443	4.8172	0.	-25.092
29	8.3665	4.8223	0.	-63.799
30	6.8039	4.8434	0.	-105.69
31	5.2401	4.8912	0.	-149.43
32	4.1188	4.4187	0.	-63.039
33	3.1693	4.8722	0.	130.99
34	2.8829	4.2602	0.	-179.29
35	22.535	1.5173	0.	-14.031
36	22.491	3.0422	0.	-25.046
37	4.0137	1.9109	0.	-20.663
38	5.0204	1.2958	0.	-301.
39	6.5166	1.2943	0.	-117.84
40	7.9889	1.3277	0.	-67.607
41	9.5006	1.247	0.	-20.414
42	10.988	1.2583	0.	-18.346
43	12.395	1.2127	0.	-7.0459
44	13.86	1.2114	0.	-49.805
45	15.289	1.4016	0.	-18.134
46	16.646	1.5225	0.	12.81
47	18.096	1.5372	0.	1.515e-002
48	19.57	1.5441	0.	-0.48207
49	21.041	1.5397	0.	1.3031
50	1.3366	1.701	0.	289.01
51	0.87307	3.1217	0.	-967.61
52	1.6751	1.8627	0.	878.4
53	1.6709	2.6052	0.	-1049.1
54	3.2435	1.3964	0.	-32.391
55	2.8627	1.8587	0.	-222.72
56	2.5423	3.0066	0.	-644.96
57	3.5091	3.7416	0.	-98.044
58	3.3357	2.8299	0.	-327.03
59	4.3986	3.5999	0.	-512.07
60	13.066	3.5078	0.	-23.197
61	11.37	3.6107	0.	-20.796
62	9.8261	3.6143	0.	-27.996
63	8.264	3.6309	0.	-79.936
64	6.7326	3.6948	0.	-165.57
65	5.2133	3.7037	0.	-284.31
66	5.424	2.5378	0.	-294.58
67	4.4375	2.7232	0.	-663.81
68	1.4674	3.0325	0.	-605.72
69	3.7107	5.3813	0.	101.09
70	3.6206	0.73545	0.	122.93
71	2.7737	3.4998	0.	-844.36
72	2.7737	3.4998	0.1	844.36
73	3.6206	0.73545	0.1	-122.93
74	3.7107	5.3813	0.1	-101.09
75	1.4674	3.0325	0.1	605.72
76	4.4375	2.7232	0.1	663.81
77	5.424	2.5378	0.1	294.58
78	5.2133	3.7037	0.1	284.31
79	6.7326	3.6948	0.1	165.57
80	8.264	3.6309	0.1	79.936
81	9.8261	3.6143	0.1	27.996
82	11.37	3.6107	0.1	20.796
83	13.066	3.5078	0.1	23.197
84	4.3986	3.5999	0.1	512.07
85	3.3357	2.8299	0.1	327.03
86	3.5091	3.7416	0.1	98.044
87	2.5423	3.0066	0.1	644.96
88	2.8627	1.8587	0.1	222.72
89	3.2435	1.3964	0.1	32.391
90	1.6709	2.6052	0.1	1049.1
91	1.6751	1.8627	0.1	-878.4
92	0.87307	3.1217	0.1	967.61
93	1.3366	1.701	0.1	-289.01
94	21.041	1.5397	0.1	-1.3031
95	19.57	1.5441	0.1	0.48207
96	18.096	1.5372	0.1	-1.5152e-002
97	16.646	1.5225	0.1	-12.81
98	15.289	1.4016	0.1	18.134
99	13.86	1.2114	0.1	49.805
100	12.395	1.2127	0.1	7.0459
101	10.988	1.2583	0.1	18.346
102	9.5006	1.247	0.1	20.414
103	7.9889	1.3277	0.1	67.607
104	6.5166	1.2943	0.1	117.84
105	5.0204	1.2958	0.1	301.
106	4.0137	1.9109	0.1	20.663
107	22.491	3.0422	0.1	25.046
108	22.535	1.5173	0.1	14.031
109	2.8829	4.2602	0.1	179.29
110	3.1693	4.8722	0.1	-130.99
111	4.1188	4.4187	0.1	63.039
112	5.2401	4.8912	0.1	149.43
113	6.8039	4.8434	0.1	105.69
114	8.3665	4.8223	0.1	63.799
115	9.9443	4.8172	0.1	25.092
116	11.533	4.7853	0.1	12.222
117	13.183	4.6741	0.1	31.766
118	14.752	4.5525	0.1	44.95
119	16.289	4.5199	0.1	-2.3653
120	17.791	4.5898	0.1	9.2416
121	19.374	4.5442	0.1	0.3655
122	20.909	4.5886	0.1	-0.11641
123	22.469	4.5231	0.1	15.449
124	1.928	3.0858	0.1	717.96
125	2.2352	2.6596	0.1	9.5839
126	6.5853	2.5053	0.1	184.68
127	19.469	3.0821	0.1	6.6225
128	17.965	3.0703	0.1	-1.7703
129	16.461	3.0219	0.1	-0.15819
130	14.955	3.	0.1	58.814
131	13.821	2.1675	0.1	52.065
132	12.753	2.5434	0.1	64.699
133	11.121	2.4776	0.1	26.707
134	9.6358	2.478	0.1	29.331
135	8.0385	2.4695	0.1	74.541
136	20.973	3.0683	0.1	3.7972
137	0.87642	1.4006	0.1	313.95
138	0.87845	4.6433	0.1	607.42
139	1.4962	5.418	0.1	628.9
140	2.6632	2.4814	0.1	163.71
141	2.0447	2.6164	0.1	255.79
142	2.254	3.3324	0.1	-198.61
143	2.1667	0.5	0.1	1064.9
144	2.1667	1.	0.1	808.91
145	2.1667	1.5	0.1	562.14
146	2.1667	2.	0.1	3368.8
147	2.	2.	0.1	4320.9
148	2.	1.5	0.1	-81.19
149	2.	1.	0.1	-351.72
150	2.	0.5	0.1	1066.4
151	2.1667	5.5	0.1	810.06
152	2.1667	5.	0.1	792.09
153	2.1667	4.5	0.1	668.67
154	2.1667	4.	0.1	2876.3
155	2.	4.	0.1	5778.2
156	2.	4.5	0.1	4429.2
157	2.	5.	0.1	1954.2
158	2.	5.5	0.1	-437.96
159	2.1667	6.	0.1	716.81
160	3.7262	6.	0.1	16.565
161	5.2857	6.	0.1	-85.074
162	6.8452	6.	0.1	82.858
163	8.4048	6.	0.1	37.566
164	9.9643	6.	0.1	36.764
165	11.524	6.	0.1	12.157
166	13.083	6.	0.1	17.143
167	14.643	6.	0.1	20.285
168	16.202	6.	0.1	-9.6902
169	17.762	6.	0.1	9.071
170	19.321	6.	0.1	-3.3094
171	20.881	6.	0.1	-5.6187
172	22.44	6.	0.1	7.0261
