Node Number	X Location (in)	Y Location (in)	Z Location (in)	Middle Principal Stress (psi)
1	2.3666	3.4075	0.	-157.42
2	4.14	2.5483	0.	-166.73
3	2.2278	3.7938	0.	-161.51
4	3.6728	4.6885	0.	-14.682
5	1.0629	0.91064	0.	-163.54
6	1.0881	3.0534	0.	-195.7
7	3.5675	0.61791	0.	-4.1879
8	2.0833	3.9045	0.	188.92
9	3.3791	5.4721	0.	13.412
10	4.0885	4.1507	0.	-206.91
11	1.7426	4.1384	0.	-15.864
12	1.0987	4.7094	0.	-45.784
13	4.6054	0.88918	0.	33.256
14	5.6492	1.1475	0.	-25.768
15	6.8548	1.1968	0.	-29.212
16	8.0602	1.2158	0.	-14.955
17	9.2414	1.2198	0.	-5.2757
18	10.4	1.2169	0.	-0.91884
19	11.552	1.1838	0.	-0.77257
20	12.689	1.2209	0.	-0.602
21	13.816	1.2172	0.	-0.57953
22	14.943	1.2055	0.	-0.61493
23	16.08	1.1893	0.	-0.53371
24	17.21	1.1896	0.	-0.60255
25	18.341	1.1898	0.	-0.58748
26	19.471	1.1903	0.	-0.58396
27	20.602	1.1901	0.	-0.59046
28	21.733	1.1909	0.	-0.60198
29	22.865	1.1977	0.	-0.61542
30	22.86	2.4014	0.	-1.247
31	22.855	3.5995	0.	-1.266
32	22.863	4.7978	0.	-0.61452
33	21.723	4.8013	0.	-0.61555
34	20.589	4.7877	0.	-0.57739
35	19.458	4.7808	0.	-0.57351
36	18.327	4.7784	0.	-0.56814
37	17.197	4.7768	0.	-0.58596
38	16.074	4.7944	0.	-0.48832
39	14.943	4.8085	0.	-0.7021
40	13.822	4.838	0.	-0.60486
41	12.679	4.8252	0.	-0.68236
42	11.536	4.8178	0.	-0.72617
43	10.386	4.8053	0.	-0.94791
44	9.2211	4.803	0.	-5.6937
45	8.024	4.7747	0.	-17.498
46	6.7868	4.7478	0.	-29.01
47	5.4555	4.7159	0.	-60.451
48	4.4848	5.2542	0.	-8.2836
49	5.4963	3.462	0.	-105.42
50	5.2414	2.1812	0.	-145.86
51	6.707	2.3695	0.	-53.865
52	7.9806	2.4086	0.	-25.152
53	9.2014	2.4201	0.	-8.5464
54	10.393	2.4311	0.	-1.2789
55	11.542	2.4106	0.	-1.0095
56	12.669	2.4315	0.	-1.3028
57	13.8	2.428	0.	-1.0477
58	14.925	2.4059	0.	-1.2533
59	16.068	2.3864	0.	-1.159
60	17.199	2.3869	0.	-1.2558
61	18.329	2.3881	0.	-1.2208
62	19.46	2.3905	0.	-1.2238
63	20.592	2.3945	0.	-1.241
64	21.725	2.3992	0.	-1.1839
65	21.717	3.595	0.	-1.2093
66	20.584	3.5863	0.	-1.2592
67	19.453	3.5802	0.	-1.2747
68	18.321	3.5771	0.	-1.248
69	17.191	3.5754	0.	-1.2836
70	16.059	3.5868	0.	-1.2472
71	14.926	3.6087	0.	-1.2706
72	13.801	3.626	0.	-1.1718
73	12.67	3.6278	0.	-1.0444
74	11.529	3.6198	0.	-1.041
75	10.377	3.619	0.	-1.8453
76	9.1851	3.6089	0.	-9.9556
77	7.9577	3.5905	0.	-26.494
78	6.6911	3.5291	0.	-47.933
79	3.1898	5.0648	0.	2.58
80	1.0655	1.8637	0.	-228.68
81	1.7763	3.0013	0.	-162.84
82	3.1665	2.4665	0.	-81.433
83	3.2126	1.044	0.	-27.041
84	4.2283	1.506	0.	2.1286
85	3.6563	1.8981	0.	-338.6
86	4.2629	3.386	0.	-180.01
87	2.6672	3.2768	0.	-127.66
88	3.0682	3.4735	0.	147.26
89	2.9656	1.4013	0.	-80.359
90	2.1605	3.1535	0.	-131.79
91	2.5427	2.7649	0.	-31.864
92	2.5427	2.7649	0.1	31.864
93	2.1605	3.1535	0.1	131.79
94	2.9656	1.4013	0.1	80.359
95	3.0682	3.4735	0.1	-147.26
96	2.6672	3.2768	0.1	127.66
97	4.2629	3.386	0.1	180.01
98	3.6563	1.8981	0.1	338.6
99	4.2283	1.506	0.1	-2.1286
100	3.2126	1.044	0.1	27.041
101	3.1665	2.4665	0.1	81.433
102	1.7763	3.0013	0.1	162.84
103	1.0655	1.8637	0.1	228.68
104	3.1898	5.0648	0.1	-2.58
105	6.6911	3.5291	0.1	47.933
106	7.9577	3.5905	0.1	26.494
107	9.1851	3.6089	0.1	9.9556
108	10.377	3.619	0.1	1.8453
109	11.529	3.6198	0.1	1.041
110	12.67	3.6278	0.1	1.0444
111	13.801	3.626	0.1	1.1718
112	14.926	3.6087	0.1	1.2706
113	16.059	3.5868	0.1	1.2472
114	17.191	3.5754	0.1	1.2836
115	18.321	3.5771	0.1	1.248
116	19.453	3.5802	0.1	1.2747
117	20.584	3.5863	0.1	1.2592
118	21.717	3.595	0.1	1.2093
119	21.725	2.3992	0.1	1.1839
120	20.592	2.3945	0.1	1.241
121	19.46	2.3905	0.1	1.2238
122	18.329	2.3881	0.1	1.2208
123	17.199	2.3869	0.1	1.2558
124	16.068	2.3864	0.1	1.159
125	14.925	2.4059	0.1	1.2533
126	13.8	2.428	0.1	1.0477
127	12.669	2.4315	0.1	1.3028
128	11.542	2.4106	0.1	1.0095
129	10.393	2.4311	0.1	1.2789
130	9.2014	2.4201	0.1	8.5464
131	7.9806	2.4086	0.1	25.152
132	6.707	2.3695	0.1	53.865
