Node Number	X Location (in)	Y Location (in)	Z Location (in)	Equivalent (von-Mises) Stress (psi)
1	5.1469	3.0729	0.	1351.7
2	5.0735	3.9286	0.	1188.4
3	2.4633	0.67107	0.	1200.7
4	2.5355	1.8107	0.	1267.
5	4.8409	0.65986	0.	758.83
6	2.4008	3.8969	0.	1354.
7	4.6028	5.4755	0.	823.49
8	2.2932	5.0439	0.	1136.9
9	1.2363	4.9604	0.	1408.1
10	1.1752	3.7414	0.	1537.6
11	1.3017	1.2735	0.	1269.3
12	5.8902	1.	0.	877.53
13	6.9702	1.3626	0.	819.94
14	8.098	1.5194	0.	729.33
15	9.2908	1.5307	0.	626.72
16	10.472	1.52	0.	536.23
17	11.616	1.5105	0.	452.62
18	12.737	1.5032	0.	376.8
19	13.847	1.472	0.	308.17
20	14.935	1.3907	0.	247.78
21	16.057	1.2935	0.	192.86
22	17.197	1.2042	0.	143.74
23	18.341	1.1871	0.	101.97
24	19.475	1.1893	0.	68.187
25	20.606	1.1911	0.	42.105
26	21.736	1.1831	0.	23.443
27	22.866	1.1949	0.	12.358
28	22.855	2.3901	0.	15.735
29	22.855	3.5943	0.	15.762
30	22.86	4.7922	0.	12.418
31	21.726	4.788	0.	23.644
32	20.594	4.7853	0.	42.5
33	19.464	4.7836	0.	68.852
34	18.334	4.7831	0.	102.47
35	17.258	4.7986	0.	140.35
36	16.213	4.9026	0.	185.79
37	15.058	4.3938	0.	236.5
38	13.913	4.4785	0.	305.51
39	12.76	4.5151	0.	374.94
40	11.618	4.5019	0.	452.18
41	10.453	4.4967	0.	537.03
42	9.2556	4.4938	0.	632.79
43	7.9676	4.4297	0.	748.44
44	6.602	4.3963	0.	846.03
45	5.6635	5.1316	0.	811.06
46	6.5365	2.7869	0.	839.32
47	7.9517	2.9766	0.	739.97
48	9.2278	3.0097	0.	629.45
49	10.434	3.0118	0.	535.77
50	11.613	3.0093	0.	450.97
51	12.746	3.0053	0.	374.72
52	13.86	2.9726	0.	308.25
53	14.945	2.8348	0.	249.27
54	16.015	2.5154	0.	190.07
55	17.199	2.3864	0.	145.15
56	18.329	2.3752	0.	102.77
57	19.458	2.3773	0.	69.532
58	20.589	2.3806	0.	43.796
59	21.722	2.3845	0.	25.826
60	21.717	3.5866	0.	25.911
61	20.584	3.583	0.	44.001
62	19.452	3.5807	0.	69.938
63	18.326	3.5812	0.	102.75
64	17.211	3.5828	0.	143.32
65	16.174	3.6347	0.	188.47
66	4.4027	5.0449	0.	713.7
67	4.6514	4.6383	0.	1156.3
68	2.7984	1.1574	0.	936.41
69	3.1543	3.5028	0.	2083.8
70	1.1809	2.547	0.	1539.6
71	3.9824	3.2241	0.	1849.8
72	4.5906	1.215	0.	939.53
73	5.4296	1.7315	0.	1031.3
74	4.6762	2.1908	0.	1345.9
75	4.3027	1.5834	0.	1255.2
76	2.3194	2.6725	0.	1326.3
77	2.3194	2.6725	0.1	1326.3
78	4.3027	1.5834	0.1	1255.2
79	4.6762	2.1908	0.1	1345.9
80	5.4296	1.7315	0.1	1031.3
81	4.5906	1.215	0.1	939.53
82	3.9824	3.2241	0.1	1849.8
83	1.1809	2.547	0.1	1539.6
84	3.1543	3.5028	0.1	2083.8
85	2.7984	1.1574	0.1	936.41
86	4.6514	4.6383	0.1	1156.3
87	4.4027	5.0449	0.1	713.7
88	16.174	3.6347	0.1	188.47
89	17.211	3.5828	0.1	143.32
90	18.326	3.5812	0.1	102.75
