Node Numbers,X Locations (inches),Y Locations (inches),Z Locations (inches),Equivalent Elastic Strains (in/in),Equivalent Stress (psi),Max Principal Elastic Strain (in/in),Max Principal Stress (psi),Middle Principal Elastic Strain (in/in),Middle Principal Stress (psi),Min Principal Elastic Strain (in/in),Min Principal Stress (psi),Total Deformation (in)
1,15.2,2.1818,0,0.00075448,7539.6,0.00032484,980.48,0.00020718,96.398,-0.00073226,-6962.2,1.0854
2,15.2,2.3636,0,0.00059558,5951.7,0.00025877,748.59,0.0001567,-18.352,-0.00057944,-5549.4,1.086
3,15.2,2.5455,0,0.00052581,5254.5,0.00022515,629.31,0.00014144,0.37069,-0.00051227,-4911.3,1.0864
4,15.2,2.7273,0,0.00048965,4893.1,0.00020822,566.74,0.00013252,-2.0589,-0.00047756,-4585.9,1.0867
5,15.2,2.9091,0,0.00047423,4739,0.00020081,538.82,0.00012895,-1.0935,-0.00046277,-4447,1.0868
6,15.2,3.0909,0,0.00047423,4739,0.00020081,538.82,0.00012895,-1.0935,-0.00046277,-4447,1.0868
7,15.2,3.2727,0,0.00048965,4893.1,0.00020822,566.74,0.00013252,-2.0589,-0.00047756,-4585.9,1.0867
8,15.2,3.4545,0,0.00052581,5254.5,0.00022515,629.31,0.00014144,0.37069,-0.00051227,-4911.3,1.0864
9,15.2,3.6364,0,0.00059558,5951.7,0.00025877,748.59,0.0001567,-18.352,-0.00057944,-5549.4,1.086
10,15.2,3.8182,0,0.00075448,7539.6,0.00032484,980.48,0.00020718,96.398,-0.00073226,-6962.2,1.0854
11,15.367,2.1818,0,0.00074065,7401.4,0.00030259,718.79,0.00020981,21.672,-0.00072558,-7006.5,1.1067
12,15.367,2.3636,0,0.00059097,5905.6,0.00025067,666.2,0.00015938,-19.736,-0.00057697,-5552.4,1.1073
13,15.367,2.5455,0,0.00052031,5199.5,0.00021889,574.61,0.00014252,0.83362,-0.00050814,-4888,1.1077
14,15.367,2.7273,0,0.00048402,4836.9,0.00020292,524.15,0.00013288,-2.0447,-0.00047299,-4554.3,1.1079
15,15.367,2.9091,0,0.0004685,4681.7,0.0001958,500.49,0.00012907,-0.96288,-0.00045798,-4411.8,1.1081
16,15.367,3.0909,0,0.0004685,4681.7,0.0001958,500.49,0.00012907,-0.96288,-0.00045798,-4411.8,1.1081
17,15.367,3.2727,0,0.00048402,4836.9,0.00020292,524.14,0.00013288,-2.0447,-0.00047299,-4554.3,1.1079
18,15.367,3.4545,0,0.00052031,5199.5,0.00021889,574.61,0.00014252,0.83362,-0.00050814,-4888,1.1077
19,15.367,3.6364,0,0.00059097,5905.6,0.00025067,666.2,0.00015938,-19.736,-0.00057697,-5552.4,1.1073
20,15.367,3.8182,0,0.00074065,7401.4,0.00030259,718.79,0.00020981,21.672,-0.00072558,-7006.5,1.1067
21,15.017,5.8182,0,4.27e-05,426.7,2.0197e-05,69.627,9.6642e-06,-9.5131,-4.1123e-05,-391.11,1.0517
22,15.017,5.6364,0,6.2951e-05,629.08,3.3922e-05,161.35,1.1874e-05,-4.3063,-5.8621e-05,-533.98,1.0527
23,15.017,5.4545,0,8.8727e-05,886.66,5.3096e-05,298.63,1.2907e-05,-3.3326,-7.9757e-05,-699.57,1.0538
24,15.017,5.2727,0,0.00011792,1178.4,7.5336e-05,462.18,1.3427e-05,-2.9844,-0.00010301,-877.82,1.0548
25,15.017,5.0909,0,0.00015117,1510.7,0.00010086,651.96,1.3698e-05,-2.936,-0.00012907,-1075.7,1.0559
26,15.017,4.9091,0,0.00019006,1899.3,0.00013069,873.88,1.387e-05,-3.8474,-0.00015938,-1305.6,1.0569
27,15.017,4.7273,0,0.00023746,2373,0.00016666,1140.8,1.4492e-05,-2.5682,-0.00019644,-1587.4,1.058
28,15.017,4.5455,0,0.00029862,2984.1,0.00021214,1466.6,1.5387e-05,-11.739,-0.00024499,-1968.1,1.059
29,15.017,4.3636,0,0.00038506,3848,0.00027429,1915,2.0863e-05,10.894,-0.00031515,-2513.8,1.06
30,15.017,4.1818,0,0.00051278,5124.3,0.0003475,2257.1,3.8321e-05,-65.915,-0.00043434,-3617.3,1.0609
31,15.017,4,0,0.00060358,6031.6,0.00034684,1695,8.2893e-05,-288.21,-0.00055466,-5078.5,1.0617
32,15.017,3.8182,0,0.00056424,5638.5,0.00025542,855.36,0.00014343,13.957,-0.00054472,-5156.6,1.0624
33,15.017,3.6364,0,0.00052756,5272,0.0002293,668.45,0.00013918,-8.6948,-0.00051307,-4909.4,1.063
34,15.017,3.4545,0,0.00049045,4901.1,0.00020849,569.57,0.00013305,2.7162,-0.00047824,-4590.3,1.0633
35,15.017,3.2727,0,0.00046893,4686.1,0.00019817,527.5,0.00012773,-1.7962,-0.00045774,-4400.7,1.0636
36,15.017,3.0909,0,0.00045871,4583.9,0.0001931,507.46,0.0001255,-0.42976,-0.00044797,-4309.3,1.0637
37,15.017,2.9091,0,0.00045871,4583.9,0.0001931,507.46,0.0001255,-0.42976,-0.00044797,-4309.3,1.0637
38,15.017,2.7273,0,0.00046893,4686.1,0.00019817,527.5,0.00012773,-1.7962,-0.00045774,-4400.7,1.0636
39,15.017,2.5455,0,0.00049045,4901.1,0.00020849,569.57,0.00013305,2.7162,-0.00047824,-4590.3,1.0633
40,15.017,2.3636,0,0.00052756,5272,0.0002293,668.45,0.00013918,-8.6948,-0.00051307,-4909.4,1.063
41,15.017,2.1818,0,0.00056424,5638.5,0.00025542,855.36,0.00014343,13.957,-0.00054472,-5156.6,1.0624
42,15.017,2,0,0.00060358,6031.6,0.00034684,1695,8.2893e-05,-288.21,-0.00055466,-5078.5,1.0617
43,15.017,1.8182,0,0.00051278,5124.3,0.0003475,2257.1,3.8321e-05,-65.915,-0.00043434,-3617.3,1.0609
44,15.017,1.6364,0,0.00038506,3848,0.00027429,1915,2.0863e-05,10.894,-0.00031515,-2513.8,1.06
45,15.017,1.4545,0,0.00029862,2984.1,0.00021214,1466.6,1.5387e-05,-11.739,-0.00024499,-1968.1,1.059
46,15.017,1.2727,0,0.00023746,2373,0.00016666,1140.8,1.4492e-05,-2.5682,-0.00019644,-1587.4,1.058
47,15.017,1.0909,0,0.00019006,1899.3,0.00013069,873.88,1.387e-05,-3.8474,-0.00015938,-1305.6,1.0569
48,15.017,0.90909,0,0.00015117,1510.7,0.00010086,651.96,1.3698e-05,-2.936,-0.00012907,-1075.6,1.0559
49,15.017,0.72727,0,0.00011792,1178.4,7.5336e-05,462.18,1.3427e-05,-2.9844,-0.00010301,-877.82,1.0548
50,15.017,0.54545,0,8.8727e-05,886.66,5.3096e-05,298.63,1.2907e-05,-3.3326,-7.9757e-05,-699.57,1.0538
51,15.017,0.36364,0,6.2951e-05,629.08,3.3922e-05,161.35,1.1874e-05,-4.3063,-5.8621e-05,-533.98,1.0527
52,15.017,0.18182,0,4.27e-05,426.7,2.0197e-05,69.627,9.6642e-06,-9.5131,-4.1123e-05,-391.11,1.0517
53,14.834,5.8182,0,6.607e-05,660.24,2.6095e-05,51.211,1.9106e-05,-1.2993,-6.5064e-05,-633.72,1.0301
54,14.834,5.6364,0,7.7417e-05,773.63,3.4083e-05,104.06,2.0192e-05,-0.31489,-7.5122e-05,-716.46,1.0311
55,14.834,5.4545,0,9.5995e-05,959.28,4.7985e-05,201.56,2.1178e-05,0.14847,-9.0963e-05,-842.44,1.0321
56,14.834,5.2727,0,0.00011959,1195,6.5677e-05,327.46,2.2159e-05,0.47412,-0.0001106,-997.03,1.0331
57,14.834,5.0909,0,0.00014768,1475.8,8.6476e-05,475.11,2.3324e-05,0.60358,-0.00013375,-1179.6,1.0341
58,14.834,4.9091,0,0.00018076,1806.4,0.00011038,642.15,2.5019e-05,0.78865,-0.00016107,-1397.4,1.0351
