Node Number	X Location (in)	Y Location (in)	Z Location (in)	Equivalent Elastic Strain (in/in)
1	15.2	2.1818	0.	7.5448e-004
2	15.2	2.3636	0.	5.9558e-004
3	15.2	2.5455	0.	5.2581e-004
4	15.2	2.7273	0.	4.8965e-004
5	15.2	2.9091	0.	4.7423e-004
6	15.2	3.0909	0.	4.7423e-004
7	15.2	3.2727	0.	4.8965e-004
8	15.2	3.4545	0.	5.2581e-004
9	15.2	3.6364	0.	5.9558e-004
10	15.2	3.8182	0.	7.5448e-004
11	15.367	2.1818	0.	7.4065e-004
12	15.367	2.3636	0.	5.9097e-004
13	15.367	2.5455	0.	5.2031e-004
14	15.367	2.7273	0.	4.8402e-004
15	15.367	2.9091	0.	4.685e-004
16	15.367	3.0909	0.	4.685e-004
17	15.367	3.2727	0.	4.8402e-004
18	15.367	3.4545	0.	5.2031e-004
19	15.367	3.6364	0.	5.9097e-004
20	15.367	3.8182	0.	7.4065e-004
21	15.017	5.8182	0.	4.27e-005
22	15.017	5.6364	0.	6.2951e-005
23	15.017	5.4545	0.	8.8727e-005
24	15.017	5.2727	0.	1.1792e-004
25	15.017	5.0909	0.	1.5117e-004
26	15.017	4.9091	0.	1.9006e-004
27	15.017	4.7273	0.	2.3746e-004
28	15.017	4.5455	0.	2.9862e-004
29	15.017	4.3636	0.	3.8506e-004
30	15.017	4.1818	0.	5.1278e-004
31	15.017	4.	0.	6.0358e-004
32	15.017	3.8182	0.	5.6424e-004
33	15.017	3.6364	0.	5.2756e-004
34	15.017	3.4545	0.	4.9045e-004
35	15.017	3.2727	0.	4.6893e-004
36	15.017	3.0909	0.	4.5871e-004
37	15.017	2.9091	0.	4.5871e-004
38	15.017	2.7273	0.	4.6893e-004
39	15.017	2.5455	0.	4.9045e-004
40	15.017	2.3636	0.	5.2756e-004
41	15.017	2.1818	0.	5.6424e-004
42	15.017	2.	0.	6.0358e-004
43	15.017	1.8182	0.	5.1278e-004
44	15.017	1.6364	0.	3.8506e-004
45	15.017	1.4545	0.	2.9862e-004
46	15.017	1.2727	0.	2.3746e-004
47	15.017	1.0909	0.	1.9006e-004
48	15.017	0.90909	0.	1.5117e-004
49	15.017	0.72727	0.	1.1792e-004
50	15.017	0.54545	0.	8.8727e-005
51	15.017	0.36364	0.	6.2951e-005
52	15.017	0.18182	0.	4.27e-005
53	14.834	5.8182	0.	6.607e-005
54	14.834	5.6364	0.	7.7417e-005
55	14.834	5.4545	0.	9.5995e-005
56	14.834	5.2727	0.	1.1959e-004
57	14.834	5.0909	0.	1.4768e-004
58	14.834	4.9091	0.	1.8076e-004
59	14.834	4.7273	0.	2.2019e-004
60	14.834	4.5455	0.	2.6689e-004
61	14.834	4.3636	0.	3.2267e-004
62	14.834	4.1818	0.	3.7855e-004
63	14.834	4.	0.	4.1206e-004
64	14.834	3.8182	0.	4.3465e-004
65	14.834	3.6364	0.	4.4052e-004
66	14.834	3.4545	0.	4.3752e-004
67	14.834	3.2727	0.	4.3178e-004
68	14.834	3.0909	0.	4.2823e-004
69	14.834	2.9091	0.	4.2823e-004
70	14.834	2.7273	0.	4.3178e-004
71	14.834	2.5455	0.	4.3752e-004
72	14.834	2.3636	0.	4.4052e-004
73	14.834	2.1818	0.	4.3465e-004
74	14.834	2.	0.	4.1206e-004
75	14.834	1.8182	0.	3.7855e-004
76	14.834	1.6364	0.	3.2267e-004
77	14.834	1.4545	0.	2.6689e-004
78	14.834	1.2727	0.	2.2019e-004
79	14.834	1.0909	0.	1.8076e-004
80	14.834	0.90909	0.	1.4768e-004
81	14.834	0.72727	0.	1.1959e-004
82	14.834	0.54545	0.	9.5995e-005
83	14.834	0.36364	0.	7.7417e-005
84	14.834	0.18182	0.	6.607e-005
85	14.651	5.8182	0.	9.1436e-005
86	14.651	5.6364	0.	1.0026e-004
87	14.651	5.4545	0.	1.147e-004
88	14.651	5.2727	0.	1.3401e-004
89	14.651	5.0909	0.	1.5773e-004
90	14.651	4.9091	0.	1.8572e-004
91	14.651	4.7273	0.	2.1787e-004
92	14.651	4.5455	0.	2.5379e-004
93	14.651	4.3636	0.	2.9036e-004
94	14.651	4.1818	0.	3.2321e-004
95	14.651	4.	0.	3.4882e-004
96	14.651	3.8182	0.	3.6756e-004
97	14.651	3.6364	0.	3.8176e-004
98	14.651	3.4545	0.	3.8931e-004
99	14.651	3.2727	0.	3.9235e-004
100	14.651	3.0909	0.	3.9321e-004
101	14.651	2.9091	0.	3.9321e-004
102	14.651	2.7273	0.	3.9235e-004
103	14.651	2.5455	0.	3.8931e-004
104	14.651	2.3636	0.	3.8176e-004
105	14.651	2.1818	0.	3.6756e-004
106	14.651	2.	0.	3.4882e-004
107	14.651	1.8182	0.	3.2321e-004
108	14.651	1.6364	0.	2.9036e-004
109	14.651	1.4545	0.	2.5379e-004
110	14.651	1.2727	0.	2.1787e-004
111	14.651	1.0909	0.	1.8572e-004
112	14.651	0.90909	0.	1.5773e-004
113	14.651	0.72727	0.	1.3401e-004
114	14.651	0.54545	0.	1.147e-004
115	14.651	0.36364	0.	1.0026e-004
116	14.651	0.18182	0.	9.1436e-005
117	14.467	5.8182	0.	1.1536e-004
118	14.467	5.6364	0.	1.2331e-004
119	14.467	5.4545	0.	1.3531e-004
120	14.467	5.2727	0.	1.5121e-004
121	14.467	5.0909	0.	1.7079e-004
122	14.467	4.9091	0.	1.9365e-004
123	14.467	4.7273	0.	2.1914e-004
124	14.467	4.5455	0.	2.4604e-004
125	14.467	4.3636	0.	2.7239e-004
126	14.467	4.1818	0.	2.9557e-004
127	14.467	4.	0.	3.1487e-004
128	14.467	3.8182	0.	3.307e-004
129	14.467	3.6364	0.	3.4337e-004
130	14.467	3.4545	0.	3.5269e-004
131	14.467	3.2727	0.	3.5839e-004
132	14.467	3.0909	0.	3.6099e-004
133	14.467	2.9091	0.	3.6099e-004
134	14.467	2.7273	0.	3.5839e-004
135	14.467	2.5455	0.	3.5269e-004
136	14.467	2.3636	0.	3.4337e-004
137	14.467	2.1818	0.	3.307e-004
138	14.467	2.	0.	3.1487e-004
139	14.467	1.8182	0.	2.9557e-004
140	14.467	1.6364	0.	2.7239e-004
141	14.467	1.4545	0.	2.4604e-004
142	14.467	1.2727	0.	2.1914e-004
143	14.467	1.0909	0.	1.9365e-004
144	14.467	0.90909	0.	1.7079e-004
145	14.467	0.72727	0.	1.5121e-004
146	14.467	0.54545	0.	1.3531e-004
147	14.467	0.36364	0.	1.2331e-004
148	14.467	0.18182	0.	1.1536e-004
149	14.284	5.8182	0.	1.3724e-004
150	14.284	5.6364	0.	1.4469e-004
151	14.284	5.4545	0.	1.55e-004
152	14.284	5.2727	0.	1.6822e-004
153	14.284	5.0909	0.	1.8421e-004
154	14.284	4.9091	0.	2.0252e-004
155	14.284	4.7273	0.	2.2242e-004
156	14.284	4.5455	0.	2.4279e-004
157	14.284	4.3636	0.	2.6224e-004
158	14.284	4.1818	0.	2.7964e-004
159	14.284	4.	0.	2.9454e-004
160	14.284	3.8182	0.	3.0722e-004
161	14.284	3.6364	0.	3.1787e-004
162	14.284	3.4545	0.	3.2619e-004
163	14.284	3.2727	0.	3.3182e-004
164	14.284	3.0909	0.	3.3463e-004
165	14.284	2.9091	0.	3.3463e-004
166	14.284	2.7273	0.	3.3182e-004
167	14.284	2.5455	0.	3.2619e-004
168	14.284	2.3636	0.	3.1787e-004
169	14.284	2.1818	0.	3.0722e-004
170	14.284	2.	0.	2.9454e-004
171	14.284	1.8182	0.	2.7964e-004
172	14.284	1.6364	0.	2.6224e-004
173	14.284	1.4545	0.	2.4279e-004
174	14.284	1.2727	0.	2.2242e-004
