Node Number	X Location (in)	Y Location (in)	Z Location (in)	Equivalent Elastic Strain (in/in)
1	2.6402	3.3336	0.	9.5037e-004
2	1.8758	3.2169	0.	1.1786e-003
3	0.99398	3.744	0.	6.6121e-004
4	3.8231	3.3563	0.	4.7915e-004
5	3.3537	1.7002	0.	4.8527e-004
6	2.6333	2.2809	0.	7.6783e-004
7	2.1387	3.5047	0.	1.3382e-003
8	17.743	2.9205	0.	1.3766e-004
9	10.075	3.3446	0.	2.276e-004
10	6.8442	1.7262	0.	3.605e-004
11	4.9422	4.5378	0.	3.8575e-004
12	4.9422	4.5378	0.1	3.8575e-004
13	6.8442	1.7262	0.1	3.605e-004
14	10.075	3.3446	0.1	2.276e-004
15	17.743	2.9205	0.1	1.3766e-004
16	2.1387	3.5047	0.1	1.3382e-003
17	2.6333	2.2809	0.1	7.6783e-004
18	3.3537	1.7002	0.1	4.8527e-004
19	3.8231	3.3563	0.1	4.7915e-004
20	0.99398	3.744	0.1	6.6121e-004
21	1.8758	3.2169	0.1	1.1786e-003
22	2.6402	3.3336	0.1	9.5037e-004
23	2.1667	1.	0.1	4.0109e-004
24	2.1667	1.5	0.1	7.1836e-004
25	2.1667	2.	0.1	2.4887e-003
26	2.	2.	0.1	1.932e-003
27	2.	1.5	0.1	1.1232e-003
28	2.	1.	0.1	8.285e-004
29	2.1667	5.	0.1	5.2064e-004
30	2.1667	4.5	0.1	1.071e-003
31	2.1667	4.	0.1	2.2283e-003
32	2.	4.	0.1	1.8634e-003
33	2.	4.5	0.1	1.153e-003
34	2.	5.	0.1	4.5682e-004
35	2.1667	6.	0.1	3.9949e-004
36	5.5781	6.	0.1	3.3579e-004
37	10.354	6.	0.1	2.2239e-004
38	17.177	6.	0.1	1.4075e-004
39	24.	6.	0.1	9.1478e-005
40	24.	3.	0.1	9.1688e-005
41	2.6226e-014	3.	0.1	3.7036e-004
42	3.937e-014	6.	0.1	1.7745e-004
43	1.	6.	0.1	4.0442e-004
44	2.	6.	0.1	2.8606e-004
45	24.	0.	0.1	1.093e-004
46	18.542	0.	0.1	1.2456e-004
47	13.083	0.	0.1	1.9481e-004
48	7.625	0.	0.1	3.2978e-004
49	4.8958	0.	0.1	3.9157e-004
50	2.1667	0.	0.1	4.5831e-004
51	2.	0.	0.1	4.4434e-004
52	0.	0.	0.1	2.8186e-004
53	2.	0.	0.	4.4434e-004
54	0.	0.	0.	2.8186e-004
55	4.8958	0.	0.	3.9157e-004
56	7.625	0.	0.	3.2978e-004
57	13.083	0.	0.	1.9481e-004
58	18.542	0.	0.	1.2456e-004
59	2.1667	0.	0.	4.5831e-004
60	24.	0.	0.	1.093e-004
61	1.	6.	0.	4.0442e-004
62	2.	6.	0.	2.8606e-004
63	3.937e-014	6.	0.	1.7745e-004
64	2.6226e-014	3.	0.	3.7036e-004
65	24.	3.	0.	9.1688e-005
66	24.	6.	0.	9.1478e-005
67	17.177	6.	0.	1.4075e-004
68	10.354	6.	0.	2.2239e-004
69	5.5781	6.	0.	3.3579e-004
70	2.1667	6.	0.	3.9949e-004
71	2.	4.5	0.	1.153e-003
72	2.	5.	0.	4.5682e-004
73	2.	4.	0.	1.8634e-003
74	2.1667	5.	0.	5.2064e-004
75	2.1667	4.5	0.	1.071e-003
76	2.1667	4.	0.	2.2283e-003
77	2.	1.5	0.	1.1232e-003
78	2.	1.	0.	8.285e-004
79	2.	2.	0.	1.932e-003
80	2.1667	1.	0.	4.0109e-004
81	2.1667	1.5	0.	7.1836e-004
