Node Number	X Location (in)	Y Location (in)	Z Location (in)	Maximum Principal Stress (psi)
1	2.6402	3.3336	0.	1657.6
2	1.8758	3.2169	0.	971.08
3	0.99398	3.744	0.	1271.5
4	3.8231	3.3563	0.	61.338
5	3.3537	1.7002	0.	445.21
6	2.6333	2.2809	0.	2098.8
7	2.1387	3.5047	0.	3619.8
8	17.743	2.9205	0.	147.
9	10.075	3.3446	0.	-46.971
10	6.8442	1.7262	0.	213.19
11	4.9422	4.5378	0.	460.74
12	4.9422	4.5378	0.1	3661.1
13	6.8442	1.7262	0.1	3534.3
14	10.075	3.3446	0.1	2524.
15	17.743	2.9205	0.1	1305.1
16	2.1387	3.5047	0.1	10594
17	2.6333	2.2809	0.1	6004.9
18	3.3537	1.7002	0.1	4666.9
19	3.8231	3.3563	0.1	5010.1
20	0.99398	3.744	0.1	5760.3
21	1.8758	3.2169	0.1	11391
22	2.6402	3.3336	0.1	8771.2
23	2.1667	1.	0.1	4655.2
24	2.1667	1.5	0.1	6309.6
25	2.1667	2.	0.1	20290
26	2.	2.	0.1	23732
27	2.	1.5	0.1	12382
28	2.	1.	0.1	7847.2
29	2.1667	5.	0.1	5784.2
30	2.1667	4.5	0.1	11916
31	2.1667	4.	0.1	25215
32	2.	4.	0.1	20880
33	2.	4.5	0.1	12129
34	2.	5.	0.1	5397.5
35	2.1667	6.	0.1	3942.
36	5.5781	6.	0.1	3257.9
37	10.354	6.	0.1	2265.6
38	17.177	6.	0.1	1405.3
39	24.	6.	0.1	968.6
40	24.	3.	0.1	799.93
41	2.6226e-014	3.	0.1	7221.6
42	3.937e-014	6.	0.1	3494.5
43	1.	6.	0.1	3211.6
44	2.	6.	0.1	4244.
45	24.	0.	0.1	687.87
46	18.542	0.	0.1	1228.2
47	13.083	0.	0.1	1950.
48	7.625	0.	0.1	3298.9
49	4.8958	0.	0.1	3613.4
50	2.1667	0.	0.1	3355.5
51	2.	0.	0.1	3734.7
52	0.	0.	0.1	5339.9
53	2.	0.	0.	1391.9
54	0.	0.	0.	-2348.1
55	4.8958	0.	0.	404.14
56	7.625	0.	0.	264.16
57	13.083	0.	0.	88.791
58	18.542	0.	0.	53.112
59	2.1667	0.	0.	1920.6
60	24.	0.	0.	542.53
61	1.	6.	0.	1226.3
62	2.	6.	0.	-967.1
63	3.937e-014	6.	0.	-1694.
64	2.6226e-014	3.	0.	-3417.4
65	24.	3.	0.	253.66
66	24.	6.	0.	-32.916
67	17.177	6.	0.	63.829
68	10.354	6.	0.	118.38
69	5.5781	6.	0.	383.61
70	2.1667	6.	0.	200.38
71	2.	4.5	0.	669.55
72	2.	5.	0.	-558.68
73	2.	4.	0.	-557.82
74	2.1667	5.	0.	-288.33
75	2.1667	4.5	0.	-863.82
76	2.1667	4.	0.	-2043.4
