Node Number	X Location (in)	Y Location (in)	Z Location (in)	Total Deformation (in)
1	5.1	3.3391	0.	3.6296e-002
2	4.6805	2.7783	0.	3.0333e-002
3	4.6654	3.6571	0.	2.9724e-002
4	6.6414	2.3634	0.	6.3881e-002
5	6.1322	1.5391	0.	5.3566e-002
6	4.0673	3.2168	0.	2.2745e-002
7	4.0436	5.1109	0.	2.0526e-002
8	6.1458	5.3749	0.	5.2572e-002
9	3.6574	0.66883	0.	1.6808e-002
10	6.0419	0.58843	0.	5.086e-002
11	4.4654	4.0737	0.	2.6655e-002
12	6.9848	0.96646	0.	7.0098e-002
13	7.9183	1.6276	0.	9.0437e-002
14	9.3865	1.5586	0.	0.12425
15	10.637	1.5257	0.	0.1552
16	11.806	1.5065	0.	0.18564
17	12.909	1.4566	0.	0.21544
18	14.	1.3478	0.	0.24575
19	15.07	1.2172	0.	0.27617
20	16.165	1.1384	0.	0.30791
21	17.278	1.1436	0.	0.34061
22	18.375	1.1762	0.	0.37319
23	19.491	1.1836	0.	0.40657
24	20.617	1.1863	0.	0.44041
25	21.745	1.1913	0.	0.47438
26	22.875	1.1896	0.	0.5085
27	3.6255	1.7471	0.	1.7742e-002
28	3.4678	2.691	0.	1.6652e-002
29	7.0749	4.8118	0.	7.19e-002
30	2.2745	4.9344	0.	6.6758e-003
31	2.2561	3.8372	0.	7.0482e-003
32	8.2695	3.17	0.	9.8506e-002
33	2.4989	1.2702	0.	8.3286e-003
34	15.134	2.38	0.	0.27818
35	16.194	2.2596	0.	0.30888
36	17.149	2.3134	0.	0.33691
37	18.298	2.3694	0.	0.37093
38	19.429	2.3682	0.	0.40472
39	20.575	2.3672	0.	0.43911
40	21.712	2.3941	0.	0.47336
41	22.852	2.3879	0.	0.50776
42	1.1742	3.701	0.	1.9279e-003
43	14.121	2.7623	0.	0.24932
44	1.1392	4.8634	0.	1.6733e-003
45	1.1949	2.4542	0.	2.0163e-003
46	2.3124	2.5602	0.	7.5163e-003
47	9.47	3.0307	0.	0.12653
48	13.077	2.9692	0.	0.22022
49	11.909	3.0061	0.	0.18858
50	16.088	3.5219	0.	0.30572
51	17.125	3.5607	0.	0.33612
52	18.216	3.566	0.	0.36844
53	19.362	3.5769	0.	0.40264
54	1.2389	1.234	0.	2.0342e-003
55	8.4288	4.6059	0.	0.10154
56	9.6368	4.5223	0.	0.13006
57	22.832	3.5985	0.	0.50707
58	22.817	4.8026	0.	0.50647
59	21.636	4.7932	0.	0.47085
60	20.462	4.7889	0.	0.43548
61	19.302	4.7926	0.	0.40065
62	18.149	4.7925	0.	0.36623
63	16.987	4.7866	0.	0.33178
64	15.816	4.7392	0.	0.2975
65	14.557	4.3344	0.	0.26141
66	13.259	4.4655	0.	0.22487
67	12.052	4.4965	0.	0.19198
68	10.842	4.5028	0.	0.16023
69	10.706	3.0175	0.	0.15721
70	20.514	3.5832	0.	0.43721
71	21.674	3.5905	0.	0.47214
72	5.8086	4.9217	0.	4.668e-002
73	6.0657	4.3825	0.	5.2172e-002
74	6.0905	3.7084	0.	5.3133e-002
75	3.9911	1.1105	0.	2.0571e-002
76	3.3348	5.05	0.	1.4178e-002
77	3.9892	4.2164	0.	2.1221e-002
78	4.6803	3.9375	0.	2.9496e-002
79	5.7773	1.0329	0.	4.6335e-002
80	5.0976	2.5088	0.	3.6219e-002
81	4.8434	3.5517	0.	3.2289e-002
82	5.8491	3.0047	0.	4.8905e-002
83	3.1339	3.8757	0.	1.3441e-002
84	7.2085	3.4322	0.	7.5421e-002
85	4.4354	3.5337	0.	2.6916e-002
86	15.365	3.1827	0.	0.28481
87	4.7297	3.1282	0.	3.0996e-002
88	4.9462	3.0937	0.	3.4088e-002
89	4.9462	3.0937	0.1	3.4088e-002
90	4.7297	3.1282	0.1	3.0996e-002
91	15.365	3.1827	0.1	0.28481
92	4.4354	3.5337	0.1	2.6916e-002
93	7.2085	3.4322	0.1	7.5421e-002
94	3.1339	3.8757	0.1	1.3441e-002
95	5.8491	3.0047	0.1	4.8905e-002
96	4.8434	3.5517	0.1	3.2289e-002
97	5.0976	2.5088	0.1	3.6219e-002
98	5.7773	1.0329	0.1	4.6335e-002
99	4.6803	3.9375	0.1	2.9496e-002
100	3.9892	4.2164	0.1	2.1221e-002
101	3.3348	5.05	0.1	1.4178e-002
102	3.9911	1.1105	0.1	2.0571e-002
103	6.0905	3.7084	0.1	5.3133e-002
104	6.0657	4.3825	0.1	5.2172e-002
105	5.8086	4.9217	0.1	4.668e-002
106	21.674	3.5905	0.1	0.47214
107	20.514	3.5832	0.1	0.43721
108	10.706	3.0175	0.1	0.15721
109	10.842	4.5028	0.1	0.16023
110	12.052	4.4965	0.1	0.19198
111	13.259	4.4655	0.1	0.22487
112	14.557	4.3344	0.1	0.26141
113	15.816	4.7392	0.1	0.2975
114	16.987	4.7866	0.1	0.33178
115	18.149	4.7925	0.1	0.36623
116	19.302	4.7926	0.1	0.40065
117	20.462	4.7889	0.1	0.43548
118	21.636	4.7932	0.1	0.47085
119	22.817	4.8026	0.1	0.50647
120	22.832	3.5985	0.1	0.50707
121	9.6368	4.5223	0.1	0.13006
122	8.4288	4.6059	0.1	0.10154
123	1.2389	1.234	0.1	2.0342e-003
124	19.362	3.5769	0.1	0.40264
125	18.216	3.566	0.1	0.36844
126	17.125	3.5607	0.1	0.33612
127	16.088	3.5219	0.1	0.30572
