Node Number	X Location (in)	Y Location (in)	Z Location (in)	Middle Principal Elastic Strain (in/in)
1	5.5206	2.6094	0.	3.7268e-005
2	6.5	3.4203	0.	3.0825e-005
3	7.6806	1.7624	0.	2.1444e-005
4	4.3511	2.5191	0.	2.5959e-005
5	4.2166	3.4078	0.	2.7522e-005
6	7.6095	3.5536	0.	1.9784e-005
7	4.8762	0.5313	0.	2.0239e-005
8	7.2363	0.63362	0.	1.346e-005
9	4.9624	4.672	0.	2.7826e-005
10	7.2177	4.7004	0.	1.9321e-005
11	6.8334	5.0579	0.	1.3999e-005
12	5.1207	5.3938	0.	2.044e-005
13	4.7401	1.4147	0.	3.113e-005
14	7.0042	5.4636	0.	1.4394e-005
15	3.8947	0.75252	0.	3.6329e-005
16	4.1485	5.2005	0.	3.3749e-005
17	1.4264	4.7446	0.	1.4008e-005
18	1.3871	1.2082	0.	1.4567e-005
19	2.9473	1.2573	0.	2.6264e-005
20	8.2299	0.88468	0.	1.8787e-005
21	9.2753	1.0656	0.	1.9449e-005
22	10.433	1.1534	0.	1.6287e-005
23	11.591	1.1911	0.	1.4252e-005
24	12.746	1.1919	0.	1.2205e-005
25	13.9	1.1867	0.	9.846e-006
26	15.039	1.1779	0.	7.6933e-006
27	16.16	1.1786	0.	5.7972e-006
28	17.274	1.1816	0.	4.1943e-006
29	18.39	1.182	0.	2.8461e-006
30	19.513	1.1916	0.	1.7479e-006
31	20.628	1.194	0.	8.8284e-007
32	21.755	1.1923	0.	2.7229e-007
33	22.877	1.1952	0.	-9.7595e-008
34	1.4282	3.5827	0.	5.818e-006
35	1.4445	2.3869	0.	5.6233e-006
36	22.865	2.3934	0.	-2.3832e-007
37	22.862	3.6012	0.	-2.4079e-007
38	22.87	4.7956	0.	-9.689e-008
39	21.749	4.7985	0.	2.7614e-007
40	20.622	4.7958	0.	8.9126e-007
41	19.499	4.7986	0.	1.7608e-006
42	18.382	4.7737	0.	2.864e-006
43	17.266	4.7306	0.	4.214e-006
44	16.149	4.698	0.	5.8208e-006
45	15.034	4.7215	0.	7.7056e-006
46	13.897	4.7598	0.	9.8496e-006
47	12.742	4.7546	0.	1.2028e-005
48	11.544	4.7475	0.	1.3929e-005
49	10.298	4.6954	0.	1.565e-005
50	8.9914	4.6718	0.	1.8508e-005
51	8.0594	5.2496	0.	1.8168e-005
52	9.0311	2.1092	0.	1.7847e-005
53	8.8137	3.2725	0.	7.7604e-006
54	2.8238	3.509	0.	1.6998e-005
55	2.8293	2.4178	0.	1.6318e-005
56	10.27	2.3111	0.	1.43e-005
57	11.497	2.368	0.	1.3377e-005
58	12.696	2.3739	0.	1.1785e-005
59	13.875	2.3573	0.	9.8519e-006
60	15.028	2.3596	0.	7.6239e-006
61	16.156	2.3609	0.	5.7006e-006
62	17.272	2.3638	0.	4.0788e-006
63	18.386	2.3682	0.	2.7306e-006
64	19.499	2.3868	0.	1.6293e-006
65	20.621	2.3944	0.	7.7089e-007
66	21.736	2.3904	0.	1.4817e-007
67	21.737	3.598	0.	1.5106e-007
68	20.616	3.5973	0.	7.6455e-007
69	19.5	3.5882	0.	1.6221e-006
70	18.382	3.5709	0.	2.7386e-006
71	17.263	3.5435	0.	4.0976e-006
72	16.15	3.5318	0.	5.7194e-006
73	15.013	3.5405	0.	7.6215e-006
74	13.862	3.5531	0.	9.9057e-006
75	12.688	3.5509	0.	1.1604e-005
76	11.461	3.5409	0.	1.2913e-005
77	10.187	3.4861	0.	1.4818e-005
78	7.5997	4.167	0.	1.591e-005
79	5.1434	0.97052	0.	1.706e-005
80	4.4326	1.8135	0.	2.1871e-005
81	3.0051	4.7088	0.	2.6388e-005
