Node Number	X Location (in)	Y Location (in)	Z Location (in)	Maximum Principal Elastic Strain (in/in)
1	4.5514	2.8697	0.	9.1889e-005
2	5.406	3.4835	0.	7.0341e-005
3	5.7067	1.7235	0.	4.2963e-005
4	6.3659	4.2153	0.	3.6264e-005
5	3.5919	0.60653	0.	4.3654e-005
6	6.0318	0.59398	0.	2.7414e-005
7	3.0513	4.2677	0.	4.1593e-005
8	5.7231	5.4754	0.	2.7472e-005
9	6.7036	3.5595	0.	3.8305e-005
10	3.5294	5.3813	0.	3.5414e-005
11	3.5118	1.6167	0.	4.9494e-005
12	2.6266	0.91012	0.	4.1588e-005
13	6.4366	2.081	0.	4.2253e-005
14	2.4884	5.2015	0.	4.3564e-005
15	1.6889	1.5601	0.	7.5528e-005
16	7.1861	0.77553	0.	2.6684e-005
17	6.9466	1.5867	0.	3.3333e-005
18	9.2266	1.2068	0.	2.1754e-005
19	10.391	1.2077	0.	1.7922e-005
20	11.548	1.1939	0.	1.5212e-005
21	12.702	1.1794	0.	1.2826e-005
22	13.835	1.1761	0.	1.0677e-005
23	14.972	1.1758	0.	8.7058e-006
24	16.094	1.1769	0.	6.962e-006
25	17.223	1.1791	0.	5.4045e-006
26	18.347	1.1825	0.	4.0846e-006
27	19.474	1.183	0.	2.9808e-006
28	20.607	1.1929	0.	2.1022e-006
29	21.733	1.1951	0.	1.4494e-006
30	22.869	1.1953	0.	9.9987e-007
31	1.4627	3.8472	0.	8.4343e-005
32	1.5496	2.7522	0.	8.439e-005
33	22.86	2.3936	0.	1.3413e-006
34	22.86	3.6018	0.	1.3419e-006
35	22.865	4.8093	0.	9.9797e-007
36	21.732	4.7963	0.	1.4538e-006
37	20.597	4.7985	0.	2.1039e-006
38	19.469	4.7769	0.	2.9854e-006
39	18.341	4.7376	0.	4.0883e-006
40	17.215	4.7072	0.	5.4132e-006
41	16.092	4.6917	0.	6.9571e-006
42	14.966	4.6877	0.	8.7099e-006
43	13.838	4.7221	0.	1.0645e-005
44	12.703	4.7612	0.	1.2797e-005
45	11.553	4.7686	0.	1.5173e-005
46	10.365	4.7882	0.	1.7694e-005
47	9.102	4.7892	0.	2.3346e-005
48	7.623	4.7875	0.	2.7595e-005
49	6.7094	5.2654	0.	2.8427e-005
50	7.9061	3.5743	0.	2.394e-005
51	7.8907	2.3231	0.	2.5332e-005
52	9.1402	2.4149	0.	2.2195e-005
53	10.332	2.405	0.	1.875e-005
54	11.512	2.3808	0.	1.5164e-005
55	12.681	2.3532	0.	1.2729e-005
56	13.83	2.357	0.	1.0717e-005
57	14.967	2.3571	0.	8.821e-006
58	16.092	2.3599	0.	7.1155e-006
59	17.22	2.3627	0.	5.5936e-006
60	18.345	2.3661	0.	4.2854e-006
61	19.471	2.3707	0.	3.1995e-006
62	20.596	2.3878	0.	2.3467e-006
63	21.72	2.399	0.	1.7333e-006
64	21.718	3.5962	0.	1.7315e-006
65	20.586	3.5867	0.	2.356e-006
66	19.468	3.5735	0.	3.1971e-006
67	18.337	3.5478	0.	4.2898e-006
68	17.214	3.5363	0.	5.5966e-006
69	16.091	3.527	0.	7.1146e-006
70	14.963	3.5216	0.	8.8429e-006
71	13.833	3.5206	0.	1.0717e-005
72	12.679	3.5552	0.	1.2722e-005
73	11.521	3.5674	0.	1.5286e-005
74	10.328	3.5983	0.	1.8418e-005
75	9.0825	3.6614	0.	2.3677e-005
76	5.4931	5.0865	0.	3.1492e-005
77	5.9532	4.7192	0.	4.2087e-005
78	3.8806	1.0536	0.	3.891e-005
79	3.1383	2.2047	0.	5.0654e-005
80	1.2898	4.9025	0.	7.6812e-005
81	3.7445	4.9192	0.	3.4997e-005
82	3.2048	3.233	0.	4.9832e-005
83	5.1322	2.2225	0.	9.3574e-005
84	5.9437	1.1869	0.	3.591e-005
85	4.8101	3.1789	0.	7.7886e-005
86	5.6499	2.5987	0.	6.3713e-005
87	5.976	2.9599	0.	5.5784e-005
