Node Numbers,X Locations (inches),Y Locations (inches),Z Locations (inches),Equivalent Elastic Strains (in/in),Equivalent Stress (psi),Max Principal Elastic Strain (in/in),Max Principal Stress (psi),Middle Principal Elastic Strain (in/in),Middle Principal Stress (psi),Min Principal Elastic Strain (in/in),Min Principal Stress (psi),Total Deformation (in)
1,4.5514,2.8697,0,0.00022553,2253.8,9.1889e-05,213.58,6.3836e-05,2.8055,-0.00022111,-2138.2,0.028363
2,5.406,3.4835,0,0.00014024,1401.4,7.0341e-05,383.69,3.9479e-05,151.81,-0.00012968,-1119.2,0.040716
3,5.7067,1.7235,0,0.00010453,1044.6,4.2963e-05,45.501,2.3698e-05,-99.248,-0.00010469,-1063.9,0.045378
4,6.3659,4.2153,0,9.8199e-05,981.31,3.6264e-05,-35.301,2.2295e-05,-140.26,-0.00010076,-1064.9,0.057109
5,3.5919,0.60653,0,9.7809e-05,977.42,4.3654e-05,144.07,2.5628e-05,8.6241,-9.4505e-05,-894.01,0.015993
6,6.0318,0.59398,0,6.5914e-05,658.68,2.7414e-05,78.964,1.9226e-05,17.439,-6.4058e-05,-608.32,0.05021
7,3.0513,4.2677,0,0.00011042,1103.4,4.1593e-05,-5.1372,2.6903e-05,-115.52,-0.00011205,-1159.6,0.012332
8,5.7231,5.4754,0,6.4601e-05,645.57,2.7472e-05,74.815,1.7487e-05,-0.20256,-6.3004e-05,-604.98,0.043669
9,6.7036,3.5595,0,9.9183e-05,991.15,3.8305e-05,-14.245,2.1488e-05,-140.6,-0.00010121,-1062.5,0.063973
10,3.5294,5.3813,0,8.576e-05,857.01,3.5414e-05,74.554,2.2765e-05,-20.486,-8.4444e-05,-826.01,0.015046
11,3.5118,1.6167,0,0.00011853,1184.5,4.9494e-05,119.21,3.2019e-05,-12.084,-0.00011616,-1125.4,0.016348
12,2.6266,0.91012,0,0.00012027,1201.8,4.1588e-05,-22.909,3.4305e-05,-77.63,-0.00012188,-1251.2,0.0088295
13,6.4366,2.081,0,9.7251e-05,971.84,4.2253e-05,31.365,1.6533e-05,-161.88,-9.8018e-05,-1022.6,0.058934
14,2.4884,5.2015,0,0.00012793,1278.4,4.3564e-05,7.7642,4.0638e-05,-14.217,-0.00012802,-1281.5,0.0075866
15,1.6889,1.5601,0,0.00013749,1374,7.5528e-05,263.42,1.3141e-05,-205.34,-0.00013036,-1283.6,0.0038372
16,7.1861,0.77553,0,7.6613e-05,765.6,2.6684e-05,28.718,2.554e-05,20.117,-7.5779e-05,-741.15,0.073011
17,6.9466,1.5867,0,8.8319e-05,882.58,3.3333e-05,36.206,2.5252e-05,-24.508,-8.7963e-05,-875.16,0.068687
18,9.2266,1.2068,0,6.293e-05,628.87,2.1754e-05,4.6659,1.9513e-05,-12.172,-6.3041e-05,-632.45,0.11805
19,10.391,1.2077,0,5.4133e-05,540.95,1.7922e-05,-2.1793,1.7565e-05,-4.863,-5.4252e-05,-544.47,0.14599
20,11.548,1.1939,0,4.571e-05,456.78,1.5212e-05,0.54596,1.4918e-05,-1.6616,-4.5728e-05,-457.34,0.17524
21,12.702,1.1794,0,3.7941e-05,379.15,1.2826e-05,3.2802,1.2303e-05,-0.64633,-3.7894e-05,-377.81,0.20561
22,13.835,1.1761,0,3.0902e-05,308.81,1.0677e-05,5.3452,9.8742e-06,-0.68695,-3.0819e-05,-306.44,0.2364
23,14.972,1.1758,0,2.4596e-05,245.79,8.7058e-06,6.7238,7.7304e-06,-0.6048,-2.4484e-05,-242.65,0.26809
24,16.094,1.1769,0,1.9061e-05,190.48,6.962e-06,7.6963,5.8484e-06,-0.67046,-1.8928e-05,-186.83,0.29998
25,17.223,1.1791,0,1.4255e-05,142.45,5.4045e-06,8.1436,4.2491e-06,-0.53816,-1.4105e-05,-138.45,0.33254
