Node Numbers,X Locations (inches),Y Locations (inches),Z Locations (inches),Equivalent Elastic Strains (in/in),Equivalent Stress (psi),Max Principal Elastic Strain (in/in),Max Principal Stress (psi),Middle Principal Elastic Strain (in/in),Middle Principal Stress (psi),Min Principal Elastic Strain (in/in),Min Principal Stress (psi),Total Deformation (in)
1,15.9,2.1818,0,0.00068868,6882,0.00029787,913.54,0.00018839,90.914,-0.00066789,-6342.8,1.1712
2,15.9,2.3636,0,0.00054318,5428,0.00023656,689.82,0.00014257,-16.408,-0.00052826,-5056.8,1.1717
3,15.9,2.5455,0,0.00047959,4792.5,0.00020579,579.43,0.00012873,0.42728,-0.00046709,-4476.3,1.1721
4,15.9,2.7273,0,0.00044662,4463.1,0.0001903,521.67,0.00012063,-1.8109,-0.00043546,-4180.1,1.1724
5,15.9,2.9091,0,0.00043256,4322.7,0.00018353,495.98,0.00011739,-0.95374,-0.00042199,-4053.7,1.1725
6,15.9,3.0909,0,0.00043256,4322.7,0.00018353,495.98,0.00011739,-0.95374,-0.00042199,-4053.7,1.1725
7,15.9,3.2727,0,0.00044662,4463.1,0.0001903,521.67,0.00012063,-1.8109,-0.00043546,-4180.1,1.1724
8,15.9,3.4545,0,0.00047959,4792.5,0.00020579,579.43,0.00012873,0.42728,-0.00046709,-4476.3,1.1721
9,15.9,3.6364,0,0.00054318,5428,0.00023656,689.82,0.00014257,-16.408,-0.00052826,-5056.8,1.1717
10,15.9,3.8182,0,0.00068868,6882,0.00029787,913.54,0.00018839,90.914,-0.00066789,-6342.8,1.1712
11,16.067,2.1818,0,0.00067521,6747.5,0.0002759,654.69,0.00019112,17.693,-0.00066151,-6388.7,1.1929
12,16.067,2.3636,0,0.00053868,5383.1,0.00022862,608.84,0.0001452,-17.96,-0.00052589,-5060.2,1.1934
13,16.067,2.5455,0,0.00047419,4738.6,0.00019963,525.55,0.0001298,0.90148,-0.00046305,-4453.5,1.1937
14,16.067,2.7273,0,0.00044109,4407.9,0.00018509,479.79,0.00012099,-1.8282,-0.00043098,-4149.1,1.194
15,16.067,2.9091,0,0.00042693,4266.3,0.00017861,458.3,0.0001175,-0.83932,-0.00041728,-4019,1.1941
16,16.067,3.0909,0,0.00042693,4266.3,0.00017861,458.3,0.0001175,-0.83932,-0.00041728,-4019,1.1941
17,16.067,3.2727,0,0.00044109,4407.9,0.00018509,479.79,0.00012099,-1.8282,-0.00043098,-4149.1,1.194
18,16.067,3.4545,0,0.00047419,4738.6,0.00019963,525.55,0.0001298,0.90148,-0.00046305,-4453.5,1.1937
19,16.067,3.6364,0,0.00053868,5383.1,0.00022862,608.84,0.0001452,-17.96,-0.00052589,-5060.2,1.1934
20,16.067,3.8182,0,0.00067521,6747.5,0.0002759,654.69,0.00019112,17.692,-0.00066151,-6388.7,1.1929
21,15.715,5.8182,0,3.9334e-05,393.07,1.8575e-05,63.841,8.9317e-06,-8.6134,-3.789e-05,-360.41,1.1376
22,15.715,5.6364,0,5.7838e-05,577.98,3.12e-05,148.68,1.0887e-05,-3.9411,-5.3843e-05,-490.29,1.1386
23,15.715,5.4545,0,8.1484e-05,814.28,4.8873e-05,275.75,1.1765e-05,-3.0651,-7.318e-05,-641.31,1.1396
24,15.715,5.2727,0,0.0001083,1082.3,6.9392e-05,427.22,1.2166e-05,-2.7557,-9.4471e-05,-803.99,1.1405
25,15.715,5.0909,0,0.00013886,1387.6,9.2941e-05,602.99,1.2327e-05,-2.7151,-0.00011834,-984.5,1.1415
26,15.715,4.9091,0,0.00017458,1744.6,0.00012045,808.45,1.2382e-05,-3.5484,-0.00014608,-1194.2,1.1425
27,15.715,4.7273,0,0.00021809,2179.4,0.0001536,1055.3,1.2829e-05,-2.3873,-0.00017998,-1451.1,1.1434
28,15.715,4.5455,0,0.00027418,2739.9,0.00019548,1356.6,1.3502e-05,-10.67,-0.00022435,-1797.8,1.1444
29,15.715,4.3636,0,0.00035317,3529.3,0.00025247,1769.3,1.8309e-05,9.855,-0.00028829,-2293.8,1.1453
30,15.715,4.1818,0,0.00046954,4692.2,0.00031941,2084.5,3.4121e-05,-58.99,-0.00039677,-3296.6,1.1462
31,15.715,4,0,0.00054967,5492.9,0.00031758,1566.6,7.4181e-05,-262.14,-0.00050413,-4607.4,1.1469
32,15.715,3.8182,0,0.00051423,5138.7,0.00023438,799.5,0.00012964,12.482,-0.00049587,-4687.3,1.1476
33,15.715,3.6364,0,0.000481,4806.7,0.00020997,620.84,0.0001263,-7.7854,-0.00046747,-4469.2,1.148
34,15.715,3.4545,0,0.00044742,4471.1,0.00019087,527.96,0.00012094,2.54,-0.00043607,-4182.6,1.1484
35,15.715,3.2727,0,0.00042794,4276.4,0.00018142,488.53,0.00011619,-1.5766,-0.00041754,-4011.8,1.1486
36,15.715,3.0909,0,0.00041867,4183.8,0.00017678,469.83,0.0001142,-0.34669,-0.0004087,-3929.2,1.1488
37,15.715,2.9091,0,0.00041867,4183.8,0.00017678,469.83,0.0001142,-0.34669,-0.0004087,-3929.2,1.1488
38,15.715,2.7273,0,0.00042794,4276.4,0.00018142,488.53,0.00011619,-1.5766,-0.00041754,-4011.8,1.1486
39,15.715,2.5455,0,0.00044742,4471.1,0.00019087,527.96,0.00012094,2.54,-0.00043607,-4182.6,1.1484
40,15.715,2.3636,0,0.000481,4806.7,0.00020997,620.84,0.0001263,-7.7854,-0.00046747,-4469.2,1.148
41,15.715,2.1818,0,0.00051423,5138.7,0.00023438,799.5,0.00012964,12.482,-0.00049587,-4687.3,1.1476
42,15.715,2,0,0.00054967,5492.9,0.00031758,1566.6,7.4181e-05,-262.14,-0.00050413,-4607.4,1.1469
43,15.715,1.8182,0,0.00046954,4692.2,0.00031941,2084.5,3.4121e-05,-58.99,-0.00039677,-3296.6,1.1462
44,15.715,1.6364,0,0.00035317,3529.3,0.00025247,1769.3,1.8309e-05,9.855,-0.00028829,-2293.8,1.1453
45,15.715,1.4545,0,0.00027418,2739.9,0.00019548,1356.6,1.3502e-05,-10.67,-0.00022435,-1797.8,1.1444
46,15.715,1.2727,0,0.00021809,2179.4,0.0001536,1055.3,1.2829e-05,-2.3873,-0.00017998,-1451.1,1.1434
47,15.715,1.0909,0,0.00017458,1744.6,0.00012045,808.45,1.2382e-05,-3.5484,-0.00014608,-1194.2,1.1425
48,15.715,0.90909,0,0.00013886,1387.6,9.2941e-05,602.99,1.2327e-05,-2.7151,-0.00011834,-984.5,1.1415
