Node Number	X Location (in)	Y Location (in)	Z Location (in)	Minimum Principal Stress (psi)
1	15.9	2.1818	0.	-6342.8
2	15.9	2.3636	0.	-5056.8
3	15.9	2.5455	0.	-4476.3
4	15.9	2.7273	0.	-4180.1
5	15.9	2.9091	0.	-4053.7
6	15.9	3.0909	0.	-4053.7
7	15.9	3.2727	0.	-4180.1
8	15.9	3.4545	0.	-4476.3
9	15.9	3.6364	0.	-5056.8
10	15.9	3.8182	0.	-6342.8
11	16.067	2.1818	0.	-6388.7
12	16.067	2.3636	0.	-5060.2
13	16.067	2.5455	0.	-4453.5
14	16.067	2.7273	0.	-4149.1
15	16.067	2.9091	0.	-4019.
16	16.067	3.0909	0.	-4019.
17	16.067	3.2727	0.	-4149.1
18	16.067	3.4545	0.	-4453.5
19	16.067	3.6364	0.	-5060.2
20	16.067	3.8182	0.	-6388.7
21	15.715	5.8182	0.	-360.41
22	15.715	5.6364	0.	-490.29
23	15.715	5.4545	0.	-641.31
24	15.715	5.2727	0.	-803.99
25	15.715	5.0909	0.	-984.5
26	15.715	4.9091	0.	-1194.2
27	15.715	4.7273	0.	-1451.1
28	15.715	4.5455	0.	-1797.8
29	15.715	4.3636	0.	-2293.8
30	15.715	4.1818	0.	-3296.6
31	15.715	4.	0.	-4607.4
32	15.715	3.8182	0.	-4687.3
33	15.715	3.6364	0.	-4469.2
34	15.715	3.4545	0.	-4182.6
35	15.715	3.2727	0.	-4011.8
36	15.715	3.0909	0.	-3929.2
37	15.715	2.9091	0.	-3929.2
38	15.715	2.7273	0.	-4011.8
39	15.715	2.5455	0.	-4182.6
40	15.715	2.3636	0.	-4469.2
41	15.715	2.1818	0.	-4687.3
42	15.715	2.	0.	-4607.4
43	15.715	1.8182	0.	-3296.6
44	15.715	1.6364	0.	-2293.8
45	15.715	1.4545	0.	-1797.8
46	15.715	1.2727	0.	-1451.1
47	15.715	1.0909	0.	-1194.2
48	15.715	0.90909	0.	-984.5
49	15.715	0.72727	0.	-803.99
50	15.715	0.54545	0.	-641.31
51	15.715	0.36364	0.	-490.29
52	15.715	0.18182	0.	-360.41
53	15.53	5.8182	0.	-586.55
54	15.53	5.6364	0.	-661.74
55	15.53	5.4545	0.	-776.35
56	15.53	5.2727	0.	-917.25
57	15.53	5.0909	0.	-1083.8
58	15.53	4.9091	0.	-1282.5
59	15.53	4.7273	0.	-1527.8
60	15.53	4.5455	0.	-1840.4
61	15.53	4.3636	0.	-2259.2
62	15.53	4.1818	0.	-2776.4
63	15.53	4.	0.	-3262.6
64	15.53	3.8182	0.	-3630.9
65	15.53	3.6364	0.	-3763.8
66	15.53	3.4545	0.	-3759.9
67	15.53	3.2727	0.	-3720.9
68	15.53	3.0909	0.	-3694.
69	15.53	2.9091	0.	-3694.
70	15.53	2.7273	0.	-3720.9
71	15.53	2.5455	0.	-3759.9
72	15.53	2.3636	0.	-3763.8
73	15.53	2.1818	0.	-3630.9
74	15.53	2.	0.	-3262.6
75	15.53	1.8182	0.	-2776.4
76	15.53	1.6364	0.	-2259.2
77	15.53	1.4545	0.	-1840.4
78	15.53	1.2727	0.	-1527.8
79	15.53	1.0909	0.	-1282.5
80	15.53	0.90909	0.	-1083.8
81	15.53	0.72727	0.	-917.25
82	15.53	0.54545	0.	-776.35
83	15.53	0.36364	0.	-661.74
84	15.53	0.18182	0.	-586.55
85	15.345	5.8182	0.	-822.49
86	15.345	5.6364	0.	-879.78
87	15.345	5.4545	0.	-971.65
88	15.345	5.2727	0.	-1093.6
89	15.345	5.0909	0.	-1244.7
90	15.345	4.9091	0.	-1427.8
91	15.345	4.7273	0.	-1648.9
92	15.345	4.5455	0.	-1915.9
93	15.345	4.3636	0.	-2225.8
94	15.345	4.1818	0.	-2560.
95	15.345	4.	0.	-2875.8
96	15.345	3.8182	0.	-3124.9
97	15.345	3.6364	0.	-3293.6
98	15.345	3.4545	0.	-3380.
99	15.345	3.2727	0.	-3414.2
100	15.345	3.0909	0.	-3424.4
101	15.345	2.9091	0.	-3424.4
102	15.345	2.7273	0.	-3414.2
103	15.345	2.5455	0.	-3380.
104	15.345	2.3636	0.	-3293.6
105	15.345	2.1818	0.	-3124.9
106	15.345	2.	0.	-2875.8
107	15.345	1.8182	0.	-2560.
108	15.345	1.6364	0.	-2225.8
109	15.345	1.4545	0.	-1915.9
110	15.345	1.2727	0.	-1648.9
111	15.345	1.0909	0.	-1427.8
112	15.345	0.90909	0.	-1244.7
113	15.345	0.72727	0.	-1093.6
114	15.345	0.54545	0.	-971.65
115	15.345	0.36364	0.	-879.78
116	15.345	0.18182	0.	-822.49
117	15.16	5.8182	0.	-1044.8
118	15.16	5.6364	0.	-1094.8
119	15.16	5.4545	0.	-1172.3
120	15.16	5.2727	0.	-1277.1
121	15.16	5.0909	0.	-1409.
122	15.16	4.9091	0.	-1568.5
123	15.16	4.7273	0.	-1756.2
124	15.16	4.5455	0.	-1970.4
125	15.16	4.3636	0.	-2204.
126	15.16	4.1818	0.	-2440.6
127	15.16	4.	0.	-2661.3
128	15.16	3.8182	0.	-2849.6
129	15.16	3.6364	0.	-2994.8
130	15.16	3.4545	0.	-3093.3
131	15.16	3.2727	0.	-3150.3
132	15.16	3.0909	0.	-3175.6
133	15.16	2.9091	0.	-3175.6
134	15.16	2.7273	0.	-3150.3
135	15.16	2.5455	0.	-3093.3
136	15.16	2.3636	0.	-2994.8
137	15.16	2.1818	0.	-2849.6
138	15.16	2.	0.	-2661.3
139	15.16	1.8182	0.	-2440.6
140	15.16	1.6364	0.	-2204.
141	15.16	1.4545	0.	-1970.4
142	15.16	1.2727	0.	-1756.2
143	15.16	1.0909	0.	-1568.5
144	15.16	0.90909	0.	-1409.
145	15.16	0.72727	0.	-1277.1
146	15.16	0.54545	0.	-1172.3
147	15.16	0.36364	0.	-1094.8
148	15.16	0.18182	0.	-1044.8
149	14.976	5.8182	0.	-1249.4
150	14.976	5.6364	0.	-1294.6
151	14.976	5.4545	0.	-1361.8
152	14.976	5.2727	0.	-1451.5
153	14.976	5.0909	0.	-1563.8
154	14.976	4.9091	0.	-1697.9
155	14.976	4.7273	0.	-1851.8
156	14.976	4.5455	0.	-2021.4
157	14.976	4.3636	0.	-2199.1
158	14.976	4.1818	0.	-2374.9
159	14.976	4.	0.	-2538.8
160	14.976	3.8182	0.	-2682.5
161	14.976	3.6364	0.	-2799.9
162	14.976	3.4545	0.	-2887.3
163	14.976	3.2727	0.	-2943.9
164	14.976	3.0909	0.	-2971.3
165	14.976	2.9091	0.	-2971.3
166	14.976	2.7273	0.	-2943.9
167	14.976	2.5455	0.	-2887.3
168	14.976	2.3636	0.	-2799.9
169	14.976	2.1818	0.	-2682.5
170	14.976	2.	0.	-2538.8
171	14.976	1.8182	0.	-2374.9
172	14.976	1.6364	0.	-2199.1
173	14.976	1.4545	0.	-2021.4
174	14.976	1.2727	0.	-1851.8
