Node Number	X Location (in)	Y Location (in)	Z Location (in)	Minimum Principal Stress (psi)
1	5.5922	2.9384	0.	-1596.4
2	4.6206	2.8917	0.	-1488.4
3	6.539	4.371	0.	-762.8
4	4.3749	0.52613	0.	-804.28
5	6.2055	0.60883	0.	-559.82
6	4.3773	4.6139	0.	-1042.5
7	6.196	5.4738	0.	-521.16
8	6.6397	3.3634	0.	-1033.2
9	3.3697	3.7749	0.	-1191.1
10	4.3617	1.3019	0.	-1157.4
11	4.3475	5.3914	0.	-781.4
12	3.4476	0.76871	0.	-1030.4
13	3.5325	2.6578	0.	-1358.3
14	3.3881	4.9478	0.	-1023.1
15	2.209	4.8504	0.	-1397.5
16	1.0941	4.8109	0.	-1346.6
17	1.2289	1.2683	0.	-1340.2
18	2.5971	1.3216	0.	-1311.4
19	7.2593	0.97702	0.	-696.91
20	8.1512	1.9719	0.	-731.74
21	9.5055	2.0168	0.	-627.9
22	10.719	1.9961	0.	-521.66
23	11.852	1.871	0.	-432.64
24	12.937	1.857	0.	-360.15
25	14.04	1.8779	0.	-293.74
26	15.106	1.832	0.	-234.97
27	16.261	1.9582	0.	-180.03
28	17.342	1.9232	0.	-133.86
29	18.477	1.9788	0.	-93.97
30	19.578	1.9822	0.	-61.756
31	20.691	2.0084	0.	-37.162
32	21.744	1.8908	0.	-19.581
33	22.8	1.5356	0.	-6.0401
34	1.1494	3.634	0.	-1422.4
35	1.2219	2.438	0.	-1405.5
36	22.936	2.8924	0.	-6.6367
37	23.399	3.6072	0.	-0.72505
38	22.965	4.699	0.	-5.7725
39	21.905	3.9143	0.	-14.705
40	20.715	3.9874	0.	-36.536
41	19.562	3.9633	0.	-62.429
42	18.464	3.9581	0.	-94.45
43	17.355	3.9372	0.	-133.51
44	16.259	3.9128	0.	-179.59
45	15.165	3.9086	0.	-231.28
46	14.075	3.9133	0.	-290.74
47	12.985	3.9261	0.	-356.05
48	11.877	3.9464	0.	-430.36
49	10.727	3.9687	0.	-521.02
