Node Number	X Location (in)	Y Location (in)	Z Location (in)	Maximum Principal Stress (psi)
1	2.6667	4.	0.	1091.
2	5.3333	4.	0.	-183.79
3	8.	4.	0.	58.518
4	10.667	4.	0.	10.545
5	13.333	4.	0.	15.167
6	16.	4.	0.	8.0698
7	18.667	4.	0.	22.42
8	21.333	4.	0.	43.132
9	2.6667	2.	0.	1091.
10	5.3333	2.	0.	-183.79
11	8.	2.	0.	58.518
12	10.667	2.	0.	10.545
13	13.333	2.	0.	15.167
14	16.	2.	0.	8.0697
15	18.667	2.	0.	22.419
16	21.333	2.	0.	43.131
17	21.333	2.	0.1	603.04
18	18.667	2.	0.1	1169.9
19	16.	2.	0.1	1807.8
20	13.333	2.	0.1	2475.6
21	10.667	2.	0.1	3175.3
22	8.	2.	0.1	3844.7
23	5.3333	2.	0.1	4822.2
24	2.6667	2.	0.1	4880.2
25	21.333	4.	0.1	603.04
26	18.667	4.	0.1	1169.9
27	16.	4.	0.1	1807.8
28	13.333	4.	0.1	2475.6
29	10.667	4.	0.1	3175.3
30	8.	4.	0.1	3844.7
31	5.3333	4.	0.1	4822.2
32	2.6667	4.	0.1	4880.2
33	2.6667	6.	0.1	4950.3
34	5.3333	6.	0.1	5045.8
35	8.	6.	0.1	4030.5
36	10.667	6.	0.1	3251.6
37	13.333	6.	0.1	2493.6
38	16.	6.	0.1	1807.9
39	18.667	6.	0.1	1160.8
40	21.333	6.	0.1	584.44
41	24.	6.	0.1	329.78
42	24.	4.	0.1	352.46
43	24.	2.	0.1	352.46
44	24.	0.	0.1	329.78
45	21.333	0.	0.1	584.44
46	18.667	0.	0.1	1160.8
47	16.	0.	0.1	1807.9
48	13.333	0.	0.1	2493.6
49	10.667	0.	0.1	3251.6
50	8.	0.	0.1	4030.5
51	5.3333	0.	0.1	5045.8
52	2.6667	0.	0.1	4950.3
53	0.	0.	0.1	6825.8
54	1.7484e-014	2.	0.1	7521.9
55	3.4968e-014	4.	0.1	7521.9
56	3.937e-014	6.	0.1	6825.8
57	3.4968e-014	4.	0.	-3660.2
58	1.7484e-014	2.	0.	-3660.2
59	3.937e-014	6.	0.	-3051.9
60	0.	0.	0.	-3051.9
61	2.6667	0.	0.	896.74
62	5.3333	0.	0.	-257.26
63	8.	0.	0.	21.536
64	10.667	0.	0.	7.8796
65	13.333	0.	0.	18.904
66	16.	0.	0.	20.602
67	18.667	0.	0.	38.446
68	21.333	0.	0.	56.212
69	24.	0.	0.	12.209
70	24.	2.	0.	15.061
71	24.	4.	0.	15.061
72	24.	6.	0.	12.209
73	21.333	6.	0.	56.213
74	18.667	6.	0.	38.447
75	16.	6.	0.	20.602
76	13.333	6.	0.	18.905
77	10.667	6.	0.	7.8796
78	8.	6.	0.	21.536
79	5.3333	6.	0.	-257.26
80	2.6667	6.	0.	896.74
81	4.	4.	0.	452.24
82	2.6667	3.	0.	1089.4
83	2.6667	4.	5.e-002	69.138
84	1.3333	4.	0.	-1309.2
85	2.6667	5.	0.	992.11
86	6.6667	4.	0.	-62.757
87	5.3333	3.	0.	-185.26
88	5.3333	4.	5.e-002	53.422
89	5.3333	5.	0.	-223.64
90	9.3333	4.	0.	26.507
91	8.	3.	0.	57.545
92	8.	4.	5.e-002	10.827
93	8.	5.	0.	36.094
94	12.	4.	0.	12.702
95	10.667	3.	0.	9.584
96	10.667	4.	5.e-002	4.6953
97	10.667	5.	0.	7.6369
98	14.667	4.	0.	11.585
99	13.333	3.	0.	13.503
100	13.333	4.	5.e-002	9.9537
101	13.333	5.	0.	15.222
102	17.333	4.	0.	15.217
103	16.	3.	0.	5.9973
104	16.	4.	5.e-002	11.966
105	16.	5.	0.	12.378
106	20.	4.	0.	32.742
107	18.667	3.	0.	20.271
108	18.667	4.	5.e-002	11.337
109	18.667	5.	0.	28.229
110	21.333	3.	0.	41.332
111	21.333	4.	5.e-002	12.884
112	22.667	4.	0.	29.081
113	21.333	5.	0.	47.386
114	4.	2.	0.	452.24
115	2.6667	2.	5.e-002	69.138
116	1.3333	2.	0.	-1309.2
117	2.6667	1.	0.	992.11
118	6.6667	2.	0.	-62.757
119	5.3333	2.	5.e-002	53.422
120	5.3333	1.	0.	-223.64
121	9.3333	2.	0.	26.507
122	8.	2.	5.e-002	10.827
123	8.	1.	0.	36.094
124	12.	2.	0.	12.702
125	10.667	2.	5.e-002	4.6953
126	10.667	1.	0.	7.6368
127	14.667	2.	0.	11.585
128	13.333	2.	5.e-002	9.9538
129	13.333	1.	0.	15.222
130	17.333	2.	0.	15.217
131	16.	2.	5.e-002	11.966
132	16.	1.	0.	12.378
133	20.	2.	0.	32.742
134	18.667	2.	5.e-002	11.337
135	18.667	1.	0.	28.228
136	21.333	2.	5.e-002	12.884
137	21.333	1.	0.	47.386
138	22.667	2.	0.	29.081
139	20.	2.	0.1	886.42
140	21.333	3.	0.1	601.25
141	22.667	2.	0.1	477.62
142	21.333	1.	0.1	591.44
143	17.333	2.	0.1	1488.8
144	18.667	3.	0.1	1167.8
145	18.667	1.	0.1	1163.1
146	14.667	2.	0.1	2141.6
147	16.	3.	0.1	1805.7
148	16.	1.	0.1	1805.9
149	12.	2.	0.1	2825.3
150	13.333	3.	0.1	2473.9
151	13.333	1.	0.1	2482.7
152	9.3333	2.	0.1	3509.7
