Node Number	X Location (in)	Y Location (in)	Z Location (in)	Equivalent Elastic Strain (in/in)
1	3.2871	2.9278	0.	2.378e-004
2	4.275	3.2722	0.	1.4764e-004
3	3.6408	3.3508	0.	2.0498e-004
4	2.2711	0.72062	0.	1.1826e-004
5	2.2476	1.7189	0.	1.318e-004
6	5.1766	1.4006	0.	9.4169e-005
7	2.1411	5.2159	0.	1.085e-004
8	2.6948	4.0579	0.	1.7095e-004
9	4.6993	4.6836	0.	1.1087e-004
10	4.2564	5.0483	0.	7.4639e-005
11	2.3078	3.268	0.	1.6783e-004
12	4.4386	5.4612	0.	7.675e-005
13	5.1458	2.5351	0.	1.2381e-004
14	1.2834	3.8615	0.	1.4527e-004
15	1.1855	1.2384	0.	1.3159e-004
16	1.0533	4.9507	0.	1.3677e-004
17	5.5628	0.79358	0.	8.7484e-005
18	6.7296	1.1622	0.	8.5492e-005
19	7.9213	1.1934	0.	7.4756e-005
20	9.1287	1.2095	0.	6.4675e-005
21	10.305	1.2123	0.	5.5188e-005
22	11.472	1.2108	0.	4.6497e-005
23	12.615	1.1857	0.	3.8577e-005
24	13.757	1.2173	0.	3.1439e-005
25	14.892	1.2112	0.	2.506e-005
26	16.029	1.2015	0.	1.9408e-005
27	17.167	1.1951	0.	1.4505e-005
28	18.307	1.1935	0.	1.0331e-005
29	19.444	1.1947	0.	6.9242e-006
30	20.582	1.1917	0.	4.2683e-006
31	21.72	1.1928	0.	2.3737e-006
32	22.859	1.1956	0.	1.2433e-006
33	22.851	2.394	0.	1.5789e-006
34	22.848	3.6004	0.	1.5828e-006
35	22.853	4.8081	0.	1.2441e-006
36	21.712	4.7973	0.	2.388e-006
37	20.569	4.7944	0.	4.2927e-006
38	19.434	4.7914	0.	6.9485e-006
39	18.296	4.7891	0.	1.0369e-005
40	17.164	4.7909	0.	1.4511e-005
41	16.026	4.8002	0.	1.9396e-005
42	14.893	4.8262	0.	2.5052e-005
43	13.746	4.8318	0.	3.1489e-005
44	12.606	4.8236	0.	3.8632e-005
45	11.455	4.8157	0.	4.6523e-005
46	10.286	4.8099	0.	5.5271e-005
47	9.0907	4.7876	0.	6.4836e-005
48	7.8461	4.7696	0.	7.5779e-005
49	6.4331	4.7678	0.	8.4582e-005
50	5.5065	5.2536	0.	8.9297e-005
51	6.5561	3.4668	0.	8.5757e-005
52	6.3115	2.1485	0.	8.8478e-005
53	7.7838	2.369	0.	7.5479e-005
54	9.0498	2.4059	0.	6.4443e-005
55	10.271	2.4128	0.	5.504e-005
56	11.457	2.4106	0.	4.6347e-005
57	12.608	2.4182	0.	3.8524e-005
58	13.738	2.4319	0.	3.147e-005
59	14.868	2.4263	0.	2.516e-005
60	16.01	2.4101	0.	1.9504e-005
61	17.161	2.3861	0.	1.4568e-005
62	18.295	2.387	0.	1.0427e-005
63	19.43	2.3895	0.	7.0442e-006
64	20.566	2.3928	0.	4.4341e-006
65	21.706	2.3912	0.	2.6059e-006
66	21.707	3.5987	0.	2.6062e-006
67	20.556	3.5904	0.	4.4489e-006
68	19.421	3.5813	0.	7.0711e-006
69	18.292	3.5888	0.	1.0433e-005
70	17.154	3.5915	0.	1.4594e-005
71	16.009	3.6005	0.	1.9494e-005
72	14.877	3.6231	0.	2.5123e-005
73	13.739	3.6527	0.	3.1473e-005
74	12.599	3.6399	0.	3.8567e-005
75	11.436	3.6134	0.	4.6438e-005
76	10.256	3.6122	0.	5.5148e-005
77	9.0446	3.6005	0.	6.4615e-005
78	7.7529	3.5443	0.	7.6115e-005
79	5.1243	4.1207	0.	1.1004e-004
80	2.5513	1.1424	0.	9.3354e-005
81	2.1759	2.4511	0.	1.3992e-004
82	1.0714	2.5021	0.	1.5587e-004
83	3.1579	3.6432	0.	2.5537e-004
84	3.7777	0.97356	0.	1.0295e-004
