Node Number	X Location (in)	Y Location (in)	Z Location (in)	Minimum Principal Stress (psi)
1	6.7462	2.8088	0.	-1247.7
2	6.1062	3.4304	0.	-1823.5
3	7.3427	2.5952	0.	-1147.4
4	5.8572	2.7673	0.	-1412.6
5	6.8411	4.0575	0.	-990.98
6	4.7624	0.62689	0.	-839.05
7	7.0874	0.56236	0.	-563.71
8	4.8681	4.748	0.	-952.02
9	7.1125	5.3625	0.	-533.03
10	7.5232	3.6018	0.	-911.37
11	5.0679	5.395	0.	-694.81
12	8.0811	2.9888	0.	-832.06
13	4.8714	1.5889	0.	-982.23
14	3.7222	1.189	0.	-1025.
15	5.2089	3.1095	0.	-1769.
16	8.2991	2.0985	0.	-735.89
17	4.5782	3.667	0.	-1278.6
18	4.1217	5.2577	0.	-1028.6
19	1.3751	4.777	0.	-1320.3
20	1.2752	1.2396	0.	-1314.8
21	2.5181	1.2272	0.	-1354.7
22	8.0708	1.0457	0.	-647.9
23	9.3422	1.1103	0.	-616.21
24	10.471	1.1652	0.	-538.03
25	11.606	1.1725	0.	-451.64
26	12.745	1.1801	0.	-374.27
27	13.888	1.1777	0.	-303.31
28	15.01	1.1764	0.	-240.33
29	16.134	1.1786	0.	-184.97
30	17.252	1.1815	0.	-137.12
31	18.372	1.1816	0.	-96.562
32	19.499	1.1916	0.	-63.099
33	20.617	1.1936	0.	-37.105
34	21.748	1.1922	0.	-18.159
35	22.873	1.1952	0.	-6.4549
36	1.4043	3.6198	0.	-1356.7
37	1.3862	2.4431	0.	-1368.9
38	22.862	2.3933	0.	-7.0481
39	22.859	3.6008	0.	-7.0647
40	22.867	4.7956	0.	-6.4935
41	21.742	4.7983	0.	-18.256
42	20.612	4.7956	0.	-37.243
43	19.485	4.7979	0.	-63.566
44	18.365	4.7741	0.	-96.9
45	17.244	4.7326	0.	-137.45
46	16.124	4.7009	0.	-185.32
47	15.006	4.6845	0.	-240.55
48	13.876	4.7227	0.	-303.66
49	12.728	4.7567	0.	-374.88
50	11.58	4.7683	0.	-455.02
51	10.418	4.7681	0.	-540.02
52	9.3305	4.8463	0.	-610.53
53	8.2474	5.0744	0.	-636.76
54	3.8378	2.4345	0.	-1157.3
55	9.0906	3.5891	0.	-633.38
56	9.2723	2.2573	0.	-640.2
57	2.8431	3.5731	0.	-1339.6
58	2.708	2.4658	0.	-1366.3
59	10.396	2.3695	0.	-543.93
60	11.559	2.368	0.	-453.55
61	12.719	2.3603	0.	-373.41
62	13.872	2.3594	0.	-302.65
63	15.005	2.3593	0.	-239.77
64	16.13	2.3608	0.	-184.45
65	17.249	2.3645	0.	-136.75
66	18.368	2.3688	0.	-96.466
67	19.484	2.3865	0.	-63.442
68	20.61	2.394	0.	-37.393
69	21.73	2.3902	0.	-18.725
70	21.731	3.5976	0.	-18.726
71	20.606	3.5968	0.	-37.51
72	19.487	3.588	0.	-63.337
73	18.364	3.5713	0.	-96.649
74	17.241	3.5447	0.	-137.16
75	16.124	3.5325	0.	-184.74
76	15.005	3.5237	0.	-239.81
77	13.859	3.5304	0.	-303.28
78	12.697	3.5493	0.	-374.71
79	11.541	3.5652	0.	-456.07
80	10.363	3.5623	0.	-541.16
81	7.0546	4.6938	0.	-675.14
82	5.0946	1.0738	0.	-619.07
83	4.9049	2.273	0.	-1257.8
84	2.8832	4.7823	0.	-1273.2
85	5.2649	5.0535	0.	-545.47
86	4.2994	4.2856	0.	-1178.6
87	6.8077	1.0069	0.	-474.02
88	7.0723	1.4481	0.	-797.2
89	7.2722	2.0284	0.	-1025.6
90	5.9755	3.6698	0.	-2277.9
91	5.6178	3.6802	0.	-1413.7
92	5.5249	3.3721	0.	-1655.4
93	6.5405	3.5913	0.	-1487.
94	7.8918	4.301	0.	-768.46
95	7.8918	4.301	0.1	-29.793
96	6.5405	3.5913	0.1	-76.552
97	5.5249	3.3721	0.1	-139.64
98	5.6178	3.6802	0.1	-287.4
99	5.9755	3.6698	0.1	-532.54
100	7.2722	2.0284	0.1	50.037
101	7.0723	1.4481	0.1	-127.55
102	6.8077	1.0069	0.1	-105.99
103	4.2994	4.2856	0.1	0.46767
104	5.2649	5.0535	0.1	-186.98
105	2.8832	4.7823	0.1	45.904
106	4.9049	2.273	0.1	28.327
107	5.0946	1.0738	0.1	-162.04
108	7.0546	4.6938	0.1	-67.276
109	10.363	3.5623	0.1	-4.8915
110	11.541	3.5652	0.1	0.51868
111	12.697	3.5493	0.1	0.92255
112	13.859	3.5304	0.1	-2.319
113	15.005	3.5237	0.1	-5.789
114	16.124	3.5325	0.1	-7.9099
115	17.241	3.5447	0.1	-9.0554
116	18.364	3.5713	0.1	-9.7815
117	19.487	3.588	0.1	-10.227
118	20.606	3.5968	0.1	-10.427
119	21.731	3.5976	0.1	-10.56
120	21.73	2.3902	0.1	-10.561
121	20.61	2.394	0.1	-10.388
122	19.484	2.3865	0.1	-10.155
123	18.368	2.3688	0.1	-9.7868
124	17.249	2.3645	0.1	-9.2073
125	16.13	2.3608	0.1	-7.9778
126	15.005	2.3593	0.1	-5.8819
127	13.872	2.3594	0.1	-2.6126
128	12.719	2.3603	0.1	0.67577
129	11.559	2.368	0.1	0.78498
130	10.396	2.3695	0.1	-1.8967
131	2.708	2.4658	0.1	54.364
132	2.8431	3.5731	0.1	72.846
133	9.2723	2.2573	0.1	-0.68674
134	9.0906	3.5891	0.1	6.7328
135	3.8378	2.4345	0.1	-1.2325
136	8.2474	5.0744	0.1	-21.625
137	9.3305	4.8463	0.1	3.1653
138	10.418	4.7681	0.1	-2.8047
139	11.58	4.7683	0.1	2.2003
140	12.728	4.7567	0.1	0.54535
141	13.876	4.7227	0.1	-2.5003
142	15.006	4.6845	0.1	-5.0906
143	16.124	4.7009	0.1	-6.6576
144	17.244	4.7326	0.1	-7.5626
145	18.365	4.7741	0.1	-7.9783
146	19.485	4.7979	0.1	-8.1517
147	20.612	4.7956	0.1	-8.3112
148	21.742	4.7983	0.1	-8.1099
149	22.867	4.7956	0.1	-7.602
150	22.859	3.6008	0.1	-10.583
151	22.862	2.3933	0.1	-10.57
152	1.3862	2.4431	0.1	-296.22
153	1.4043	3.6198	0.1	-294.86
154	22.873	1.1952	0.1	-7.5822
155	21.748	1.1922	0.1	-8.1246
156	20.617	1.1936	0.1	-8.3557
157	19.499	1.1916	0.1	-8.3272
158	18.372	1.1816	0.1	-8.0704
159	17.252	1.1815	0.1	-7.5995
160	16.134	1.1786	0.1	-6.7061
161	15.01	1.1764	0.1	-5.3136
162	13.888	1.1777	0.1	-2.9344
163	12.745	1.1801	0.1	0.27118
164	11.606	1.1725	0.1	1.0612
165	10.471	1.1652	0.1	3.5596
166	9.3422	1.1103	0.1	-12.252
167	8.0708	1.0457	0.1	-11.985
168	2.5181	1.2272	0.1	39.199
169	1.2752	1.2396	0.1	-263.33
170	1.3751	4.777	0.1	-264.01
171	4.1217	5.2577	0.1	-87.308
172	4.5782	3.667	0.1	32.822
173	8.2991	2.0985	0.1	23.83
174	5.2089	3.1095	0.1	-38.646
175	3.7222	1.189	0.1	-36.578
176	4.8714	1.5889	0.1	-226.44
177	8.0811	2.9888	0.1	-5.4845
178	5.0679	5.395	0.1	-104.
179	7.5232	3.6018	0.1	-56.045
180	7.1125	5.3625	0.1	-61.371
181	4.8681	4.748	0.1	-163.44
182	7.0874	0.56236	0.1	-108.5
183	4.7624	0.62689	0.1	-199.9
184	6.8411	4.0575	0.1	-38.84
185	5.8572	2.7673	0.1	-456.85
186	7.3427	2.5952	0.1	-0.78734
187	6.1062	3.4304	0.1	-265.6
188	6.7462	2.8088	0.1	-157.24
189	6.0667	5.5	0.1	76.28
190	6.0667	5.	0.1	74.789
191	6.0667	4.5	0.1	-22.03
192	6.0667	4.	0.1	192.82
193	5.9	4.	0.1	185.9
194	5.9	4.5	0.1	-619.15
195	5.9	5.	0.1	-380.22
196	5.9	5.5	0.1	91.88
197	6.0667	0.5	0.1	81.685
198	6.0667	1.	0.1	-193.61
199	6.0667	1.5	0.1	-334.63
200	6.0667	2.	0.1	277.94
201	5.9	2.	0.1	-0.10783
202	5.9	1.5	0.1	-420.27
203	5.9	1.	0.1	-179.49
204	5.9	0.5	0.1	106.57
205	6.0667	6.	0.1	54.841
206	7.1875	6.	0.1	-19.856
207	8.3083	6.	0.1	-35.605
208	9.4292	6.	0.1	-8.8432
209	10.55	6.	0.1	-1.4968
210	11.671	6.	0.1	-2.8665
211	12.792	6.	0.1	-5.6294
212	13.913	6.	0.1	-6.8668
213	15.033	6.	0.1	-8.6319
214	16.154	6.	0.1	-10.253
215	17.275	6.	0.1	-10.745
216	18.396	6.	0.1	-10.806
217	19.517	6.	0.1	-10.575
218	20.638	6.	0.1	-10.079
219	21.758	6.	0.1	-9.1965
220	22.879	6.	0.1	-7.5869
221	24.	6.	0.1	-5.0972
222	24.	4.8	0.1	-6.7155
223	24.	3.6	0.1	-10.004
224	24.	2.4	0.1	-10.02
225	24.	1.2	0.1	-6.7413
226	1.049e-014	1.2	0.1	961.96
227	2.0981e-014	2.4	0.1	1011.2
228	3.1471e-014	3.6	0.1	1015.3
229	4.1961e-014	4.8	0.1	959.08
230	24.	0.	0.1	-5.0946
231	22.879	0.	0.1	-7.5038
232	21.758	0.	0.1	-9.1478
233	20.638	0.	0.1	-10.095
234	19.517	0.	0.1	-10.263
235	18.396	0.	0.1	-10.456
236	17.275	0.	0.1	-10.141
237	16.154	0.	0.1	-9.4036
238	15.033	0.	0.1	-8.4642
239	13.913	0.	0.1	-6.5963
240	12.792	0.	0.1	-4.7701
241	11.671	0.	0.1	-2.1862
242	10.55	0.	0.1	2.5997
243	9.4292	0.	0.1	-6.6985
244	8.3083	0.	0.1	-49.63
245	7.1875	0.	0.1	-16.841
246	6.0667	0.	0.1	24.228
247	5.9	0.	0.1	14.002
248	4.72	2.7175e-030	0.1	-21.759
249	3.54	2.0381e-030	0.1	-30.993
250	2.36	1.3588e-030	0.1	20.521
251	1.18	6.7938e-031	0.1	-181.76
252	0.	0.	0.1	618.31
253	3.937e-014	6.	0.1	652.73
254	1.18	6.	0.1	-212.67
255	2.36	6.	0.1	-20.932
256	3.54	6.	0.1	-20.29
257	4.72	6.	0.1	4.5034
258	5.9	6.	0.1	80.729
259	4.72	6.	0.	-804.05
260	3.54	6.	0.	-1115.2
261	2.36	6.	0.	-1427.9
262	1.18	6.	0.	-1313.1
263	5.9	6.	0.	-520.59
264	3.937e-014	6.	0.	-1427.7
265	1.18	6.7938e-031	0.	-1325.5
266	2.36	1.3588e-030	0.	-1442.8
267	3.54	2.0381e-030	0.	-1116.
268	4.72	2.7175e-030	0.	-729.07
269	5.9	0.	0.	-588.17
270	0.	0.	0.	-1416.5
271	7.1875	0.	0.	-481.6
272	8.3083	0.	0.	-600.02
273	9.4292	0.	0.	-610.39
274	10.55	0.	0.	-536.69
275	11.671	0.	0.	-452.04
276	12.792	0.	0.	-373.85
277	13.913	0.	0.	-302.87
278	15.033	0.	0.	-239.23
279	16.154	0.	0.	-183.49
280	17.275	0.	0.	-135.19
281	18.396	0.	0.	-94.476
282	19.517	0.	0.	-61.121
283	20.638	0.	0.	-34.964
284	21.758	0.	0.	-16.063
285	22.879	0.	0.	-4.0767
286	6.0667	0.	0.	-387.6
287	24.	0.	0.	0.30762
288	4.1961e-014	4.8	0.	-1952.1
289	3.1471e-014	3.6	0.	-2056.5
290	2.0981e-014	2.4	0.	-2048.
291	1.049e-014	1.2	0.	-1954.4
292	24.	1.2	0.	-2.146
293	24.	2.4	0.	-3.0657
294	24.	3.6	0.	-3.0832
295	24.	4.8	0.	-2.2132
296	24.	6.	0.	0.29863
297	22.879	6.	0.	-4.0459
298	21.758	6.	0.	-15.963
299	20.638	6.	0.	-34.901
300	19.517	6.	0.	-61.129
301	18.396	6.	0.	-94.59
302	17.275	6.	0.	-135.19
