Node Number	X Location (in)	Y Location (in)	Z Location (in)	Maximum Principal Elastic Strain (in/in)
1	20.9	2.1818	0.	1.2065e-004
2	20.9	2.3636	0.	8.9915e-005
3	20.9	2.5455	0.	7.7711e-005
4	20.9	2.7273	0.	7.169e-005
5	20.9	2.9091	0.	6.9108e-005
6	20.9	3.0909	0.	6.9108e-005
7	20.9	3.2727	0.	7.169e-005
8	20.9	3.4545	0.	7.7711e-005
9	20.9	3.6364	0.	8.9915e-005
10	20.9	3.8182	0.	1.2065e-004
11	21.067	2.1818	0.	1.0132e-004
12	21.067	2.3636	0.	8.3102e-005
13	21.067	2.5455	0.	7.2527e-005
14	21.067	2.7273	0.	6.7351e-005
15	21.067	2.9091	0.	6.5036e-005
16	21.067	3.0909	0.	6.5036e-005
17	21.067	3.2727	0.	6.7351e-005
18	21.067	3.4545	0.	7.2527e-005
19	21.067	3.6364	0.	8.3102e-005
20	21.067	3.8182	0.	1.0132e-004
21	20.715	5.8182	0.	7.5295e-006
22	20.715	5.6364	0.	1.335e-005
23	20.715	5.4545	0.	2.1307e-005
24	20.715	5.2727	0.	3.0552e-005
25	20.715	5.0909	0.	4.1147e-005
26	20.715	4.9091	0.	5.3469e-005
27	20.715	4.7273	0.	6.8203e-005
28	20.715	4.5455	0.	8.671e-005
29	20.715	4.3636	0.	1.1148e-004
30	20.715	4.1818	0.	1.4237e-004
31	20.715	4.	0.	1.4114e-004
32	20.715	3.8182	0.	1.0088e-004
33	20.715	3.6364	0.	8.4723e-005
34	20.715	3.4545	0.	7.5596e-005
35	20.715	3.2727	0.	7.1304e-005
36	20.715	3.0909	0.	6.9292e-005
37	20.715	2.9091	0.	6.9292e-005
38	20.715	2.7273	0.	7.1304e-005
39	20.715	2.5455	0.	7.5596e-005
40	20.715	2.3636	0.	8.4723e-005
41	20.715	2.1818	0.	1.0088e-004
42	20.715	2.	0.	1.4114e-004
43	20.715	1.8182	0.	1.4237e-004
44	20.715	1.6364	0.	1.1148e-004
45	20.715	1.4545	0.	8.671e-005
