Node Numbers,X Locations (inches),Y Locations (inches),Z Locations (inches),Equivalent Elastic Strains (in/in),Equivalent Stress (psi),Max Principal Elastic Strain (in/in),Max Principal Stress (psi),Middle Principal Elastic Strain (in/in),Middle Principal Stress (psi),Min Principal Elastic Strain (in/in),Min Principal Stress (psi),Total Deformation (in)
1,20.9,2.1818,0,0.00025535,2551.7,0.00012065,470.78,6.3515e-05,41.51,-0.00024391,-2268.3,1.8256
2,20.9,2.3636,0,0.00019617,1960.3,8.9915e-05,305.35,4.8525e-05,-5.6353,-0.00018921,-1791.9,1.8258
3,20.9,2.5455,0,0.0001728,1726.8,7.7711e-05,253.09,4.4028e-05,0.013821,-0.0001671,-1586.3,1.8259
4,20.9,2.7273,0,0.00016079,1606.8,7.169e-05,227.38,4.1341e-05,-0.64959,-0.00015571,-1481.2,1.826
5,20.9,2.9091,0,0.0001557,1555.9,6.9108e-05,216.42,4.0255e-05,-0.37141,-0.00015089,-1436.5,1.8261
6,20.9,3.0909,0,0.0001557,1555.9,6.9108e-05,216.42,4.0255e-05,-0.37141,-0.00015089,-1436.5,1.8261
7,20.9,3.2727,0,0.00016079,1606.8,7.169e-05,227.38,4.1341e-05,-0.64959,-0.00015571,-1481.2,1.826
8,20.9,3.4545,0,0.0001728,1726.8,7.7711e-05,253.09,4.4028e-05,0.013824,-0.0001671,-1586.3,1.8259
9,20.9,3.6364,0,0.00019617,1960.3,8.9915e-05,305.35,4.8525e-05,-5.6353,-0.00018921,-1791.9,1.8258
10,20.9,3.8182,0,0.00025535,2551.7,0.00012065,470.78,6.3515e-05,41.51,-0.00024391,-2268.3,1.8256
11,21.067,2.1818,0,0.00024336,2432,0.00010132,247.1,6.6513e-05,-14.459,-0.00023835,-2305.1,1.8487
12,21.067,2.3636,0,0.00019197,1918.4,8.3102e-05,236.92,5.0656e-05,-6.8638,-0.00018689,-1791.7,1.8489
13,21.067,2.5455,0,0.00016802,1679,7.2527e-05,208.53,4.4833e-05,0.44402,-0.00016349,-1564.8,1.8491
14,21.067,2.7273,0,0.00015596,1558.5,6.7351e-05,193.29,4.1538e-05,-0.66655,-0.00015178,-1453.2,1.8491
15,21.067,2.9091,0,0.00015081,1507,6.5036e-05,186.01,4.0243e-05,-0.27857,-0.00014678,-1405.5,1.8492
16,21.067,3.0909,0,0.00015081,1507,6.5036e-05,186.01,4.0243e-05,-0.27857,-0.00014678,-1405.5,1.8492
17,21.067,3.2727,0,0.00015596,1558.5,6.7351e-05,193.29,4.1538e-05,-0.66655,-0.00015178,-1453.2,1.8491
18,21.067,3.4545,0,0.00016802,1679,7.2527e-05,208.53,4.4833e-05,0.44401,-0.00016349,-1564.8,1.8491
19,21.067,3.6364,0,0.00019197,1918.4,8.3102e-05,236.92,5.0656e-05,-6.8639,-0.00018689,-1791.7,1.8489
20,21.067,3.8182,0,0.00024336,2432,0.00010132,247.1,6.6513e-05,-14.459,-0.00023835,-2305.1,1.8487
21,20.715,5.8182,0,1.5741e-05,157.3,7.5295e-06,27.339,3.5664e-06,-2.4381,-1.5105e-05,-142.73,1.7954
22,20.715,5.6364,0,2.3454e-05,234.38,1.335e-05,69.738,3.9272e-06,-1.0619,-2.1469e-05,-191.88,1.7958
23,20.715,5.4545,0,3.3376e-05,333.53,2.1307e-05,130.6,3.8121e-06,-0.85723,-2.9165e-05,-248.63,1.7963
24,20.715,5.2727,0,4.4694e-05,446.63,3.0552e-05,203.03,3.4254e-06,-0.79095,-3.7615e-05,-309.15,1.7968
25,20.715,5.0909,0,5.7569e-05,575.29,4.1147e-05,287.07,2.8373e-06,-0.7727,-4.7014e-05,-375.33,1.7973
26,20.715,4.9091,0,7.2528e-05,724.78,5.3469e-05,385.15,2.0649e-06,-1.0768,-5.7809e-05,-450.95,1.7978
27,20.715,4.7273,0,9.0543e-05,904.81,6.8203e-05,502.54,1.2543e-06,-0.49196,-7.0817e-05,-542.01,1.7982
28,20.715,4.5455,0,0.00011353,1134.5,8.671e-05,646.23,2.0468e-07,-3.7352,-8.7638e-05,-663.75,1.7987
29,20.715,4.3636,0,0.00014521,1451.1,0.00011148,839.97,3.771e-07,5.2013,-0.00011153,-835.63,1.7991
30,20.715,4.1818,0,0.00019207,1919.4,0.00014237,1023.2,3.6832e-06,-18.846,-0.00015243,-1191.8,1.7995
