Node Numbers,X Locations (inches),Y Locations (inches),Z Locations (inches),Equivalent Elastic Strains (in/in),Equivalent Stress (psi),Max Principal Elastic Strain (in/in),Max Principal Stress (psi),Middle Principal Elastic Strain (in/in),Middle Principal Stress (psi),Min Principal Elastic Strain (in/in),Min Principal Stress (psi),Total Deformation (in)
1,15.4,2.1818,0,0.0007356,7350.9,0.00031708,960.75,0.00020178,94.433,-0.00071381,-6784.9,1.1097
2,15.4,2.3636,0,0.00058055,5801.5,0.00025239,731.62,0.00015265,-17.819,-0.00056476,-5408.2,1.1103
3,15.4,2.5455,0,0.00051255,5121.9,0.00021959,614.97,0.00013779,0.35385,-0.0004993,-4786.5,1.1107
4,15.4,2.7273,0,0.0004773,4769.7,0.00020308,553.79,0.00012911,-2.0027,-0.00046548,-4469.5,1.111
5,15.4,2.9091,0,0.00046227,4619.5,0.00019585,526.53,0.00012563,-1.0658,-0.00045107,-4334.2,1.1111
6,15.4,3.0909,0,0.00046227,4619.5,0.00019585,526.53,0.00012563,-1.0658,-0.00045107,-4334.2,1.1111
7,15.4,3.2727,0,0.0004773,4769.7,0.00020308,553.79,0.00012911,-2.0027,-0.00046548,-4469.5,1.111
8,15.4,3.4545,0,0.00051255,5121.9,0.00021959,614.97,0.00013779,0.35384,-0.0004993,-4786.5,1.1107
9,15.4,3.6364,0,0.00058055,5801.5,0.00025239,731.62,0.00015265,-17.819,-0.00056476,-5408.2,1.1103
10,15.4,3.8182,0,0.0007356,7350.9,0.00031708,960.75,0.00020178,94.433,-0.00071381,-6784.9,1.1097
11,15.567,2.1818,0,0.00072193,7214.4,0.00029491,699.59,0.00020447,20.065,-0.00070728,-6830.5,1.1311
12,15.567,2.3636,0,0.00057598,5755.9,0.00024434,649.49,0.00015532,-19.342,-0.00056234,-5411.6,1.1317
13,15.567,2.5455,0,0.00050709,5067.4,0.00021336,560.42,0.00013888,0.79598,-0.00049522,-4763.5,1.1321
14,15.567,2.7273,0,0.00047171,4713.8,0.0001978,511.35,0.00012947,-2.0088,-0.00046094,-4438.2,1.1323
15,15.567,2.9091,0,0.00045657,4562.6,0.00019087,488.34,0.00012575,-0.94904,-0.00044631,-4299.1,1.1325
16,15.567,3.0909,0,0.00045657,4562.6,0.00019087,488.34,0.00012575,-0.94904,-0.00044631,-4299.1,1.1325
17,15.567,3.2727,0,0.00047171,4713.8,0.0001978,511.35,0.00012947,-2.0088,-0.00046094,-4438.2,1.1323
18,15.567,3.4545,0,0.00050709,5067.4,0.00021336,560.42,0.00013888,0.79598,-0.00049522,-4763.5,1.1321
19,15.567,3.6364,0,0.00057598,5755.9,0.00024434,649.49,0.00015532,-19.342,-0.00056234,-5411.6,1.1317
20,15.567,3.8182,0,0.00072193,7214.3,0.00029491,699.59,0.00020447,20.065,-0.00070728,-6830.5,1.1311
21,15.217,5.8182,0,4.1701e-05,416.72,1.9723e-05,68.002,9.4416e-06,-9.2462,-4.016e-05,-381.93,1.0761
22,15.217,5.6364,0,6.1467e-05,614.24,3.3143e-05,157.83,1.158e-05,-4.1884,-5.7228e-05,-521.18,1.0771
23,15.217,5.4545,0,8.6639e-05,865.79,5.1893e-05,292.23,1.2567e-05,-3.2441,-7.7852e-05,-682.62,1.0781
24,15.217,5.2727,0,0.00011516,1150.8,7.3643e-05,452.35,1.3052e-05,-2.9071,-0.00010054,-856.4,1.0792
25,15.217,5.0909,0,0.00014764,1475.3,9.8604e-05,638.16,1.3289e-05,-2.8604,-0.00012598,-1049.3,1.0802
26,15.217,4.9091,0,0.00018562,1854.9,0.00012777,855.42,1.3426e-05,-3.7489,-0.00015555,-1273.3,1.0812
27,15.217,4.7273,0,0.00023191,2317.5,0.00016295,1116.7,1.3994e-05,-2.4986,-0.0001917,-1548,1.0822
28,15.217,4.5455,0,0.00029162,2914.2,0.0002074,1435.6,1.4817e-05,-11.433,-0.00023905,-1918.9,1.0832
29,15.217,4.3636,0,0.00037597,3757.1,0.00026812,1874.2,2.0094e-05,10.652,-0.00030745,-2450.4,1.0842
30,15.217,4.1818,0,0.00050056,5002.2,0.00033966,2209.7,3.704e-05,-64.051,-0.00042364,-3525.4,1.0851
31,15.217,4,0,0.00058868,5882.7,0.00033885,1660.9,8.0425e-05,-280.79,-0.00054064,-4947.2,1.0859
32,15.217,3.8182,0,0.00055012,5497.4,0.00024949,839.83,0.00013954,13.694,-0.00053092,-5023.9,1.0866
33,15.217,3.6364,0,0.00051431,5139.6,0.00022381,654.98,0.00013551,-8.4681,-0.00050009,-4784.1,1.0871
34,15.217,3.4545,0,0.00047816,4778.3,0.00020347,557.76,0.00012959,2.6576,-0.0004662,-4473.8,1.0875
35,15.217,3.2727,0,0.00045721,4568.9,0.00019338,516.41,0.00012442,-1.7434,-0.00044624,-4289.5,1.0878
36,15.217,3.0909,0,0.00044725,4469.4,0.00018843,496.75,0.00012227,-0.41387,-0.00043673,-4200.5,1.0879
37,15.217,2.9091,0,0.00044725,4469.4,0.00018843,496.75,0.00012227,-0.41387,-0.00043673,-4200.5,1.0879
38,15.217,2.7273,0,0.00045721,4568.9,0.00019338,516.41,0.00012442,-1.7434,-0.00044624,-4289.5,1.0878
39,15.217,2.5455,0,0.00047816,4778.3,0.00020347,557.76,0.00012959,2.6576,-0.0004662,-4473.8,1.0875
40,15.217,2.3636,0,0.00051431,5139.6,0.00022381,654.97,0.00013551,-8.4681,-0.00050009,-4784.1,1.0871
41,15.217,2.1818,0,0.00055012,5497.4,0.00024949,839.83,0.00013954,13.694,-0.00053092,-5023.9,1.0866
42,15.217,2,0,0.00058868,5882.7,0.00033885,1660.9,8.0425e-05,-280.79,-0.00054064,-4947.2,1.0859
43,15.217,1.8182,0,0.00050056,5002.2,0.00033966,2209.7,3.704e-05,-64.051,-0.00042364,-3525.4,1.0851
44,15.217,1.6364,0,0.00037597,3757.1,0.00026812,1874.2,2.0094e-05,10.652,-0.00030745,-2450.4,1.0842
45,15.217,1.4545,0,0.00029162,2914.2,0.0002074,1435.6,1.4817e-05,-11.433,-0.00023905,-1918.9,1.0832
46,15.217,1.2727,0,0.00023191,2317.5,0.00016295,1116.7,1.3994e-05,-2.4986,-0.0001917,-1548,1.0822
47,15.217,1.0909,0,0.00018562,1854.9,0.00012777,855.42,1.3426e-05,-3.7489,-0.00015555,-1273.3,1.0812
48,15.217,0.90909,0,0.00014764,1475.3,9.8604e-05,638.16,1.3289e-05,-2.8604,-0.00012598,-1049.3,1.0802
49,15.217,0.72727,0,0.00011516,1150.8,7.3643e-05,452.35,1.3052e-05,-2.9071,-0.00010054,-856.4,1.0792
50,15.217,0.54545,0,8.6639e-05,865.79,5.1893e-05,292.23,1.2567e-05,-3.2441,-7.7852e-05,-682.62,1.0781
51,15.217,0.36364,0,6.1467e-05,614.24,3.3143e-05,157.83,1.158e-05,-4.1884,-5.7228e-05,-521.18,1.0771
52,15.217,0.18182,0,4.17e-05,416.72,1.9723e-05,68.002,9.4416e-06,-9.2462,-4.016e-05,-381.93,1.0761
53,15.033,5.8182,0,6.4577e-05,645.33,2.5504e-05,50.066,1.8678e-05,-1.2225,-6.3593e-05,-619.38,1.0543
54,15.033,5.6364,0,7.5666e-05,756.13,3.3338e-05,102.05,1.972e-05,-0.27846,-7.3413e-05,-700.04,1.0553
55,15.033,5.4545,0,9.381e-05,937.45,4.6943e-05,197.63,2.0662e-05,0.16553,-8.8871e-05,-822.83,1.0563
56,15.033,5.2727,0,0.00011685,1167.7,6.4254e-05,320.98,2.1597e-05,0.47978,-0.00010804,-973.54,1.0573
57,15.033,5.0909,0,0.0001443,1442,8.4604e-05,465.66,2.2709e-05,0.60562,-0.00013063,-1151.5,1.0582
58,15.033,4.9091,0,0.00017662,1765,0.00010799,629.35,2.4334e-05,0.78854,-0.00015729,-1363.9,1.0592
59,15.033,4.7273,0,0.00021513,2149.8,0.00013484,811.11,2.6981e-05,0.67987,-0.00018953,-1626.1,1.0601
60,15.033,4.5455,0,0.00026073,2605.5,0.00016438,995.78,3.1912e-05,0.49317,-0.0002291,-1960.6,1.061
61,15.033,4.3636,0,0.00031518,3149.6,0.00019491,1153.6,4.1775e-05,2.9905,-0.00027932,-2409.6,1.0618
62,15.033,4.1818,0,0.00036961,3693.5,0.00021438,1165.8,6.037e-05,8.6188,-0.00033576,-2967.8,1.0626
63,15.033,4,0,0.00040215,4018.7,0.00020252,882.69,8.9635e-05,34.514,-0.00037977,-3492.4,1.0633
64,15.033,3.8182,0,0.00042395,4236.6,0.00018907,611.45,0.00011009,17.987,-0.00041011,-3890.6,1.0638
65,15.033,3.6364,0,0.00042959,4292.9,0.00018181,485.94,0.00011679,-2.6058,-0.00041928,-4030.4,1.0643
66,15.033,3.4545,0,0.00042666,4263.7,0.00017743,445.75,0.0001182,0.69776,-0.00041732,-4023,1.0646
67,15.033,3.2727,0,0.00042108,4207.9,0.00017397,425.37,0.00011735,-0.08346,-0.00041223,-3979.1,1.0648
68,15.033,3.0909,0,0.00041763,4173.4,0.00017216,417.16,0.00011663,-0.13257,-0.00040897,-3949.3,1.065
69,15.033,2.9091,0,0.00041763,4173.4,0.00017216,417.16,0.00011663,-0.13257,-0.00040897,-3949.3,1.065
70,15.033,2.7273,0,0.00042108,4207.9,0.00017397,425.37,0.00011735,-0.083459,-0.00041223,-3979.1,1.0648
71,15.033,2.5455,0,0.00042666,4263.7,0.00017743,445.75,0.0001182,0.69776,-0.00041732,-4023,1.0646
72,15.033,2.3636,0,0.00042959,4292.9,0.00018181,485.94,0.00011679,-2.6059,-0.00041928,-4030.4,1.0643
73,15.033,2.1818,0,0.00042395,4236.6,0.00018907,611.45,0.00011009,17.987,-0.00041011,-3890.6,1.0638
74,15.033,2,0,0.00040215,4018.7,0.00020252,882.69,8.9635e-05,34.514,-0.00037977,-3492.4,1.0633
75,15.033,1.8182,0,0.00036961,3693.5,0.00021438,1165.8,6.037e-05,8.6188,-0.00033576,-2967.8,1.0626
76,15.033,1.6364,0,0.00031518,3149.6,0.00019491,1153.6,4.1775e-05,2.9905,-0.00027932,-2409.6,1.0618
77,15.033,1.4545,0,0.00026073,2605.5,0.00016438,995.78,3.1912e-05,0.49317,-0.0002291,-1960.6,1.061
78,15.033,1.2727,0,0.00021513,2149.8,0.00013484,811.11,2.6981e-05,0.67988,-0.00018953,-1626.1,1.0601
79,15.033,1.0909,0,0.00017662,1765,0.00010799,629.35,2.4334e-05,0.78854,-0.00015729,-1363.9,1.0592
80,15.033,0.90909,0,0.0001443,1442,8.4604e-05,465.66,2.2709e-05,0.60562,-0.00013063,-1151.5,1.0582
81,15.033,0.72727,0,0.00011685,1167.7,6.4254e-05,320.98,2.1597e-05,0.47978,-0.00010804,-973.54,1.0573
82,15.033,0.54545,0,9.381e-05,937.45,4.6943e-05,197.63,2.0662e-05,0.16553,-8.8871e-05,-822.83,1.0563
83,15.033,0.36364,0,7.5666e-05,756.13,3.3338e-05,102.05,1.972e-05,-0.27846,-7.3413e-05,-700.04,1.0553
84,15.033,0.18182,0,6.4577e-05,645.33,2.5504e-05,50.066,1.8678e-05,-1.2225,-6.3593e-05,-619.38,1.0543
85,14.85,5.8182,0,8.9405e-05,893.43,3.3651e-05,49.937,2.6979e-05,-0.19152,-8.8453e-05,-867.51,1.0325
86,14.85,5.6364,0,9.8041e-05,979.73,4.0222e-05,95.347,2.7486e-05,-0.34603,-9.6073e-05,-928.72,1.0335
87,14.85,5.4545,0,0.00011216,1120.8,5.0786e-05,168.45,2.8326e-05,-0.30269,-0.00010834,-1027.1,1.0345
88,14.85,5.2727,0,0.00013102,1309.3,6.4603e-05,263.44,2.9496e-05,-0.33881,-0.00012454,-1157.7,1.0354
89,14.85,5.0909,0,0.0001542,1540.9,8.1055e-05,374.49,3.1159e-05,-0.40289,-0.00014437,-1319.3,1.0363
90,14.85,4.9091,0,0.00018154,1814.1,9.963e-05,495.4,3.3613e-05,-0.62964,-0.00016796,-1515.2,1.0372
91,14.85,4.7273,0,0.00021294,2128,0.00011957,616.5,3.7416e-05,-0.77567,-0.00019564,-1751.9,1.038
92,14.85,4.5455,0,0.00024801,2478.4,0.00013948,720.93,4.3423e-05,-0.76596,-0.00022774,-2038.2,1.0388
93,14.85,4.3636,0,0.00028369,2834.9,0.00015555,770.32,5.2414e-05,-4.5972,-0.0002626,-2371.5,1.0396
94,14.85,4.1818,0,0.00031569,3154.8,0.00016255,722.12,6.6131e-05,-2.3552,-0.00029714,-2731.9,1.0402
95,14.85,4,0,0.00034057,3403.4,0.00016055,588.09,8.1445e-05,-6.2455,-0.00032676,-3073.3,1.0408
96,14.85,3.8182,0,0.00035873,3584.8,0.00015519,446.33,9.5199e-05,-4.4147,-0.00034908,-3342.5,1.0413
97,14.85,3.6364,0,0.00037247,3722.1,0.00015302,367.25,0.00010451,2.763,-0.00036484,-3523.7,1.0417
98,14.85,3.4545,0,0.00037981,3795.4,0.00015317,337.76,0.00010827,0.39589,-0.00037293,-3615.1,1.042
99,14.85,3.2727,0,0.00038276,3825,0.00015332,327.67,0.00010976,0.3823,-0.00037613,-3650.4,1.0422
100,14.85,3.0909,0,0.0003836,3833.3,0.00015337,324.71,0.00011018,0.23525,-0.00037704,-3660.6,1.0423
101,14.85,2.9091,0,0.0003836,3833.3,0.00015337,324.71,0.00011018,0.23525,-0.00037704,-3660.6,1.0423
102,14.85,2.7273,0,0.00038276,3825,0.00015332,327.67,0.00010976,0.3823,-0.00037613,-3650.4,1.0422
103,14.85,2.5455,0,0.00037981,3795.4,0.00015317,337.76,0.00010827,0.39589,-0.00037293,-3615.1,1.042
104,14.85,2.3636,0,0.00037247,3722.1,0.00015302,367.25,0.00010451,2.763,-0.00036484,-3523.7,1.0417
105,14.85,2.1818,0,0.00035873,3584.8,0.00015519,446.33,9.5199e-05,-4.4147,-0.00034908,-3342.5,1.0413
106,14.85,2,0,0.00034057,3403.4,0.00016055,588.09,8.1445e-05,-6.2455,-0.00032676,-3073.3,1.0408
