Node Number	X Location (in)	Y Location (in)	Z Location (in)	Middle Principal Stress (psi)
1	6.1562	3.3327	0.	106.13
2	7.1308	1.7474	0.	-163.85
3	4.3057	2.8373	0.	-204.94
4	7.3354	3.392	0.	-141.79
5	4.3515	0.65577	0.	-33.257
6	6.5477	0.48102	0.	22.083
7	4.6139	4.6531	0.	7.2293
8	6.7432	4.7164	0.	-32.817
9	6.3425	5.0633	0.	-5.1959
10	3.8749	1.8454	0.	-8.5829
11	4.6754	5.4024	0.	13.096
12	6.5277	5.4599	0.	8.6721
13	3.334	0.92336	0.	40.92
14	3.79	5.1672	0.	-16.009
15	2.756	4.5615	0.	-197.75
16	1.329	4.6882	0.	-222.07
17	1.1598	1.1829	0.	-215.13
18	2.3016	1.1047	0.	-182.69
19	7.5289	0.70313	0.	-61.491
20	8.4351	1.1989	0.	-31.177
21	9.9233	1.1894	0.	-17.601
22	11.202	1.2004	0.	-5.847
23	12.408	1.2065	0.	-0.29023
24	13.602	1.1963	0.	-0.84345
25	14.78	1.1866	0.	-0.72573
26	15.944	1.1853	0.	-0.65072
27	17.09	1.1864	0.	-0.71628
28	18.242	1.1865	0.	-0.61512
29	19.395	1.1943	0.	-0.5684
30	20.543	1.1956	0.	-0.63324
31	21.698	1.1933	0.	-0.61949
32	22.848	1.1959	0.	-0.64299
33	1.35	3.5056	0.	-309.45
34	1.262	2.3444	0.	-317.09
35	22.842	2.3945	0.	-1.2752
36	22.842	3.6	0.	-1.2848
37	22.843	4.8064	0.	-0.65447
38	21.688	4.8071	0.	-0.64481
39	20.539	4.7974	0.	-0.60862
40	19.387	4.8002	0.	-0.6279
41	18.239	4.7838	0.	-0.62956
42	17.09	4.7504	0.	-0.60008
43	15.939	4.7251	0.	-0.57716
44	14.784	4.7727	0.	-0.74545
45	13.619	4.7711	0.	-0.81928
46	12.428	4.7688	0.	-0.40938
47	11.206	4.766	0.	-6.354
48	9.9348	4.7658	0.	-21.732
49	8.4559	4.7479	0.	-37.474
50	7.5855	5.2611	0.	-27.823
51	2.7299	3.2755	0.	-325.47
52	2.5679	2.1836	0.	-303.42
53	8.6285	3.5159	0.	-74.233
54	8.6041	2.3548	0.	-60.2
55	9.8364	2.3399	0.	-21.408
56	11.108	2.3833	0.	-12.024
57	12.366	2.3837	0.	-2.2184
58	13.579	2.3743	0.	-1.6059
59	14.766	2.3737	0.	-1.141
60	15.937	2.3725	0.	-1.1786
61	17.088	2.3732	0.	-1.2896
62	18.237	2.3762	0.	-1.2302
63	19.382	2.3904	0.	-1.2465
64	20.53	2.3994	0.	-1.2501
65	21.687	2.392	0.	-1.2275
66	21.684	3.599	0.	-1.2087
67	20.527	3.5977	0.	-1.28
68	19.377	3.591	0.	-1.3207
69	18.236	3.5794	0.	-1.2076
70	17.085	3.558	0.	-1.2046
71	15.934	3.5508	0.	-1.2302
72	14.761	3.5646	0.	-1.3795
73	13.585	3.5641	0.	-1.352
74	12.369	3.5714	0.	-2.2626
75	11.115	3.5668	0.	-12.084
76	9.8565	3.5694	0.	-22.337
77	7.1488	4.1471	0.	-167.15
78	4.5548	1.1299	0.	-5.2747
79	4.8646	5.0289	0.	-6.9877
80	4.0882	3.9389	0.	-92.713
81	6.3081	0.89687	0.	2.4196
82	6.5905	1.2293	0.	-25.374
83	5.4611	2.6869	0.	53.211
84	5.1867	3.2009	0.	141.28
85	7.4678	2.4088	0.	-121.07
86	6.1653	2.4621	0.	96.904
87	6.1653	2.4621	0.1	-96.904
88	7.4678	2.4088	0.1	121.07
89	5.1867	3.2009	0.1	-141.28
90	5.4611	2.6869	0.1	-53.211
91	6.5905	1.2293	0.1	25.374
92	6.3081	0.89687	0.1	-2.4196
93	4.0882	3.9389	0.1	92.713
94	4.8646	5.0289	0.1	6.9877
95	4.5548	1.1299	0.1	5.2747
96	7.1488	4.1471	0.1	167.15
97	9.8565	3.5694	0.1	22.337
98	11.115	3.5668	0.1	12.084
99	12.369	3.5714	0.1	2.2626
100	13.585	3.5641	0.1	1.352
101	14.761	3.5646	0.1	1.3795
102	15.934	3.5508	0.1	1.2302
103	17.085	3.558	0.1	1.2046
104	18.236	3.5794	0.1	1.2076
105	19.377	3.591	0.1	1.3207
106	20.527	3.5977	0.1	1.28
107	21.684	3.599	0.1	1.2087
108	21.687	2.392	0.1	1.2275
109	20.53	2.3994	0.1	1.2501
110	19.382	2.3904	0.1	1.2465
111	18.237	2.3762	0.1	1.2302
112	17.088	2.3732	0.1	1.2896
113	15.937	2.3725	0.1	1.1786
114	14.766	2.3737	0.1	1.141
115	13.579	2.3743	0.1	1.6059
116	12.366	2.3837	0.1	2.2184
117	11.108	2.3833	0.1	12.024
118	9.8364	2.3399	0.1	21.408
119	8.6041	2.3548	0.1	60.2
120	8.6285	3.5159	0.1	74.233
121	2.5679	2.1836	0.1	303.42
122	2.7299	3.2755	0.1	325.47
123	7.5855	5.2611	0.1	27.823
124	8.4559	4.7479	0.1	37.474
125	9.9348	4.7658	0.1	21.732
126	11.206	4.766	0.1	6.354
127	12.428	4.7688	0.1	0.40938
128	13.619	4.7711	0.1	0.81928
129	14.784	4.7727	0.1	0.74545
130	15.939	4.7251	0.1	0.57716
131	17.09	4.7504	0.1	0.60009
132	18.239	4.7838	0.1	0.62955
133	19.387	4.8002	0.1	0.6279
134	20.539	4.7974	0.1	0.60861
135	21.688	4.8071	0.1	0.64482
136	22.843	4.8064	0.1	0.65447
137	22.842	3.6	0.1	1.2848
138	22.842	2.3945	0.1	1.2752
139	1.262	2.3444	0.1	317.09
140	1.35	3.5056	0.1	309.45
141	22.848	1.1959	0.1	0.64299
142	21.698	1.1933	0.1	0.61949
143	20.543	1.1956	0.1	0.63324
144	19.395	1.1943	0.1	0.5684
145	18.242	1.1865	0.1	0.61512
146	17.09	1.1864	0.1	0.71628
147	15.944	1.1853	0.1	0.65072
148	14.78	1.1866	0.1	0.72573
149	13.602	1.1963	0.1	0.84345
150	12.408	1.2065	0.1	0.29023
151	11.202	1.2004	0.1	5.847
152	9.9233	1.1894	0.1	17.601
153	8.4351	1.1989	0.1	31.177
154	7.5289	0.70313	0.1	61.491
155	2.3016	1.1047	0.1	182.69
156	1.1598	1.1829	0.1	215.13
157	1.329	4.6882	0.1	222.07
158	2.756	4.5615	0.1	197.75
159	3.79	5.1672	0.1	16.009
160	3.334	0.92336	0.1	-40.92
161	6.5277	5.4599	0.1	-8.6721
162	4.6754	5.4024	0.1	-13.096
163	3.8749	1.8454	0.1	8.5829
164	6.3425	5.0633	0.1	5.1959
165	6.7432	4.7164	0.1	32.817
166	4.6139	4.6531	0.1	-7.2293
167	6.5477	0.48102	0.1	-22.083
168	4.3515	0.65577	0.1	33.257
169	7.3354	3.392	0.1	141.79
170	4.3057	2.8373	0.1	204.94
171	7.1308	1.7474	0.1	163.85
172	6.1562	3.3327	0.1	-106.13
173	5.6267	5.5	0.1	180.86
174	5.6267	5.	0.1	56.433
175	5.6267	4.5	0.1	-22.578
176	5.6267	4.	0.1	491.16
177	5.46	4.	0.1	402.19
178	5.46	4.5	0.1	68.071
179	5.46	5.	0.1	107.1
180	5.46	5.5	0.1	186.9
181	5.6267	0.5	0.1	178.11
182	5.6267	1.	0.1	86.825
183	5.6267	1.5	0.1	-43.641
184	5.6267	2.	0.1	492.41
185	5.46	2.	0.1	533.37
186	5.46	1.5	0.1	180.62
187	5.46	1.	0.1	35.652
188	5.46	0.5	0.1	178.48
189	5.6267	6.	0.1	128.25
190	6.775	6.	0.1	15.818
191	7.9233	6.	0.1	-5.465
192	9.0717	6.	0.1	-6.4393
193	10.22	6.	0.1	4.5403
194	11.368	6.	0.1	2.4478
195	12.517	6.	0.1	0.7351
196	13.665	6.	0.1	0.12644
197	14.813	6.	0.1	-0.17461
198	15.962	6.	0.1	-0.23551
199	17.11	6.	0.1	-0.13299
200	18.258	6.	0.1	-0.25359
201	19.407	6.	0.1	-0.35378
202	20.555	6.	0.1	-0.33233
203	21.703	6.	0.1	-0.24185
204	22.852	6.	0.1	-0.2788
205	24.	6.	0.1	-0.70301
206	24.	4.8	0.1	0.63315
207	24.	3.6	0.1	1.3319
208	24.	2.4	0.1	1.3341
209	24.	1.2	0.1	0.63152
210	1.049e-014	1.2	0.1	972.39
211	2.0981e-014	2.4	0.1	1016.9
212	3.1471e-014	3.6	0.1	1027.2
213	4.1961e-014	4.8	0.1	988.68
214	24.	0.	0.1	-0.67747
215	22.852	0.	0.1	-0.24938
216	21.703	0.	0.1	-0.2574
217	20.555	0.	0.1	-0.30911
218	19.407	0.	0.1	-0.26919
219	18.258	0.	0.1	-0.28902
220	17.11	0.	0.1	-0.24359
221	15.962	0.	0.1	-0.1698
222	14.813	0.	0.1	8.3963e-003
223	13.665	0.	0.1	-9.175e-002
224	12.517	0.	0.1	0.78584
225	11.368	0.	0.1	2.3259
226	10.22	0.	0.1	9.0142
227	9.0717	0.	0.1	-18.18
228	7.9233	0.	0.1	-2.9778
229	6.775	0.	0.1	36.275
230	5.6267	0.	0.1	121.71
231	5.46	0.	0.1	191.89
232	4.368	-3.1058e-030	0.1	-4.1605
233	3.276	-2.3293e-030	0.1	-21.25
234	2.184	-1.5529e-030	0.1	93.451
235	1.092	-7.7644e-031	0.1	56.726
236	0.	0.	0.1	647.91
237	3.937e-014	6.	0.1	686.83
238	1.092	6.	0.1	7.1533
239	2.184	6.	0.1	37.96
240	3.276	6.	0.1	12.769
241	4.368	6.	0.1	85.003
242	5.46	6.	0.1	158.67
243	4.368	6.	0.	-85.003
244	3.276	6.	0.	-12.769
245	2.184	6.	0.	-37.96
246	1.092	6.	0.	-7.1533
247	5.46	6.	0.	-158.67
248	3.937e-014	6.	0.	-686.83
249	1.092	-7.7644e-031	0.	-56.726
250	2.184	-1.5529e-030	0.	-93.451
251	3.276	-2.3293e-030	0.	21.25
252	4.368	-3.1058e-030	0.	4.1605
253	5.46	0.	0.	-191.89
254	0.	0.	0.	-647.91
255	6.775	0.	0.	-36.275
256	7.9233	0.	0.	2.9778
257	9.0717	0.	0.	18.18
258	10.22	0.	0.	-9.0142
259	11.368	0.	0.	-2.3259
260	12.517	0.	0.	-0.78584
261	13.665	0.	0.	9.175e-002
262	14.813	0.	0.	-8.3963e-003
263	15.962	0.	0.	0.1698
264	17.11	0.	0.	0.24359
265	18.258	0.	0.	0.28902
266	19.407	0.	0.	0.26919
