Node Numbers,X Locations (inches),Y Locations (inches),Z Locations (inches),Equivalent Elastic Strains (in/in),Equivalent Stress (psi),Max Principal Elastic Strain (in/in),Max Principal Stress (psi),Middle Principal Elastic Strain (in/in),Middle Principal Stress (psi),Min Principal Elastic Strain (in/in),Min Principal Stress (psi),Total Deformation (in)
1,3.1877,2.947,0,0.00023269,2325.3,9.3543e-05,266.5,7.253e-05,108.62,-0.00022591,-2133.7,0.015124
2,4.1662,3.2474,0,0.00014774,1476.4,7.6771e-05,451.72,4.1164e-05,184.19,-0.00013509,-1140.1,0.027282
3,3.5963,3.3267,0,0.00021952,2193.7,0.00012527,648.65,3.5612e-05,-25.008,-0.000201,-1802.8,0.019648
4,2.2574,0.72177,0,0.00011762,1175.4,4.9166e-05,86.289,2.8565e-05,-68.493,-0.00011655,-1158.9,0.0060712
5,2.2342,1.719,0,0.00013137,1312.8,5.665e-05,94.2,2.8386e-05,-118.16,-0.00013048,-1311.9,0.0067884
6,5.1633,1.4002,0,9.4047e-05,939.82,3.6846e-05,72.618,2.7706e-05,3.9446,-9.2556e-05,-899.65,0.042264
7,2.1386,5.2316,0,0.0001085,1084.2,4.0761e-05,1.8905,2.7299e-05,-99.256,-0.0001098,-1129.3,0.0054449
8,2.608,3.9813,0,0.0001646,1644.9,6.3937e-05,59.443,4.303e-05,-97.641,-0.00016469,-1658.4,0.0094132
9,4.6811,4.6865,0,0.00011171,1116.3,5.0119e-05,145.07,2.685e-05,-29.759,-0.00010871,-1048.3,0.034019
10,4.2373,5.0491,0,7.6552e-05,764.99,3.3201e-05,94.056,2.0043e-05,-4.8059,-7.4553e-05,-715.56,0.026385
11,2.2761,3.2767,0,0.00016836,1682.4,7.1444e-05,-21.167,2.4326e-05,-375.2,-0.00017228,-1852.4,0.0074074
12,4.4195,5.4611,0,7.7186e-05,771.33,3.4579e-05,117.79,2.0383e-05,11.127,-7.4438e-05,-701.32,0.028683
13,5.16,2.5308,0,0.00012208,1220,4.6581e-05,7.009,2.9882e-05,-118.46,-0.0001235,-1270.9,0.042844
14,1.2729,3.8576,0,0.00014445,1443.6,8.4251e-05,285.55,3.2179e-06,-323.3,-0.00013512,-1362.7,0.0022577
15,1.1778,1.2391,0,0.0001311,1310.1,7.3916e-05,281.85,1.1612e-05,-186.28,-0.00012304,-1198,0.0018401
16,1.0493,4.9504,0,0.00013619,1361,7.5513e-05,319.09,1.7871e-05,-114.01,-0.00012743,-1205.7,0.0013925
17,5.5465,0.79436,0,8.7337e-05,872.77,3.5899e-05,93.42,2.5174e-05,12.833,-8.525e-05,-816.85,0.048457
18,6.7137,1.1611,0,8.5603e-05,855.44,3.117e-05,21.983,2.5255e-05,-22.465,-8.5525e-05,-854.82,0.071177
19,7.9074,1.1934,0,7.4996e-05,749.44,2.5694e-05,-5.405,2.2636e-05,-28.385,-7.5544e-05,-766.07,0.096473
20,9.1098,1.2097,0,6.4822e-05,647.77,2.1835e-05,-0.73712,2.057e-05,-10.24,-6.5004e-05,-653.21,0.12412
21,10.296,1.1989,0,5.531e-05,552.72,1.8321e-05,-0.7292,1.8069e-05,-2.6255,-5.5367e-05,-554.39,0.1532
22,11.457,1.1791,0,4.6593e-05,465.6,1.5601e-05,2.2732,1.5203e-05,-0.71604,-4.6565e-05,-464.82,0.18317
23,12.604,1.1787,0,3.8655e-05,386.29,1.3201e-05,4.8882,1.2451e-05,-0.74582,-3.8582e-05,-384.19,0.21403
24,13.742,1.2122,0,3.1525e-05,315.03,1.1007e-05,6.8691,1.0007e-05,-0.63889,-3.1413e-05,-311.85,0.24566
25,14.885,1.1921,0,2.5099e-05,250.81,8.9538e-06,7.7369,7.8485e-06,-0.56781,-2.4966e-05,-247.13,0.2782
26,16.029,1.1858,0,1.9433e-05,194.19,7.1238e-06,8.2076,5.9503e-06,-0.6097,-1.9288e-05,-190.24,0.31144
27,17.166,1.1815,0,1.4498e-05,144.88,5.5219e-06,8.5297,4.3005e-06,-0.64771,-1.4342e-05,-140.72,0.34497
28,18.303,1.1811,0,1.0342e-05,103.35,4.1613e-06,8.7327,2.921e-06,-0.58679,-1.0172e-05,-98.965,0.37886
29,19.441,1.1824,0,6.9333e-06,69.285,3.0306e-06,8.717,1.7904e-06,-0.60121,-6.748e-06,-64.756,0.41302
30,20.579,1.1917,0,4.2755e-06,42.726,2.1378e-06,8.6395,9.0753e-07,-0.60388,-4.0631e-06,-37.951,0.44738
31,21.718,1.1929,0,2.3771e-06,23.755,1.4652e-06,8.2999,2.8094e-07,-0.59789,-2.1175e-06,-18.619,0.48184
32,22.858,1.1956,0,1.2441e-06,12.433,1.0064e-06,7.6645,-9.5971e-08,-0.6183,-8.9633e-07,-6.6319,0.51639
33,22.85,2.3941,0,1.5797e-06,15.786,1.3494e-06,10.688,-2.4207e-07,-1.2694,-1.032e-06,-7.2048,0.51624
34,22.847,3.6004,0,1.5837e-06,15.826,1.352e-06,10.698,-2.4208e-07,-1.2795,-1.0359e-06,-7.2442,0.51619
35,22.852,4.808,0,1.245e-06,12.442,1.0041e-06,7.6107,-9.4659e-08,-0.64518,-9.0042e-07,-6.6993,0.51637
36,21.71,4.7973,0,2.3906e-06,23.889,1.4671e-06,8.2658,2.8828e-07,-0.59121,-2.1334e-06,-18.787,0.48176
37,20.566,4.7944,0,4.2987e-06,42.957,2.1419e-06,8.5799,9.1653e-07,-0.62685,-4.0887e-06,-38.234,0.44713
38,19.43,4.7915,0,6.9593e-06,69.545,3.0321e-06,8.6496,1.8057e-06,-0.56504,-6.7758e-06,-65.043,0.41286
39,18.291,4.7893,0,1.0386e-05,103.79,4.1647e-06,8.6036,2.943e-06,-0.57604,-1.0219e-05,-99.469,0.37864
40,17.156,4.7888,0,1.4544e-05,145.34,5.5317e-06,8.4705,4.3193e-06,-0.6394,-1.4389e-05,-141.21,0.34482
41,16.022,4.7918,0,1.9438e-05,194.24,7.1206e-06,8.192,5.9589e-06,-0.53673,-1.9293e-05,-190.27,0.31138
42,14.882,4.8053,0,2.5094e-05,250.77,8.9568e-06,7.7179,7.8377e-06,-0.69013,-2.4964e-05,-247.15,0.27827
43,13.748,4.8302,0,3.149e-05,314.68,1.0967e-05,6.5407,1.0013e-05,-0.62828,-3.1383e-05,-311.66,0.24597
44,12.594,4.815,0,3.8707e-05,386.8,1.3224e-05,4.9741,1.2465e-05,-0.7297,-3.8631e-05,-384.64,0.21391
45,11.439,4.8065,0,4.6647e-05,466.15,1.5595e-05,1.9164,1.5228e-05,-0.84642,-4.6628e-05,-465.61,0.18285
46,10.272,4.7953,0,5.5406e-05,553.67,1.8381e-05,-0.21499,1.8101e-05,-2.3157,-5.5448e-05,-554.94,0.15274
47,9.0765,4.7882,0,6.4937e-05,648.92,2.1684e-05,-3.4848,2.0678e-05,-11.048,-6.5181e-05,-656.16,0.12346
48,7.8317,4.7698,0,7.5959e-05,759.06,2.6795e-05,7.7623,2.282e-05,-22.104,-7.6159e-05,-765.79,0.094952
