Node Number	X Location (in)	Y Location (in)	Z Location (in)	Equivalent Elastic Strain (in/in)
1	3.1877	2.947	0.	2.3269e-004
2	4.1662	3.2474	0.	1.4774e-004
3	3.5963	3.3267	0.	2.1952e-004
4	2.2574	0.72177	0.	1.1762e-004
5	2.2342	1.719	0.	1.3137e-004
6	5.1633	1.4002	0.	9.4047e-005
7	2.1386	5.2316	0.	1.085e-004
8	2.608	3.9813	0.	1.646e-004
9	4.6811	4.6865	0.	1.1171e-004
10	4.2373	5.0491	0.	7.6552e-005
11	2.2761	3.2767	0.	1.6836e-004
12	4.4195	5.4611	0.	7.7186e-005
13	5.16	2.5308	0.	1.2208e-004
14	1.2729	3.8576	0.	1.4445e-004
15	1.1778	1.2391	0.	1.311e-004
16	1.0493	4.9504	0.	1.3619e-004
17	5.5465	0.79436	0.	8.7337e-005
18	6.7137	1.1611	0.	8.5603e-005
19	7.9074	1.1934	0.	7.4996e-005
20	9.1098	1.2097	0.	6.4822e-005
21	10.296	1.1989	0.	5.531e-005
22	11.457	1.1791	0.	4.6593e-005
23	12.604	1.1787	0.	3.8655e-005
24	13.742	1.2122	0.	3.1525e-005
25	14.885	1.1921	0.	2.5099e-005
26	16.029	1.1858	0.	1.9433e-005
27	17.166	1.1815	0.	1.4498e-005
28	18.303	1.1811	0.	1.0342e-005
29	19.441	1.1824	0.	6.9333e-006
30	20.579	1.1917	0.	4.2755e-006
31	21.718	1.1929	0.	2.3771e-006
32	22.858	1.1956	0.	1.2441e-006
33	22.85	2.3941	0.	1.5797e-006
34	22.847	3.6004	0.	1.5837e-006
35	22.852	4.808	0.	1.245e-006
36	21.71	4.7973	0.	2.3906e-006
37	20.566	4.7944	0.	4.2987e-006
38	19.43	4.7915	0.	6.9593e-006
39	18.291	4.7893	0.	1.0386e-005
40	17.156	4.7888	0.	1.4544e-005
41	16.022	4.7918	0.	1.9438e-005
42	14.882	4.8053	0.	2.5094e-005
43	13.748	4.8302	0.	3.149e-005
44	12.594	4.815	0.	3.8707e-005
45	11.439	4.8065	0.	4.6647e-005
46	10.272	4.7953	0.	5.5406e-005
47	9.0765	4.7882	0.	6.4937e-005
48	7.8317	4.7698	0.	7.5959e-005
49	6.4179	4.7677	0.	8.4804e-005
50	5.4897	5.2538	0.	8.8969e-005
51	6.5448	3.4686	0.	8.6039e-005
52	6.3063	2.1538	0.	8.8902e-005
53	7.7744	2.3673	0.	7.565e-005
54	9.0358	2.401	0.	6.4524e-005
55	10.262	2.402	0.	5.5175e-005
56	11.431	2.4037	0.	4.6509e-005
57	12.579	2.4118	0.	3.8689e-005
58	13.723	2.4141	0.	3.1572e-005
59	14.862	2.4016	0.	2.5193e-005
60	16.02	2.3832	0.	1.9481e-005
61	17.155	2.3863	0.	1.4584e-005
62	18.29	2.3871	0.	1.044e-005
63	19.426	2.3897	0.	7.0559e-006
64	20.563	2.3929	0.	4.4386e-006
65	21.704	2.3913	0.	2.6087e-006
66	21.705	3.5987	0.	2.6085e-006
67	20.554	3.5905	0.	4.4545e-006
68	19.417	3.5815	0.	7.0811e-006
69	18.287	3.5888	0.	1.0453e-005
70	17.152	3.5876	0.	1.4591e-005
71	16.01	3.579	0.	1.9523e-005
72	14.863	3.6044	0.	2.5161e-005
73	13.724	3.6157	0.	3.1585e-005
74	12.58	3.6147	0.	3.8681e-005
75	11.42	3.6059	0.	4.6547e-005
