Node Number	X Location (in)	Y Location (in)	Z Location (in)	Maximum Principal Elastic Strain (in/in)
1	2.7743	3.8758	0.	9.1024e-005
2	3.8986	3.2702	0.	7.4484e-005
3	4.8635	3.3427	0.	4.4774e-005
4	2.0241	0.784	0.	3.6174e-005
5	2.0593	2.4138	0.	5.5035e-005
6	4.4004	0.60371	0.	4.5506e-005
7	2.163	4.9895	0.	3.8147e-005
8	4.337	4.6758	0.	5.4132e-005
9	4.077	5.0541	0.	4.0024e-005
10	1.2118	4.4603	0.	7.5708e-005
11	4.3154	5.4717	0.	3.8774e-005
12	5.307	2.3266	0.	3.6778e-005
13	0.97051	2.025	0.	9.1269e-005
14	0.9732	1.0033	0.	8.1797e-005
15	1.0197	3.1751	0.	9.0957e-005
16	6.3678	3.4761	0.	3.0326e-005
17	5.4435	1.1443	0.	3.5471e-005
18	6.6604	1.1911	0.	3.2672e-005
19	7.8368	1.2315	0.	2.6704e-005
20	9.0266	1.2084	0.	2.2074e-005
21	10.204	1.194	0.	1.8591e-005
22	11.367	1.1849	0.	1.5714e-005
23	12.529	1.1774	0.	1.3311e-005
24	13.682	1.1766	0.	1.1063e-005
25	14.825	1.1767	0.	9.0276e-006
26	15.973	1.1772	0.	7.1816e-006
27	17.115	1.1795	0.	5.5744e-006
28	18.261	1.1828	0.	4.1911e-006
29	19.404	1.188	0.	3.0541e-006
30	20.551	1.191	0.	2.1467e-006
31	21.696	1.191	0.	1.4683e-006
32	22.852	1.1958	0.	1.0064e-006
33	22.847	2.3944	0.	1.3512e-006
34	22.845	3.6005	0.	1.3505e-006
35	22.849	4.8067	0.	1.0059e-006
36	21.699	4.7948	0.	1.4763e-006
37	20.548	4.7948	0.	2.1453e-006
38	19.401	4.7575	0.	3.0613e-006
39	18.256	4.7253	0.	4.1993e-006
40	17.112	4.7077	0.	5.5751e-006
41	15.971	4.7004	0.	7.1836e-006
42	14.827	4.6992	0.	9.0216e-006
43	13.684	4.699	0.	1.1062e-005
44	12.531	4.7307	0.	1.3298e-005
45	11.373	4.7291	0.	1.5739e-005
46	10.22	4.7201	0.	1.8491e-005
47	8.9802	4.7425	0.	2.2289e-005
48	7.6436	4.7041	0.	2.7772e-005
49	6.2578	4.6689	0.	2.8883e-005
50	5.3163	5.2177	0.	3.1494e-005
51	6.4049	2.3595	0.	3.4362e-005
52	7.7388	2.3615	0.	2.6751e-005
53	8.9813	2.3628	0.	2.2455e-005
54	10.181	2.3636	0.	1.8695e-005
55	11.346	2.3601	0.	1.5585e-005
56	12.521	2.3579	0.	1.3285e-005
57	13.68	2.3593	0.	1.1137e-005
58	14.823	2.3598	0.	9.1519e-006
59	15.971	2.362	0.	7.3436e-006
60	17.114	2.3655	0.	5.7573e-006
61	18.26	2.3706	0.	4.396e-006
62	19.403	2.3758	0.	3.2749e-006
63	20.549	2.3826	0.	2.3898e-006
64	21.694	2.3902	0.	1.7507e-006
65	21.689	3.595	0.	1.7509e-006
66	20.541	3.575	0.	2.3932e-006
67	19.398	3.5608	0.	3.2722e-006
68	18.255	3.5474	0.	4.4007e-006
69	17.111	3.5373	0.	5.763e-006
70	15.967	3.5308	0.	7.3535e-006
71	14.823	3.5279	0.	9.1531e-006
72	13.678	3.5272	0.	1.1138e-005
73	12.516	3.5392	0.	1.3308e-005
74	11.352	3.5364	0.	1.5501e-005
75	10.187	3.5433	0.	1.8634e-005
76	9.0224	3.5098	0.	2.2437e-005
77	7.6796	3.5414	0.	2.6769e-005
78	4.7463	4.0961	0.	4.5435e-005
79	2.029	1.5627	0.	4.4926e-005
80	2.195	3.281	0.	5.8506e-005
81	2.4871	4.1502	0.	5.7051e-005
82	4.0667	1.0646	0.	3.7773e-005
83	4.2527	1.5531	0.	5.7574e-005
84	4.3468	2.3187	0.	5.2778e-005
85	3.5522	3.4852	0.	7.702e-005
86	3.6027	2.9409	0.	9.1943e-005
87	3.0176	3.9303	0.	1.2817e-004
88	3.0054	4.2479	0.	1.4842e-004
89	3.0054	4.2479	0.1	2.0388e-004
90	3.0176	3.9303	0.1	2.8398e-004
91	3.6027	2.9409	0.1	1.6666e-004
92	3.5522	3.4852	0.1	1.9364e-004
93	4.3468	2.3187	0.1	1.2115e-004
94	4.2527	1.5531	0.1	1.1537e-004
95	4.0667	1.0646	0.1	6.5189e-005
96	2.4871	4.1502	0.1	1.5703e-004
97	2.195	3.281	0.1	1.556e-004
98	2.029	1.5627	0.1	1.2211e-004
99	4.7463	4.0961	0.1	1.1719e-004
100	7.6796	3.5414	0.1	7.6344e-005
101	9.0224	3.5098	0.1	6.5399e-005
102	10.187	3.5433	0.1	5.5744e-005
103	11.352	3.5364	0.1	4.6956e-005
104	12.516	3.5392	0.1	3.8991e-005
105	13.678	3.5272	0.1	3.1727e-005
106	14.823	3.5279	0.1	2.5251e-005
107	15.967	3.5308	0.1	1.9539e-005
108	17.111	3.5373	0.1	1.4568e-005
109	18.255	3.5474	0.1	1.0358e-005
110	19.398	3.5608	0.1	6.9044e-006
111	20.541	3.575	0.1	4.2074e-006
112	21.689	3.595	0.1	2.2534e-006
113	21.694	2.3902	0.1	2.2468e-006
114	20.549	2.3826	0.1	4.1904e-006
115	19.403	2.3758	0.1	6.8834e-006
116	18.26	2.3706	0.1	1.0341e-005
117	17.114	2.3655	0.1	1.4557e-005
118	15.971	2.362	0.1	1.9529e-005
119	14.823	2.3598	0.1	2.5249e-005
120	13.68	2.3593	0.1	3.1732e-005
121	12.521	2.3579	0.1	3.8997e-005
122	11.346	2.3601	0.1	4.7053e-005
123	10.181	2.3636	0.1	5.5772e-005
124	8.9813	2.3628	0.1	6.5457e-005
125	7.7388	2.3615	0.1	7.6032e-005
126	6.4049	2.3595	0.1	8.9458e-005
127	5.3163	5.2177	0.1	8.6929e-005
128	6.2578	4.6689	0.1	8.6057e-005
129	7.6436	4.7041	0.1	7.733e-005
130	8.9802	4.7425	0.1	6.603e-005
131	10.22	4.7201	0.1	5.572e-005
132	11.373	4.7291	0.1	4.6997e-005
133	12.531	4.7307	0.1	3.8999e-005
134	13.684	4.699	0.1	3.1745e-005
135	14.827	4.6992	0.1	2.526e-005
136	15.971	4.7004	0.1	1.9533e-005
137	17.112	4.7077	0.1	1.4561e-005
138	18.256	4.7253	0.1	1.0336e-005
139	19.401	4.7575	0.1	6.8603e-006
140	20.548	4.7948	0.1	4.1308e-006
141	21.699	4.7948	0.1	2.1497e-006
142	22.849	4.8067	0.1	9.0676e-007
143	22.845	3.6005	0.1	1.0408e-006
144	22.847	2.3944	0.1	1.0374e-006
145	22.852	1.1958	0.1	9.0345e-007
146	21.696	1.191	0.1	2.1471e-006
147	20.551	1.191	0.1	4.126e-006
148	19.404	1.188	0.1	6.8447e-006
149	18.261	1.1828	0.1	1.0316e-005
150	17.115	1.1795	0.1	1.4545e-005
151	15.973	1.1772	0.1	1.9532e-005
152	14.825	1.1767	0.1	2.5276e-005
153	13.682	1.1766	0.1	3.1788e-005
154	12.529	1.1774	0.1	3.909e-005
155	11.367	1.1849	0.1	4.7154e-005
156	10.204	1.194	0.1	5.603e-005
157	9.0266	1.2084	0.1	6.5427e-005
158	7.8368	1.2315	0.1	7.6127e-005
159	6.6604	1.1911	0.1	8.6737e-005
160	5.4435	1.1443	0.1	8.7376e-005
161	6.3678	3.4761	0.1	8.7999e-005
162	1.0197	3.1751	0.1	1.4212e-004
163	0.9732	1.0033	0.1	1.3395e-004
164	0.97051	2.025	0.1	1.4293e-004
165	5.307	2.3266	0.1	1.021e-004
166	4.3154	5.4717	0.1	7.855e-005
167	1.2118	4.4603	0.1	1.2415e-004
168	4.077	5.0541	0.1	6.843e-005
169	4.337	4.6758	0.1	1.1601e-004
170	2.163	4.9895	0.1	1.1977e-004
171	4.4004	0.60371	0.1	8.9204e-005
172	2.0593	2.4138	0.1	1.3629e-004
173	2.0241	0.784	0.1	1.1479e-004
174	4.8635	3.3427	0.1	1.2395e-004
175	3.8986	3.2702	0.1	1.6696e-004
176	2.7743	3.8758	0.1	1.8031e-004
177	2.1467	6.	0.	3.8639e-005
