Node Numbers,X Locations (inches),Y Locations (inches),Z Locations (inches),Equivalent Elastic Strains (in/in),Equivalent Stress (psi),Max Principal Elastic Strain (in/in),Max Principal Stress (psi),Middle Principal Elastic Strain (in/in),Middle Principal Stress (psi),Min Principal Elastic Strain (in/in),Min Principal Stress (psi),Total Deformation (in)
1,2.2036,3.0889,0,0.0010469,10461,0.00043348,1443,0.00032685,641.81,-0.0010091,-9395.9,0.034913
2,0.79276,3.7275,0,0.00065076,6503.2,0.00036995,1538.2,6.6284e-05,-743.44,-0.00060648,-5798.3,0.0038458
3,3.3224,3.5792,0,0.0006221,6216.7,0.00023351,57.559,0.00016139,-484.33,-0.00062758,-6412.3,0.086971
4,2.9897,2.1213,0,0.00073467,7341.6,0.00029813,-349.48,0.00010716,-1784.3,-0.00076037,-8302.6,0.06789
5,1.3552,3.4569,0,0.00087168,8710.8,0.00030269,199.53,0.00028042,32.229,-0.00086762,-8593.7,0.011661
6,0.90578,1.6817,0,0.00061526,6148.4,0.00036159,1566.9,4.7882e-05,-790.17,-0.00056715,-5411.3,0.0045294
7,2.4565,2.9269,0,0.00094032,9396.7,0.0003663,605.92,0.00026937,-122.38,-0.00092997,-9133.8,0.044653
8,0.94874,4.9945,0,0.00040797,4076.9,0.00021353,754.52,5.9402e-05,-403.53,-0.00038947,-3776.2,0.0038793
9,5.6439,3.2831,0,0.00033187,3316.4,0.00013362,-308.4,3.513e-05,-1048.4,-0.0003487,-3932.3,0.2424
10,1.9782,3.0686,0,0.00091216,9115.3,0.00044955,996.96,0.00011872,-1488.8,-0.00089473,-9103.4,0.027388
11,21.354,4.0494,0,6.0852e-05,608.1,2.6275e-05,52.469,1.3959e-05,-40.066,-6.011e-05,-596.6,2.1162
12,18.743,4.0712,0,0.00011615,1160.7,4.0572e-05,23.366,3.6657e-05,-6.0491,-0.00011583,-1151.8,1.7375
13,16.139,4.0585,0,0.00017652,1764,5.8322e-05,-13.28,5.6918e-05,-23.831,-0.00017715,-1782.5,1.3754
14,13.506,4.0703,0,0.00024348,2433.1,8.5028e-05,9.1156,7.3179e-05,-79.916,-0.00024456,-2467.3,1.0337
15,10.72,4.0399,0,0.00030701,3067.9,0.00011129,99.779,9.3399e-05,-34.68,-0.00030568,-3033.2,0.70934
16,7.625,3.8462,0,0.00030035,3001.4,0.00011493,-22.95,6.9014e-05,-367.95,-0.00030551,-3181.9,0.40493
17,3.9482,4.183,0,0.00044464,4443.4,0.00017937,336.3,0.00012097,-102.46,-0.00043904,-4310.2,0.12311
18,21.471,2.0413,0,5.8585e-05,585.44,2.5474e-05,55.027,1.3545e-05,-34.608,-5.772e-05,-570.06,2.1314
19,4.237,2.1924,0,0.00046269,4623.7,0.00020461,55.35,6.1795e-05,-1017.7,-0.00046962,-5010.6,0.14217
20,6.4586,1.6598,0,0.0002764,2762.1,0.00010149,-175.47,5.6445e-05,-513.96,-0.00028657,-3091.3,0.3037
21,8.9625,1.928,0,0.00033683,3366,0.00012268,131.28,0.00010352,-12.685,-0.00033458,-3304.4,0.5262
22,11.648,2.1128,0,0.00029059,2903.9,0.00010998,78.629,7.8692e-05,-156.43,-0.0002912,-2935.6,0.81043
