Node Number	X Location (in)	Y Location (in)	Z Location (in)	Middle Principal Elastic Strain (in/in)
1	4.833	2.6979	0.	5.7971e-005
2	5.71	3.5087	0.	4.7073e-005
3	4.4505	2.2234	0.	3.2192e-005
4	6.2827	3.9964	0.	6.1559e-006
5	6.8179	2.6167	0.	2.0672e-005
6	2.6185	3.6736	0.	2.1935e-005
7	9.3132	2.3979	0.	1.7783e-005
8	10.582	2.4252	0.	1.5412e-005
9	11.94	2.4143	0.	1.3584e-005
10	13.289	2.4031	0.	1.1016e-005
11	14.633	2.3645	0.	8.2693e-006
12	15.98	2.3839	0.	5.9543e-006
13	17.307	2.3909	0.	4.0579e-006
14	18.618	2.3862	0.	2.4586e-006
15	19.907	2.4424	0.	1.3686e-006
16	21.208	2.9676	0.	3.8163e-007
17	13.294	3.5164	0.	1.1006e-005
18	11.936	3.5728	0.	1.3185e-005
19	10.552	3.5967	0.	1.5275e-005
20	7.8563	3.2537	0.	1.6442e-005
21	5.2425	3.3266	0.	6.2727e-005
22	5.4103	2.7526	0.	4.6149e-005
23	22.646	1.4983	0.	-7.5047e-008
24	22.632	2.9943	0.	-2.1684e-007
25	22.654	4.4861	0.	-8.3351e-008
26	21.358	4.5402	0.	3.9942e-007
27	20.019	4.6786	0.	1.3386e-006
28	18.648	4.7342	0.	2.5511e-006
29	17.309	4.7515	0.	4.1215e-006
30	15.967	4.7577	0.	6.0932e-006
31	14.631	4.7478	0.	8.3626e-006
32	13.295	4.7342	0.	1.1055e-005
33	11.957	4.7342	0.	1.3785e-005
34	10.619	4.7342	0.	1.5833e-005
35	9.308	4.865	0.	1.8432e-005
36	7.9983	5.1567	0.	2.2008e-005
37	6.6611	5.3939	0.	1.8872e-005
38	6.5169	4.842	0.	1.6352e-005
39	6.3262	4.3671	0.	2.3394e-005
40	6.7853	0.91516	0.	1.9913e-005
41	8.0833	1.0678	0.	2.0541e-005
42	9.3528	1.1636	0.	1.868e-005
43	10.639	1.2053	0.	1.6691e-005
44	11.954	1.223	0.	1.3905e-005
45	13.294	1.225	0.	1.1022e-005
46	14.633	1.2453	0.	8.3482e-006
47	15.973	1.228	0.	6.0942e-006
48	17.312	1.2137	0.	4.1254e-006
49	18.638	1.2356	0.	2.5517e-006
50	20.003	1.2925	0.	1.3554e-006
51	21.338	1.4294	0.	4.1662e-007
52	3.7407	0.7629	0.	2.9899e-005
53	3.9032	1.4162	0.	2.9178e-005
54	4.169	1.8883	0.	3.9235e-005
55	1.2858	1.4051	0.	1.1132e-005
56	2.4653	1.1204	0.	3.1521e-005
57	1.2414	4.5426	0.	1.0833e-005
58	1.4705	2.9412	0.	4.1158e-006
59	3.7815	4.9572	0.	3.1932e-005
60	2.4492	4.7768	0.	2.568e-005
61	6.0346	1.2586	0.	1.1368e-005
62	6.1143	1.7738	0.	2.7e-005
63	6.0948	2.3348	0.	3.7082e-005
64	4.383	4.2577	0.	2.3276e-005
65	6.0061	2.9146	0.	4.0913e-005
66	4.7138	3.3532	0.	6.3963e-005
67	4.1062	3.5668	0.	4.1866e-005
68	3.4941	3.8789	0.	3.2243e-005
69	7.0453	1.9165	0.	2.3814e-005
70	7.3424	3.9395	0.	6.4739e-006
71	2.8067	2.0669	0.	2.3317e-005
72	19.922	3.48	0.	1.3577e-006
73	18.632	3.5612	0.	2.4615e-006
74	17.305	3.5522	0.	4.0388e-006
75	15.972	3.5301	0.	5.934e-006
76	14.636	3.5619	0.	8.2809e-006
77	9.0633	3.7335	0.	1.2651e-005
78	8.1235	2.1711	0.	1.8664e-005
79	6.7287	3.1947	0.	2.279e-005
80	3.3038	2.773	0.	1.3723e-005
81	4.7731	3.8655	0.	4.775e-005
82	4.2319	2.7817	0.	4.898e-005
83	6.5489	3.6356	0.	2.8892e-005
84	7.6477	4.5048	0.	2.3473e-005
85	7.6477	4.5048	0.1	-2.3473e-005
86	6.5489	3.6356	0.1	-2.8892e-005
87	4.2319	2.7817	0.1	-4.898e-005
88	4.7731	3.8655	0.1	-4.775e-005
89	3.3038	2.773	0.1	-1.3723e-005
90	6.7287	3.1947	0.1	-2.279e-005
91	8.1235	2.1711	0.1	-1.8664e-005
92	9.0633	3.7335	0.1	-1.2651e-005
93	14.636	3.5619	0.1	-8.2809e-006
94	15.972	3.5301	0.1	-5.934e-006
95	17.305	3.5522	0.1	-4.0388e-006
96	18.632	3.5612	0.1	-2.4615e-006
97	19.922	3.48	0.1	-1.3577e-006
98	2.8067	2.0669	0.1	-2.3317e-005
99	7.3424	3.9395	0.1	-6.4739e-006
100	7.0453	1.9165	0.1	-2.3814e-005
101	3.4941	3.8789	0.1	-3.2243e-005
102	4.1062	3.5668	0.1	-4.1866e-005
103	4.7138	3.3532	0.1	-6.3963e-005
104	6.0061	2.9146	0.1	-4.0913e-005
105	4.383	4.2577	0.1	-2.3276e-005
106	6.0948	2.3348	0.1	-3.7082e-005
107	6.1143	1.7738	0.1	-2.7e-005
108	6.0346	1.2586	0.1	-1.1368e-005
109	2.4492	4.7768	0.1	-2.568e-005
110	3.7815	4.9572	0.1	-3.1932e-005
111	1.4705	2.9412	0.1	-4.1158e-006
112	1.2414	4.5426	0.1	-1.0833e-005
113	2.4653	1.1204	0.1	-3.1521e-005
114	1.2858	1.4051	0.1	-1.1132e-005
115	4.169	1.8883	0.1	-3.9235e-005
116	3.9032	1.4162	0.1	-2.9178e-005
117	3.7407	0.7629	0.1	-2.9899e-005
118	21.338	1.4294	0.1	-4.1662e-007
119	20.003	1.2925	0.1	-1.3554e-006
120	18.638	1.2356	0.1	-2.5517e-006
121	17.312	1.2137	0.1	-4.1254e-006
122	15.973	1.228	0.1	-6.0942e-006
123	14.633	1.2453	0.1	-8.3482e-006
124	13.294	1.225	0.1	-1.1022e-005
125	11.954	1.223	0.1	-1.3905e-005
126	10.639	1.2053	0.1	-1.6691e-005
127	9.3528	1.1636	0.1	-1.868e-005
128	8.0833	1.0678	0.1	-2.0541e-005
129	6.7853	0.91516	0.1	-1.9913e-005
130	6.3262	4.3671	0.1	-2.3394e-005
131	6.5169	4.842	0.1	-1.6352e-005
132	6.6611	5.3939	0.1	-1.8872e-005
133	7.9983	5.1567	0.1	-2.2008e-005
134	9.308	4.865	0.1	-1.8432e-005
135	10.619	4.7342	0.1	-1.5833e-005
136	11.957	4.7342	0.1	-1.3785e-005
137	13.295	4.7342	0.1	-1.1055e-005
138	14.631	4.7478	0.1	-8.3626e-006
139	15.967	4.7577	0.1	-6.0932e-006
140	17.309	4.7515	0.1	-4.1215e-006
141	18.648	4.7342	0.1	-2.5511e-006
142	20.019	4.6786	0.1	-1.3386e-006
