Node Number	X Location (in)	Y Location (in)	Z Location (in)	Minimum Principal Elastic Strain (in/in)
1	5.0563	2.7088	0.	-2.0068e-004
2	5.2856	3.4602	0.	-1.8927e-004
3	4.5288	2.6336	0.	-1.5386e-004
4	3.8819	2.0293	0.	-1.0591e-004
5	5.1872	3.4466	0.	-2.2626e-004
6	5.6857	3.1728	0.	-1.4883e-004
7	20.878	3.	0.	-4.4713e-006
8	17.756	3.0795	0.	-1.296e-005
9	14.62	2.7843	0.	-2.6718e-005
10	11.427	2.3757	0.	-4.5512e-005
11	6.4354	4.1791	0.	-8.1188e-005
12	2.3531	3.8228	0.	-1.2132e-004
13	6.3596	2.434	0.	-9.4545e-005
14	4.9452	3.1376	0.	-2.1913e-004
15	5.1246	3.098	0.	-2.0096e-004
16	5.3685	3.2446	0.	-1.927e-004
17	7.7756	1.7098	0.	-5.4334e-005
18	7.7756	1.7098	0.1	-2.3027e-005
19	5.3685	3.2446	0.1	-7.4723e-005
20	5.1246	3.098	0.1	-7.8998e-005
21	4.9452	3.1376	0.1	-7.3679e-005
22	6.3596	2.434	0.1	-4.3089e-005
23	2.3531	3.8228	0.1	-7.6686e-005
24	6.4354	4.1791	0.1	-4.406e-005
25	11.427	2.3757	0.1	-1.7469e-005
26	14.62	2.7843	0.1	-8.4209e-006
27	17.756	3.0795	0.1	-4.9465e-006
28	20.878	3.	0.1	-2.1763e-006
29	5.6857	3.1728	0.1	-7.0538e-005
30	5.1872	3.4466	0.1	-9.1539e-005
31	3.8819	2.0293	0.1	-3.8733e-005
32	4.5288	2.6336	0.1	-6.1044e-005
33	5.2856	3.4602	0.1	-7.6164e-005
34	5.0563	2.7088	0.1	-9.5191e-005
35	5.2667	5.	0.1	-3.004e-005
36	5.2667	4.5	0.1	-6.6462e-005
37	5.2667	4.	0.1	-1.365e-004
38	5.1	4.	0.1	-1.7189e-004
39	5.1	4.5	0.1	-1.1183e-004
40	5.1	5.	0.1	-4.116e-005
41	5.2667	1.	0.1	-4.8448e-005
42	5.2667	1.5	0.1	-5.6408e-005
43	5.2667	2.	0.1	-1.0787e-004
44	5.1	2.	0.1	-1.3172e-004
45	5.1	1.5	0.1	-5.4776e-005
46	5.1	1.	0.1	-2.7477e-005
47	5.2667	6.	0.1	-7.572e-005
48	8.3889	6.	0.1	-2.3152e-005
49	11.511	6.	0.1	-1.8354e-005
50	14.633	6.	0.1	-9.1876e-006
51	17.756	6.	0.1	-5.1455e-006
52	20.878	6.	0.1	-2.632e-006
53	24.	6.	0.1	-1.2076e-006
54	24.	3.	0.1	-2.6684e-007
55	2.6226e-014	3.	0.1	-3.8464e-007
56	24.	0.	0.1	-1.3161e-006
57	20.878	0.	0.1	-3.1455e-006
58	17.756	0.	0.1	-5.5697e-006
59	14.633	0.	0.1	-9.9495e-006
60	11.511	0.	0.1	-1.6596e-005
61	8.3889	0.	0.1	-1.871e-005
62	5.2667	0.	0.1	-2.6175e-005
63	5.1	0.	0.1	-5.9947e-005
64	2.55	1.0919e-030	0.1	-7.1881e-005
65	0.	0.	0.1	-3.1506e-006
66	3.937e-014	6.	0.1	-9.2073e-006
67	2.55	6.	0.1	-6.9746e-005
68	5.1	6.	0.1	-3.8869e-005
69	2.55	6.	0.	-1.1385e-004
70	5.1	6.	0.	-1.1698e-004
71	3.937e-014	6.	0.	-1.1079e-004
72	2.55	1.0919e-030	0.	-9.8213e-005
73	5.1	0.	0.	-1.087e-004
74	0.	0.	0.	-1.236e-004
75	8.3889	0.	0.	-5.0167e-005
76	11.511	0.	0.	-4.6307e-005
77	14.633	0.	0.	-2.7107e-005
78	17.756	0.	0.	-1.309e-005
79	20.878	0.	0.	-4.9627e-006
80	5.2667	0.	0.	-5.4384e-005
81	24.	0.	0.	-2.4416e-006
82	2.6226e-014	3.	0.	-1.2564e-004
83	24.	3.	0.	-1.5206e-006
84	24.	6.	0.	-2.1565e-006
85	20.878	6.	0.	-4.6316e-006
86	17.756	6.	0.	-1.3172e-005
87	14.633	6.	0.	-2.7501e-005
88	11.511	6.	0.	-4.5303e-005
89	8.3889	6.	0.	-5.1755e-005
90	5.2667	6.	0.	-7.6519e-005
91	5.1	1.5	0.	-1.6514e-004
92	5.1	1.	0.	-7.1832e-005
93	5.1	2.	0.	-3.9722e-004
94	5.2667	1.	0.	-1.1062e-004
95	5.2667	1.5	0.	-1.5267e-004
96	5.2667	2.	0.	-3.0569e-004
97	5.1	4.5	0.	-1.319e-004
98	5.1	5.	0.	-1.0942e-004
99	5.1	4.	0.	-3.976e-004
100	5.2667	5.	0.	-7.7669e-005
101	5.2667	4.5	0.	-1.6071e-004
102	5.2667	4.	0.	-3.7966e-004
