Node Number	X Location (in)	Y Location (in)	Z Location (in)	Middle Principal Stress (psi)
1	2.2593	3.1925	0.	-47.546
2	2.0089	2.7217	0.	-793.66
3	0.81369	3.9411	0.	-48.092
4	2.5394	2.4743	0.	-214.47
5	3.1166	2.3762	0.	-1029.2
6	1.6009	3.594	0.	-1488.
7	13.778	3.0576	0.	-69.704
8	2.1571	2.7988	0.	492.31
9	1.8498	3.5144	0.	10.129
10	20.585	3.0573	0.	-48.299
11	17.207	3.0575	0.	4.1215
12	10.306	3.059	0.	25.282
13	6.7816	3.1454	0.	-23.555
14	4.5686	2.145	0.	-243.58
15	2.0743	3.5197	0.	-415.13
16	2.0222	3.3565	0.	-499.11
17	2.0222	3.3565	0.1	499.11
18	2.0743	3.5197	0.1	415.13
19	4.5686	2.145	0.1	243.58
20	6.7816	3.1454	0.1	23.555
21	10.306	3.059	0.1	-25.282
22	17.207	3.0575	0.1	-4.1215
23	20.585	3.0573	0.1	48.299
24	1.8498	3.5144	0.1	-10.129
25	2.1571	2.7988	0.1	-492.31
26	13.778	3.0576	0.1	69.704
27	1.6009	3.594	0.1	1488.
28	3.1166	2.3762	0.1	1029.2
29	2.5394	2.4743	0.1	214.47
30	0.81369	3.9411	0.1	48.092
31	2.0089	2.7217	0.1	793.66
32	2.2593	3.1925	0.1	47.546
33	2.1667	1.	0.1	481.97
34	2.1667	1.5	0.1	204.81
35	2.1667	2.	0.1	2779.4
36	2.	2.	0.1	6071.7
37	2.	1.5	0.1	5020.2
38	2.	1.	0.1	2691.4
39	2.1667	5.	0.1	1664.4
40	2.1667	4.5	0.1	2499.7
41	2.1667	4.	0.1	4421.7
42	2.	4.	0.1	4679.1
43	2.	4.5	0.1	-1515.6
44	2.	5.	0.1	1962.4
45	2.1667	6.	0.1	948.89
46	5.8056	6.	0.1	-61.514
47	9.4444	6.	0.1	91.249
48	13.083	6.	0.1	162.78
49	16.722	6.	0.1	57.687
50	20.361	6.	0.1	56.07
51	24.	6.	0.1	106.32
52	24.	3.	0.1	100.35
53	3.2782e-014	3.75	0.1	3430.5
54	3.937e-014	6.	0.1	1458.4
55	1.	6.	0.1	-47.75
56	2.	6.	0.1	2204.4
57	24.	0.	0.1	94.34
58	20.881	0.	0.1	37.735
59	17.762	0.	0.1	-9.6136
60	14.643	0.	0.1	27.396
61	11.524	0.	0.1	-105.81
62	8.4048	0.	0.1	59.843
63	5.2857	0.	0.1	175.56
64	2.1667	0.	0.1	633.47
65	2.	0.	0.1	1089.7
66	0.	0.	0.1	2722.7
67	2.	0.	0.	-1089.7
68	0.	0.	0.	-2722.7
69	5.2857	0.	0.	-175.56
70	8.4048	0.	0.	-59.843
71	11.524	0.	0.	105.81
72	14.643	0.	0.	-27.396
73	17.762	0.	0.	9.6136
74	20.881	0.	0.	-37.735
75	2.1667	0.	0.	-633.47
76	24.	0.	0.	-94.34
77	1.	6.	0.	47.75
78	2.	6.	0.	-2204.4
79	3.937e-014	6.	0.	-1458.4
80	3.2782e-014	3.75	0.	-3430.5
81	24.	3.	0.	-100.35
82	24.	6.	0.	-106.32
83	20.361	6.	0.	-56.07
84	16.722	6.	0.	-57.687
85	13.083	6.	0.	-162.78
86	9.4444	6.	0.	-91.249
87	5.8056	6.	0.	61.514
88	2.1667	6.	0.	-948.89
89	2.	4.5	0.	1515.6
90	2.	5.	0.	-1962.4
91	2.	4.	0.	-4679.1
92	2.1667	5.	0.	-1664.4
93	2.1667	4.5	0.	-2499.7
94	2.1667	4.	0.	-4421.7
95	2.	1.5	0.	-5020.2
96	2.	1.	0.	-2691.4
97	2.	2.	0.	-6071.7
98	2.1667	1.	0.	-481.97
99	2.1667	1.5	0.	-204.81
100	2.1667	2.	0.	-2779.4
101	2.3993	2.8334	0.	-135.03
102	2.2082	2.9956	0.	234.96
103	2.1668	3.3561	0.	-234.79
104	2.2593	3.1925	5.e-002	1.9007e-005
105	2.213	3.5962	0.	-1637.2
106	2.083	2.7603	0.	-175.12
107	1.9294	3.1181	0.	-299.65
108	2.0089	2.7217	5.e-002	9.9746e-006
109	2.0045	2.3609	0.	-3600.8
110	1.2073	3.7676	0.	-341.47
111	0.81369	3.9411	5.e-002	9.961e-006
112	0.90684	4.9706	0.	-34.419
113	0.40684	3.8456	0.	-1764.9
114	1.4068	4.4706	0.	-1241.6
115	1.4068	2.7206	0.	-3120.2
116	2.828	2.4253	0.	-610.43
117	2.5394	2.4743	5.e-002	1.4501e-006
118	2.353	2.2372	0.	-793.71
119	3.8426	2.2606	0.	-612.92
120	3.1166	2.3762	5.e-002	-5.8901e-014
121	2.6416	3.1881	0.	-2199.6
122	2.6416	1.9381	0.	-433.53
123	1.7253	3.5542	0.	-700.44
124	1.6009	3.594	5.e-002	3.6432e-006
