Node Numbers,X Locations (inches),Y Locations (inches),Z Locations (inches),Equivalent Elastic Strains (in/in),Equivalent Stress (psi),Max Principal Elastic Strain (in/in),Max Principal Stress (psi),Middle Principal Elastic Strain (in/in),Middle Principal Stress (psi),Min Principal Elastic Strain (in/in),Min Principal Stress (psi),Total Deformation (in)
1,3.3074,3.3734,0,0.000151,1508.9,6.5759e-05,300.08,5.0082e-05,182.29,-0.00014244,-1264.3,0.01807
2,3.4437,2.5644,0,0.00014836,1482.6,6.1922e-05,92.705,3.4623e-05,-112.41,-0.00014763,-1481.8,0.018881
3,4.3443,3.3454,0,0.00011924,1191.6,4.7611e-05,-10.899,2.3495e-05,-192.1,-0.00012165,-1282.7,0.031916
4,0.97402,0.81645,0,8.9592e-05,895.3,4.5535e-05,169.82,1.6341e-05,-49.54,-8.5505e-05,-814.77,0.00076721
5,3.5752,0.76388,0,9.4509e-05,944.44,4.0743e-05,116.42,2.5233e-05,-0.11826,-9.199e-05,-880.88,0.01738
6,1.559,4.058,0,0.00016634,1662.3,0.00010831,530.37,-8.7275e-07,-289.97,-0.0001463,-1382.6,0.0033894
7,3.565,4.6896,0,0.00012058,1205,5.2975e-05,158.19,3.1281e-05,-4.8115,-0.00011714,-1120,0.02164
8,3.0918,5.0521,0,8.0413e-05,803.58,3.5447e-05,104.38,2.0525e-05,-7.7356,-7.818e-05,-749.37,0.015501
9,0.84791,4.335,0,0.00012606,1259.7,5.5471e-05,335.91,4.8838e-05,286.07,-0.0001154,-947.96,0.00099743
10,3.2603,5.4612,0,8.2434e-05,823.77,3.6495e-05,117.36,2.1762e-05,6.6628,-7.9764e-05,-756.16,0.017387
11,4.4147,2.1515,0,0.00011031,1102.3,4.7342e-05,26.982,1.9038e-05,-185.68,-0.00011146,-1166.2,0.031617
12,5.4243,3.4801,0,9.632e-05,962.53,3.4224e-05,-27.847,2.4959e-05,-97.459,-9.8262e-05,-1023.3,0.049238
13,4.6586,1.025,0,0.00010398,1039.1,3.7262e-05,28.27,3.1873e-05,-12.219,-0.00010365,-1030.5,0.033428
14,5.7267,1.146,0,9.6594e-05,965.28,3.449e-05,-0.67247,2.7304e-05,-54.665,-9.7422e-05,-991.81,0.051309
15,6.8663,1.1892,0,8.4772e-05,847.14,2.9075e-05,-4.3292,2.5698e-05,-29.703,-8.5323e-05,-863.87,0.072661
16,8.0236,1.2085,0,7.4446e-05,743.95,2.5281e-05,-0.016882,2.3353e-05,-14.505,-7.4682e-05,-751.1,0.096564
17,9.1811,1.2162,0,6.442e-05,643.76,2.1466e-05,-0.7446,2.0839e-05,-5.4606,-6.4524e-05,-646.85,0.12245
18,10.336,1.2026,0,5.5084e-05,550.46,1.8257e-05,0.55172,1.8094e-05,-0.67408,-5.5086e-05,-550.52,0.14995
19,11.477,1.2142,0,4.6479e-05,464.47,1.572e-05,4.0814,1.5065e-05,-0.83799,-4.6422e-05,-462.83,0.17863
