Node Number	X Location (in)	Y Location (in)	Z Location (in)	Minimum Principal Stress (psi)
1	7.9747	2.7636	0.	-7513.2
2	8.076	3.5977	0.	-10027
3	7.5352	2.4277	0.	-6426.9
4	6.9782	1.7169	0.	-3033.3
5	7.9848	3.6064	0.	-9039.5
6	8.4625	3.1917	0.	-6692.2
7	20.042	2.9925	0.	-891.48
8	16.083	2.9925	0.	-1762.4
9	12.655	2.9973	0.	-2464.6
10	9.163	4.2462	0.	-2540.3
11	3.4635	3.0026	0.	-4516.8
12	9.2614	2.9723	0.	-2823.2
13	7.5156	3.1548	0.	-6332.1
14	7.875	3.3353	0.	-7539.9
15	8.1348	3.3374	0.	-8134.2
16	7.0546	3.4036	0.	-5684.6
17	10.57	2.6779	0.	-2680.9
18	5.708	3.3679	0.	-3985.3
19	5.708	3.3679	0.1	210.47
20	10.57	2.6779	0.1	-25.16
21	7.0546	3.4036	0.1	-356.66
22	8.1348	3.3374	0.1	-1505.6
23	7.875	3.3353	0.1	-2114.
24	7.5156	3.1548	0.1	-1050.7
25	9.2614	2.9723	0.1	-1850.3
26	3.4635	3.0026	0.1	-1335.4
27	9.163	4.2462	0.1	-940.14
28	12.655	2.9973	0.1	-69.642
29	16.083	2.9925	0.1	-10.804
30	20.042	2.9925	0.1	-27.362
31	8.4625	3.1917	0.1	-1337.1
32	7.9848	3.6064	0.1	-1204.5
33	6.9782	1.7169	0.1	-1262.6
34	7.5352	2.4277	0.1	-639.85
35	8.076	3.5977	0.1	-1407.8
36	7.9747	2.7636	0.1	-622.42
37	8.1667	5.	0.1	340.08
38	8.1667	4.5	0.1	-129.57
39	8.1667	4.	0.1	1847.2
40	8.	4.	0.1	1889.
41	8.	4.5	0.1	75.228
42	8.	5.	0.1	189.14
43	8.1667	1.	0.1	211.23
44	8.1667	1.5	0.1	91.778
45	8.1667	2.	0.1	1285.3
46	8.	2.	0.1	922.52
47	8.	1.5	0.1	-667.43
48	8.	1.	0.1	375.33
49	8.1667	6.	0.1	128.85
50	10.146	6.	0.1	-234.84
51	12.125	6.	0.1	-58.613
52	16.083	6.	0.1	-39.721
53	20.042	6.	0.1	-26.36
54	24.	6.	0.1	-0.4054
55	24.	3.	0.1	28.212
56	2.6226e-014	3.	0.1	3632.
57	24.	0.	0.1	32.942
58	20.042	0.	0.1	-45.845
59	16.083	0.	0.1	-4.8315
60	12.125	0.	0.1	-28.92
61	10.146	0.	0.1	-142.22
62	8.1667	0.	0.1	-10.245
63	8.	0.	0.1	282.04
64	6.	9.0989e-031	0.1	-65.39
65	4.	6.0659e-031	0.1	-1312.8
66	0.	0.	0.1	3224.
67	3.937e-014	6.	0.1	3109.
68	4.	6.	0.1	-1358.1
69	6.	6.	0.1	341.42
70	8.	6.	0.1	-149.89
71	6.	6.	0.	-3936.5
72	4.	6.	0.	-4403.5
73	8.	6.	0.	-2920.1
74	3.937e-014	6.	0.	-6879.8
75	4.	6.0659e-031	0.	-4628.9
76	6.	9.0989e-031	0.	-3395.1
77	8.	0.	0.	-2905.4
78	0.	0.	0.	-6969.
79	10.146	0.	0.	-2423.7
80	12.125	0.	0.	-2515.1
81	16.083	0.	0.	-1731.9
82	20.042	0.	0.	-898.1
83	8.1667	0.	0.	-2396.3
84	24.	0.	0.	-541.34
85	2.6226e-014	3.	0.	-7459.7
86	24.	3.	0.	-522.87
87	24.	6.	0.	-535.42
88	20.042	6.	0.	-907.67
89	16.083	6.	0.	-1776.2
90	12.125	6.	0.	-2652.4
91	10.146	6.	0.	-2350.2
92	8.1667	6.	0.	-2418.7
93	8.	1.5	0.	-6331.4
94	8.	1.	0.	-3365.3
95	8.	2.	0.	-16450
96	8.1667	1.	0.	-5680.8
97	8.1667	1.5	0.	-7210.8
98	8.1667	2.	0.	-15127
99	8.	4.5	0.	-6138.6
100	8.	5.	0.	-6818.9
101	8.	4.	0.	-19598
102	8.1667	5.	0.	-3399.1
103	8.1667	4.5	0.	-5627.1
104	8.1667	4.	0.	-19652
105	7.755	2.5957	0.	-6946.9
106	8.2186	2.9777	0.	-7100.9
107	7.9249	3.0494	0.	-7472.1
108	7.9747	2.7636	5.e-002	-227.88
109	7.9874	2.3818	0.	-11949
110	8.0304	3.6021	0.	-9487.2
111	8.1054	3.4676	0.	-9053.7
112	8.076	3.5977	5.e-002	-916.72
113	8.1213	3.7989	0.	-14702
114	7.2567	2.0723	0.	-4729.3
115	7.5254	2.7913	0.	-6334.
116	7.5352	2.4277	5.e-002	-266.35
117	7.7676	2.2138	0.	-11437
118	7.0164	2.5602	0.	-4267.4
119	6.9782	1.7169	5.e-002	-44.842
120	6.4891	0.85844	0.	-3213.
121	7.4891	1.6084	0.	-4404.
122	7.4891	1.3584	0.	-3075.3
123	7.9299	3.4708	0.	-8270.1
124	7.9848	3.6064	5.e-002	-713.6
125	7.9924	3.8032	0.	-14180
126	8.8127	3.7189	0.	-4596.9
127	8.2987	3.2646	0.	-7410.7
128	8.4625	3.1917	5.e-002	-182.15
129	8.3146	2.5959	0.	-10569
130	8.3146	3.5959	0.	-13133
131	18.063	2.9925	0.	-1326.9
132	20.042	2.9925	5.e-002	-5.9849
133	20.042	1.4963	0.	-891.58
134	22.021	2.9962	0.	-707.08
135	20.042	4.4963	0.	-898.16
136	14.369	2.9949	0.	-2113.3
137	16.083	2.9925	5.e-002	-20.284
138	16.083	1.4963	0.	-1745.8
139	16.083	4.4963	0.	-1769.
140	11.613	2.8376	0.	-2571.5
141	12.655	2.9973	5.e-002	-59.829
142	12.39	1.4987	0.	-2486.7
143	12.39	4.4987	0.	-2554.1
