Node Number	X Location (in)	Y Location (in)	Z Location (in)	Minimum Principal Elastic Strain (in/in)
1	1.2	4.8	0.	-5.4099e-004
2	2.4	4.8	0.	-5.4439e-004
3	3.6	4.8	0.	-5.1441e-004
4	4.8	4.8	0.	-4.84e-004
5	6.	4.8	0.	-4.503e-004
6	7.2	4.8	0.	-4.1628e-004
7	8.4	4.8	0.	-3.8229e-004
8	9.6	4.8	0.	-3.4864e-004
9	10.8	4.8	0.	-3.155e-004
10	12.	4.8	0.	-2.8299e-004
11	13.2	4.8	0.	-2.5121e-004
12	14.4	4.8	0.	-2.2021e-004
13	15.6	4.8	0.	-1.9004e-004
14	16.8	4.8	0.	-1.6071e-004
15	18.	4.8	0.	-1.3226e-004
16	19.2	4.8	0.	-1.0471e-004
17	20.4	4.8	0.	-7.8106e-005
18	21.6	4.8	0.	-5.2499e-005
19	22.8	4.8	0.	-2.8416e-005
20	1.2	3.6	0.	-5.6419e-004
21	2.4	3.6	0.	-5.2761e-004
22	3.6	3.6	0.	-4.9598e-004
23	4.8	3.6	0.	-4.7164e-004
24	6.	3.6	0.	-4.4281e-004
25	7.2	3.6	0.	-4.1192e-004
26	8.4	3.6	0.	-3.7973e-004
27	9.6	3.6	0.	-3.4706e-004
28	10.8	3.6	0.	-3.1446e-004
29	12.	3.6	0.	-2.8225e-004
30	13.2	3.6	0.	-2.5064e-004
31	14.4	3.6	0.	-2.1974e-004
32	15.6	3.6	0.	-1.8963e-004
33	16.8	3.6	0.	-1.6038e-004
34	18.	3.6	0.	-1.3206e-004
35	19.2	3.6	0.	-1.0476e-004
36	20.4	3.6	0.	-7.8591e-005
37	21.6	3.6	0.	-5.3599e-005
38	22.8	3.6	0.	-3.0004e-005
39	1.2	2.4	0.	-5.6419e-004
40	2.4	2.4	0.	-5.2761e-004
41	3.6	2.4	0.	-4.9598e-004
42	4.8	2.4	0.	-4.7164e-004
43	6.	2.4	0.	-4.4281e-004
44	7.2	2.4	0.	-4.1192e-004
45	8.4	2.4	0.	-3.7973e-004
46	9.6	2.4	0.	-3.4706e-004
47	10.8	2.4	0.	-3.1446e-004
48	12.	2.4	0.	-2.8225e-004
49	13.2	2.4	0.	-2.5064e-004
50	14.4	2.4	0.	-2.1974e-004
51	15.6	2.4	0.	-1.8963e-004
52	16.8	2.4	0.	-1.6038e-004
53	18.	2.4	0.	-1.3206e-004
54	19.2	2.4	0.	-1.0476e-004
55	20.4	2.4	0.	-7.8591e-005
56	21.6	2.4	0.	-5.3599e-005
57	22.8	2.4	0.	-3.0004e-005
58	1.2	1.2	0.	-5.4099e-004
59	2.4	1.2	0.	-5.4439e-004
60	3.6	1.2	0.	-5.1441e-004
61	4.8	1.2	0.	-4.84e-004
62	6.	1.2	0.	-4.503e-004
63	7.2	1.2	0.	-4.1628e-004
64	8.4	1.2	0.	-3.8229e-004
65	9.6	1.2	0.	-3.4864e-004
66	10.8	1.2	0.	-3.155e-004
67	12.	1.2	0.	-2.8299e-004
68	13.2	1.2	0.	-2.5121e-004
69	14.4	1.2	0.	-2.2021e-004
70	15.6	1.2	0.	-1.9004e-004
71	16.8	1.2	0.	-1.6071e-004
72	18.	1.2	0.	-1.3226e-004
73	19.2	1.2	0.	-1.0471e-004
74	20.4	1.2	0.	-7.8106e-005
75	21.6	1.2	0.	-5.2499e-005
76	22.8	1.2	0.	-2.8416e-005
77	22.8	1.2	0.1	-1.6424e-005
78	21.6	1.2	0.1	-2.1971e-005
79	20.4	1.2	0.1	-2.9051e-005
80	19.2	1.2	0.1	-3.7021e-005
81	18.	1.2	0.1	-4.5566e-005
82	16.8	1.2	0.1	-5.4572e-005
83	15.6	1.2	0.1	-6.3951e-005
84	14.4	1.2	0.1	-7.3628e-005
85	13.2	1.2	0.1	-8.3525e-005
86	12.	1.2	0.1	-9.3548e-005
87	10.8	1.2	0.1	-1.0434e-004
88	9.6	1.2	0.1	-1.1586e-004
89	8.4	1.2	0.1	-1.2793e-004
90	7.2	1.2	0.1	-1.4073e-004
91	6.	1.2	0.1	-1.5472e-004
92	4.8	1.2	0.1	-1.6928e-004
93	3.6	1.2	0.1	-1.8899e-004
94	2.4	1.2	0.1	-1.9783e-004
95	1.2	1.2	0.1	-3.0775e-004
96	22.8	2.4	0.1	-2.0245e-005
97	21.6	2.4	0.1	-2.4307e-005
98	20.4	2.4	0.1	-3.023e-005
99	19.2	2.4	0.1	-3.7483e-005
100	18.	2.4	0.1	-4.5658e-005
101	16.8	2.4	0.1	-5.4467e-005
102	15.6	2.4	0.1	-6.3723e-005
103	14.4	2.4	0.1	-7.3288e-005
104	13.2	2.4	0.1	-8.3034e-005
105	12.	2.4	0.1	-9.3289e-005
106	10.8	2.4	0.1	-1.0449e-004
107	9.6	2.4	0.1	-1.1621e-004
108	8.4	2.4	0.1	-1.2863e-004
109	7.2	2.4	0.1	-1.4198e-004
110	6.	2.4	0.1	-1.5712e-004
111	4.8	2.4	0.1	-1.7409e-004
112	3.6	2.4	0.1	-2.0023e-004
113	2.4	2.4	0.1	-2.1012e-004
114	1.2	2.4	0.1	-3.4666e-004
115	22.8	3.6	0.1	-2.0245e-005
116	21.6	3.6	0.1	-2.4307e-005
117	20.4	3.6	0.1	-3.023e-005
118	19.2	3.6	0.1	-3.7483e-005
119	18.	3.6	0.1	-4.5658e-005
120	16.8	3.6	0.1	-5.4467e-005
121	15.6	3.6	0.1	-6.3723e-005
122	14.4	3.6	0.1	-7.3288e-005
