Node Number	X Location (in)	Y Location (in)	Z Location (in)	Minimum Principal Elastic Strain (in/in)
1	2.7052	3.1452	0.	-8.0245e-004
2	1.7916	3.0567	0.	-9.0036e-004
3	0.94542	3.6106	0.	-7.087e-004
4	3.206	2.1322	0.	-5.4038e-004
5	3.4551	3.3132	0.	-5.6423e-004
6	2.6884	2.5513	0.	-8.1429e-004
7	2.1801	3.2396	0.	-1.2045e-003
8	16.57	3.0778	0.	-1.9094e-004
9	4.6283	3.9062	0.	-4.2477e-004
10	2.1873	2.5942	0.	-1.1068e-003
11	2.3708	2.7303	0.	-1.0567e-003
12	3.8606	1.5508	0.	-4.3697e-004
13	3.8606	1.5508	0.1	-1.7167e-004
14	2.3708	2.7303	0.1	-5.0007e-004
15	2.1873	2.5942	0.1	-4.3889e-004
16	4.6283	3.9062	0.1	-1.7197e-004
17	16.57	3.0778	0.1	-5.9844e-005
18	2.1801	3.2396	0.1	-5.6664e-004
19	2.6884	2.5513	0.1	-2.866e-004
20	3.4551	3.3132	0.1	-2.3641e-004
21	3.206	2.1322	0.1	-1.993e-004
22	0.94542	3.6106	0.1	-3.1675e-004
23	1.7916	3.0567	0.1	-3.5718e-004
24	2.7052	3.1452	0.1	-3.7637e-004
25	2.1667	1.	0.1	-1.9451e-004
26	2.1667	1.5	0.1	-3.0552e-004
27	2.1667	2.	0.1	-6.6862e-004
28	2.	2.	0.1	-1.0682e-003
29	2.	1.5	0.1	-5.7062e-004
30	2.	1.	0.1	-5.0816e-004
31	2.1667	5.	0.1	-2.568e-004
32	2.1667	4.5	0.1	-3.3066e-004
33	2.1667	4.	0.1	-8.4738e-004
34	2.	4.	0.1	-5.8041e-004
35	2.	4.5	0.1	-6.0593e-004
36	2.	5.	0.1	-1.8231e-004
37	2.1667	6.	0.1	-2.2195e-004
38	5.8056	6.	0.1	-1.3724e-004
39	9.4444	6.	0.1	-1.0086e-004
40	16.722	6.	0.1	-6.5312e-005
41	24.	6.	0.1	-2.9726e-005
42	24.	3.	0.1	-2.4695e-005
43	2.6226e-014	3.	0.1	-3.2614e-005
44	3.937e-014	6.	0.1	-4.1719e-006
45	1.	6.	0.1	-2.1651e-004
46	2.	6.	0.1	-1.4453e-004
47	24.	0.	0.1	-3.6202e-005
48	18.178	0.	0.1	-9.8861e-005
49	12.356	0.	0.1	-1.3917e-004
50	7.9889	0.	0.1	-1.1686e-004
51	5.0778	0.	0.1	-1.625e-004
52	2.1667	0.	0.1	-2.2739e-004
53	2.	0.	0.1	-2.5902e-004
54	0.	0.	0.1	-3.1633e-005
55	2.	0.	0.	-3.1942e-004
56	0.	0.	0.	-3.1251e-004
57	5.0778	0.	0.	-3.5459e-004
58	7.9889	0.	0.	-2.7687e-004
59	12.356	0.	0.	-2.5737e-004
60	18.178	0.	0.	-1.5222e-004
61	2.1667	0.	0.	-4.0557e-004
62	24.	0.	0.	-9.5254e-005
63	1.	6.	0.	-3.6396e-004
64	2.	6.	0.	-3.4424e-004
65	3.937e-014	6.	0.	-2.5522e-004
66	2.6226e-014	3.	0.	-4.6439e-004
67	24.	3.	0.	-1.0427e-004
68	24.	6.	0.	-1.0335e-004
69	16.722	6.	0.	-1.7347e-004
70	9.4444	6.	0.	-2.8608e-004
71	5.8056	6.	0.	-3.3011e-004
72	2.1667	6.	0.	-4.5319e-004
73	2.	4.5	0.	-1.1122e-003
74	2.	5.	0.	-4.762e-004
75	2.	4.	0.	-1.6132e-003
76	2.1667	5.	0.	-6.9452e-004
77	2.1667	4.5	0.	-9.983e-004
78	2.1667	4.	0.	-2.3796e-003
79	2.	1.5	0.	-1.138e-003
80	2.	1.	0.	-8.1766e-004
81	2.	2.	0.	-2.36e-003
82	2.1667	1.	0.	-5.5894e-004
83	2.1667	1.5	0.	-9.2588e-004
84	2.1667	2.	0.	-2.1037e-003
85	3.0801	3.2292	0.	-6.8261e-004
86	2.6968	2.8482	0.	-8.0552e-004
87	2.4426	3.1924	0.	-1.0026e-003
88	2.7052	3.1452	5.e-002	-6.4962e-005
89	2.4359	3.5726	0.	-1.5655e-003
90	1.3685	3.3337	0.	-8.0449e-004
91	1.9858	3.1481	0.	-1.0494e-003
92	1.9894	2.8254	0.	-1.0009e-003
93	1.7916	3.0567	5.e-002	-4.8747e-005
94	1.8958	2.5284	0.	-1.5225e-003
95	0.94542	3.6106	5.e-002	-1.495e-005
96	0.97271	4.8053	0.	-5.2777e-004
97	0.47271	3.3053	0.	-5.8094e-004
98	1.4727	4.0553	0.	-8.3702e-004
99	1.4727	4.3053	0.	-5.5896e-004
100	1.4727	3.8053	0.	-1.1599e-003
101	1.4727	2.5553	0.	-8.4481e-004
102	3.3306	2.7227	0.	-5.4798e-004
103	2.9472	2.3417	0.	-6.7713e-004
104	3.5333	1.8415	0.	-4.8854e-004
105	3.206	2.1322	5.e-002	-1.8121e-005
106	2.6864	1.8161	0.	-7.0823e-004
107	4.0417	3.6097	0.	-4.9402e-004
108	3.4551	3.3132	5.e-002	-1.5946e-005
109	2.8109	3.9066	0.	-7.5641e-004
110	2.5296	2.6408	0.	-9.3519e-004
111	2.6884	2.5513	5.e-002	-3.2504e-005
112	2.4275	2.2756	0.	-1.4572e-003
113	2.2755	2.985	0.	-1.1304e-003
114	2.1801	3.2396	5.e-002	-3.5716e-005
115	2.0901	3.6198	0.	-1.3973e-003
116	16.57	3.0778	5.e-002	-4.3597e-006
117	12.279	1.5389	0.	-2.3382e-004
118	14.463	1.5389	0.	-2.2413e-004
119	17.374	1.5389	0.	-1.7127e-004
120	20.285	3.0389	0.	-1.4758e-004
121	16.646	4.5389	0.	-1.82e-004
122	4.2445	2.7285	0.	-4.242e-004
123	4.6283	3.9062	5.e-002	-3.0018e-005
124	6.3086	1.9531	0.	-3.5061e-004
125	5.2169	4.9531	0.	-3.7716e-004
126	3.3975	4.4531	0.	-5.4816e-004
127	2.279	2.6622	0.	-1.0805e-003
128	2.1873	2.5942	5.e-002	-6.0292e-005
129	2.177	2.2971	0.	-1.6032e-003
130	2.3708	2.7303	5.e-002	-3.0581e-005
131	3.8606	1.5508	5.e-002	-1.5599e-005
132	4.4692	0.77541	0.	-3.9528e-004
133	3.0136	1.2754	0.	-4.8991e-004
134	4.2445	2.7285	0.1	-1.6844e-004
135	3.5333	1.8415	0.1	-1.778e-004
136	3.0136	1.2754	0.1	-1.7441e-004
137	4.4692	0.77541	0.1	-1.6695e-004
138	2.279	2.6622	0.1	-4.24e-004
139	2.2755	2.985	0.1	-4.274e-004
